packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,0,222,bitmix_only_diverse16,16,222,True,1,0.7324391971456521,18.251611100435277,40.876284222027614,222,True,1,0.022083051332759732,7.278306701985753,38.10180391514573,222,True,1,0.045777449904066805,18.251612354810163,40.8762851039754,222,True,1,0.04578801453153642,15.309428482163653,33.99486560994676,222,True,1,0.04665381375274547,8.74852656225631,28.946759677916422,222,True,1,0.7322702021075148,18.298497480981936,47.79105506770264,222,True,1,7231.606609888261,18.25336813204355,40.87738065285131,222,True,1,14.990367621041523,18.274861970201673,40.64686782813258,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,1,826,bitmix_only_diverse16,16,826,True,1,0.6725193482901801,20.287419690217806,40.173705157388326,826,True,1,0.025685700880169717,9.624899733951368,38.400656223465724,826,True,1,0.042032455984390975,20.28741893978151,40.17370472503208,826,True,1,0.04204514719033224,15.253210875663898,33.24052071635189,826,True,1,0.04337763480834845,8.38899467840555,28.25633300022147,826,True,1,0.6723163502721211,20.41571481855241,47.42054998381812,826,True,1,6754.451085074703,20.277991928135148,40.174919100552984,826,True,1,13.77479347964895,20.17613606136146,39.978580268155795,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,2,922,bitmix_only_diverse16,16,922,True,1,0.8157760012935888,18.51850218383175,42.876862552051676,922,True,1,0.0441935025892488,14.46266847815675,43.171132524481656,922,True,1,0.05098600958561038,18.518501331160376,42.876863402543364,922,True,1,0.050993590097613783,15.028937869990031,35.82020516632008,922,True,1,0.051915437195772844,8.083639528281362,30.59339980194382,922,True,1,0.81565473115438,18.57075960947079,50.02853872321336,922,True,1,9980.019131742038,18.520476295222352,42.85124454864775,922,True,1,16.688444446120425,18.56177211353583,42.511026694329274,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,3,718,bitmix_only_diverse16,16,355,False,9,0.7217620553341,-2.1417030371292096,8.441847551303754,626,False,184,0.015829912760820544,-6.660221139330101,3.8967814143508357,355,False,9,0.04511013042575028,-2.141703093723669,8.441847666979806,355,False,36,0.05836236550251837,-2.386144316552427,2.524380004235829,899,False,85,0.17834067585715152,-3.226537124935577,2.351422092508233,355,False,4,0.5578728718779213,-1.897261814300451,14.26341090770774,355,False,8,5.3314651181605575,-1.1062750607540481,8.689442221477803,782,False,14,13.342692676505251,-2.1972085891830457,7.820949684095381,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,4,107,bitmix_only_diverse16,16,337,False,27,0.6117828189235333,-23.747642543161952,10.44455550597268,338,False,31,0.023598365449161166,-23.85101695364177,8.789073241134208,337,False,27,0.03823643335410799,-23.74764246755536,10.444551460869533,337,False,78,0.050661458938829,-22.529456527616112,4.589550181919805,337,False,130,0.11724304616666716,-19.07282356496478,3.1437941843546464,337,False,27,0.4617394262412194,-24.965828483101195,16.482923315878985,337,False,23,6.654864590878582,-23.48457318956435,10.996920647897339,337,False,24,13.200063161481728,-23.531681566870017,10.225022977051974,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,5,468,bitmix_only_diverse16,16,337,False,10,0.997674507430478,-12.264650637799758,20.582008821576117,338,False,36,0.008192650697994847,-19.329005582015547,11.59676530923685,337,False,10,0.062354664705533594,-12.264649877756252,20.5820067257662,337,False,10,0.06677520457127277,-11.972258133986482,13.2051877771651,337,False,13,0.15747623622924636,-8.688884642870104,11.76084462877239,337,False,10,0.9316281364542451,-12.55704238156953,28.29954319593835,337,False,10,52.75832338784927,-12.316744887740187,20.952354412459748,337,False,10,20.59611297081827,-12.212713496563406,20.58431360481983,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,6,89,bitmix_only_diverse16,16,128,False,17,1.1425719069166007,-23.03458352062298,19.443092851007176,128,False,18,0.07198089443769738,-22.05188448647395,20.269023957883622,128,False,17,0.07141075359436738,-23.034582952497868,19.443094855538515,128,False,54,0.07342606355440227,-22.91456338731586,12.12870661590583,128,False,95,0.11434409008303946,-21.132570367126995,8.90983923385612,128,False,17,1.1112119724110687,-23.154603085804986,27.08058022550548,128,False,17,24.880078342728385,-23.100473219522083,19.264555709996998,128,False,17,23.43356307787715,-23.02893673614093,19.10785395676054,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,7,713,bitmix_only_diverse16,16,128,False,15,0.7041568364746951,-14.777922206907348,25.806675211952623,128,False,26,0.01531875003855939,-19.030563848459746,21.124627199071977,128,False,15,0.04400981110204089,-14.777921281419491,25.80667488442808,128,False,30,0.04618522453476715,-14.570258550464834,13.779138552192098,128,False,54,0.09006038144746865,-11.85267190865016,11.288926904353458,128,False,15,0.6709896871050963,-14.985584937862004,38.928508759720174,128,False,15,52.68101885848078,-14.759673212989794,25.834515457915423,128,False,14,15.248535616360416,-14.557346806394078,25.105584871270082,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,8,865,bitmix_only_diverse16,16,865,True,1,0.8108549489325902,18.10779407143342,42.8831482140848,865,True,1,0.035446563873918,10.77049476668921,42.07244584133261,865,True,1,0.05067844132049551,18.107794977339402,42.88315126293199,865,True,1,0.05068297711086439,14.305374514094273,35.89688120529059,865,True,1,0.05194193729230232,7.490721703191437,30.830961996668947,865,True,1,0.8107823827914995,18.148823316061364,49.848694407485745,865,True,1,9599.628463425894,18.062409013756245,42.815016576978906,865,True,1,16.652496773688217,18.048710582661577,42.61007470820529,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
1,9,492,bitmix_only_diverse16,16,492,True,1,0.8031406826014553,14.932403081995073,42.84578157873767,493,False,5,0.0007441703149564657,-11.506583664772323,24.723257311747375,492,True,1,0.050196289480430104,14.93240301516227,42.845780896148085,492,True,1,0.050203315018080834,13.997992951122779,35.720985796225804,492,True,1,0.051155089519195195,7.204956427045902,30.51366555235824,492,True,1,0.8030282897225703,14.95463588790005,50.43854692443844,492,True,1,10262.271448073036,14.939641571108428,43.0013739932777,492,True,1,16.43740524538133,14.850121048733405,42.588023112366514,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.166461954309794,4.711120624551982
