"trial_id","packet_id","reference_id","esn0_db","seed","sync_status","estimate_available","strict_gate","decoder_aware_gate","extra_decoder_candidate","gate_failure_reasons","strict_crc_accept","decoder_aware_crc_accept","strict_packet_delivered","decoder_aware_packet_delivered","oracle_packet_delivered","ridge_top_k","ridge_packet_delivered","ridge_crc_accept","ridge_crc_false_delivery","ridge_rescue_over_decoder_aware","ridge_regression_vs_decoder_aware","ridge_candidate_count","ridge_decoder_attempts","ridge_selected_candidate","ridge_selected_sfd_peak_rank","ridge_selected_delta_cfo_bins","ridge_selected_delta_payload_samples","strict_crc_false_delivery","decoder_aware_crc_false_delivery","extra_candidate_crc_rescue","extra_candidate_crc_reject","extra_candidate_crc_false_accept","fec_corrected_packet","current_all_symbol_errors","sync_ms","current_decode_ms","oracle_decode_ms","ridge_list_generation_ms","ridge_decode_operational_ms","strict_modeled_decode_ms","decoder_aware_modeled_decode_ms","extra_modeled_decode_ms","signal_power","added_noise_power","current_decode_status","current_header_valid","current_crc_valid","current_payload_exact","current_payload_hex","current_header_symbols_decoded","current_payload_symbols_decoded","current_header_symbol_errors","current_payload_symbol_errors","oracle_decode_status","oracle_header_valid","oracle_crc_valid","oracle_payload_exact","oracle_payload_hex","oracle_header_symbols_decoded","oracle_payload_symbols_decoded","oracle_header_symbol_errors","oracle_payload_symbol_errors","frame_sync_valid","netid_valid","noisy_cfo_total_bins","noisy_payload_start_sample"
"exp0_000002_rxg20_0_fulltrim:11:20260821","exp0_000002_rxg20_0_fulltrim","2","11.0","20260821","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","58","22560.940599999867","50.67929999995613","37.86659999968833","66.5051000000858","661.3678999997319","0.0","0.0","0.0","2.9434755784562603e-08","9.57679927373494e-06","header_invalid","0","0","0","","8","0","2","56","header_invalid","0","0","0","","8","0","2","56","0","1","-129.93599301954902","673544"
"exp0_000003_rxg20_0_fulltrim:11:20260821","exp0_000003_rxg20_0_fulltrim","3","11.0","20260821","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sync2|locator_sfd|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","22096.04309999986","62.47969999958514","454.5438000000104","87.48709999963467","638.3393999999498","0.0","0.0","0.0","5.3735255547964695e-08","1.7483133207295158e-05","header_invalid","0","0","0","","8","0","8","56","ok","1","0","0","404453221100010050090054b3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","1","16","0","0","-1000.8739656738865","666580"
"exp0_000004_rxg20_0_fulltrim:11:20260821","exp0_000004_rxg20_0_fulltrim","4","11.0","20260821","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","24","23994.055300000127","528.9924999997311","625.1417999997102","125.9248999999727","993.4954999998808","0.0","528.9924999997311","528.9924999997311","6.126035586516529e-08","1.9931476104379604e-05","ok","1","0","0","40c43322110001b058a699026043646b6fa64c91c2d78b3a2c4af4c55b78563412","8","56","2","22","ok","1","0","0","40c43322110001b058a699026043646b6fa44c91c2d72b3a2c48d4c55b78563412","8","56","2","23","0","1","-128.85276844929894","673552"
"exp0_000005_rxg20_0_fulltrim:11:20260821","exp0_000005_rxg20_0_fulltrim","5","11.0","20260821","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","20","24137.11669999975","409.18999999985317","634.8266999998486","125.08690000004208","1506.0613999999077","0.0","409.18999999985317","409.18999999985317","7.242874646077204e-08","2.3565188431658022e-05","ok","1","0","0","4044332211000100d8858061ac1c13732c66fbc40c75a36344928274c978563452","8","56","1","19","ok","1","0","0","4044332211000100d88500e9a41c13732c66fbc40c75a34364908274c978563452","8","56","1","19","0","1","-128.74485124977028","673551"
"exp0_000006_rxg20_0_fulltrim:11:20260821","exp0_000006_rxg20_0_fulltrim","6","11.0","20260821","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sfd|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","23225.418100000297","102.94329999987895","627.549799999997","131.39379999984158","325.767100000121","0.0","0.0","0.0","7.561376789538686e-08","2.4601456956700337e-05","header_invalid","0","0","0","","8","0","8","56","ok","1","0","0","404433221100012068270040b604e1aeae8c5d1c65e040aec135df62d158457701","8","56","1","23","0","0","651.223695637347","679788"
"exp0_000007_rxg20_0_fulltrim:11:20260821","exp0_000007_rxg20_0_fulltrim","7","11.0","20260821","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","59","22800.92519999971","44.348899999931746","50.04479999979594","81.12800000026255","237.7782000003208","0.0","0.0","0.0","7.449895515307498e-08","2.4238745000159417e-05","header_invalid","0","0","0","","8","0","3","56","header_invalid","0","0","0","","8","0","2","56","0","0","-455.7540259543568","670937"
"exp0_000008_rxg20_0_fulltrim:11:20260821","exp0_000008_rxg20_0_fulltrim","8","11.0","20260821","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","63","22622.886599999674","58.613900000182184","483.19549999996525","88.46070000026884","568.0299999999079","0.0","0.0","0.0","6.982488910305618e-08","2.2718005617069803e-05","header_invalid","0","0","0","","8","0","7","56","ok","1","0","0","40443322150401005808403c7bd1987a188bb87fbb6d6791c08f8bad9d78563412","8","56","0","18","0","0","966.2729597474664","682313"
"exp0_000000_rxg20_0_fulltrim:11:20260822","exp0_000000_rxg20_0_fulltrim","0","11.0","20260822","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","263.780300000235","0.04200000012133387","65.60669999998936","0.0227999998969608","0.014900000223860843","0.0","0.0","0.0","6.153250447488309e-08","2.0020021517393032e-05","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","5","56","","","",""
"exp0_000002_rxg20_0_fulltrim:11:20260822","exp0_000002_rxg20_0_fulltrim","2","11.0","20260822","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","220.39259999974092","0.012699999842880061","52.68680000017412","0.008100000286503928","0.006499999926745659","0.0","0.0","0.0","2.9434755784562603e-08","9.57679927373494e-06","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","2","56","","","",""
"exp0_000003_rxg20_0_fulltrim:11:20260822","exp0_000003_rxg20_0_fulltrim","3","11.0","20260822","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","61","25599.387800000386","82.03269999967233","505.2790999998251","84.83730000034484","703.5556999999244","0.0","0.0","0.0","5.3735255547964695e-08","1.7483133207295158e-05","header_invalid","0","0","0","","8","0","5","56","ok","1","0","0","40443322110001005803005c83acd7be78bf3b145befd6bdb97c37853778563412","8","56","1","16","0","0","417.12796356124807","677921"
"exp0_000004_rxg20_0_fulltrim:11:20260822","exp0_000004_rxg20_0_fulltrim","4","11.0","20260822","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","22","24929.119699999774","488.7623999998141","470.6618000000162","91.43979999998919","935.9905999999683","0.0","0.0","0.0","6.126035586516529e-08","1.9931476104379604e-05","ok","1","0","0","40443322110001703014d5796293ac2fbfa44c08c2478b3aac4af4c55b78563412","8","56","0","22","ok","1","0","0","4044332211000170901df5796293ac2fbfa44c08c2478b3aac4af4c55b78563412","8","56","0","22","0","0","-128.8558841007855","673552"
"exp0_000005_rxg20_0_fulltrim:11:20260822","exp0_000005_rxg20_0_fulltrim","5","11.0","20260822","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sfd|framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","60","25723.65899999977","60.14340000001539","426.6867999999704","91.13170000000537","234.11799999985305","0.0","0.0","0.0","7.242874646077204e-08","2.3565188431658022e-05","header_invalid","0","0","0","","8","0","4","56","ok","1","0","0","4044332211000100580500696c1cdf732c76fbd40d6432d14699127dcf7e563412","8","56","0","17","0","1","-233.7170639171714","672714"
"exp0_000006_rxg20_0_fulltrim:11:20260822","exp0_000006_rxg20_0_fulltrim","6","11.0","20260822","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","329.31520000011005","0.030700000024808105","668.9592999996421","0.02859999995052931","0.018799999907059828","0.0","0.0","0.0","7.561376789538686e-08","2.4601456956700337e-05","sync_missing","0","0","0","","0","0","8","56","ok","1","0","0","4044232a8110110958060050b704e1aeae8c5d1c65e0d0a7c02dde72b579473412","8","56","1","18","","","",""
"exp0_000007_rxg20_0_fulltrim:11:20260822","exp0_000007_rxg20_0_fulltrim","7","11.0","20260822","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","24592.842799999744","52.85439999988739","45.94090000000506","82.73189999999886","200.89240000015707","0.0","0.0","0.0","7.449895515307498e-08","2.4238745000159417e-05","header_invalid","0","0","0","","8","0","8","56","header_invalid","0","0","0","","8","0","4","56","0","0","-128.76353048641346","673544"
"exp0_000008_rxg20_0_fulltrim:11:20260822","exp0_000008_rxg20_0_fulltrim","8","11.0","20260822","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","25181.954399999995","73.09329999998226","509.61329999972804","99.01320000017222","284.7123000001375","0.0","0.0","0.0","6.982488910305618e-08","2.2718005617069803e-05","header_invalid","0","0","0","","8","0","8","56","ok","1","0","0","40443322110001108c18d53c7ed1897a188bb87fbb6d6791408f03a59d78563016","8","56","1","18","0","0","446.2657759273027","678145"
"exp0_000000_rxg20_0_fulltrim:11:20260823","exp0_000000_rxg20_0_fulltrim","0","11.0","20260823","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","273.9798000002338","0.02500000027794158","85.82269999988057","0.02300000005561742","0.015900000107649248","0.0","0.0","0.0","6.153250447488309e-08","2.0020021517393032e-05","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","3","56","","","",""
"exp0_000002_rxg20_0_fulltrim:11:20260823","exp0_000002_rxg20_0_fulltrim","2","11.0","20260823","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","62","24503.490700000384","86.4531000001989","545.8870999996179","103.28900000013164","790.3077000000849","0.0","86.4531000001989","86.4531000001989","2.9434755784562603e-08","9.57679927373494e-06","header_invalid","0","0","0","","8","0","6","56","ok","1","0","0","40443322110001005802005cd673d92b85bac561a3bc7ebf47473cf8f478563412","8","56","2","13","0","1","-657.935301846636","669318"
"exp0_000003_rxg20_0_fulltrim:11:20260823","exp0_000003_rxg20_0_fulltrim","3","11.0","20260823","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sync1|locator_sync2|locator_sfd|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","31804.42200000016","63.88040000001638","439.8755000001984","92.3915000003035","169.01329999973314","0.0","0.0","0.0","5.3735255547964695e-08","1.7483133207295158e-05","header_invalid","0","0","0","","8","0","8","56","ok","1","0","0","4044332714101530580800fcb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","0","14","0","0","-19.869716148326773","707189"
"exp0_000004_rxg20_0_fulltrim:11:20260823","exp0_000004_rxg20_0_fulltrim","4","11.0","20260823","sync_invalid","1","0","0","0","locator_sfd|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","37","24847.043100000064","664.4404000003306","596.0516999998617","115.3177000001051","1769.9808000002122","0.0","0.0","0.0","6.126035586516529e-08","1.9931476104379604e-05","ok","1","0","0","40ccab2b11889000f8ac2631618fe90627086cb9e2c16fda44cafac55b78563412","8","56","4","33","ok","1","0","0","4044332211000100580000316343640b69a24c91c2d78b3aac4af4c55b78563412","8","56","0","18","0","0","-250.86629613885611","672579"
"exp0_000005_rxg20_0_fulltrim:11:20260823","exp0_000005_rxg20_0_fulltrim","5","11.0","20260823","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","25131.064299999707","58.6395000000266","50.536299999748735","84.44260000032955","607.8812000000653","0.0","0.0","0.0","7.242874646077204e-08","2.3565188431658022e-05","header_invalid","0","0","0","","8","0","8","56","header_invalid","0","0","0","","8","0","2","56","0","0","282.2742034485633","676835"
"exp0_000006_rxg20_0_fulltrim:11:20260823","exp0_000006_rxg20_0_fulltrim","6","11.0","20260823","sync_invalid","1","0","0","0","locator_sfd|framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","25","24637.09310000013","502.7734000000237","378.7937000001875","70.72740000012345","840.779399999974","0.0","0.0","0.0","7.561376789538686e-08","2.4601456956700337e-05","ok","1","0","0","404473223700610258060050b707e1beafbc4d1d65c042aec124ce72a478563412","8","56","0","25","ok","1","0","0","404443221120c30058060050b707e1beafbc4d1d65c042aec124ce72a478563412","8","56","0","23","0","1","-140.78842838424143","673456"
"exp0_000007_rxg20_0_fulltrim:11:20260823","exp0_000007_rxg20_0_fulltrim","7","11.0","20260823","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sync2|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","18","24857.386000000133","350.2881999997953","346.21199999992314","98.59479999977339","1040.3305999998338","0.0","0.0","0.0","7.449895515307498e-08","2.4238745000159417e-05","ok","1","0","0","40443322110001004907003c9b8e75346b7dde1ef9489e616ee3cdb67278563482","8","56","2","16","ok","1","0","0","40443332110001105807003c9b8e75346b7dde1ef9489e616ee3cdb67278563412","8","56","2","17","0","0","-128.7717153177931","673552"
"exp0_000008_rxg20_0_fulltrim:11:20260823","exp0_000008_rxg20_0_fulltrim","8","11.0","20260823","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","61","24283.82590000001","57.220099999995","365.2959999999439","92.39329999991241","573.564400000123","0.0","57.220099999995","57.220099999995","6.982488910305618e-08","2.2718005617069803e-05","header_invalid","0","0","0","","8","0","5","56","ok","1","0","0","4044332211000100580800387bd1897a18cbb87bbb6d639540cf03a19d78563412","8","56","1","16","0","1","-65.7315999999278","674054"
"exp0_000000_rxg20_0_fulltrim:11:20260824","exp0_000000_rxg20_0_fulltrim","0","11.0","20260824","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","270.64930000005916","0.017699999716569437","68.24069999993299","0.014100000043981709","0.012900000001536682","0.0","0.0","0.0","6.153250447488309e-08","2.0020021517393032e-05","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","2","56","","","",""
"exp0_000002_rxg20_0_fulltrim:11:20260824","exp0_000002_rxg20_0_fulltrim","2","11.0","20260824","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","275.818099999924","0.028100000236008782","525.5001999998967","0.01339999971605721","0.009299999874201603","0.0","0.0","0.0","2.9434755784562603e-08","9.57679927373494e-06","sync_missing","0","0","0","","0","0","8","56","ok","1","0","0","40447362150001045802005c567bd12b053ac56123ec73bf47473cf8f478563412","8","56","2","16","","","",""
"exp0_000003_rxg20_0_fulltrim:11:20260824","exp0_000003_rxg20_0_fulltrim","3","11.0","20260824","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","59","22764.005800000177","66.10359999967841","77.0818999999392","98.95349999987957","236.5844000000834","0.0","0.0","0.0","5.3735255547964695e-08","1.7483133207295158e-05","header_invalid","0","0","0","","8","0","3","56","header_invalid","0","0","0","","8","0","3","56","0","0","-128.8856931976979","673552"
"exp0_000004_rxg20_0_fulltrim:11:20260824","exp0_000004_rxg20_0_fulltrim","4","11.0","20260824","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","23","22071.484399999918","505.944499999714","534.7403999999187","122.26129999999102","718.2824000001347","0.0","0.0","0.0","6.126035586516529e-08","1.9931476104379604e-05","ok","1","0","0","404433221100010058040031134f011b6fa64c91d2d78a3aac4afcc55b78563412","8","56","0","23","ok","1","0","0","404433221100010058040031034fa4ab63af4c91d2d78a3aac4afcc55b78563412","8","56","0","24","0","0","-128.86221455976636","673551"
"exp0_000005_rxg20_0_fulltrim:11:20260824","exp0_000005_rxg20_0_fulltrim","5","11.0","20260824","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","59","23313.34740000011","68.33259999984875","545.6709999998566","122.86700000004203","753.3254999998462","0.0","68.33259999984875","68.33259999984875","7.242874646077204e-08","2.3565188431658022e-05","header_invalid","0","0","0","","8","0","3","56","ok","1","0","0","4044531625013104580500696c1cdf530e76fbd40d6422814690427ac978563412","8","56","1","23","0","1","-449.7341774635358","670985"
"exp0_000006_rxg20_0_fulltrim:11:20260824","exp0_000006_rxg20_0_fulltrim","6","11.0","20260824","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","21","24156.94680000024","444.2981000001964","439.1688000000613","103.13899999982823","603.4185000003163","0.0","444.2981000001964","444.2981000001964","7.561376789538686e-08","2.4601456956700337e-05","ok","1","0","0","40443322110001007a062050b504e1aeaecc581952e243ae4924c672a778515925","8","56","0","21","ok","1","0","0","404433221100010058060050b704e1aeae8c7a1170e061ac4f24c072a778515905","8","56","0","20","0","1","-128.79588918435587","673552"
"exp0_000007_rxg20_0_fulltrim:11:20260824","exp0_000007_rxg20_0_fulltrim","7","11.0","20260824","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sync2|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","25","23085.545999999795","515.609399999903","448.68140000016865","101.47869999991599","948.5229000001709","0.0","0.0","0.0","7.449895515307498e-08","2.4238745000159417e-05","ok","1","0","0","40447326110405041807003d9f84df3ec175de1ef9481e614e434f16d270569218","8","56","1","24","ok","1","0","0","40447326110405041807003d9f84df3ec97dde1ef9481e614e434f16d270569218","8","56","1","23","0","0","-128.76537652295733","673551"
"exp0_000008_rxg20_0_fulltrim:11:20260824","exp0_000008_rxg20_0_fulltrim","8","11.0","20260824","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","63","23567.951600000015","44.1302999997788","393.3764000003066","79.52049999994415","540.8360000001267","0.0","0.0","0.0","6.982488910305618e-08","2.2718005617069803e-05","header_invalid","0","0","0","","8","0","7","56","ok","1","0","0","4044332211000100580800385bd1897a188bb87fbb6d679140cb03a59d78563412","8","56","1","16","0","1","769.2591255304957","680736"
"exp0_000000_rxg20_0_fulltrim:11:20260825","exp0_000000_rxg20_0_fulltrim","0","11.0","20260825","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","215.7468999998855","0.01340000017080456","50.5646000001434","0.011799999811046291","0.009800000043469481","0.0","0.0","0.0","6.153250447488309e-08","2.0020021517393032e-05","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","5","56","","","",""
"exp0_000002_rxg20_0_fulltrim:11:20260825","exp0_000002_rxg20_0_fulltrim","2","11.0","20260825","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","22905.682499999784","53.796000000147615","367.7830999999969","80.82960000001549","575.5416000001787","0.0","0.0","0.0","2.9434755784562603e-08","9.57679927373494e-06","header_invalid","0","0","0","","8","0","8","56","ok","1","0","0","40443322110001005802005cd653d92b8538c56123bc76bf47473cf8f478563412","8","56","1","15","0","1","541.0873442359334","678912"
"exp0_000003_rxg20_0_fulltrim:11:20260825","exp0_000003_rxg20_0_fulltrim","3","11.0","20260825","sync_invalid","1","0","0","0","locator_sync1|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","62","23409.263699999883","93.98529999998573","609.2640000001666","127.38900000022113","763.3066999997027","0.0","0.0","0.0","5.3735255547964695e-08","1.7483133207295158e-05","header_invalid","0","0","0","","8","0","6","56","ok","1","0","0","4044332211000100f8030a5cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","1","12","0","0","-666.8676380191393","669246"
"exp0_000004_rxg20_0_fulltrim:11:20260825","exp0_000004_rxg20_0_fulltrim","4","11.0","20260825","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","58","21111.6234000001","74.03410000006261","61.961800000062794","123.77680000008695","251.31689999989248","0.0","74.03410000006261","74.03410000006261","6.126035586516529e-08","1.9931476104379604e-05","header_invalid","0","0","0","","8","0","2","56","header_invalid","0","0","0","","8","0","2","56","0","1","-128.86501485176572","673552"
"exp0_000005_rxg20_0_fulltrim:11:20260825","exp0_000005_rxg20_0_fulltrim","5","11.0","20260825","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sfd|framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","63","24196.44279999966","71.64650000004258","489.7536000003129","122.81560000019454","622.2784000001411","0.0","0.0","0.0","7.242874646077204e-08","2.3565188431658022e-05","header_invalid","0","0","0","","8","0","7","56","ok","1","0","0","40443322110001205a2502496c1cdf431c75fbd40d64a2414490a274c978563412","8","56","1","18","0","1","-967.7207546360642","666838"
"exp0_000006_rxg20_0_fulltrim:11:20260825","exp0_000006_rxg20_0_fulltrim","6","11.0","20260825","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","16","23377.73879999986","476.96640000003754","513.654200000019","119.10429999988992","776.3429000001452","0.0","476.96640000003754","476.96640000003754","7.561376789538686e-08","2.4601456956700337e-05","ok","1","0","0","404433221100010058060050b704e1aeae8c5d1c35e040aec124ce72a478563412","8","56","1","15","ok","1","0","0","404433221100010058060050b704e1aeae8c5d1c35e040aec124ce72a478563412","8","56","1","16","0","1","-128.78425766014732","673552"
"exp0_000007_rxg20_0_fulltrim:11:20260825","exp0_000007_rxg20_0_fulltrim","7","11.0","20260825","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","207.9383999998754","0.01359999987471383","344.13679999988744","0.010799999927257886","0.007099999947968172","0.0","0.0","0.0","7.449895515307498e-08","2.4238745000159417e-05","sync_missing","0","0","0","","0","0","8","56","ok","1","0","0","40663322110001005807003d9b8e75247b7cde1ef9483e78fed2fdbf7278563412","8","56","2","21","","","",""
"exp0_000008_rxg20_0_fulltrim:11:20260825","exp0_000008_rxg20_0_fulltrim","8","11.0","20260825","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","189.57359999967593","0.01669999983278103","348.717299999862","0.008399999842367833","0.005599999894911889","0.0","0.0","0.0","6.982488910305618e-08","2.2718005617069803e-05","sync_missing","0","0","0","","0","0","8","56","ok","1","0","0","404433221100010058080038fb488972188ab87fbb6d7781408e02a59d785634c2","8","56","0","16","","","",""
"exp0_000000_rxg20_0_fulltrim:11:20260826","exp0_000000_rxg20_0_fulltrim","0","11.0","20260826","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","233.49710000002233","0.015999999959603883","58.62269999988712","0.010400000064691994","0.008299999990413198","0.0","0.0","0.0","6.153250447488309e-08","2.0020021517393032e-05","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","2","56","","","",""
"exp0_000002_rxg20_0_fulltrim:11:20260826","exp0_000002_rxg20_0_fulltrim","2","11.0","20260826","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sync2|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","63","22488.869400000112","65.2285999999549","497.96680000008564","97.61200000002646","706.5393999996559","0.0","0.0","0.0","2.9434755784562603e-08","9.57679927373494e-06","header_invalid","0","0","0","","8","0","7","56","ok","1","0","0","40443322118009005802005cd679d32b8530c56123bc76bf47473cf8f478563412","8","56","0","18","0","0","-271.9296762460206","672404"
"exp0_000003_rxg20_0_fulltrim:11:20260826","exp0_000003_rxg20_0_fulltrim","3","11.0","20260826","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","26193.665499999952","469.5525000001908","539.3190999998296","130.2467999998953","1265.1977000000443","0.0","0.0","0.0","5.3735255547964695e-08","1.7483133207295158e-05","truncated_payload","1","0","0","","8","55","8","56","ok","1","0","0","40443322110001005803005cb3bdd7ae691f9b145befdcbdb97c37853778563412","8","56","1","14","0","0","229.13113706433631","676413"
"exp0_000004_rxg20_0_fulltrim:11:20260826","exp0_000004_rxg20_0_fulltrim","4","11.0","20260826","ok","1","1","1","0","","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","17","26238.08609999969","520.817199999783","58.557199999995646","113.895599999978","926.5256999997291","520.817199999783","520.817199999783","0.0","6.126035586516529e-08","1.9931476104379604e-05","ok","1","0","0","40443322110001500d4400356343646b6fa40891c6d78b3aac4af4c55b78563412","8","56","1","16","header_invalid","0","0","0","","8","0","2","56","1","1","-128.87271961229354","673552"
