energy_weight,coherence_weight,phase_local_weight,rank_weight,adaptive,low_energy_weight,low_coherence_weight,low_phase_local_weight,low_rank_weight,penalty_weight,penalty_min_energy,penalty_coherence_ref,penalty_phase_ref,penalty_gap_ref_db,symbol_count,phase_line_ser,savaux_ser,stage1_top40_recall,actual_viterbi_candidate_recall,ser_-26,savaux_ser_-26,ser_-25,savaux_ser_-25,ser_-24,savaux_ser_-24,ser_-23,savaux_ser_-23,ser_-22,savaux_ser_-22,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok_rate,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue_rate,C_savaux_ok_phase_break,C_savaux_ok_phase_break_rate,D_stage1_top40_miss,D_stage1_top40_miss_rate,E0_gt_in_top40_but_not_actual_candidates,E0_gt_in_top40_but_not_actual_candidates_rate,E1_gt_in_candidates_local_score_loss,E1_gt_in_candidates_local_score_loss_rate,E2_gt_in_candidates_transition_loss,E2_gt_in_candidates_transition_loss_rate,E3_lock_or_high_conf_removed_gt,E3_lock_or_high_conf_removed_gt_rate,Z_other,Z_other_rate,variant
0.65,0.15,0.15,0.0,0,,,,,0.005,0.93,0.84,0.35,0.75,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18753246753246744,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.005,0.93,0.88,0.35,0.75,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18753246753246744,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.005,0.96,0.8,0.35,0.75,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18753246753246744,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.005,0.96,0.84,0.35,0.75,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18753246753246744,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.005,0.96,0.88,0.35,0.75,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18753246753246744,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.005,0.9,0.8,0.35,0.75,9625,0.12758441558441558,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.188051948051948,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,457,0.04748051948051948,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.005,0.9,0.84,0.35,0.75,9625,0.12758441558441558,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.188051948051948,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,457,0.04748051948051948,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.005,0.9,0.88,0.35,0.75,9625,0.12758441558441558,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.188051948051948,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,457,0.04748051948051948,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.01,0.9,0.8,0.35,0.75,9625,0.12768831168831168,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7938,0.8247272727272728,458,0.04758441558441558,93,0.009662337662337662,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.01,0.9,0.84,0.35,0.75,9625,0.12768831168831168,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7938,0.8247272727272728,458,0.04758441558441558,93,0.009662337662337662,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.01,0.9,0.88,0.35,0.75,9625,0.12768831168831168,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7938,0.8247272727272728,458,0.04758441558441558,93,0.009662337662337662,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.01,0.93,0.8,0.35,0.75,9625,0.1277922077922078,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7937,0.8246233766233766,458,0.04758441558441558,94,0.009766233766233767,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.01,0.93,0.84,0.35,0.75,9625,0.1277922077922078,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7937,0.8246233766233766,458,0.04758441558441558,94,0.009766233766233767,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.01,0.93,0.88,0.35,0.75,9625,0.1277922077922078,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7937,0.8246233766233766,458,0.04758441558441558,94,0.009766233766233767,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.01,0.96,0.8,0.35,0.75,9625,0.1277922077922078,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7937,0.8246233766233766,458,0.04758441558441558,94,0.009766233766233767,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.01,0.96,0.84,0.35,0.75,9625,0.1277922077922078,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7937,0.8246233766233766,458,0.04758441558441558,94,0.009766233766233767,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.01,0.96,0.88,0.35,0.75,9625,0.1278961038961039,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.34961038961038954,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7936,0.8245194805194805,458,0.04758441558441558,95,0.009870129870129871,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.015,0.9,0.8,0.35,0.75,9625,0.128,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7935,0.8244155844155844,458,0.04758441558441558,96,0.009974025974025974,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.015,0.9,0.84,0.35,0.75,9625,0.128,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7935,0.8244155844155844,458,0.04758441558441558,96,0.009974025974025974,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.015,0.9,0.88,0.35,0.75,9625,0.128,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7935,0.8244155844155844,458,0.04758441558441558,96,0.009974025974025974,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.90_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.015,0.93,0.8,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7934,0.8243116883116883,458,0.04758441558441558,97,0.010077922077922078,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.015,0.93,0.84,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7934,0.8243116883116883,458,0.04758441558441558,97,0.010077922077922078,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.015,0.93,0.88,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7934,0.8243116883116883,458,0.04758441558441558,97,0.010077922077922078,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.93_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.015,0.96,0.88,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.34961038961038954,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7932,0.8241038961038961,460,0.047792207792207796,99,0.010285714285714285,171,0.017766233766233767,124,0.012883116883116883,770,0.08,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.025,0.9,0.8,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7932,0.8241038961038961,460,0.047792207792207796,99,0.010285714285714285,171,0.017766233766233767,124,0.012883116883116883,770,0.08,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.03_emin0.90_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.025,0.93,0.84,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.34961038961038954,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7929,0.8237922077922077,463,0.04810389610389611,102,0.010597402597402597,171,0.017766233766233767,124,0.012883116883116883,767,0.07968831168831168,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.03_emin0.93_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.025,0.93,0.88,0.35,0.75,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.34961038961038954,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7929,0.8237922077922077,463,0.04810389610389611,102,0.010597402597402597,171,0.017766233766233767,124,0.012883116883116883,767,0.07968831168831168,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.03_emin0.93_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.02,0.9,0.8,0.35,0.75,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7933,0.8242077922077922,458,0.04758441558441558,98,0.010181818181818183,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.02_emin0.90_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.02,0.9,0.84,0.35,0.75,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7933,0.8242077922077922,458,0.04758441558441558,98,0.010181818181818183,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.02_emin0.90_cref0.84
0.65,0.15,0.15,0.0,0,,,,,0.02,0.9,0.88,0.35,0.75,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7933,0.8242077922077922,458,0.04758441558441558,98,0.010181818181818183,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.02_emin0.90_cref0.88
0.65,0.15,0.15,0.0,0,,,,,0.015,0.96,0.8,0.35,0.75,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35012987012987007,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7932,0.8241038961038961,459,0.04768831168831169,99,0.010285714285714285,171,0.017766233766233767,124,0.012883116883116883,771,0.08010389610389611,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.80
0.65,0.15,0.15,0.0,0,,,,,0.015,0.96,0.84,0.35,0.75,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35012987012987007,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7932,0.8241038961038961,459,0.04768831168831169,99,0.010285714285714285,171,0.017766233766233767,124,0.012883116883116883,770,0.08,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__np_w0.01_emin0.96_cref0.84
