dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,23,0,0.27035354605832973,0.1664117070481122,0.5373054221800763,-1.885569034702783,-0.46544953398315947,232.6,593,799|93|698|203|882
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,24,0,0.17831793111014552,0.005597424382509345,0.47350339630054705,2.1125427777983603,-0.46544953398315947,516.6,816,125|608|480|207|861
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,25,0,0.7098409002371134,0.2535364469351613,0.7815279614506986,0.21393808893130384,-0.46544953398315947,361.0,556,472|718|843|246|532
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,26,0,0.31077125582231435,0.1008248346192857,0.5045062282950241,-2.896215634027007,-0.46544953398315947,378.4,619,49|828|69|363|320
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,27,0,0.42649303675489975,0.6852851541721167,0.6853984527386182,-0.4562478957495548,-0.46544953398315947,543.4,802,392|122|603|862|560
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,28,0,0.0634874288980449,0.15753541655716025,0.43855460090844567,1.46076006958471,-0.46544953398315947,779.8,936,347|357|762|994|9
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,29,0,0.05890801402673609,0.05871202360771949,0.8398958376271742,0.9101953819407091,-0.46544953398315947,303.8,931,216|921|797|31|330
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,30,0,0.23364980824123144,0.0439442629295715,0.575689016229613,2.2843066914923096,-0.46544953398315947,429.4,774,659|759|636|650|467
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,31,0,0.06426256000518005,0.05401975506594388,0.6863131720588508,2.9682951335235757,-0.46544953398315947,428.6,726,285|637|486|87|244
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,32,0,0.14125498928500385,0.3711059071255501,0.59263349768226,2.2444329258133573,-0.46544953398315947,460.4,873,982|411|904|389|83
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,33,0,0.3964680118992906,0.45505011599435297,0.46235963979076616,-0.3534962688076382,-0.46544953398315947,527.8,935,886|632|95|602|574
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,34,0,0.2538504313514357,0.06920673116044666,0.45771686982587384,3.0664459413486904,-0.46544953398315947,371.6,884,323|475|853|294|536
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,35,0,0.4041708096337051,0.2769098428992324,0.5065782289693131,-3.10785331339991,-0.46544953398315947,494.4,909,790|570|128|960|55
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,36,0,0.046831175131326855,0.04763184486443483,0.37206727260563366,-2.397793563040098,-0.46544953398315947,295.8,517,484|760|986|622|129
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,37,0,0.1076061379249873,0.11312391364283629,0.5635896376615909,-1.3304035279419797,-0.46544953398315947,312.8,576,711|438|477|671|606
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,38,0,0.08732018001040993,0.3454960134345997,0.6413399957475637,-0.9976109451599515,-0.46544953398315947,594.8,912,832|573|1002|770|754
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,39,0,0.043871024345564676,0.16196800509220144,0.60485161072115,2.4714066689089345,-0.46544953398315947,247.8,516,772|456|926|958|975
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,40,0,0.11632044942074381,0.20645382361336415,0.38906665394025325,-1.4454240058620356,-0.46544953398315947,578.2,834,936|916|85|36|948
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,41,0,0.29464252234487126,0.1812452469858179,0.4184934104025009,-2.000589512622839,-0.46544953398315947,409.0,781,205|814|986|629|603
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,42,0,0.13503350943020592,0.04714696465737024,0.4233856762655008,-2.612498455157536,-0.46544953398315947,418.2,638,645|714|167|883|482
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,43,0,0.23224726152032402,0.4846499492161077,0.5629359321367652,-0.7721708084366417,-0.46544953398315947,617.4,888,689|760|661|785|680
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,44,0,0.3323787998577117,0.5379592556786914,0.5499740973868218,-0.5835372246477499,-0.46544953398315947,434.8,1010,842|1002|402|754|555
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,45,0,0.3885514841065892,0.5428738652348506,0.5429194759965102,-0.45778150212182256,-0.46544953398315947,704.2,1022,10|556|297|750|762
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,46,0,0.001160730424493196,0.06440477052768379,0.5957585111624193,-2.8824131766766006,-0.46544953398315947,498.6,1013,184|772|459|485|277
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,47,0,0.10315516798136339,0.20876434125399945,0.6628440421088287,2.6707754973036977,-0.46544953398315947,518.4,755,102|941|671|450|693
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,48,0,0.19835927511561482,0.4210994604318696,0.43843518666992665,-0.5881380437645523,-0.46544953398315947,499.6,694,74|416|301|588|218
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,49,0,0.1359374799870755,0.20605928675674176,0.48249943472341217,-1.1356355186640186,-0.46544953398315947,709.6,1007,974|281|743|473|310
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,50,0,0.4507629962718919,0.4421698676946014,0.5432963407340898,-2.054265735652198,-0.46544953398315947,454.0,835,754|427|966|614|346
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,51,0,0.05397067682224067,0.5212667986623758,0.7864531280449989,-0.8427167015609429,-0.46544953398315947,654.4,888,638|856|931|785|83
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,52,0,0.11471538908354721,0.2217342016275107,0.3923342822391859,-3.06644594134869,-0.46544953398315947,526.0,761,566|724|316|257|56
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,53,0,0.018599981790824196,0.011035931164545302,0.5515039204992785,1.405550240183083,-0.46544953398315947,589.8,985,540|864|755|808|614
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,54,0,0.04974766206826716,0.1039248850427707,0.45327442403169454,-1.3564748362705257,-0.46544953398315947,664.4,1002,734|51|845|405|590
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,55,0,0.0751950292895502,0.043219006448853056,0.6602909164252229,-1.272126485795818,-0.46544953398315947,526.0,895,73|854|822|550|178
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,56,0,0.09756576952699703,0.006104529796452851,0.46235251912276626,-2.6922459865154416,-0.46544953398315947,564.2,911,14|427|517|746|65
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,57,0,0.3508440022102195,0.19747255095269622,0.4104637207171902,1.7337420038483096,-0.46544953398315947,538.6,957,467|635|428|94|407
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,58,0,0.13646080904120542,0.19868081414114114,0.5458742954956978,-3.0403746330201438,-0.46544953398315947,471.2,909,932|820|691|334|170
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,59,0,0.7364230205665544,0.30881337487423904,0.7808456242402133,0.1679298977632815,-0.46544953398315947,394.2,632,879|801|661|510|906
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,60,0,0.08481048725284454,0.04493267796378691,0.6239662433472283,-3.0465090585092134,-0.46544953398315947,674.8,973,435|556|493|577|902
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,61,0,0.279796082714228,0.21537802653836532,0.6178836922135273,2.6983804120045116,-0.46544953398315947,376.6,990,556|468|542|864|49
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,62,0,0.34033531362799596,0.22956033270460113,0.617378631625064,2.1800214581781256,-0.46544953398315947,796.6,963,866|497|153|497|170
0_0_0_10_14_32,,53,0,0,0,10,1,0,5,random_valid,63,0,0.3145237665252454,0.5150365589394619,0.5151196610351421,-0.4746511722167641,-0.46544953398315947,450.8,819,642|73|266|314|384
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,gt,0,0,0.5169195007342925,0.9972453152365137,0.9972453152365135,-0.5559323099469369,-0.5559323099469369,1.0,1,468|89|713|865|492
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,hard,0,0,0.5169195007342925,0.9972453152365137,0.9972453152365135,-0.5559323099469369,-0.5559323099469369,1.0,1,468|89|713|865|492
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,0,0,0.1526870118088869,0.02947948039059643,0.5512900599556373,1.5343731754535455,-0.5559323099469369,445.2,954,364|242|440|914|83
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,1,0,0.26032902946630904,0.11558599002608952,0.8165452789754764,-3.032706601158807,-0.5559323099469369,211.4,507,460|514|61|388|366
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,2,0,0.1738179443301432,0.004554627270213947,0.37686701952099605,2.910018091377414,-0.5559323099469369,737.8,892,674|990|587|474|176
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,3,0,0.4754350938330101,0.22718074041160052,0.47559412581756383,-0.01303565416427288,-0.5559323099469369,601.8,999,800|148|502|244|985
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,4,0,0.05602447668555269,0.06359135044895964,0.4483759999360894,-2.842539410997648,-0.5559323099469369,439.6,907,861|865|353|30|784
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,5,0,0.40867841769789476,0.4192235692002723,0.5139950525888035,-0.2875511948001397,-0.5559323099469369,547.6,843,401|556|780|473|627
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,6,0,0.15834917934795376,0.008590543683549182,0.6404818143557369,-1.7337420038483091,-0.5559323099469369,434.4,1018,56|830|992|429|838
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,7,0,0.15290944316860738,0.3261480402685099,0.4611906190409148,-2.7857959752237536,-0.5559323099469369,435.8,846,980|132|857|988|1002
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,8,0,0.2952786848755403,0.06413132342886604,0.431068892626206,2.8195353154136367,-0.5559323099469369,396.8,611,933|425|996|55|532
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,9,0,0.23393960627675062,0.16552241639667878,0.38603323026779035,3.0158369310638653,-0.5559323099469369,425.6,818,45|0|229|667|522
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,10,0,0.594173850078549,0.41979735548201746,0.5947211906359001,-0.026838111514679852,-0.5559323099469369,558.4,870,491|890|531|324|981
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,11,0,0.238802195061207,0.13413577376226735,0.5655598625624482,-1.7490780675709832,-0.5559323099469369,532.4,997,577|587|800|139|496
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,12,0,0.016234174633311442,0.3089235299987574,0.6175460168363013,-2.6631074654423608,-0.5559323099469369,335.0,1016,485|379|538|306|465
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,13,0,0.06771751914731122,0.12595142071881216,0.5585484944244561,-1.8257583861843538,-0.5559323099469369,705.0,976,334|128|64|354|37
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,14,0,0.32930617544211893,0.46329952197320506,0.5378902824173055,1.0788920828901247,-0.5559323099469369,384.0,947,828|573|787|70|403
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,15,0,0.1501247910520311,0.27294714416566984,0.6151360979538012,-2.3901255311787613,-0.5559323099469369,505.6,976,332|155|613|354|47
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,16,0,0.2145314535201903,0.05432372830003163,0.4726614256300772,3.0281057820420045,-0.5559323099469369,504.0,972,907|802|749|47|656
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,17,0,0.04560874593548798,0.004971308787952773,0.5519319540100955,1.101896178474136,-0.5559323099469369,461.6,976,839|844|765|85|184
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,18,0,0.2650246313161441,0.001972041571291672,0.5362171593469393,0.575869192786413,-0.5559323099469369,517.8,953,191|514|759|877|64
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,19,0,0.1513407520717041,0.5759425089494902,0.6805523319628309,-0.8457839143054775,-0.5559323099469369,550.0,744,270|5|813|362|273
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,20,0,0.010788686011187945,0.018881675889572926,0.4750991389518257,1.2905297622630272,-0.5559323099469369,295.8,629,534|340|228|258|973
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,21,0,0.26607609125417786,0.7143676428938189,0.732722572715014,-0.6632847560056554,-0.5559323099469369,515.8,867,649|637|720|35|198
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,22,0,0.4654056949639544,0.2582294819288277,0.4657598144662885,-0.02223729239787753,-0.5559323099469369,449.0,782,251|185|864|250|461
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,23,0,0.29910298737462043,0.4727878063793421,0.4793980291846977,-0.4761847785890314,-0.5559323099469369,273.2,591,696|869|273|262|895
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,24,0,0.11836337688758203,0.051081752822406734,0.7513496470440816,2.1340132670101033,-0.5559323099469369,489.8,736,499|288|183|238|281
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,25,0,0.462703328868975,0.027271386492557097,0.5271361535842007,0.20473645069769963,-0.5559323099469369,351.2,793,28|766|390|95|496
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,26,0,0.12134966820384666,0.038509127039853736,0.4645103077665359,-2.1784878518058584,-0.5559323099469369,421.2,560,627|508|954|898|586
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,27,0,0.29284503617347135,0.1544260473063572,0.49607275536944906,-1.7506116739432505,-0.5559323099469369,489.6,868,416|44|415|439|161
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,28,0,0.047685425623110865,0.39096871943976214,0.5623946443265659,-0.9822748814372773,-0.5559323099469369,314.0,680,929|996|679|693|438
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,29,0,0.024745619894731098,0.17783805874528355,0.66001211285876,2.4284656904854467,-0.5559323099469369,469.0,614,1022|668|642|945|620
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,30,0,0.25230130425587116,0.04732643051070124,0.5275565858946016,-2.9713623462681102,-0.5559323099469369,586.8,733,599|435|432|291|106
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,31,0,0.30393599080653444,0.030331840078578247,0.592044265716763,0.5359954271074603,-0.5559323099469369,459.0,633,213|296|295|287|1008
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,32,0,0.17988630708508846,0.11485897590708967,0.621299547611086,-2.787329581596021,-0.5559323099469369,399.4,864,947|809|348|977|672
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,33,0,0.19174187117915206,0.09886310335674002,0.7659658747301453,-1.5497092391762197,-0.5559323099469369,346.4,831,953|427|368|469|960
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,34,0,0.43269422274205205,0.23899899661816357,0.4393403797778853,1.8303592053011561,-0.5559323099469369,349.8,734,869|859|919|648|1020
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,35,0,0.10310922181541063,0.0508817309585685,0.7465458102012107,1.0865601147514612,-0.5559323099469369,269.0,721,0|395|345|116|671
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,36,0,0.049449165043903995,0.18963613168930046,0.4326442383544053,0.7951749040206533,-0.5559323099469369,623.8,851,995|401|7|180|300
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,37,0,0.23265172707528747,0.09517341889419033,0.5956078665057146,0.8365822760718733,-0.5559323099469369,589.4,989,509|666|493|432|225
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,38,0,0.706002383900843,0.30671449332366474,0.7256172956938035,0.13112334482886379,-0.5559323099469369,430.2,838,865|480|85|311|132
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,39,0,0.1401589488739602,0.0034341770809425552,0.39297359962708633,0.8396494888164079,-0.5559323099469369,351.4,839,785|98|853|1007|544
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,40,0,0.08749755723511049,0.23068368156797295,0.5241967100799259,-2.2858402978645773,-0.5559323099469369,582.2,961,321|76|319|786|475
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,41,0,0.22204027198117907,0.25397835921159173,0.39713863160762397,-2.972895952640378,-0.5559323099469369,204.8,448,829|48|925|75|12
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,42,0,0.2243079966514612,0.05130991740792785,0.6606393065506287,2.406995201273703,-0.5559323099469369,614.6,872,344|14|838|510|709
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,43,0,0.02350959501942295,0.3174370056922146,0.8232707210163727,-1.227651901000063,-0.5559323099469369,432.0,688,265|83|768|827|456
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,44,0,0.0879745046746397,0.4386595316375586,0.5535336301361812,2.6416369762306173,-0.5559323099469369,470.8,788,893|871|1018|556|945
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,45,0,0.26232517451573334,0.21246106058587744,0.43871921658464935,-1.9775854170388276,-0.5559323099469369,365.6,848,956|31|324|316|758
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,46,0,0.0039903070583922114,0.2772161183058417,0.7462100459551445,-1.249122390211807,-0.5559323099469369,470.4,942,1023|584|537|435|88
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,47,0,0.0768093146102729,0.36466304718503345,0.3991168752282487,-0.735364255502224,-0.5559323099469369,448.2,652,416|670|608|586|775
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,48,0,0.1768113811239815,0.029616987424733197,0.4771349868349169,-3.074113973210027,-0.5559323099469369,539.8,897,350|672|618|194|573
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,49,0,0.26472614329608574,0.43019499244100995,0.5428866328314598,-0.9500691476196614,-0.5559323099469369,709.4,950,1012|840|607|368|376
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,50,0,0.0041407187324302005,0.10672551550463866,0.7829991037582807,-2.9759631653849126,-0.5559323099469369,323.2,573,129|411|247|873|691
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,51,0,0.04381666661116032,0.10001240413915985,0.6152966974038948,-1.6954018445416237,-0.5559323099469369,554.2,815,312|670|801|2|120
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,52,0,0.2667653048720053,0.47153464611322243,0.513832438037116,-0.8258470314660014,-0.5559323099469369,559.2,1009,850|665|842|335|621
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,53,0,0.12053666691379647,0.05790814720728288,0.8062864139311503,0.8427167015609429,-0.5559323099469369,527.6,695,476|592|919|547|673
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,54,0,0.018856749068148083,0.020570113447890444,0.43834495977044385,1.2598576348176787,-0.5559323099469369,299.6,749,433|412|455|95|906
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,55,0,0.12856162641635652,0.1587796084753344,0.43155742512401796,-1.7613469185491224,-0.5559323099469369,697.0,1024,141|801|621|992|488
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,56,0,0.12812423284618638,0.10369383725114015,0.6712824793501048,1.6110534940669163,-0.5559323099469369,503.4,842,291|823|70|69|456
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,57,0,0.1891078911331727,0.18016257352439458,0.5731481122153517,-1.2598576348176789,-0.5559323099469369,550.2,899,182|683|151|6|519
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,58,0,0.14561117618248695,0.3624272540408697,0.5557650487131034,1.2736600921680852,-0.5559323099469369,522.8,925,519|699|365|507|943
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,59,0,0.05577428780495631,0.33305862365868744,0.45695874175523626,-0.9301322647801853,-0.5559323099469369,619.4,814,90|556|539|180|288
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,60,0,0.5216493351781328,0.4827455917870545,0.5753289914620359,-0.24307661000438463,-0.5559323099469369,755.2,920,313|804|448|391|805
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,61,0,0.23087200273612596,0.1765644322462713,0.627608757040193,1.3365379534310495,-0.5559323099469369,455.6,755,604|924|272|926|293
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,62,0,0.22759760053772007,0.13967133003428647,0.5519441334785536,1.0988289657296004,-0.5559323099469369,674.4,867,385|756|218|2|912
0_0_0_10_14_32,,53,0,1,5,10,1,0,5,random_valid,63,0,0.2883574535412463,0.07483132764486551,0.44515214573599776,-1.603385462205579,-0.5559323099469369,492.2,735,17|808|16|905|419
0_0_0_10_14_32,,53,0,2,10,10,1,0,5,gt,0,0,0.40039865075515046,0.9957472646703524,0.9957472646703524,-0.6571503305165858,-0.6571503305165858,1.0,1,765|1023|597|562|478
0_0_0_10_14_32,,53,0,2,10,10,1,0,5,hard,0,0,0.40039865075515046,0.9957472646703524,0.9957472646703524,-0.6571503305165858,-0.6571503305165858,1.0,1,765|1023|597|562|478
0_0_0_10_14_32,,53,0,2,10,10,1,0,5,random_valid,0,0,0.2844647799754166,0.6083441212186708,0.6212662921197732,-0.776771627553444,-0.6571503305165858,472.0,838,604|474|1005|273|403
0_0_0_10_14_32,,53,0,2,10,10,1,0,5,random_valid,1,0,0.06423155537826213,0.15496802247277994,0.6327114850978949,-1.4147518784166875,-0.6571503305165858,430.4,742,712|791|308|546|1006
