dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
0_0_0_10_14_8,-24.0,46,2,10,18,765,345,765,765,765,765,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,-0.09220545882816511,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9545573340585084,-0.64068247257283,765|579|380|736|31|110|155|660,0.95455733|0.98866822|0.49005875|0.38770159|0.72857299|0.87582406|0.89723891|0.60663752,0|-3.8588717|-4.2689938|-4.3610818|-4.5890668|-4.6275352|-4.7215486|-4.7761815
0_0_0_10_14_8,-24.0,46,2,11,19,1023,845,1023,1023,1023,1023,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,-0.07496051684288763,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.980881727399044,2.089810325357528,1023|366|0|29|800|994|425|39,0.98088173|0.97334901|0.94050077|0.98375007|0.84459403|0.9932341|0.80811068|0.96132609,0|-3.8295734|-4.7303367|-4.9708619|-5.0262751|-5.0984646|-5.160969|-5.2062747
0_0_0_10_14_8,-24.0,46,2,12,20,597,597,597,597,597,597,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,-0.05771557485761003,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.8566724162114694,0.17894303573895418,597|528|136|69|7|501|111|937,0.85667242|0.92400954|0.44970496|0.92101026|0.83935672|0.90287232|0.70835828|0.7189058,0|-2.8808562|-3.0602403|-3.2396644|-4.8575861|-5.3909242|-5.4207418|-5.4516957
0_0_0_10_14_8,-24.0,46,2,13,21,562,562,562,562,562,562,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,-0.040470632872332546,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9155444542171014,-0.23487643501193467,562|702|246|130|769|60|28|628,0.91554445|0.95021763|0.73283059|0.92512865|0.99021768|0.78199389|0.91181462|0.99557827,0|-5.3718513|-5.404969|-5.6737996|-6.1604545|-6.2890861|-6.3330085|-6.628495
0_0_0_10_14_8,-24.0,46,2,14,22,478,478,478,478,478,478,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,-0.02322569088705495,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.5178873122206016,2.124623152249732,478|890|71|268|991|915|416|270,0.51788731|0.96889607|0.95530899|0.73413746|0.96864952|0.94025254|0.82474359|0.77253523,0|-1.9200104|-2.9816356|-3.0095405|-3.3006132|-3.7773639|-3.858838|-4.0082252
0_0_0_10_14_8,-24.0,46,2,15,23,267,267,267,267,267,267,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,-0.005980748901777466,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9136231515374056,-0.14907407597279085,267|656|940|1010|418|649|852|315,0.91362315|0.81746798|0.69565984|0.96335653|0.55541017|0.56691925|0.71008151|0.91824786,0|-1.4238044|-1.9996379|-2.0217023|-2.2694919|-2.5681764|-2.9420484|-3.0785984
0_0_0_10_14_8,-24.0,46,2,16,24,917,985,917,917,917,917,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.01126419308350013,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.8845142766057774,-3.080353882715042,917|952|930|815|824|880|915|1021,0.88451428|0.87101939|0.67531009|0.81069106|0.82071613|0.61641815|0.67639499|0.64538222,0|-2.8173607|-3.8964143|-3.9909642|-4.061959|-4.2565494|-4.3605842|-4.4017018
0_0_0_10_14_8,-24.0,46,2,17,25,656,782,656,656,656,656,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.028509135068777613,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.8903776391151987,0.046886357233165865,656|926|809|203|467|82|654|640,0.89037764|0.88287398|0.77876555|0.50811929|0.11143666|0.97187745|0.94365484|0.58877605,0|-2.1912732|-2.8421999|-3.239136|-3.3163676|-3.3512649|-3.449735|-3.5420582
0_0_0_10_14_8,-24.0,46,2,18,26,889,106,889,889,889,889,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.0457540770540551,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9492435030161946,1.3494185501115863,889|699|712|859|719|792|261|655,0.9492435|0.87771954|0.85841858|0.65934501|0.62110422|0.96975364|0.91584762|0.94870204,0|-0.1279018|-0.80627409|-0.88585855|-0.91683619|-1.0636278|-1.0939909|-1.3582964
0_0_0_10_14_8,-24.0,46,2,19,27,510,510,510,510,510,510,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.0629990190393327,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9876951829276238,-0.22559216679345287,510|156|370|646|472|576|557|826,0.98769518|0.9260003|0.92403396|0.95051171|0.76017651|0.56354641|0.99813646|0.9534098,0|-2.9248987|-3.3291402|-3.4424158|-3.711117|-3.9281183|-3.9934686|-4.1231818
0_0_0_10_14_8,-24.0,46,2,20,28,860,516,860,860,860,860,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.08024396102461018,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.8607477217745735,2.2430410747230187,860|475|623|998|833|1020|383|778,0.86074772|0.55338306|0.92414744|0.95204799|0.94779727|0.9446035|0.85151322|0.85254879,0|-5.4439736|-6.5495875|-7.0755453|-7.1842602|-7.2563071|-7.2662539|-7.2680721
0_0_0_10_14_8,-24.0,46,2,21,29,553,565,553,553,553,553,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.09748890300988777,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9720273690014091,0.11888141949271547,553|482|901|1002|41|82|718|32,0.97202737|0.94483902|0.60456289|0.97041134|0.9691629|0.97131522|0.883806|0.7546673,0|-2.0025578|-2.8432183|-2.9044364|-3.1196166|-3.2500729|-3.7110644|-3.8504505
0_0_0_10_14_8,-24.0,46,2,22,30,629,148,889,889,889,889,0,0,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.11473384499516526,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9746452278016012,-0.3421115469919368,889|210|562|698|646|586|148|747,0.97464523|0.6572984|0.78043829|0.73872255|0.41216059|0.95975145|0.72232053|0.79831577,0|-0.25440423|-0.36258969|-0.77749942|-1.0186343|-1.1504211|-1.4861024|-1.5972256
0_0_0_10_14_8,-24.0,46,2,23,31,759,830,759,759,759,759,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.13197878698044285,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.7227142001736738,-2.161012971104532,759|62|910|544|393|128|136|239,0.7227142|0.83421977|0.92505655|0.81314464|0.44800482|0.75056911|0.99521381|0.79038297,0|-2.6349877|-3.0161324|-3.1495111|-3.3183061|-3.474015|-3.8239551|-3.9029051
0_0_0_10_14_8,-24.0,46,2,24,32,874,130,874,874,874,874,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.14922372896572034,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9338073437720064,1.8151817467811577,874|709|654|954|234|53|179|27,0.93380734|0.63698221|0.99931316|0.92077223|0.99511535|0.88040217|0.58833559|0.65752942,0|-5.2978942|-5.779435|-6.1947042|-6.3182312|-6.5363318|-6.6202992|-6.7203773
0_0_0_10_14_8,-24.0,46,2,25,33,720,720,720,720,720,720,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.16646867095099793,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.6409809370660937,-1.2880492802452375,720|351|719|286|43|442|372|810,0.64098094|0.59064693|0.57076325|0.9724818|0.95786279|0.62615315|0.89446438|0.51254458,0|-1.2355552|-1.2836191|-1.6864208|-1.7625226|-2.6082998|-2.8276047|-2.841409
0_0_0_10_14_8,-24.0,46,2,26,34,314,314,314,314,314,314,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.18371361293627542,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9783346194795838,0.19884720970883435,314|757|86|148|435|982|721|509,0.97833462|0.30560013|0.80390279|0.92821943|0.62058586|0.46761642|0.82999678|0.69003458,0|-4.3941292|-4.4444399|-4.7631185|-4.8860493|-5.5817187|-5.799054|-5.8654962
0_0_0_10_14_8,-24.0,46,2,27,35,602,525,602,602,602,602,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.2009585549215529,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.7310273483993298,1.1205907214481021,602|621|642|525|73|291|66|40,0.73102735|0.59029971|0.85258115|0.67403223|0.92456837|0.67284834|0.92777705|0.75279928,0|-2.405694|-3.347913|-3.3839806|-4.0720174|-4.2064388|-4.2524017|-4.3144398
0_0_0_10_14_8,-24.0,46,2,28,36,7,407,7,7,7,7,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.2182034969068305,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9694798353514444,0.37253742130831824,7|866|757|398|74|611|342|353,0.96947984|0.83597559|0.94350177|0.92271364|0.52210015|0.67987898|0.60658179|0.63537387,0|-1.7512217|-2.2726214|-2.6171149|-2.8923344|-2.9507892|-2.9774192|-3.1996754
0_0_0_10_14_8,-24.0,46,2,29,37,610,386,610,610,610,610,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.23544843889210798,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9436766587901851,0.08175087560227495,610|293|548|17|925|866|18|337,0.94367666|0.80598003|0.40675179|0.74927703|0.82686308|0.83195287|0.94349925|0.75237685,0|-4.7204803|-6.5892448|-6.7394449|-6.8458153|-7.0238433|-7.0712955|-7.3473761
0_0_0_10_14_8,-24.0,46,2,30,38,874,499,874,874,874,874,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.2526933808773856,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9135445714744147,-3.0490980794272633,874|74|134|592|419|932|328|596,0.91354457|0.97848995|0.94254483|0.68129364|0.89607696|0.68188273|0.76614081|0.97966266,0|-2.1811082|-2.2259065|-2.9929809|-3.2786744|-3.8260324|-3.8324176|-4.0240912
0_0_0_10_14_8,-24.0,46,2,31,39,913,834,913,913,913,913,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.26993832286266306,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9925867872814678,-0.736579827131329,913|488|56|154|244|236|83|53,0.99258679|0.47414218|0.80716791|0.75906822|0.94590731|0.90364918|0.52259007|0.87082311,0|-2.6567386|-3.7265789|-4.0473382|-4.2764831|-4.5581416|-4.8164144|-4.8668295
0_0_0_10_14_8,-24.0,46,2,32,40,757,757,757,757,757,757,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.28718326484794066,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.901035484417554,-1.2230460942884762,757|424|913|446|876|811|925|81,0.90103548|0.86749212|0.75437141|0.98320949|0.93901224|0.99091136|0.86562211|0.97661678,0|-6.4350153|-6.6235391|-6.7019344|-7.2486524|-7.3797448|-7.5158533|-7.517522
0_0_0_10_14_8,-24.0,46,2,33,41,587,312,587,587,587,587,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.30442820683321814,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9624533666103754,0.23158726565149407,587|1003|303|465|466|554|581|669,0.96245337|0.85100398|0.69507982|0.66741599|0.88486582|0.81975459|0.89961337|0.83562982,0|-2.7227031|-2.8322243|-3.0803612|-3.1453698|-3.4506802|-3.7932931|-3.9834912
0_0_0_10_14_8,-24.0,46,2,34,42,932,35,932,932,932,932,1,1,8,0.7265542988561517,0.8987106318787486,0.26961318956362457,inf,0.3216731488184956,0.08543434263702707,-0.051122194513715746,-0.051122194513715746,0.0,0.8987106318787486,0.1536671112286554,0.21934243924719118,0.9681088785667302,0.8188323382720062,932|786|902|284|83|1019|72|71,0.96810888|0.94642737|0.68349514|0.59035242|0.88227796|0.6778738|0.97992179|0.755276,0|-1.0047316|-1.6507702|-1.8142386|-1.8995275|-1.9635351|-2.4945553|-2.8035451
0_0_0_10_14_8,-25.0,46,0,0,8,803,623,803,803,803,803,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-1.079933006082495,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.7182927272217495,1.0117840602007755,803|649|305|620|578|79|407|362,0.71829273|0.99830606|0.95089665|0.51565333|0.72118296|0.73946138|0.81130098|0.045140481,0|-1.0471675|-2.3042672|-3.464155|-3.5081913|-3.8063529|-4.241814|-4.3066178
0_0_0_10_14_8,-25.0,46,0,1,9,826,826,826,826,826,826,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-1.062735681748125,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9508618364153856,0.5002223238005098,826|193|769|412|500|229|394|493,0.95086184|0.75612739|0.8781821|0.87809364|0.54856076|0.80811584|0.54866949|0.75659197,0|-2.1394394|-2.382311|-3.0181041|-3.3058022|-3.3625443|-3.6437626|-3.7013088
0_0_0_10_14_8,-25.0,46,0,2,10,922,881,922,922,922,922,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-1.0455383574137553,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8371015751038033,2.8330281130889556,922|117|789|438|422|24|221|444,0.83710158|0.78531803|0.45872752|0.83873467|0.83216481|0.94526016|0.75664077|0.53638364,0|-4.2367063|-4.5206319|-4.8883432|-4.9631798|-4.9746324|-5.2293786|-5.2355596
0_0_0_10_14_8,-25.0,46,0,3,11,718,356,718,718,718,718,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-1.0283410330793856,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9235563961092528,0.11644430995974453,718|194|633|382|512|12|318|817,0.9235564|0.97297603|0.89356473|0.90280348|0.85857597|0.98055799|0.77482649|0.76309033,0|-1.4826513|-1.8601887|-2.3167067|-2.4776897|-2.4787294|-2.4835492|-2.5797656
0_0_0_10_14_8,-25.0,46,0,4,12,86,772,631,631,820,820,0,0,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-1.0111437087450157,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8781353517202027,2.267569944112942,631|820|10|446|887|965|953|599,0.55689584|0.87813535|0.94498933|0.70458771|0.87569824|0.67412275|0.93455355|0.43087089,0|-0.022266124|-0.36268576|-0.97032836|-0.98440323|-1.0063012|-1.1872249|-1.2581873
0_0_0_10_14_8,-25.0,46,0,5,13,467,255,656,656,656,656,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.9939463844106459,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9136953751336412,0.5677510576945626,656|467|813|953|593|761|618|677,0.91369538|0.67670499|0.93847005|0.85435644|0.83705497|0.72421145|0.8781287|0.45289175,0|-0.47809821|-0.57002151|-0.71285928|-0.87146322|-1.3798505|-1.3824416|-1.4277418
0_0_0_10_14_8,-25.0,46,0,6,14,89,727,89,89,89,89,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.976749060076276,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9794329530561745,0.4037929732341831,89|220|602|180|973|305|912|237,0.97943295|0.9050812|0.37716066|0.87770093|0.70369823|0.37777879|0.75595611|0.9753245,0|-3.7871958|-3.9200638|-4.0325336|-4.1370553|-4.4040704|-4.5397496|-4.5589716
0_0_0_10_14_8,-25.0,46,0,7,15,713,973,713,713,713,713,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.9595517357419062,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9402676607391536,0.6043375075013683,713|854|337|14|195|170|61|662,0.94026766|0.88670746|0.57380312|0.90973173|0.98912636|0.93782773|0.69994973|0.75872357,0|-2.0462127|-2.6518867|-2.9007798|-3.0711604|-3.3945433|-3.404603|-3.4096619
0_0_0_10_14_8,-25.0,46,0,8,16,865,41,865,865,865,865,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.9423544114075364,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8278168277594582,-1.686059085793664,865|304|926|472|553|19|373|302,0.82781683|0.57918044|0.84151026|0.49889312|0.91879766|0.88137613|0.68362639|0.95094156,0|-0.8941078|-1.7321376|-1.9636682|-1.9767631|-2.0331708|-2.1645552|-2.315895
0_0_0_10_14_8,-25.0,46,0,9,17,405,879,493,493,493,493,0,0,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.9251570870731666,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8227435655758261,0.7433224989833916,493|354|648|183|630|505|185|863,0.82274357|0.99202462|0.55343637|0.73526262|0.34735949|0.34757979|0.9740703|0.71310887,0|-0.25966419|-1.0001182|-1.3537353|-1.7086526|-1.7565433|-1.9363372|-2.0523264
0_0_0_10_14_8,-25.0,46,0,10,18,765,266,765,765,765,765,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.9079597627387967,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9267462259176961,0.9766608671113308,765|188|958|13|905|712|725|754,0.92674623|0.5690409|0.90625244|0.93847773|0.92462995|0.66430313|0.79284267|0.92099024,0|-3.9828507|-4.0671404|-4.2104785|-4.454717|-4.9016187|-4.9260356|-5.1699001
0_0_0_10_14_8,-25.0,46,0,11,19,1023,721,1023,1023,1023,1023,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.8907624384044269,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9289588573188688,-0.7081913805224475,1023|744|145|505|530|595|183|606,0.92895886|0.83801899|0.84262815|0.89828639|0.96834539|0.93004756|0.89376699|0.63949154,0|-1.6211758|-2.7262861|-2.8720425|-3.0205084|-3.225662|-3.6910934|-3.8190059
0_0_0_10_14_8,-25.0,46,0,12,20,597,607,597,597,597,597,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.8735651140700571,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8849371056678893,0.043987104542905886,597|990|60|997|965|207|509|54,0.88493711|0.87996984|0.83345334|0.85978315|0.75165851|0.65517515|0.50324189|0.88544024,0|-0.85794326|-1.2421683|-2.2096457|-2.490151|-2.4980458|-2.7514105|-2.8521626
0_0_0_10_14_8,-25.0,46,0,13,21,562,163,562,562,562,562,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.8563677897356873,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.7023343136558999,0.3673484216926054,562|690|448|976|218|706|911|162,0.70233431|0.97097433|0.65757293|0.88072222|0.59369937|0.92187634|0.94021489|0.91011383,0|-2.3309912|-3.0105872|-3.1369986|-3.6074822|-3.6612514|-4.0212645|-4.4337927
0_0_0_10_14_8,-25.0,46,0,14,22,478,978,478,478,478,478,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.8391704654013175,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8080240253779392,0.6774858211952465,478|236|761|834|576|402|521|592,0.80802403|0.93274816|0.95490607|0.97561331|0.50101282|0.097384581|0.42020781|0.67682272,0|-1.5332145|-3.6768202|-3.7812835|-3.9098572|-3.9755721|-4.0371609|-4.0473943
0_0_0_10_14_8,-25.0,46,0,15,23,267,267,267,267,267,267,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.8219731410669476,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.895605325544731,1.0020187391132107,267|673|428|977|377|230|963|704,0.89560533|0.96822886|0.64099993|0.68831171|0.90777017|0.98866816|0.77782915|0.97932748,0|-5.1376468|-5.4092767|-5.4174833|-5.5492168|-6.1760003|-6.4025296|-6.4080117
0_0_0_10_14_8,-25.0,46,0,16,24,917,406,917,917,917,917,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.8047758167325778,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.819377357831263,1.6211213264972668,917|101|182|125|284|437|318|414,0.81937736|0.89987403|0.91021315|0.97034341|0.75407739|0.69113201|0.86750066|0.81232518,0|-1.8228256|-1.8806875|-2.5454006|-2.6828779|-2.7736881|-3.0270079|-3.3314145
0_0_0_10_14_8,-25.0,46,0,17,25,656,950,298,298,298,298,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.787578492398208,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9705319936936645,0.5131674612315569,298|58|711|569|884|842|656|613,0.97053199|0.95970719|0.88720052|0.36480252|0.77865402|0.68608357|0.49040193|0.97397025,0|-0.21642952|-0.47886812|-0.70982285|-0.77534029|-1.045212|-1.398612|-1.6213085
0_0_0_10_14_8,-25.0,46,0,18,26,889,580,889,889,889,889,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.7703811680638382,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.870379206857212,1.6777201993181503,889|828|225|988|879|616|310|391,0.87037921|0.81880555|0.54985052|0.99513921|0.89805454|0.56156813|0.82191574|0.77604461,0|-3.2491258|-4.2434091|-4.4671823|-4.5539171|-5.340026|-5.3774406|-5.3877844
0_0_0_10_14_8,-25.0,46,0,19,27,510,985,510,510,510,510,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.7531838437294683,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.8945544228375532,0.6137896395176765,510|211|602|287|611|249|843|489,0.89455442|0.48793499|0.85462383|0.78977886|0.97037516|0.48072226|0.70874762|0.39394956,0|-5.1059367|-5.2545143|-5.4313874|-5.8205257|-5.8578003|-5.8979809|-5.9560648
0_0_0_10_14_8,-25.0,46,0,20,28,860,104,760,760,936,936,0,0,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.7359865193950986,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9537153933461195,-0.4210643922377593,760|936|592|552|237|740|701|425,0.75770044|0.95371539|0.60638898|0.86471199|0.85812309|0.87596274|0.99253159|0.78526065,0|-0.085886187|-0.14254443|-0.38806094|-0.40331754|-0.83721319|-0.9497755|-0.99851533
0_0_0_10_14_8,-25.0,46,0,21,29,553,553,553,553,553,553,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.7187891950607288,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.5004454895655007,1.5408838230220812,553|494|778|165|793|602|289|189,0.50044549|0.7320894|0.98151091|0.73144372|0.80114721|0.64840221|0.99951523|0.97916568,0|-2.9811858|-3.3607665|-3.4356834|-3.6514398|-3.9411826|-4.0942806|-4.2421519
0_0_0_10_14_8,-25.0,46,0,22,30,629,712,599,599,599,599,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.701591870726359,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.9685382015008674,-0.08447202203235517,599|406|704|176|629|284|588|874,0.9685382|0.68431365|0.64372104|0.81120901|0.84206787|0.03837929|0.73587007|0.86693452,0|-0.93089142|-1.7041434|-1.7186797|-1.8407874|-2.4016903|-2.4954829|-2.5187349
0_0_0_10_14_8,-25.0,46,0,23,31,759,83,759,759,759,759,1,1,7,0.6624987038646246,0.9350842920904966,0.28052528762714896,0.12,-0.6843945463919892,0.09365790250447743,-0.14837905236907734,-0.14837905236907734,0.0,0.9350842920904966,0.11501576962059923,0.22876522347115802,0.5656992953269019,1.5773308016694663,759|641|60|330|537|796|815|902,0.5656993|0.39279598|0.90584428|0.68261432|0.80849339|0.98275883|0.96019053|0.87258578,0|-4.1036791|-4.1481079|-4.1806954|-4.4941613|-4.5092339|-4.5837067|-4.753757
