packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2
1,1,196,0,6:c4,404433221100c40058303132333435363738393a3b3c3d3e3f4041424378563412,0.740761532,0.740761532,0.000000000,10,0.730123376,0.339501017,0.000000000,0.041923299,0.835660786
1,1,130,0,6:82,404433221100820058303132333435363738393a3b3c3d3e3f4041424378563412,0.734673790,0.734673790,0.000000000,10,0.764398084,0.348204640,0.000000000,0.069417056,0.716800617
1,1,6,0,6:06,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,0.732139392,0.732139392,0.000000000,10,0.692552723,0.416508020,0.000000000,0.066962204,0.821900446
1,1,81,0,6:51,404433221100510058303132333435363738393a3b3c3d3e3f4041424378563412,0.730354098,0.730354098,0.000000000,10,0.725197366,0.353951516,0.000000000,0.063245428,0.788488767
1,1,8,0,6:08,404433221100080058303132333435363738393a3b3c3d3e3f4041424378563412,0.727988313,0.727988313,0.000000000,10,0.739858762,0.364665884,0.000000000,0.074508179,0.184146232
1,1,162,0,6:a2,404433221100a20058303132333435363738393a3b3c3d3e3f4041424378563412,0.727395877,0.727395877,0.000000000,10,0.728496299,0.360989750,0.000000000,0.070583941,0.688586285
1,1,11,0,6:0b,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.725915219,0.725915219,0.000000000,10,0.692235721,0.293360974,0.000000000,0.032449948,0.962586975
1,1,70,0,6:46,404433221100460058303132333435363738393a3b3c3d3e3f4041424378563412,0.719596255,0.719596255,0.000000000,10,0.639739766,0.397217415,0.000000000,0.060275581,0.870670173
1,1,97,0,6:61,404433221100610058303132333435363738393a3b3c3d3e3f4041424378563412,0.718826122,0.718826122,0.000000000,10,0.686416965,0.344479526,0.000000000,0.063153842,0.785450536
1,1,3,0,6:03,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,0.717920526,0.717920526,0.000000000,10,0.688191406,0.322791772,0.000000000,0.058548110,0.876697193
1,1,18,0,6:12,404433221100120058303132333435363738393a3b3c3d3e3f4041424378563412,0.715781811,0.715781811,0.000000000,10,0.763833390,0.456371388,0.000000000,0.113288376,0.630003064
1,1,7,0,6:07,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,0.713946272,0.713946272,0.000000000,10,0.731869983,0.373396360,0.000000000,0.090726417,0.895642381
1,1,80,0,6:50,404433221100500058303132333435363738393a3b3c3d3e3f4041424378563412,0.713833217,0.713833217,0.000000000,10,0.685880105,0.397063176,0.000000000,0.083240049,0.120793510
1,1,36,0,6:24,404433221100240058303132333435363738393a3b3c3d3e3f4041424378563412,0.713682992,0.713682992,0.000000000,10,0.663633603,0.432410733,0.000000000,0.085157676,0.434947368
1,1,10,0,6:0a,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.712395220,0.712395220,0.000000000,10,0.652918461,0.336472634,0.000000000,0.057652706,0.836597001
1,1,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,0.710591452,0.710591452,0.000000000,10,0.702414004,0.441882723,0.000000000,0.100810365,0.529933641
1,1,96,0,6:60,404433221100600058303132333435363738393a3b3c3d3e3f4041424378563412,0.709094986,0.709094986,0.000000000,10,0.647099704,0.387591186,0.000000000,0.074878189,0.574175782
1,1,164,0,6:a4,404433221100a40058303132333435363738393a3b3c3d3e3f4041424378563412,0.705883943,0.705883943,0.000000000,10,0.667076913,0.346501085,0.000000000,0.074861974,0.357061227
1,1,91,0,6:5b,4044332211005b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.704451559,0.704451559,0.000000000,10,0.642301380,0.296327467,0.000000000,0.053043333,0.916453979
1,1,102,0,6:66,404433221100660058303132333435363738393a3b3c3d3e3f4041424378563412,0.703167758,0.703167758,0.000000000,10,0.603837981,0.410002524,0.000000000,0.074357324,0.809998759
1,1,5,0,6:05,404433221100050058303132333435363738393a3b3c3d3e3f4041424378563412,0.700695468,0.700695468,0.000000000,10,0.626772020,0.308303107,0.000000000,0.056885428,0.239481916
1,1,146,0,6:92,404433221100920058303132333435363738393a3b3c3d3e3f4041424378563412,0.699460708,0.699460708,0.000000000,10,0.767276699,0.370461739,0.000000000,0.113288376,0.630003064
1,1,52,0,6:34,404433221100340058303132333435363738393a3b3c3d3e3f4041424378563412,0.697420188,0.697420188,0.000000000,10,0.666512219,0.454667832,0.000000000,0.107396172,0.476605011
1,1,64,0,6:40,404433221100400058303132333435363738393a3b3c3d3e3f4041424378563412,0.696396686,0.696396686,0.000000000,10,0.683001489,0.374806077,0.000000000,0.096672286,0.427281559
1,1,198,0,6:c6,404433221100c60058303132333435363738393a3b3c3d3e3f4041424378563412,0.695631080,0.695631080,0.000000000,10,0.643183075,0.311307767,0.000000000,0.071255060,0.782725898
1,1,104,0,6:68,404433221100680058303132333435363738393a3b3c3d3e3f4041424378563412,0.694565718,0.694565718,0.000000000,10,0.651144020,0.358160388,0.000000000,0.086460767,0.510036970
1,1,74,0,6:4a,4044332211004a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.694369284,0.694369284,0.000000000,10,0.600105504,0.317182028,0.000000000,0.059196035,0.896616544
1,1,107,0,6:6b,4044332211006b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.692109599,0.692109599,0.000000000,10,0.603520979,0.286855478,0.000000000,0.054345634,0.909743107
1,1,114,0,6:72,404433221100720058303132333435363738393a3b3c3d3e3f4041424378563412,0.692000908,0.692000908,0.000000000,10,0.675118648,0.449865892,0.000000000,0.113564020,0.660935156
1,1,88,0,6:58,404433221100580058303132333435363738393a3b3c3d3e3f4041424378563412,0.690974147,0.690974147,0.000000000,10,0.689924421,0.367632377,0.000000000,0.102444158,0.085822286
1,1,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,0.689984523,0.689984523,0.000000000,10,0.687045805,0.345375278,0.000000000,0.098249705,0.562498904
1,1,65,0,6:41,404433221100410058303132333435363738393a3b3c3d3e3f4041424378563412,0.688325144,0.688325144,0.000000000,10,0.722318750,0.331694417,0.000000000,0.105913900,0.833356349
1,1,86,0,6:56,404433221100560058303132333435363738393a3b3c3d3e3f4041424378563412,0.686080039,0.686080039,0.000000000,10,0.642618381,0.419474514,0.000000000,0.105794525,0.710864543
1,1,99,0,6:63,404433221100630058303132333435363738393a3b3c3d3e3f4041424378563412,0.685285727,0.685285727,0.000000000,10,0.599476664,0.316286276,0.000000000,0.071807027,0.838861699
1,1,87,0,6:57,404433221100570058303132333435363738393a3b3c3d3e3f4041424378563412,0.685129144,0.685129144,0.000000000,10,0.681935642,0.376362854,0.000000000,0.107858305,0.867479873
1,1,71,0,6:47,404433221100470058303132333435363738393a3b3c3d3e3f4041424378563412,0.680172358,0.680172358,0.000000000,10,0.679057026,0.354105755,0.000000000,0.107654682,0.837249255
1,1,192,0,6:c0,404433221100c00058303132333435363738393a3b3c3d3e3f4041424378563412,0.680075584,0.680075584,0.000000000,10,0.686444799,0.288896428,0.000000000,0.096672286,0.427281559
1,1,106,0,6:6a,4044332211006a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.678458089,0.678458089,0.000000000,10,0.564203719,0.329967138,0.000000000,0.072790646,0.849542128
1,1,116,0,6:74,404433221100740058303132333435363738393a3b3c3d3e3f4041424378563412,0.676795388,0.676795388,0.000000000,10,0.613699262,0.435377227,0.000000000,0.110752097,0.462553649
1,1,148,0,6:94,404433221100940058303132333435363738393a3b3c3d3e3f4041424378563412,0.676039654,0.676039654,0.000000000,10,0.705857314,0.355973075,0.000000000,0.117956012,0.231957328
1,1,242,0,6:f2,404433221100f20058303132333435363738393a3b3c3d3e3f4041424378563412,0.675679805,0.675679805,0.000000000,10,0.678561957,0.363956244,0.000000000,0.113564020,0.660935156
1,1,75,0,6:4b,4044332211004b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.675363317,0.675363317,0.000000000,10,0.639422764,0.274070368,0.000000000,0.085841435,0.894820692
1,1,48,0,6:30,404433221100300058303132333435363738393a3b3c3d3e3f4041424378563412,0.673209494,0.673209494,0.000000000,10,0.622833642,0.404063244,0.000000000,0.110385374,0.350384051
1,1,193,0,6:c1,404433221100c10058303132333435363738393a3b3c3d3e3f4041424378563412,0.672004042,0.672004042,0.000000000,10,0.725762059,0.245784768,0.000000000,0.105913900,0.833356349
1,1,202,0,6:ca,404433221100ca0058303132333435363738393a3b3c3d3e3f4041424378563412,0.670936150,0.670936150,0.000000000,10,0.603548813,0.231272380,0.000000000,0.069606774,0.829071948
1,1,200,0,6:c8,404433221100c80058303132333435363738393a3b3c3d3e3f4041424378563412,0.670088092,0.670088092,0.000000000,10,0.690489114,0.259465630,0.000000000,0.101844457,0.390558305
1,1,85,0,6:55,404433221100550058303132333435363738393a3b3c3d3e3f4041424378563412,0.669413896,0.669413896,0.000000000,10,0.576837679,0.311269601,0.000000000,0.083240049,0.120793510
1,1,103,0,6:67,404433221100670058303132333435363738393a3b3c3d3e3f4041424378563412,0.668457380,0.668457380,0.000000000,10,0.643155241,0.366890865,0.000000000,0.112607817,0.843028908
1,1,22,0,6:16,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,0.668138731,0.668138731,0.000000000,10,0.615473703,0.413689473,0.000000000,0.115125553,0.639518111
1,1,83,0,6:53,404433221100530058303132333435363738393a3b3c3d3e3f4041424378563412,0.665946345,0.665946345,0.000000000,10,0.638257065,0.325758266,0.000000000,0.106083348,0.732665674
1,1,178,0,6:b2,404433221100b20058303132333435363738393a3b3c3d3e3f4041424378563412,0.665542790,0.665542790,0.000000000,10,0.651417279,0.358171202,0.000000000,0.115558112,0.938499194
1,1,16,0,6:10,404433221100100058303132333435363738393a3b3c3d3e3f4041424378563412,0.664086493,0.664086493,0.000000000,10,0.658735427,0.391278134,0.000000000,0.124283354,0.481029814
1,1,199,0,6:c7,404433221100c70058303132333435363738393a3b3c3d3e3f4041424378563412,0.663851256,0.663851256,0.000000000,10,0.682500336,0.268196107,0.000000000,0.107654682,0.837249255
1,1,49,0,6:31,404433221100310058303132333435363738393a3b3c3d3e3f4041424378563412,0.662945091,0.662945091,0.000000000,10,0.662150902,0.360951584,0.000000000,0.120750785,0.434756948
1,1,211,0,6:d3,404433221100d30058303132333435363738393a3b3c3d3e3f4041424378563412,0.659716281,0.659716281,0.000000000,10,0.561742739,0.214772971,0.000000000,0.066071961,0.988252794
1,1,203,0,6:cb,404433221100cb0058303132333435363738393a3b3c3d3e3f4041424378563412,0.659042215,0.659042215,0.000000000,10,0.642866074,0.188160720,0.000000000,0.085841435,0.894820692
1,1,33,0,6:21,404433221100210058303132333435363738393a3b3c3d3e3f4041424378563412,0.658253499,0.658253499,0.000000000,10,0.659272287,0.338694485,0.000000000,0.120330062,0.796959529
1,1,115,0,6:73,404433221100730058303132333435363738393a3b3c3d3e3f4041424378563412,0.658169987,0.658169987,0.000000000,10,0.522397644,0.313467728,0.000000000,0.080963981,0.978831069
1,1,56,0,6:38,404433221100380058303132333435363738393a3b3c3d3e3f4041424378563412,0.655957101,0.655957101,0.000000000,10,0.626877957,0.374632445,0.000000000,0.121543004,0.308245976
1,1,67,0,6:43,404433221100430058303132333435363738393a3b3c3d3e3f4041424378563412,0.655925901,0.655925901,0.000000000,10,0.635378449,0.303501167,0.000000000,0.110672052,0.830120281
1,1,90,0,6:5a,4044332211005a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.652499128,0.652499128,0.000000000,10,0.602984120,0.339439127,0.000000000,0.112998513,0.585532740
1,1,177,0,6:b1,404433221100b10058303132333435363738393a3b3c3d3e3f4041424378563412,0.651829082,0.651829082,0.000000000,10,0.585636576,0.249966289,0.000000000,0.091671165,0.975821316
1,1,54,0,6:36,404433221100360058303132333435363738393a3b3c3d3e3f4041424378563412,0.650049161,0.650049161,0.000000000,10,0.579571918,0.426474582,0.000000000,0.125385560,0.581000664
1,1,24,0,6:18,404433221100180058303132333435363738393a3b3c3d3e3f4041424378563412,0.647822646,0.647822646,0.000000000,10,0.662779742,0.361847336,0.000000000,0.133841954,0.430040256
1,1,150,0,6:96,404433221100960058303132333435363738393a3b3c3d3e3f4041424378563412,0.641244170,0.641244170,0.000000000,10,0.618917013,0.327779825,0.000000000,0.124444966,0.526561203
1,1,179,0,6:b3,404433221100b30058303132333435363738393a3b3c3d3e3f4041424378563412,0.640623683,0.640623683,0.000000000,10,0.498696275,0.221773039,0.000000000,0.072552578,0.980662270
1,1,9,0,6:09,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,0.639847143,0.639847143,0.000000000,10,0.587137758,0.228267720,0.000000000,0.100010560,0.341902366
1,1,227,0,6:e3,404433221100e30058303132333435363738393a3b3c3d3e3f4041424378563412,0.639671474,0.639671474,0.000000000,10,0.522962338,0.205300981,0.000000000,0.077313985,0.985268184
1,1,195,0,6:c3,404433221100c30058303132333435363738393a3b3c3d3e3f4041424378563412,0.639604798,0.639604798,0.000000000,10,0.638821758,0.217591518,0.000000000,0.110672052,0.830120281
1,1,144,0,6:90,404433221100900058303132333435363738393a3b3c3d3e3f4041424378563412,0.639086006,0.639086006,0.000000000,10,0.662178736,0.305368486,0.000000000,0.131607501,0.311595888
1,1,210,0,6:d2,404433221100d20058303132333435363738393a3b3c3d3e3f4041424378563412,0.637563018,0.637563018,0.000000000,10,0.714463742,0.351171134,0.000000000,0.150529223,0.879352520
1,1,26,0,6:1a,4044332211001a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.637425690,0.637425690,0.000000000,10,0.575839441,0.333654086,0.000000000,0.119415397,0.676200144
1,1,17,0,6:11,404433221100110058303132333435363738393a3b3c3d3e3f4041424378563412,0.635138444,0.635138444,0.000000000,10,0.698052687,0.348166474,0.000000000,0.148771285,0.753940540
1,1,225,0,6:e1,404433221100e10058303132333435363738393a3b3c3d3e3f4041424378563412,0.634966428,0.634966428,0.000000000,10,0.609902639,0.233494231,0.000000000,0.111220003,0.967275609
1,1,183,0,6:b7,404433221100b70058303132333435363738393a3b3c3d3e3f4041424378563412,0.630435652,0.630435652,0.000000000,10,0.542374853,0.272377627,0.000000000,0.106911582,0.968164111
1,1,23,0,6:17,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,0.627692552,0.627692552,0.000000000,10,0.654790964,0.370577813,0.000000000,0.149630854,0.764388363
1,1,187,0,6:bb,404433221100bb0058303132333435363738393a3b3c3d3e3f4041424378563412,0.626588618,0.626588618,0.000000000,10,0.502740591,0.192342240,0.000000000,0.083840229,0.982317920
1,1,152,0,6:98,404433221100980058303132333435363738393a3b3c3d3e3f4041424378563412,0.626045381,0.626045381,0.000000000,10,0.666223052,0.275937688,0.000000000,0.138275521,0.274923745
1,1,51,0,6:33,404433221100330058303132333435363738393a3b3c3d3e3f4041424378563412,0.625095505,0.625095505,0.000000000,10,0.575210601,0.332758334,0.000000000,0.129714330,0.587494386
1,1,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.625085234,0.625085234,0.000000000,10,0.579254917,0.303327535,0.000000000,0.125603637,0.624561802
1,1,219,0,6:db,404433221100db0058303132333435363738393a3b3c3d3e3f4041424378563412,0.620297308,0.620297308,0.000000000,10,0.565787054,0.185342172,0.000000000,0.105551964,0.970350005
1,1,58,0,6:3a,4044332211003a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.619208431,0.619208431,0.000000000,10,0.539937656,0.346439195,0.000000000,0.129551163,0.627919380
1,1,226,0,6:e2,404433221100e20058303132333435363738393a3b3c3d3e3f4041424378563412,0.617233004,0.617233004,0.000000000,10,0.675683342,0.341699144,0.000000000,0.157181002,0.887144941
1,1,27,0,6:1b,4044332211001b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.616150791,0.616150791,0.000000000,10,0.615156702,0.290542426,0.000000000,0.138314920,0.802093716
1,1,123,0,6:7b,4044332211007b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.615998947,0.615998947,0.000000000,10,0.526441960,0.284036930,0.000000000,0.118666663,0.954993045
1,1,182,0,6:b6,404433221100b60058303132333435363738393a3b3c3d3e3f4041424378563412,0.614193785,0.614193785,0.000000000,10,0.503057592,0.315489287,0.000000000,0.120650423,0.944835793
1,1,154,0,6:9a,4044332211009a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.610621502,0.610621502,0.000000000,10,0.579282751,0.247744438,0.000000000,0.128446754,0.578669417
1,1,131,0,6:83,404433221100830058303132333435363738393a3b3c3d3e3f4041424378563412,0.609107806,0.609107806,0.000000000,10,0.611677080,0.211806477,0.000000000,0.130477413,0.954023646
1,1,108,0,6:6c,4044332211006c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.609030834,0.609030834,0.000000000,10,0.502784333,0.315478473,0.000000000,0.125062357,0.957102416
1,1,145,0,6:91,404433221100910058303132333435363738393a3b3c3d3e3f4041424378563412,0.608659402,0.608659402,0.000000000,10,0.701495997,0.262256826,0.000000000,0.156531139,0.697489114
1,1,35,0,6:23,404433221100230058303132333435363738393a3b3c3d3e3f4041424378563412,0.606343974,0.606343974,0.000000000,10,0.572331986,0.310501235,0.000000000,0.140791098,0.935016240
1,1,19,0,6:13,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,0.606217513,0.606217513,0.000000000,10,0.611112386,0.319973224,0.000000000,0.149965807,0.769909912
1,1,55,0,6:37,404433221100370058303132333435363738393a3b3c3d3e3f4041424378563412,0.604395058,0.604395058,0.000000000,10,0.618889179,0.383362922,0.000000000,0.162396514,0.719928506
1,1,176,0,6:b0,404433221100b00058303132333435363738393a3b3c3d3e3f4041424378563412,0.603685980,0.603685980,0.000000000,10,0.546319316,0.293077949,0.000000000,0.134879710,0.911779431
1,1,129,0,6:81,404433221100810058303132333435363738393a3b3c3d3e3f4041424378563412,0.601602002,0.601602002,0.000000000,10,0.698617381,0.239999727,0.000000000,0.157952170,0.892171428
1,1,151,0,6:97,404433221100970058303132333435363738393a3b3c3d3e3f4041424378563412,0.601120456,0.601120456,0.000000000,10,0.658234273,0.284668165,0.000000000,0.157440160,0.710131595
1,1,209,0,6:d1,404433221100d10058303132333435363738393a3b3c3d3e3f4041424378563412,0.599327728,0.599327728,0.000000000,10,0.648683040,0.242966221,0.000000000,0.150643893,0.905469339
1,1,112,0,6:70,404433221100700058303132333435363738393a3b3c3d3e3f4041424378563412,0.597148494,0.597148494,0.000000000,10,0.570020685,0.384772638,0.000000000,0.158897383,0.865240401
1,1,89,0,6:59,404433221100590058303132333435363738393a3b3c3d3e3f4041424378563412,0.597101929,0.597101929,0.000000000,10,0.537203417,0.231234214,0.000000000,0.128192158,0.248312919
1,1,235,0,6:eb,404433221100eb0058303132333435363738393a3b3c3d3e3f4041424378563412,0.590672278,0.590672278,0.000000000,10,0.527006653,0.175870183,0.000000000,0.122034939,0.963771441
1,1,155,0,6:9b,4044332211009b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.590128711,0.590128711,0.000000000,10,0.618600011,0.204632778,0.000000000,0.146003798,0.751638498
1,1,231,0,6:e7,404433221100e70058303132333435363738393a3b3c3d3e3f4041424378563412,0.585972012,0.585972012,0.000000000,10,0.566640915,0.255905570,0.000000000,0.147112014,0.939744672
1,1,95,0,6:5f,4044332211005f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.584641968,0.584641968,0.000000000,10,0.493941693,0.253645552,0.000000000,0.133292184,0.924995627
1,1,224,0,6:e0,404433221100e00058303132333435363738393a3b3c3d3e3f4041424378563412,0.583515255,0.583515255,0.000000000,10,0.570585379,0.276605891,0.000000000,0.152953845,0.908933639
1,1,208,0,6:d0,404433221100d00058303132333435363738393a3b3c3d3e3f4041424378563412,0.583189608,0.583189608,0.000000000,10,0.609365779,0.286077881,0.000000000,0.161926420,0.889704570
1,1,63,0,6:3f,4044332211003f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.582937361,0.582937361,0.000000000,10,0.430895230,0.260645620,0.000000000,0.122610240,0.921576594
1,1,135,0,6:87,404433221100870058303132333435363738393a3b3c3d3e3f4041424378563412,0.582326656,0.582326656,0.000000000,10,0.655355657,0.262411066,0.000000000,0.167560047,0.882303351
1,1,215,0,6:d7,404433221100d70058303132333435363738393a3b3c3d3e3f4041424378563412,0.581411164,0.581411164,0.000000000,10,0.605421316,0.265377559,0.000000000,0.159428227,0.897590649
1,1,222,0,6:de,404433221100de0058303132333435363738393a3b3c3d3e3f4041424378563412,0.581382895,0.581382895,0.000000000,10,0.570148371,0.279058421,0.000000000,0.154866274,0.948962334
1,1,110,0,6:6e,4044332211006e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.581286704,0.581286704,0.000000000,10,0.607882296,0.380571726,0.000000000,0.176864841,0.913929214
1,1,43,0,6:2b,4044332211002b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.580858756,0.580858756,0.000000000,10,0.576376301,0.281070436,0.000000000,0.156745038,0.920093932
1,1,147,0,6:93,404433221100930058303132333435363738393a3b3c3d3e3f4041424378563412,0.579101584,0.579101584,0.000000000,10,0.614555696,0.234063576,0.000000000,0.158175963,0.713616121
1,1,186,0,6:ba,404433221100ba0058303132333435363738393a3b3c3d3e3f4041424378563412,0.578679962,0.578679962,0.000000000,10,0.463423330,0.235453900,0.000000000,0.128882748,0.943045803
1,1,109,0,6:6d,4044332211006d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.577645324,0.577645324,0.000000000,10,0.542101594,0.272366813,0.000000000,0.151348169,0.901642509
1,1,184,0,6:b8,404433221100b80058303132333435363738393a3b3c3d3e3f4041424378563412,0.577455948,0.577455948,0.000000000,10,0.550363631,0.263647151,0.000000000,0.151739826,0.903048887
1,1,180,0,6:b4,404433221100b40058303132333435363738393a3b3c3d3e3f4041424378563412,0.576520957,0.576520957,0.000000000,10,0.589997893,0.343682537,0.000000000,0.171738610,0.869854768
1,1,60,0,6:3c,4044332211003c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.575671580,0.575671580,0.000000000,10,0.478518271,0.331950531,0.000000000,0.149806167,0.941072926
1,1,111,0,6:6f,4044332211006f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.573052470,0.573052470,0.000000000,10,0.455161293,0.244173563,0.000000000,0.133292184,0.924995627
1,1,113,0,6:71,404433221100710058303132333435363738393a3b3c3d3e3f4041424378563412,0.570805276,0.570805276,0.000000000,10,0.609337945,0.341660978,0.000000000,0.179067344,0.866962908
1,1,39,0,6:27,404433221100270058303132333435363738393a3b3c3d3e3f4041424378563412,0.565990377,0.565990377,0.000000000,10,0.616010563,0.361105823,0.000000000,0.186471001,0.882454265
1,1,139,0,6:8b,4044332211008b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.563439347,0.563439347,0.000000000,10,0.615721396,0.182375679,0.000000000,0.162371491,0.892449288
1,1,14,0,6:0e,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.563376322,0.563376322,0.000000000,10,0.696597038,0.387077222,0.000000000,0.206152369,0.915568434
1,1,126,0,6:7e,4044332211007e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.559272540,0.559272540,0.000000000,10,0.530803276,0.377753179,0.000000000,0.178433636,0.918896836
1,1,167,0,6:a7,404433221100a70058303132333435363738393a3b3c3d3e3f4041424378563412,0.558525793,0.558525793,0.000000000,10,0.619453872,0.275196175,0.000000000,0.180154117,0.645362154
1,1,119,0,6:77,404433221100770058303132333435363738393a3b3c3d3e3f4041424378563412,0.556299993,0.556299993,0.000000000,10,0.566076221,0.364072317,0.000000000,0.184906965,0.862911889
1,1,62,0,6:3e,4044332211003e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.554472684,0.554472684,0.000000000,10,0.583616234,0.397043784,0.000000000,0.193973732,0.900846080
1,1,46,0,6:2e,4044332211002e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.553084462,0.553084462,0.000000000,10,0.580737618,0.374786685,0.000000000,0.191304436,0.911698179
1,1,78,0,6:4e,4044332211004e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.548721828,0.548721828,0.000000000,10,0.643784081,0.367786617,0.000000000,0.204467012,0.913572562
1,1,61,0,6:3d,4044332211003d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.548260731,0.548260731,0.000000000,10,0.517835531,0.288838871,0.000000000,0.171193511,0.881350431
1,1,12,0,6:0c,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.543949969,0.543949969,0.000000000,10,0.591499075,0.321983969,0.000000000,0.192197302,0.904679894
1,1,161,0,6:a1,404433221100a10058303132333435363738393a3b3c3d3e3f4041424378563412,0.538766224,0.538766224,0.000000000,10,0.662715596,0.252784837,0.000000000,0.198637799,0.372010259
1,1,94,0,6:5e,4044332211005e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.538535784,0.538535784,0.000000000,10,0.646662697,0.390043716,0.000000000,0.215212792,0.882200680
1,1,244,0,6:f4,404433221100f40058303132333435363738393a3b3c3d3e3f4041424378563412,0.537804166,0.537804166,0.000000000,10,0.617142572,0.349467579,0.000000000,0.204882665,0.397571369
