packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,score_mode,effective_kappa,kappa_source,kappa_source_line_rmse_pi,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2,map_phase_ll,map_line_ll,map_amp_ll,map_profile_ll
1,1,88,0,6:58,404433221100580058303132333435363738393a3b3c3d3e3f4041424378563412,0.023149209,0.023149209,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.830644878,0.611280161,0.000000000,0.071499069,0.120723098,1.322579513,-0.028400650,-1.466476723,0.000000000
1,1,194,0,6:c2,404433221100c20058303132333435363738393a3b3c3d3e3f4041424378563412,0.016438292,0.016438292,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.875209341,0.804064781,0.000000000,0.238533886,0.680108125,1.500837363,-0.316102304,-1.003599484,0.000000000
1,1,80,0,6:50,404433221100500058303132333435363738393a3b3c3d3e3f4041424378563412,-0.006472199,-0.006472199,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.829578104,0.609881878,0.000000000,0.067895932,0.174398779,1.318312416,-0.025610320,-1.616225716,0.000000000
1,1,87,0,6:57,404433221100570058303132333435363738393a3b3c3d3e3f4041424378563412,-0.008120018,-0.008120018,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.824271974,0.612105598,0.000000000,0.126962133,0.746769378,1.297087897,-0.089552129,-1.438079641,0.000000000
1,1,91,0,6:5b,4044332211005b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.024222509,-0.024222509,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.784901934,0.611029675,0.000000000,0.066113737,0.680429210,1.139607735,-0.024283479,-1.484913514,0.000000000
1,1,100,0,6:64,404433221100640058303132333435363738393a3b3c3d3e3f4041424378563412,-0.041237723,-0.041237723,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.797116967,0.608687964,0.000000000,0.048702528,0.755532239,1.188467868,-0.013177423,-1.658829894,0.000000000
1,1,86,0,6:56,404433221100560058303132333435363738393a3b3c3d3e3f4041424378563412,-0.042577907,-0.042577907,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.778709007,0.611271446,0.000000000,0.063597042,0.722200565,1.114836028,-0.022469910,-1.550259796,0.000000000
1,1,52,0,6:34,404433221100340058303132333435363738393a3b3c3d3e3f4041424378563412,-0.045034889,-0.045034889,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.796003239,0.608771250,0.000000000,0.059059696,0.591945314,1.184012957,-0.019378043,-1.656745532,0.000000000
1,1,97,0,6:61,404433221100610058303132333435363738393a3b3c3d3e3f4041424378563412,-0.052914639,-0.052914639,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.802243119,0.607047911,0.000000000,0.048415342,0.730661187,1.208972478,-0.013022474,-1.743232605,0.000000000
1,1,148,0,6:94,404433221100940058303132333435363738393a3b3c3d3e3f4041424378563412,-0.053462340,-0.053462340,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.808791548,0.608512743,0.000000000,0.049558189,0.438010179,1.235166192,-0.013644523,-1.777158133,0.000000000
1,1,83,0,6:53,404433221100530058303132333435363738393a3b3c3d3e3f4041424378563412,-0.054373807,-0.054373807,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.783835160,0.609631393,0.000000000,0.063714420,0.700348139,1.135340638,-0.022552929,-1.634662507,0.000000000
1,1,49,0,6:31,404433221100310058303132333435363738393a3b3c3d3e3f4041424378563412,-0.057313535,-0.057313535,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.801129392,0.607131197,0.000000000,0.060636460,0.510066818,1.204517567,-0.020426557,-1.741148244,0.000000000
1,1,145,0,6:91,404433221100910058303132333435363738393a3b3c3d3e3f4041424378563412,-0.065224175,-0.065224175,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.813917700,0.606872690,0.000000000,0.049585221,0.308371124,1.255670802,-0.013659412,-1.861560845,0.000000000
1,1,68,0,6:44,404433221100440058303132333435363738393a3b3c3d3e3f4041424378563412,-0.066709898,-0.066709898,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.795592704,0.608428228,0.000000000,0.047347606,0.750127878,1.182370816,-0.012454421,-1.780376959,0.000000000
1,1,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,-0.071118226,-0.071118226,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.794478976,0.608511515,0.000000000,0.059815767,0.550188213,1.177915906,-0.019877366,-1.778292597,0.000000000
1,1,90,0,6:5a,4044332211005a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.093693006,-0.093693006,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.739338967,0.610195523,0.000000000,0.070005472,0.604206352,0.957355866,-0.027226478,-1.597093669,0.000000000
1,1,104,0,6:68,404433221100680058303132333435363738393a3b3c3d3e3f4041424378563412,-0.096407279,-0.096407279,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.757746926,0.607612041,0.000000000,0.068466947,0.488142737,1.030987706,-0.026042904,-1.705663767,0.000000000
1,1,56,0,6:38,404433221100380058303132333435363738393a3b3c3d3e3f4041424378563412,-0.097728960,-0.097728960,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.756633199,0.607695327,0.000000000,0.070090370,0.373966448,1.026532795,-0.027292555,-1.703579405,0.000000000
1,1,5,0,6:05,404433221100050058303132333435363738393a3b3c3d3e3f4041424378563412,-0.109726101,-0.109726101,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.748760234,0.606004597,0.000000000,0.043371274,0.259749628,0.995040937,-0.010450374,-1.766305743,0.000000000
1,1,65,0,6:41,404433221100410058303132333435363738393a3b3c3d3e3f4041424378563412,-0.109918622,-0.109918622,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.800718857,0.606788176,0.000000000,0.116470408,0.758115360,1.202875426,-0.075363089,-1.864779671,0.000000000
1,1,152,0,6:98,404433221100980058303132333435363738393a3b3c3d3e3f4041424378563412,-0.109941976,-0.109941976,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.769421507,0.607436820,0.000000000,0.072411528,0.156446434,1.077686030,-0.029130163,-1.823992006,0.000000000
1,1,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,-0.124148722,-0.124148722,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.756222664,0.607352306,0.000000000,0.073311110,0.398781250,1.024890654,-0.029858438,-1.827210832,0.000000000
1,1,24,0,6:18,404433221100180058303132333435363738393a3b3c3d3e3f4041424378563412,-0.126014278,-0.126014278,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.755108936,0.607435592,0.000000000,0.076126548,0.378752314,1.020435744,-0.032195840,-1.825126470,0.000000000
1,1,96,0,6:60,404433221100600058303132333435363738393a3b3c3d3e3f4041424378563412,-0.126877318,-0.126877318,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.756680152,0.606213759,0.000000000,0.067014705,0.565817164,1.026720609,-0.024949837,-1.855412760,0.000000000
1,1,114,0,6:72,404433221100720058303132333435363738393a3b3c3d3e3f4041424378563412,-0.127001558,-0.127001558,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.756655950,0.608470191,0.000000000,0.048337166,0.843319140,1.026623800,-0.012980453,-1.885836406,0.000000000
1,1,17,0,6:11,404433221100110058303132333435363738393a3b3c3d3e3f4041424378563412,-0.128152500,-0.128152500,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.799605129,0.606871462,0.000000000,0.140991788,0.646466285,1.198420516,-0.110437134,-1.862695309,0.000000000
1,1,48,0,6:30,404433221100300058303132333435363738393a3b3c3d3e3f4041424378563412,-0.129433328,-0.129433328,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.755566425,0.606297045,0.000000000,0.071834994,0.446112458,1.022265698,-0.028668147,-1.853328398,0.000000000
1,1,103,0,6:67,404433221100670058303132333435363738393a3b3c3d3e3f4041424378563412,-0.133485678,-0.133485678,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.751374023,0.608437478,0.000000000,0.133365253,0.706017216,1.005496090,-0.098812726,-1.677266685,0.000000000
1,1,107,0,6:6b,4044332211006b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.139222840,-0.139222840,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.712003982,0.607361556,0.000000000,0.048025156,0.800798723,0.848015928,-0.012813420,-1.724100558,0.000000000
1,1,144,0,6:90,404433221100900058303132333435363738393a3b3c3d3e3f4041424378563412,-0.140089289,-0.140089289,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.768354733,0.606038537,0.000000000,0.070217490,0.188714979,1.073418933,-0.027391644,-1.973741000,0.000000000
1,1,71,0,6:47,404433221100470058303132333435363738393a3b3c3d3e3f4041424378563412,-0.142195925,-0.142195925,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.749849760,0.608177743,0.000000000,0.107804714,0.809012301,0.999399039,-0.064565869,-1.798813750,0.000000000
1,1,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.144422801,-0.144422801,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.710890254,0.607444842,0.000000000,0.062670039,0.627194376,0.843561018,-0.021819632,-1.722016197,0.000000000
1,1,55,0,6:37,404433221100370058303132333435363738393a3b3c3d3e3f4041424378563412,-0.148801907,-0.148801907,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.750260295,0.608520765,0.000000000,0.151819845,0.619343566,1.001041180,-0.128051475,-1.675182323,0.000000000
1,1,151,0,6:97,404433221100970058303132333435363738393a3b3c3d3e3f4041424378563412,-0.150900269,-0.150900269,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.763048604,0.608262257,0.000000000,0.140494695,0.618226411,1.052194414,-0.109659774,-1.795594925,0.000000000
1,1,94,0,6:5e,4044332211005e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.152016342,-0.152016342,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.779775781,0.612669728,0.000000000,0.233684374,0.879509066,1.119103125,-0.303379926,-1.400510802,0.000000000
1,1,64,0,6:40,404433221100400058303132333435363738393a3b3c3d3e3f4041424378563412,-0.154209394,-0.154209394,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.755155889,0.605954023,0.000000000,0.070925274,0.432712927,1.020623557,-0.027946636,-1.976959825,0.000000000
1,1,16,0,6:10,404433221100100058303132333435363738393a3b3c3d3e3f4041424378563412,-0.155865566,-0.155865566,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.754042162,0.606037309,0.000000000,0.073319497,0.417476919,1.016168647,-0.029865270,-1.974875463,0.000000000
1,1,155,0,6:9b,4044332211009b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.156165221,-0.156165221,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.723678563,0.607186334,0.000000000,0.063944420,0.558642063,0.894714252,-0.022716049,-1.842428798,0.000000000
1,1,102,0,6:66,404433221100660058303132333435363738393a3b3c3d3e3f4041424378563412,-0.158612901,-0.158612901,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.705811055,0.607603326,0.000000000,0.048502080,0.809931928,0.823244221,-0.013069176,-1.789446840,0.000000000
1,1,9,0,6:09,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,-0.160469139,-0.160469139,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.709390194,0.604928674,0.000000000,0.051022619,0.349841784,0.837560775,-0.014462820,-1.813139616,0.000000000
1,1,23,0,6:17,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,-0.161282377,-0.161282377,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.748736032,0.608261029,0.000000000,0.135063361,0.699351759,0.994944128,-0.101345063,-1.796729389,0.000000000
1,1,54,0,6:36,404433221100360058303132333435363738393a3b3c3d3e3f4041424378563412,-0.162883530,-0.162883530,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.704697328,0.607686612,0.000000000,0.060324210,0.679855449,0.818789311,-0.020216724,-1.787362478,0.000000000
1,1,75,0,6:4b,4044332211004b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.163947161,-0.163947161,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.710479719,0.607101820,0.000000000,0.043669761,0.820312287,0.841918877,-0.010594711,-1.845647624,0.000000000
1,1,27,0,6:1b,4044332211001b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.169995268,-0.169995268,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.709365991,0.607185106,0.000000000,0.061915253,0.605072366,0.837463966,-0.021297214,-1.843563262,0.000000000
1,1,99,0,6:63,404433221100630058303132333435363738393a3b3c3d3e3f4041424378563412,-0.170180515,-0.170180515,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.710937208,0.605963273,0.000000000,0.047803896,0.800850224,0.843748831,-0.012695625,-1.873849552,0.000000000
1,1,164,0,6:a4,404433221100a40058303132333435363738393a3b3c3d3e3f4041424378563412,-0.174382762,-0.174382762,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.735893596,0.604844623,0.000000000,0.050225853,0.426758873,0.943574385,-0.014014646,-2.016345178,0.000000000
1,1,150,0,6:96,404433221100960058303132333435363738393a3b3c3d3e3f4041424378563412,-0.174843586,-0.174843586,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.717485636,0.607428105,0.000000000,0.062279326,0.612602000,0.869942545,-0.021548414,-1.907775080,0.000000000
1,1,51,0,6:33,404433221100330058303132333435363738393a3b3c3d3e3f4041424378563412,-0.175001473,-0.175001473,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.709823480,0.606046559,0.000000000,0.061399425,0.638236915,0.839293921,-0.020943830,-1.871765190,0.000000000
1,1,70,0,6:46,404433221100460058303132333435363738393a3b3c3d3e3f4041424378563412,-0.183887694,-0.183887694,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.704286792,0.607343591,0.000000000,0.046381612,0.810325842,0.817147170,-0.011951411,-1.910993905,0.000000000
1,1,210,0,6:d2,404433221100d20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.185970770,-0.185970770,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.769444259,0.608211683,0.000000000,0.139640545,0.844800947,1.077777034,-0.108330455,-2.006249007,0.000000000
1,1,161,0,6:a1,404433221100a10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.186159635,-0.186159635,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.741019749,0.603204570,0.000000000,0.050306362,0.299458594,0.964078995,-0.014059611,-2.100747889,0.000000000
1,1,147,0,6:93,404433221100930058303132333435363738393a3b3c3d3e3f4041424378563412,-0.186884851,-0.186884851,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.722611789,0.605788052,0.000000000,0.063103006,0.566102724,0.890447155,-0.022122163,-1.992177791,0.000000000
1,1,22,0,6:16,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,-0.188701069,-0.188701069,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.703173065,0.607426877,0.000000000,0.060276041,0.652945699,0.812692259,-0.020184450,-1.908909543,0.000000000
1,1,36,0,6:24,404433221100240058303132333435363738393a3b3c3d3e3f4041424378563412,-0.189741687,-0.189741687,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.721581025,0.604843395,0.000000000,0.053081465,0.423365004,0.886324099,-0.015653566,-2.017479641,0.000000000
1,1,242,0,6:f2,404433221100f20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.192336877,-0.192336877,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.770968521,0.608471419,0.000000000,0.176327546,0.846039975,1.083874086,-0.172730019,-1.884701942,0.000000000
1,1,13,0,6:0d,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.192681682,-0.192681682,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.749827009,0.607402879,0.000000000,0.207149808,0.869975672,0.999308034,-0.238394682,-1.616556749,0.000000000
1,1,110,0,6:6e,4044332211006e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.198829251,-0.198829251,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.706877830,0.609001609,0.000000000,0.167320961,0.929830883,0.827511318,-0.155535023,-1.639697847,0.000000000
1,1,106,0,6:6a,4044332211006a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.207425401,-0.207425401,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.666441015,0.606527403,0.000000000,0.048782154,0.823287281,0.665764059,-0.013220547,-1.836280713,0.000000000
1,1,58,0,6:3a,4044332211003a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.211985023,-0.211985023,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.665327287,0.606610689,0.000000000,0.061402721,0.699421891,0.661309149,-0.020946079,-1.834196351,0.000000000
1,1,158,0,6:9e,4044332211009e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.222732708,-0.222732708,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.718552411,0.608826387,0.000000000,0.179679616,0.945733902,0.874209642,-0.179359803,-1.758026086,0.000000000
1,1,62,0,6:3e,4044332211003e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.223801692,-0.223801692,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.705764102,0.609084895,0.000000000,0.191665111,0.913358677,0.823056408,-0.204086194,-1.637613485,0.000000000
1,1,154,0,6:9a,4044332211009a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.223868828,-0.223868828,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.678115596,0.606352182,0.000000000,0.063107431,0.636911102,0.712462383,-0.022125266,-1.954608953,0.000000000
1,1,168,0,6:a8,404433221100a80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.224092249,-0.224092249,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.696523556,0.603768700,0.000000000,0.053598488,0.454245006,0.786094223,-0.015959989,-2.063179051,0.000000000
1,1,193,0,6:c1,404433221100c10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.229528031,-0.229528031,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.815031428,0.606789404,0.000000000,0.248714596,0.740539148,1.260125712,-0.343660835,-1.863645207,0.000000000
1,1,74,0,6:4a,4044332211004a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.232629867,-0.232629867,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.664916752,0.606267668,0.000000000,0.046402402,0.824197457,0.659667008,-0.011962127,-1.957827778,0.000000000
1,1,12,0,6:0c,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.236565779,-0.236565779,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.704264041,0.606568727,0.000000000,0.185012643,0.922673916,0.817056165,-0.190164879,-1.728736904,0.000000000
1,1,26,0,6:1a,4044332211001a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.237696143,-0.237696143,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.663803024,0.606350954,0.000000000,0.061042396,0.674901849,0.655212097,-0.020700967,-1.955743416,0.000000000
1,1,40,0,6:28,404433221100280058303132333435363738393a3b3c3d3e3f4041424378563412,-0.239446552,-0.239446552,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.682210984,0.603767472,0.000000000,0.056268465,0.452821610,0.728843937,-0.017589668,-2.064313514,0.000000000
1,1,67,0,6:43,404433221100430058303132333435363738393a3b3c3d3e3f4041424378563412,-0.241471106,-0.241471106,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.709412945,0.605703538,0.000000000,0.136563911,0.666164392,0.837651780,-0.103609454,-1.995396617,0.000000000
1,1,160,0,6:a0,404433221100a00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.254697330,-0.254697330,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.695456781,0.602370418,0.000000000,0.052198286,0.476843025,0.781827126,-0.015137006,-2.212928044,0.000000000
1,1,19,0,6:13,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,-0.256643206,-0.256643206,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.708299217,0.605786824,0.000000000,0.154469382,0.575097231,0.833196869,-0.132559945,-1.993312255,0.000000000
1,1,178,0,6:b2,404433221100b20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.262973771,-0.262973771,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.695432579,0.604626850,0.000000000,0.059202739,0.625704135,0.781730317,-0.019472024,-2.243351690,0.000000000
1,1,167,0,6:a7,404433221100a70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.272197502,-0.272197502,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.690150652,0.604594137,0.000000000,0.141212724,0.609142329,0.760602607,-0.110783519,-2.034781969,0.000000000
1,1,199,0,6:c7,404433221100c70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.273541239,-0.273541239,0.000000000,map,2.000000000,scoring_line,0.010740273,10,0.764162331,0.608178971,0.000000000,0.253259505,0.787649610,1.056649325,-0.356335426,-1.797679287,0.000000000
