packet_index,event_index,symbol_index,selected_bin,signed_bin,symbol_value,phase_at_bin,phase_predicted,phase_residual_rad,phase_score,margin,confidence,amplitude,energy_ratio,argmax_bin,argmax_is_selected,rank_by_amp,gt_bin,is_correct
1,1,0,222,222,221,-0.351736,-0.356973,0.005236,0.999986,0.917704,0.8169,8.145412,0.077949,222,1,0,222,1
1,1,1,826,-198,825,-0.305235,-0.354359,0.049124,0.998794,0.865486,0.7725,6.281614,0.048674,826,1,0,826,1
1,1,2,922,-102,921,-0.436337,-0.258734,-0.177603,0.984270,0.832173,0.7718,6.672059,0.052028,922,1,0,922,1
1,1,3,718,-306,717,-0.604421,-0.423233,-0.181188,0.983630,0.910592,0.8139,8.041069,0.080265,718,1,0,718,1
1,1,4,107,107,106,-0.583741,-0.735523,0.151782,0.988503,0.869578,0.7933,7.465355,0.065272,107,1,0,107,1
1,1,5,468,468,467,-0.662979,-0.714842,0.051864,0.998655,0.836829,0.7683,6.081469,0.045906,468,1,0,468,1
1,1,6,89,89,88,-0.740601,-0.742217,0.001616,0.999999,0.829760,0.7666,5.928505,0.044377,89,1,0,89,1
1,1,7,713,-311,712,-0.854380,-0.818223,-0.036157,0.999346,0.904053,0.7932,7.288408,0.062340,713,1,0,713,1
1,1,8,865,-159,864,-1.057675,-0.933618,-0.124056,0.992315,0.856021,0.8058,7.631063,0.072589,865,1,0,865,1
1,1,9,492,492,491,-1.004865,-1.171454,0.166589,0.986156,0.873312,0.7742,6.496816,0.053186,492,1,0,492,1
1,1,10,765,-259,764,-1.076306,-1.118645,0.042339,0.999104,0.878427,0.8005,7.371935,0.067211,765,1,0,765,1
1,1,11,1023,-1,1022,-1.209066,-1.147746,-0.061320,0.998121,0.870357,0.7831,6.579563,0.055893,1023,1,0,1023,1
1,1,12,597,-427,596,-1.196625,-1.280507,0.083882,0.996484,0.880685,0.7892,6.975326,0.060376,597,1,0,597,1
1,1,13,562,-462,561,-1.515594,-1.268065,-0.247528,0.969521,0.846209,0.7717,6.814361,0.055924,562,1,0,562,1
1,1,14,478,478,477,-1.419319,-1.648354,0.229035,0.973886,0.850210,0.7632,6.270389,0.049080,478,1,0,478,1
1,1,15,267,267,266,-1.621844,-1.406878,-0.214966,0.976984,0.837556,0.7863,7.166321,0.063654,267,1,0,267,1
1,1,16,917,-107,916,-1.836984,-1.824369,-0.012615,0.999920,0.850023,0.8065,7.872471,0.071017,917,1,0,917,1
1,1,17,656,-368,655,-2.060725,-2.039509,-0.021215,0.999775,0.911519,0.8228,8.276283,0.081939,656,1,0,656,1
1,1,18,889,-135,888,-2.095424,-2.275865,0.180440,0.983765,0.840120,0.7670,6.362219,0.048981,889,1,0,889,1
1,1,19,510,510,509,-2.287520,-2.310564,0.023045,0.999734,0.862000,0.7932,7.150471,0.062175,510,1,0,510,1
1,1,20,860,-164,859,-2.667203,-2.479615,-0.187588,0.982457,0.859891,0.7731,6.675052,0.053427,860,1,0,860,1
1,1,21,553,-471,552,-2.547519,-2.859299,0.311780,0.951789,0.867578,0.7790,7.318599,0.065538,553,1,0,553,1
1,1,22,629,-395,628,-2.896791,-2.739614,-0.157177,0.987673,0.892310,0.7977,7.585385,0.068400,629,1,0,629,1
