event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,933888,1097728,57,65,9,7398,-794,7398,7398,2069.8764956483014,2.250958973301773,0.23442352825711665,11,125000.0,500000.0,4,8192,4,16384,6,2
1,3440640,3604480,210,218,9,718,718,718,718,2526.020592518626,3.6378002945259116,0.24939847095675652,11,125000.0,500000.0,4,8192,4,16384,6,2
2,5931008,6111232,362,371,10,226,226,226,226,4278.715994258954,3.1429920093076182,0.39232577795336904,11,125000.0,500000.0,4,8192,4,16384,6,2
3,8437760,8601600,515,523,9,8026,-166,8026,8026,3646.127950956864,1.6417946966963064,0.3186401088319892,11,125000.0,500000.0,4,8192,4,16384,6,2
4,10928128,11091968,667,675,9,7615,-577,7615,7615,1531.5458274774912,0.5569982202567723,0.21858749438184286,11,125000.0,500000.0,4,8192,4,16384,6,2
5,13451264,13615104,821,829,9,958,958,958,958,247.62393290176988,1.7931648737850745,0.0872358250115142,11,125000.0,500000.0,4,8192,4,16384,6,2
6,15941632,16105472,973,981,9,421,421,421,421,148.1963457016585,4.590276081497601,0.09163925455741384,11,125000.0,500000.0,4,8192,4,16384,6,2
7,18432000,18595840,1125,1133,9,47,47,47,47,96.27991878628058,9.128523468142683,0.17466393882493023,11,125000.0,500000.0,4,8192,4,16384,6,2
