event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,1556480,1720320,95,103,9,7714,-478,7714,7714,33797.70823060142,8.413635313837839,0.6143840239102166,11,125000.0,500000.0,4,8192,4,16384,6,2
1,4046848,4210688,247,255,9,7279,-913,7279,7279,16621.228351249047,1.7599371135921633,0.4982357824803141,11,125000.0,500000.0,4,8192,4,16384,6,2
2,6553600,6717440,400,408,9,607,607,607,607,14529.755889180558,4.328002270600137,0.40778494083966554,11,125000.0,500000.0,4,8192,4,16384,6,2
3,9060352,9224192,553,561,9,124,124,124,125,21616.25523048007,0.6416072345709952,0.41205166957968864,11,125000.0,500000.0,4,8192,4,16384,6,2
4,11550720,11714560,705,713,9,7798,-394,7798,7798,8540.718654220938,2.2824073825985645,0.46971479041752584,11,125000.0,500000.0,4,8192,4,16384,6,2
5,14057472,14221312,858,866,9,7325,-867,7325,7325,17958.23439611329,2.4293272841973184,0.38366252726644245,11,125000.0,500000.0,4,8192,4,16384,6,2
6,16564224,16728064,1011,1019,9,685,685,685,685,18813.38972058594,0.67071369216581,0.313148164370139,11,125000.0,500000.0,4,8192,4,16384,6,2
7,19054592,19234816,1163,1172,10,302,302,302,302,31744.244189899044,5.260547846700341,0.5937881577689703,11,125000.0,500000.0,4,8192,4,16384,6,2
