event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,507904,671744,31,39,9,708,708,708,709,67431.29385200475,0.29015501773088254,0.30416625851062074,11,125000.0,500000.0,4,8192,4,16384,6,2
1,2998272,3162112,183,191,9,243,243,243,243,211300.6053490813,3.4698489116632283,0.54690315184549,11,125000.0,500000.0,4,8192,4,16384,6,2
2,5505024,5668864,336,344,9,8003,-189,8003,8003,167472.0171410247,6.014802114046287,0.7209355159500076,11,125000.0,500000.0,4,8192,4,16384,6,2
3,7995392,8159232,488,496,9,7581,-611,7581,7581,157410.48172887167,2.7895042716904492,0.5413928473527336,11,125000.0,500000.0,4,8192,4,16384,6,2
4,13008896,13172736,794,802,9,565,565,565,566,375687.7856143901,0.35892443755663206,0.35665341495343605,11,125000.0,500000.0,4,8192,4,16384,6,2
5,15499264,15679488,946,955,10,10,10,10,10,371622.32997541205,8.826911190310243,0.8370474338449551,11,125000.0,500000.0,4,8192,4,16384,6,2
6,18006016,18169856,1099,1107,9,7738,-454,7738,7738,270437.5291674181,6.487716870489356,0.6092346116023414,11,125000.0,500000.0,4,8192,4,16384,6,2
