raw_bin,bank_kind,pattern_count,offpacket_windows,packet_target_count,diag_cv,mean_abs_corr,max_abs_corr,target_synth_vs_hard_residual,target_packet_vs_hard_residual,target_packet_phase_std,range_hard_residual_1e_m3,range_hard_residual_1e_m6,range_synth_residual_1e_m3,range_synth_residual_1e_m6,eff_white_hard,eff_empirical_hard,eff_shrink_hard,eff_empirical_synth,eff_shrink_synth,range_packet_residual_1e_m3,range_packet_residual_1e_m6,eff_empirical_packet,eff_shrink_packet,dataset
467,random_only,64,256,10,0.5408791690322449,0.5042058727393033,0.9725396582617434,1.9374622016778245e-09,0.005173187351992924,0.0035441892861396633,0.8661742667550079,0.8661742667550079,0.8661742667183255,0.8661742667183255,3.822458052915956,3.594450740625064,18.844313089469527,3.5944507291747807,18.844313033872318,0.8661624661374535,0.8661624661374535,3.5884305375777497,18.851200003490373,0_0_0_10_14_8
713,random_only,64,256,10,0.49055540436850287,0.48439312850520594,0.9694734074071419,1.74584971524655e-09,0.005167036205700442,0.003358116909187249,0.7925754301397483,0.7925754301397483,0.7925754302348379,0.7925754302348379,3.8224580529159535,2.6902076794185072,18.662550214852537,2.690207671858615,18.662550171134203,0.7924792814555035,0.7924792814555035,2.690884474236955,18.662549488036724,0_0_0_10_14_8
865,random_only,64,256,10,0.3737813523671601,0.4977476700868728,0.9793983681626887,1.2177040805612342e-09,0.005025293498935903,0.003289586863830135,0.2929631805635991,0.2929631805635991,0.2929631806813401,0.2929631806813401,3.822458052915955,4.407324450201552,13.667763601211838,4.407324444246256,13.667763592141963,0.2928892675431715,0.2928892675431715,4.407778254993713,13.670855607575247,0_0_0_10_14_8
405,random_only,64,256,10,0.5430060602885247,0.4815622723743241,0.9906018472712125,1.4794859770336012e-09,0.005274153055247891,0.0038727125473863957,0.5672641508645252,0.5672641508645252,0.5672641510168746,0.5672641510168746,3.8224580529159575,8.176536697735655,17.594758826852082,8.17653667919731,17.594758800811938,0.5678471183328825,0.5678471183328825,8.168485339179544,17.638224952888393,0_0_0_10_14_8
89,balanced_random_only,64,256,12,0.4837739617320682,0.4997395004052486,0.9884478243175082,9.983325365601452e-10,0.0060221799883796705,0.004909399116929539,0.5136088037975249,0.5136088037975249,0.5136088036733713,0.5136088036733713,3.8282260006529043,4.752051741048948,17.16298192623454,4.752051743166789,17.16298192114162,0.5139086380561801,0.5139086380561801,4.7489686329188725,17.19321263507186,0_0_0_10_14_8
874,balanced_random_only,64,256,11,0.017850022628223043,0.9954696513711514,0.9997351007767769,1.7027786154870064e-09,0.005632044677937285,0.004512537337427063,0.013222122211294091,0.013222122211294091,0.013222122082003485,0.013222122082003485,3.82822600065291,0.010321284717363668,0.012891981663403947,0.010321284694626762,0.012891981635094682,0.013799193244027464,0.013799193244027464,0.01031452529015813,0.012883635119991048,0_0_0_10_14_8
467,balanced_random_only,64,256,10,0.4423328819309099,0.5131287593915742,0.9799160788760328,2.0234222623444108e-09,0.005576485803275398,0.004202455581152067,0.9087331930635895,0.9087331930635895,0.9087331930552976,0.9087331930552976,3.8282260006529105,3.179466569887273,18.981996272246743,3.1794665612580637,18.98199621451362,0.9084350609210011,0.9084350609210011,3.194412387776968,18.985273681570018,0_0_0_10_14_8
713,balanced_random_only,64,256,10,0.5007432064701778,0.4898860577782512,0.973569178648403,1.8432607458686232e-09,0.005725964614477741,0.004410403523317389,0.8650318680787972,0.8650318680787972,0.8650318681498005,0.8650318681498005,3.828226000652908,1.7625981104542228,18.878596089059066,1.7625981037200535,18.878596035445607,0.8646164722260664,0.8646164722260664,1.7670928467210418,18.874275064661163,0_0_0_10_14_8
865,balanced_random_only,64,256,10,0.45267071229889255,0.47913059499765315,0.9516768741094738,1.2778207830685226e-09,0.005252552669905865,0.003962112159634508,0.27905090800536697,0.27905090800536697,0.27905090805079313,0.27905090805079313,3.8282260006529114,4.830347339971591,13.294024062061812,4.830347333022461,13.29402404763212,0.2788996425805986,0.2788996425805986,4.8302592917438885,13.28565877915193,0_0_0_10_14_8
405,balanced_random_only,64,256,10,0.5095273670315604,0.48084057783711126,0.9605816789788489,1.6121831382280913e-09,0.005408040963870046,0.004285593910970821,0.5487198651847743,0.5487198651847743,0.5487198652526312,0.5487198652526312,3.8282260006529083,7.266174241908089,17.47794418521362,7.266174222892844,17.477944147409787,0.549157797850687,0.549157797850687,7.267764373321464,17.51770175817466,0_0_0_10_14_8
89,fixed,4,256,12,0.16035803780848648,0.11860214728117648,0.20152459371175213,6.723960089118602e-10,0.025428539598345422,0.017749764611721057,6.535419756141113e-16,6.535419756141113e-16,6.276955469103973e-16,6.276955469103973e-16,4.0,21.58051459708204,11.337259011671767,21.58051459859339,11.337259012188866,5.835211859208851e-16,5.835211859208851e-16,21.77234780940909,11.385006150023964,0_0_0_10_14_16
468,fixed,4,256,11,0.03739969084671248,0.974831513285351,0.9823545884877009,3.269841485537687e-09,0.022717289303026144,0.015911534831572097,7.094299840803139e-16,7.094299840803139e-16,8.782735179711208e-16,8.782735179711208e-16,4.0,0.13684094891397833,0.15929610839626612,0.13684094718126846,0.1592961073773928,6.835398119949635e-16,6.835398119949635e-16,0.1464172023739324,0.16427234836499272,0_0_0_10_14_16
713,fixed,4,256,11,0.13922532179547623,0.18325701956843896,0.3493994927860558,2.906645647709472e-09,0.022138277300985956,0.01537648916268141,3.933619164022096e-16,3.933619164022096e-16,3.445381590588406e-16,3.445381590588406e-16,4.0,13.843742466132207,9.042975274720854,13.84374241709371,9.04297524613956,4.0178240987508486e-16,4.0178240987508486e-16,13.971346508189107,9.081516955091928,0_0_0_10_14_16
865,fixed,4,256,11,0.2659303779538714,0.25732737480371765,0.3982846696678429,1.956735466232251e-09,0.026106770596807598,0.017078486114209934,6.916126440548748e-16,6.916126440548748e-16,6.67237429170623e-16,6.67237429170623e-16,4.0,15.86265498208691,9.334556431134198,15.86265494081119,9.334556412310697,5.42204416224623e-16,5.42204416224623e-16,15.94511844664244,9.344054229692297,0_0_0_10_14_16
492,fixed,4,256,11,0.10807216451023764,0.139875188761603,0.26562748475544556,3.4713088270883458e-09,0.023219495738888495,0.01526995678330685,3.6089977423254587e-16,3.6089977423254587e-16,3.728744817009492e-16,3.728744817009492e-16,4.0,16.984361587839945,10.156496900436892,16.984361517506336,10.156496859266369,2.380848760538287e-16,2.380848760538287e-16,16.870507357270284,10.125325198122837,0_0_0_10_14_16
765,fixed,4,256,11,0.08847481281091842,0.32052457362139897,0.47090678435902195,1.6418114808519432e-09,0.02539950461358501,0.017748820550897475,7.608404418183983e-16,7.608404418183983e-16,7.2735489026960365e-16,7.2735489026960365e-16,4.0,11.81505735103496,7.925830371380043,11.815057335180159,7.9258303636918646,7.648415142029958e-16,7.648415142029958e-16,11.895360083692601,7.938392883494986,0_0_0_10_14_16
89,basic_only,56,256,12,0.932447633508023,0.27636206329424434,0.8658563559542752,1.0738824709703876e-09,0.021759474252921403,0.015515586931879224,5.3451325973005035e-15,5.3451325973005035e-15,5.436093371384594e-15,5.436093371384594e-15,3.9999999999999964,49.11959529020195,12.534872761858695,49.11959528055634,12.534872761854459,5.247045778453197e-15,5.247045778453197e-15,48.328707710636415,12.550719552725733,0_0_0_10_14_16
468,basic_only,56,256,11,0.03886822490302158,0.9816281744678776,0.9960061927366044,2.6152801983482557e-09,0.020152281196963433,0.014603989883681735,0.017303654676864313,2.949189267400276e-14,0.01730365445715745,2.9521689009509525e-14,4.0,0.1431634901781168,0.17897222090771422,0.14316348822585698,0.17897221923566128,0.016607280784843463,3.182813538564043e-14,0.149548989116548,0.17799324447906192,0_0_0_10_14_16
713,basic_only,56,256,11,0.18802609978792126,0.3699646254451161,0.8992109203144617,2.3020784951246545e-09,0.019498948432799097,0.014076617249105904,2.173846529924505e-15,2.173846529924505e-15,2.1055237892901085e-15,2.1055237892901085e-15,4.000000000000004,28.941672001965205,10.757327042011958,28.941671924686,10.75732701630661,2.0325266327836213e-15,2.0325266327836213e-15,29.392209259010826,10.865398947631652,0_0_0_10_14_16
865,basic_only,56,256,11,0.19839523946784485,0.3681565139329766,0.8933089779268918,1.4210663450618335e-09,0.02113580176587049,0.014473831890308807,2.264553527925004e-15,2.264553527925004e-15,2.243195613757202e-15,2.243195613757202e-15,4.000000000000001,25.979629512114695,10.265334904014303,25.979629456906146,10.265334884179634,2.359384094899078e-15,2.359384094899078e-15,26.04838710788136,10.29566045533353,0_0_0_10_14_16
492,basic_only,56,256,11,1.0573693586564963,0.3150479621564227,0.9352902997128527,2.9341554442714127e-09,0.020687432005061204,0.01520425946850196,5.830697487174547e-15,5.830697487174547e-15,5.846415111626911e-15,5.846415111626911e-15,4.000000000000001,34.67342200011535,11.846834236730434,34.673421883141636,11.846834188933695,5.800416298603014e-15,5.800416298603014e-15,34.31890126661606,11.869707596948574,0_0_0_10_14_16
765,basic_only,56,256,11,0.15533209434252004,0.44551838010471384,0.8824832904051418,1.5893850688154662e-09,0.021162599083288828,0.014513142126601524,3.612936752082651e-15,3.612936752082651e-15,3.619277459284014e-15,3.619277459284014e-15,4.000000000000004,26.13372637435175,9.139579162507614,26.13372635136403,9.139579153030235,3.468478179281531e-15,3.468478179281531e-15,25.164868522225955,9.086953856915489,0_0_0_10_14_16
89,random_only,64,256,12,0.24743248310147706,0.22306427515274113,0.591642730347109,1.1915728371148797e-09,0.005310963011208093,0.0035861500397540167,0.060189570854816056,1.33182371032761e-15,0.06018957088370535,1.2946198109640742e-15,3.8224580529159544,175.39553432578938,14.560972595349169,175.39553422598883,14.560972598334745,0.058984634488446056,1.300179594654026e-15,177.76295314583444,14.569372916107463,0_0_0_10_14_16
468,random_only,64,256,11,0.03395865415387686,0.9536316187114143,0.9797185264728986,2.0464395344145955e-09,0.006469261758229329,0.004472808736769147,0.021317892642710737,9.649772920811877e-16,0.021317892758326795,1.0831217983352422e-15,3.8224580529159473,0.13242793773648695,0.16391881537717376,0.1324279372789995,0.16391881478591894,0.021805441979616456,1.0144562010296461e-15,0.13237909420466662,0.16318025049794205,0_0_0_10_14_16
713,random_only,64,256,11,0.2591939155747745,0.2556804958744663,0.702136136328238,1.74584971524655e-09,0.005958065435514562,0.004085719248170396,0.09541242694817355,8.490551066761519e-16,0.09541242688409839,9.548014356642662e-16,3.8224580529159544,77.91381339376166,12.891747137118786,77.91381333684711,12.891747106566898,0.09510277902153318,9.60452926444467e-16,77.5665335759089,12.894990040227057,0_0_0_10_14_16
865,random_only,64,256,11,0.2749248026591732,0.2402770491252339,0.6045868669618955,1.2177040805612342e-09,0.006782969500264371,0.004834456207678498,0.08757812969973293,1.276398759337591e-15,0.08757812973790816,1.3495156268835084e-15,3.8224580529159473,88.47142665912868,13.114822337829589,88.47142662379515,13.114822320012188,0.08757058951965778,1.3220091893556818e-15,87.5093272769838,13.126022689489794,0_0_0_10_14_16
492,random_only,64,256,11,0.2536034592284264,0.23459645026558013,0.6230550088481347,2.387585545069755e-09,0.006479807967655395,0.004558815711250951,0.06756972953428708,1.3265829926336518e-15,0.0675697294586109,1.3025737133554795e-15,3.822458052915961,98.92005214812488,13.134295287374643,98.92005151876126,13.134295227885794,0.06669819928576728,1.3118119197682531e-15,99.05186722122787,13.147447204508161,0_0_0_10_14_16
765,random_only,64,256,11,0.2211449526722601,0.266503996202819,0.6506413896311973,1.5009741568532397e-09,0.0059626342347699444,0.0037946322272772244,0.06417685201638314,2.07917029702212e-15,0.06417685197777442,2.1988903219380195e-15,3.8224580529159597,89.65956090958005,11.936135145691917,89.65956074878856,11.936135131478935,0.06383682451939804,2.221939046660471e-15,88.997740339492,11.908029521252125,0_0_0_10_14_16
89,balanced_random_only,64,256,12,0.23950240629230252,0.2271685471338236,0.5899421970729035,9.983325365601452e-10,0.006065457289817055,0.0047201277071838455,0.09853259794102634,2.375857007249191e-15,0.09853259794624725,2.347191466511732e-15,3.828226000652908,157.356077121363,14.262636056527965,157.3560771564647,14.26263605945705,0.09867999573272378,2.257048987162405e-15,157.96818308557081,14.275123700563482,0_0_0_10_14_16
468,balanced_random_only,64,256,11,0.03337601769448385,0.9534356132400951,0.982911091007579,1.8756194958824562e-09,0.006507345463817315,0.004898728083105705,0.020993195512843732,4.829132353190591e-16,0.020993195633137285,5.202025755866458e-16,3.8282260006529056,0.1302506424606906,0.16401075047881386,0.13025064210011272,0.16401075009265187,0.022744372642158367,3.74044359743488e-16,0.13009639648674734,0.16373157977713124,0_0_0_10_14_16
713,balanced_random_only,64,256,11,0.23217107067719917,0.26185690891075114,0.7424309817198986,1.8432607458686232e-09,0.006129674242393025,0.004734367721465543,0.07697363324005722,1.090294340523736e-15,0.07697363323037121,1.1574807339595572e-15,3.828226000652908,98.45687962464186,12.898960038146438,98.45687930871446,12.898959997078247,0.07670078531018296,1.1176748005406703e-15,99.2965103081291,12.915218145543083,0_0_0_10_14_16
865,balanced_random_only,64,256,11,0.23189592815754295,0.2606981391366727,0.702371098201035,1.2778207830685226e-09,0.0058920470827467,0.00457001542075472,0.10106116600744254,1.3531933699603765e-15,0.10106116597758363,1.450111516113872e-15,3.8282260006529056,110.85338060155232,13.272652794792345,110.85338052667375,13.27265278179345,0.10119186626121697,1.355033495709966e-15,111.60239934904482,13.317233435894938,0_0_0_10_14_16
492,balanced_random_only,64,256,11,0.22790700654257226,0.24416629516559982,0.6364510647678483,2.471026485167169e-09,0.0059171705938999685,0.004352359758209439,0.07736640275816885,1.175516855195725e-15,0.07736640283895824,1.1979005394923373e-15,3.8282260006529123,111.92813779369394,13.082121436874317,111.92813757959844,13.082121394688428,0.07758239581055769,1.1913463101003526e-15,111.69678387668677,13.081467218592634,0_0_0_10_14_16
765,balanced_random_only,64,256,11,0.260841209070563,0.2740009479199792,0.7568153348055281,1.320242349846483e-09,0.006236697686119444,0.004595606999543245,0.06826940282393412,1.0007209310088952e-15,0.06826940299726433,1.0411024975460169e-15,3.828226000652908,65.12353147001198,11.841157009389278,65.12353147225777,11.841157009724919,0.0692522491904911,1.0098486682961347e-15,65.4642638463652,11.88845988662442,0_0_0_10_14_16
89,fixed,4,256,8,0.04234847597162112,0.947532029266128,0.9541906786682344,6.723960089118602e-10,0.02188272500297078,0.01614421868344283,2.612984299582364e-16,2.612984299582364e-16,3.7073239514537264e-16,3.7073239514537264e-16,4.0,0.280290776215364,0.32410170713638553,0.28029077655626644,0.32410170731315197,2.6059974856650157e-16,2.6059974856650157e-16,0.29581251037774525,0.3329578060715156,0_0_0_10_14_32
468,fixed,4,256,7,0.18949351314634255,0.4452672870898271,0.631564747939151,3.269841485537687e-09,0.026495329847462903,0.019203092077441537,8.440807131504327e-16,8.440807131504327e-16,8.437344548371999e-16,8.437344548371999e-16,4.0,6.553386861804568,5.183970498796846,6.553386833770864,5.183970479487595,8.853260586245614e-16,8.853260586245614e-16,6.793320951477276,5.283930191688906,0_0_0_10_14_32
713,fixed,4,256,7,0.1239042204434744,0.10777688611887609,0.2570126783451231,2.906645647709472e-09,0.027907986290872672,0.018390302231090044,3.733996856235826e-16,3.733996856235826e-16,3.2773902190831853e-16,3.2773902190831853e-16,4.0,16.310616428188787,10.003105034075137,16.310616370923466,10.003105002433244,4.531012185465829e-16,4.531012185465829e-16,16.40970781269559,10.032641892412597,0_0_0_10_14_32
865,fixed,4,256,7,0.09596076496685144,0.33225775398933854,0.46830316338985944,1.956735466232251e-09,0.027317981592418415,0.019724667892305436,8.636624382294997e-16,8.636624382294997e-16,8.714782782416595e-16,8.714782782416595e-16,4.0,7.737726692581453,6.181216554413008,7.737726676714228,6.181216544254885,8.715323011555514e-16,8.715323011555514e-16,7.632743467270152,6.130485258689518,0_0_0_10_14_32
492,fixed,4,256,7,0.10713177256011613,0.24498764381380445,0.4228601528065244,3.4713088270883458e-09,0.03062136884149072,0.020203657765781483,4.1311871010689044e-16,4.1311871010689044e-16,4.2021213544260386e-16,4.2021213544260386e-16,4.0,8.73977262959578,6.8919099060303575,8.739772587415512,6.891909874797468,4.0025039685427226e-16,4.0025039685427226e-16,8.932112570359747,6.977482322199938,0_0_0_10_14_32
765,fixed,4,256,7,0.24953101269965633,0.4731188405775863,0.6147155430990018,1.6418114808519432e-09,0.02505451397334109,0.01795606110020014,9.149471731452546e-16,9.149471731452546e-16,1.0347895914240727e-15,1.0347895914240727e-15,4.0,4.632886281953713,4.105269381092509,4.632886275099696,4.105269375988412,9.188271280710737e-16,9.188271280710737e-16,4.707248213103011,4.147913261879721,0_0_0_10_14_32
89,basic_only,56,256,8,0.05863433627188396,0.9469452690694193,0.9910736588089132,1.0738824709703876e-09,0.020636901034830846,0.014316837687740124,0.014709373726696852,1.9556844802757366e-14,0.014709373681133191,1.9544136571736648e-14,4.000000000000001,0.3583212305038683,0.39102954667475304,0.358321232894519,0.3910295475580919,0.014936045521535655,1.9218600824844362e-14,0.42416807605293494,0.41772747118377523,0_0_0_10_14_32
468,basic_only,56,256,7,0.16521365748682704,0.5489734264938521,0.911914436209015,2.6152801983482557e-09,0.020379744694218452,0.014254246506998048,3.8233536473918186e-15,3.8233536473918186e-15,3.8028828022216345e-15,3.8028828022216345e-15,4.000000000000001,12.004776997167104,6.32597855649567,12.004776950777046,6.325978533442174,3.945603839399209e-15,3.945603839399209e-15,12.51917891487451,6.456899944118518,0_0_0_10_14_32
713,basic_only,56,256,7,0.5521820602428483,0.28656497098977696,0.865777125139522,2.3020784951246545e-09,0.023960714706960106,0.01574300037858659,2.3448202929240376e-15,2.3448202929240376e-15,2.302951697096774e-15,2.302951697096774e-15,4.000000000000002,22.11370835973698,10.706065499061443,22.113708299695848,10.706065470068436,2.2151058649236775e-15,2.2151058649236775e-15,22.22319183882206,10.735606337312664,0_0_0_10_14_32
865,basic_only,56,256,7,0.18765639953204144,0.43006881841707145,0.9231507175879281,1.4210663450618335e-09,0.02353499526407477,0.017915820042711385,1.675227666273227e-15,1.675227666273227e-15,1.6752984353371443e-15,1.6752984353371443e-15,4.000000000000001,10.72936331910979,7.022483904315372,10.729363301442808,7.022483893304441,1.6764147416373963e-15,1.6764147416373963e-15,10.497543842733007,6.907015655216709,0_0_0_10_14_32
492,basic_only,56,256,7,0.1409081766786235,0.4368673705102985,0.8900666119060658,2.9341554442714127e-09,0.022893226848898024,0.015357740577794533,2.9684799138796705e-15,2.9684799138796705e-15,2.9481791838211545e-15,2.9481791838211545e-15,4.000000000000002,17.573455138794767,8.384802600015908,17.573455066126627,8.384802563420816,2.899934877357498e-15,2.899934877357498e-15,17.564994656645137,8.419824009714086,0_0_0_10_14_32
765,basic_only,56,256,7,0.7131310485487783,0.51356221631473,0.930733576021538,1.5893850688154662e-09,0.02166153470591409,0.015549207144916668,4.342713856420792e-15,4.342713856420792e-15,4.279770658029417e-15,4.279770658029417e-15,4.0,7.192178685310664,4.966230297430742,7.192178670662375,4.966230290741155,4.3856889017210806e-15,4.3856889017210806e-15,7.503309301732826,5.122120485565972,0_0_0_10_14_32
89,random_only,64,256,8,0.07396944090223918,0.906499901748694,0.9492656601654369,1.1915728371148797e-09,0.007847479124595292,0.004641711858583584,0.04918850314455454,5.701285495274881e-16,0.04918850308099332,6.778784562645196e-16,3.8224580529159558,0.32460134306128935,0.5344194704831141,0.32460134270237834,0.5344194697982888,0.05033652261245272,6.140525393579038e-16,0.3293916740653446,0.5489344158781662,0_0_0_10_14_32
468,random_only,64,256,7,0.17283103173928666,0.36776123514729897,0.6670974715908895,2.0464395344145955e-09,0.0077158337762896516,0.0051459736205114156,0.048948179815575796,6.437683920632431e-16,0.048948179810788424,7.133075734483989e-16,3.8224580529159558,22.78789873008786,7.549782083025071,22.78789862215565,7.549782053980276,0.04975837949942871,8.466998279878311e-16,22.937207706837672,7.6231255518882985,0_0_0_10_14_32
713,random_only,64,256,7,0.16759707160137394,0.2104318219429871,0.5452710676834944,1.74584971524655e-09,0.007904364563623183,0.005120446970562414,0.04033846811313567,1.4394525930822315e-15,0.04033846813322165,1.2603898435351306e-15,3.8224580529159544,74.79235515893572,12.199556709768645,74.79235493038715,12.19955668516117,0.04125741653585779,1.2896342280868506e-15,73.6136166399508,12.191657959729472,0_0_0_10_14_32
865,random_only,64,256,7,0.1633736760939199,0.2960830568457463,0.6273579141574442,1.2177040805612342e-09,0.006869304580183773,0.003799531347360606,0.04049086798117765,9.48279888338685e-16,0.04049086799671502,1.047492080799456e-15,3.8224580529159558,21.30689402660135,7.882068600154218,21.30689393710745,7.882068583598214,0.041402889788805186,9.919199365824173e-16,21.48490020334618,7.9354034834897895,0_0_0_10_14_32
492,random_only,64,256,7,0.1854382011224185,0.2768956684646432,0.6456148506213865,2.387585545069755e-09,0.008138222175216382,0.004740349645378832,0.05370281562505849,8.39367447153201e-16,0.05370281553523266,7.910181688866865e-16,3.8224580529159637,53.46691934625499,10.465147961350528,53.46691916099232,10.465147916555619,0.05482533967966262,7.981432660938369e-16,53.34988335779195,10.477106700463922,0_0_0_10_14_32
765,random_only,64,256,7,0.13066159599755955,0.41486616901749407,0.6887334805236424,1.5009741568532397e-09,0.008084323938149814,0.0057296059325492345,0.054868077031140446,7.328627994304325e-16,0.05486807690066674,6.510663414434213e-16,3.822458052915957,10.579945125175922,5.8283716272939605,10.579945101383965,5.828371616824944,0.05410539889499647,6.03230574466883e-16,10.623409374404332,5.816085508150099,0_0_0_10_14_32
89,balanced_random_only,64,256,8,0.06903672494937776,0.9044570339422665,0.9577731422846941,9.983325365601452e-10,0.00831151584652015,0.005526532812903759,0.04703913023730418,4.66169199884678e-16,0.04703913024594145,5.608900556836441e-16,3.8282260006529047,0.3115866323099415,0.6183989705170807,0.31158663196169983,0.618398972222973,0.04748380646959148,4.244865504480338e-16,0.31749839612084213,0.6371381410301785,0_0_0_10_14_32
