dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
0_0_0_10_14_8,8,8,0,8,20731684,803,-26,-26.0,202,0.039021579606382355,962,0,0.6133831853025588,962,1,962,0,0.6339544370611829,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,1,9,20735780,826,-26,-26.0,202,0.039021579606382355,826,1,1.7004639044630354,826,1,826,1,1.700872076196873,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,2,10,20739876,922,-26,-26.0,202,0.039021579606382355,922,1,0.37536897044346235,922,1,922,1,0.35981869938249095,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,3,11,20743972,691,-26,-26.0,202,0.039021579606382355,691,1,1.0981361232597,691,1,691,1,1.0795075972333255,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,4,12,20748068,107,-26,-26.0,202,0.039021579606382355,707,0,0.6884485256669846,707,1,707,0,0.6877300505799838,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,5,13,20752164,467,-26,-26.0,202,0.039021579606382355,467,1,0.7738517469582485,467,1,467,1,0.7761235190896149,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,6,14,20756261,89,-26,-26.0,202,0.039021579606382355,309,0,0.5063157964580893,309,1,309,0,0.5116874285861052,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,7,15,20760357,713,-26,-26.0,202,0.039021579606382355,713,1,0.27618060166755093,713,1,713,1,0.26285782865847473,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,8,16,20764453,865,-26,-26.0,202,0.039021579606382355,865,1,0.7252611293202748,865,1,865,1,0.7131634631589546,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,9,17,20768549,405,-26,-26.0,202,0.039021579606382355,801,0,1.0994160458154358,801,1,801,0,1.0886140284858605,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,10,18,20772645,765,-26,-26.0,202,0.039021579606382355,765,1,2.995038745692607,765,1,765,1,3.0059340828876673,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,11,19,20776741,1023,-26,-26.0,202,0.039021579606382355,1023,1,0.38940675764075533,1023,1,1023,1,0.39568062070326815,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,12,20,20780837,597,-26,-26.0,202,0.039021579606382355,597,1,0.5082746032682552,597,1,597,1,0.5074030742868242,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,13,21,20784933,562,-26,-26.0,202,0.039021579606382355,562,1,1.9584991520373527,562,1,562,1,1.9659995697789325,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,14,22,20789029,478,-26,-26.0,202,0.039021579606382355,478,1,0.7215954250519963,478,1,478,1,0.7285955589338627,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,15,23,20793125,267,-26,-26.0,202,0.039021579606382355,563,0,0.7701117830197948,563,1,563,0,0.7665258046767724,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,16,24,20797221,917,-26,-26.0,202,0.039021579606382355,917,1,2.004820349302724,917,1,917,1,2.011904577204794,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,17,25,20801317,656,-26,-26.0,202,0.039021579606382355,309,0,0.15508993134784996,309,1,309,0,0.14887577644274355,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,18,26,20805413,889,-26,-26.0,202,0.039021579606382355,275,0,0.48451399861560207,275,1,275,0,0.4815392840928081,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,19,27,20809509,510,-26,-26.0,202,0.039021579606382355,899,0,0.4576324498358558,899,1,899,0,0.4497512357448649,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,20,28,20813605,860,-26,-26.0,202,0.039021579606382355,635,0,0.9954744646471986,635,1,635,0,0.9861064378137077,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,21,29,20817701,553,-26,-26.0,202,0.039021579606382355,553,1,0.6439829897007093,553,1,553,1,0.6463274751297856,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,22,30,20821797,629,-26,-26.0,202,0.039021579606382355,629,1,2.763645796970522,629,1,629,1,2.7716224173265513,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,23,31,20825893,759,-26,-26.0,202,0.039021579606382355,898,0,0.49172935675717466,898,1,898,0,0.49226061677050603,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,24,32,20829989,874,-26,-26.0,202,0.039021579606382355,874,1,1.3055279786818228,874,1,874,1,1.3066798910805502,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,25,33,20834085,720,-26,-26.0,202,0.039021579606382355,176,0,0.04483605850376653,176,1,176,0,0.024688511622490632,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,26,34,20838181,314,-26,-26.0,202,0.039021579606382355,314,1,0.3327402059756012,314,1,314,1,0.3319170605923541,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,27,35,20842277,602,-26,-26.0,202,0.039021579606382355,602,1,2.4387969244650236,602,1,602,1,2.451838675520049,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,28,36,20846373,7,-26,-26.0,202,0.039021579606382355,7,1,0.36318569729223116,7,1,7,1,0.37376873982897507,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,29,37,20850469,610,-26,-26.0,202,0.039021579606382355,610,1,2.9840074057999235,610,1,610,1,2.9877226291007557,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,0,8,20731684,803,-26,-26.0,303,0.039021579606382355,797,0,0.6370795938803135,797,1,797,0,0.6183356586860821,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,1,9,20735780,826,-26,-26.0,303,0.039021579606382355,826,1,0.6431631362386191,826,1,826,1,0.6393942536403525,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,2,10,20739876,922,-26,-26.0,303,0.039021579606382355,761,0,0.5449633481654141,761,1,761,0,0.5472510635490103,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,3,11,20743972,691,-26,-26.0,303,0.039021579606382355,691,1,0.5184883472402728,691,1,691,1,0.5306136014268424,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,4,12,20748068,107,-26,-26.0,303,0.039021579606382355,403,0,0.7821541456749206,403,1,403,0,0.7673466950320605,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,5,13,20752164,467,-26,-26.0,303,0.039021579606382355,467,1,1.9502199041641988,467,1,467,1,1.966563906114024,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,6,14,20756261,89,-26,-26.0,303,0.039021579606382355,79,0,1.0588422715293158,79,1,79,0,1.0513328579966594,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,7,15,20760357,713,-26,-26.0,303,0.039021579606382355,932,0,2.3588101096364467,932,1,932,0,2.349035160508678,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,8,16,20764453,865,-26,-26.0,303,0.039021579606382355,865,1,1.6275435648764958,865,1,865,1,1.6219026423056064,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,9,17,20768549,405,-26,-26.0,303,0.039021579606382355,848,0,0.9720380970106273,848,1,848,0,0.9861230416908446,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,10,18,20772645,765,-26,-26.0,303,0.039021579606382355,476,0,0.3058805056755596,476,1,476,0,0.3011852916684708,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,11,19,20776741,1023,-26,-26.0,303,0.039021579606382355,1023,1,2.4402679400134244,1023,1,1023,1,2.4295896376353086,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,12,20,20780837,597,-26,-26.0,303,0.039021579606382355,597,1,4.440298144468502,597,1,597,1,4.428807081644391,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,13,21,20784933,562,-26,-26.0,303,0.039021579606382355,895,0,0.3500280958518645,895,1,895,0,0.34133634702159327,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,14,22,20789029,478,-26,-26.0,303,0.039021579606382355,133,0,0.328795606474094,133,1,133,0,0.32403146147476825,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,15,23,20793125,267,-26,-26.0,303,0.039021579606382355,660,0,0.4908134188831173,660,1,660,0,0.46902041821031926,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,16,24,20797221,917,-26,-26.0,303,0.039021579606382355,917,1,0.3949686200045769,917,1,917,1,0.40000170337748747,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,17,25,20801317,656,-26,-26.0,303,0.039021579606382355,140,0,0.14290843148810492,140,1,140,0,0.15359050956874873,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,18,26,20805413,889,-26,-26.0,303,0.039021579606382355,165,0,0.5649210983847435,165,1,165,0,0.572384840354756,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,19,27,20809509,510,-26,-26.0,303,0.039021579606382355,526,0,0.9669091775341648,526,1,526,0,0.963785667325938,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,20,28,20813605,860,-26,-26.0,303,0.039021579606382355,860,1,2.299494951759826,860,1,860,1,2.2936562192117895,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,21,29,20817701,553,-26,-26.0,303,0.039021579606382355,553,1,4.580200909539218,553,1,553,1,4.562868665110095,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,22,30,20821797,629,-26,-26.0,303,0.039021579606382355,629,1,1.974636555084749,629,1,629,1,1.989903657042794,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,23,31,20825893,759,-26,-26.0,303,0.039021579606382355,504,0,0.21770825846569727,504,1,504,0,0.229662103325099,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,24,32,20829989,874,-26,-26.0,303,0.039021579606382355,747,0,0.7472540701914644,747,1,747,0,0.7592262862138994,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,25,33,20834085,720,-26,-26.0,303,0.039021579606382355,265,0,0.1710311023870756,265,1,265,0,0.16679428358572698,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,26,34,20838181,314,-26,-26.0,303,0.039021579606382355,314,1,0.6357767502506463,314,1,314,1,0.6302091972293061,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,27,35,20842277,602,-26,-26.0,303,0.039021579606382355,602,1,1.1474323314652717,602,1,602,1,1.1390554265472166,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,28,36,20846373,7,-26,-26.0,303,0.039021579606382355,704,0,0.4734130398649715,704,1,704,0,0.464497735413941,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,29,37,20850469,610,-26,-26.0,303,0.039021579606382355,610,1,0.5066925142134151,610,1,610,1,0.5184232468159902,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,0,8,20731684,803,-28,-28.0,101,0.06184503587723477,803,1,0.5081104013821995,803,1,803,1,0.5160456134808691,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,1,9,20735780,826,-28,-28.0,101,0.06184503587723477,237,0,0.12767023731634916,237,1,237,0,0.12445203558946587,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,2,10,20739876,922,-28,-28.0,101,0.06184503587723477,579,0,0.06813634477326572,579,1,579,0,0.05635232696543508,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,3,11,20743972,691,-28,-28.0,101,0.06184503587723477,487,0,0.015338207836179653,487,1,487,0,0.020755093652431493,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,4,12,20748068,107,-28,-28.0,101,0.06184503587723477,402,0,0.24422958148985996,402,1,402,0,0.25126189679992394,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,5,13,20752164,467,-28,-28.0,101,0.06184503587723477,771,0,2.2264056684276192,771,1,771,0,2.2356892950394096,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,6,14,20756261,89,-28,-28.0,101,0.06184503587723477,89,1,0.3531203180987824,89,1,89,1,0.35255076861944173,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,7,15,20760357,713,-28,-28.0,101,0.06184503587723477,317,0,0.7023011805896586,317,1,317,0,0.6955944809172334,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,8,16,20764453,865,-28,-28.0,101,0.06184503587723477,337,0,0.48728621602903166,337,1,337,0,0.49553550112742367,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,9,17,20768549,405,-28,-28.0,101,0.06184503587723477,749,0,0.037476024954585775,749,1,749,0,0.02775227665615851,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,10,18,20772645,765,-28,-28.0,101,0.06184503587723477,765,1,1.6427661943788217,765,1,765,1,1.6376120717407132,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,11,19,20776741,1023,-28,-28.0,101,0.06184503587723477,397,0,0.6280157375200284,397,1,397,0,0.6315592720820391,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,12,20,20780837,597,-28,-28.0,101,0.06184503587723477,811,0,0.7682773941017214,811,1,811,0,0.7605450698353742,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,13,21,20784933,562,-28,-28.0,101,0.06184503587723477,792,0,0.27279633230688594,792,1,792,0,0.2705584603132666,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,14,22,20789029,478,-28,-28.0,101,0.06184503587723477,414,0,0.9901846258908908,414,1,414,0,0.9903216498985126,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,15,23,20793125,267,-28,-28.0,101,0.06184503587723477,644,0,0.4759829276718524,644,1,644,0,0.46616309178259235,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,16,24,20797221,917,-28,-28.0,101,0.06184503587723477,839,0,0.43893420265260447,839,1,839,0,0.43029456334216365,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,17,25,20801317,656,-28,-28.0,101,0.06184503587723477,32,0,0.0726182852085608,32,1,32,0,0.06400822718387639,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,18,26,20805413,889,-28,-28.0,101,0.06184503587723477,33,0,1.0052806559680723,33,1,33,0,1.0038494385527008,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,19,27,20809509,510,-28,-28.0,101,0.06184503587723477,382,0,0.39161055229483477,382,1,382,0,0.39406346983051727,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,20,28,20813605,860,-28,-28.0,101,0.06184503587723477,156,0,0.9298615931525224,156,1,156,0,0.9373922012156256,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,21,29,20817701,553,-28,-28.0,101,0.06184503587723477,121,0,1.0269697431181037,121,1,121,0,1.0287154081192094,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,22,30,20821797,629,-28,-28.0,101,0.06184503587723477,375,0,0.15919575287060078,375,1,375,0,0.14929551129040128,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,23,31,20825893,759,-28,-28.0,101,0.06184503587723477,601,0,1.4438130063129755,601,1,601,0,1.4416765352417804,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,24,32,20829989,874,-28,-28.0,101,0.06184503587723477,544,0,0.396138820889122,544,1,544,0,0.40302870382360845,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,25,33,20834085,720,-28,-28.0,101,0.06184503587723477,799,0,2.536007391985388,799,1,799,0,2.5375736567510296,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,26,34,20838181,314,-28,-28.0,101,0.06184503587723477,107,0,0.6962407570184488,107,1,107,0,0.6997014943164532,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,27,35,20842277,602,-28,-28.0,101,0.06184503587723477,602,1,0.16987722073095435,602,1,602,1,0.166302024547137,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,28,36,20846373,7,-28,-28.0,101,0.06184503587723477,7,1,3.5012947812263286,7,1,7,1,3.502670182197722,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,29,37,20850469,610,-28,-28.0,101,0.06184503587723477,1015,0,0.5880353101014281,1015,1,1015,0,0.5875136597315672,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,0,8,20731684,803,-28,-28.0,202,0.06184503587723477,598,0,0.15737260917255047,598,1,598,0,0.15850447767277717,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,1,9,20735780,826,-28,-28.0,202,0.06184503587723477,355,0,1.1156350273370876,355,1,355,0,1.1032265296302037,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,2,10,20739876,922,-28,-28.0,202,0.06184503587723477,922,1,2.286447413994384,922,1,922,1,2.280689161365655,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,3,11,20743972,691,-28,-28.0,202,0.06184503587723477,815,0,0.3772880593728638,815,1,815,0,0.3875505024354631,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,4,12,20748068,107,-28,-28.0,202,0.06184503587723477,208,0,0.19560721545534013,208,1,208,0,0.20898421294745892,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,5,13,20752164,467,-28,-28.0,202,0.06184503587723477,726,0,0.10480911227128778,726,1,726,0,0.10351105027338443,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,6,14,20756261,89,-28,-28.0,202,0.06184503587723477,315,0,0.4236679042764229,315,1,315,0,0.4288584222777093,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,7,15,20760357,713,-28,-28.0,202,0.06184503587723477,670,0,0.6437550542735738,670,1,670,0,0.6449301627588327,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,8,16,20764453,865,-28,-28.0,202,0.06184503587723477,652,0,1.2017969080452369,652,1,652,0,1.1977344688005436,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,9,17,20768549,405,-28,-28.0,202,0.06184503587723477,1008,0,0.16378342414475863,1008,1,1008,0,0.16212993376094537,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,10,18,20772645,765,-28,-28.0,202,0.06184503587723477,868,0,0.7849142015677566,868,1,868,0,0.7724308156031665,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,11,19,20776741,1023,-28,-28.0,202,0.06184503587723477,336,0,3.062029742443722,336,1,336,0,3.0537239807562115,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,12,20,20780837,597,-28,-28.0,202,0.06184503587723477,603,0,0.8245146513806445,603,1,603,0,0.8222385029071965,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,13,21,20784933,562,-28,-28.0,202,0.06184503587723477,679,0,1.3934734158514186,679,1,679,0,1.3940111087386944,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,14,22,20789029,478,-28,-28.0,202,0.06184503587723477,645,0,0.47774058980084516,645,1,645,0,0.47952640793076495,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,15,23,20793125,267,-28,-28.0,202,0.06184503587723477,918,0,0.8859746818598445,918,1,918,0,0.8758492909852317,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,16,24,20797221,917,-28,-28.0,202,0.06184503587723477,324,0,0.07217653394754506,324,1,324,0,0.06735120826906595,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,17,25,20801317,656,-28,-28.0,202,0.06184503587723477,830,0,0.7490949655932934,830,1,830,0,0.7464205358173525,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,18,26,20805413,889,-28,-28.0,202,0.06184503587723477,820,0,0.965148155823854,820,1,820,0,0.9700647403097384,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,19,27,20809509,510,-28,-28.0,202,0.06184503587723477,407,0,0.4244495829592908,407,1,407,0,0.4168751441053082,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,20,28,20813605,860,-28,-28.0,202,0.06184503587723477,480,0,2.4670098680761057,480,1,480,0,2.476211421794463,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,21,29,20817701,553,-28,-28.0,202,0.06184503587723477,988,0,0.31849811181392784,988,1,988,0,0.3194235637208798,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,22,30,20821797,629,-28,-28.0,202,0.06184503587723477,696,0,0.6390188837161961,696,1,696,0,0.6414753056183103,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,23,31,20825893,759,-28,-28.0,202,0.06184503587723477,284,0,1.0409483256214216,284,1,284,0,1.0366513717793893,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,24,32,20829989,874,-28,-28.0,202,0.06184503587723477,23,0,0.7517502399537164,23,1,23,0,0.7577487152166651,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,25,33,20834085,720,-28,-28.0,202,0.06184503587723477,720,1,2.3990603987174195,720,1,720,1,2.401866999817857,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,26,34,20838181,314,-28,-28.0,202,0.06184503587723477,823,0,0.3913250949891931,823,1,823,0,0.3974825248943351,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,27,35,20842277,602,-28,-28.0,202,0.06184503587723477,602,1,0.9036705741213819,602,1,602,1,0.9001691913738021,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,28,36,20846373,7,-28,-28.0,202,0.06184503587723477,7,1,0.6451860684383531,7,1,7,1,0.6527821409405705,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,29,37,20850469,610,-28,-28.0,202,0.06184503587723477,523,0,0.32543286721769615,523,1,523,0,0.3148613477422848,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,0,8,20731684,803,-28,-28.0,303,0.06184503587723477,965,0,0.09779245749554911,965,1,965,0,0.09759712188771516,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,1,9,20735780,826,-28,-28.0,303,0.06184503587723477,197,0,1.7639928849137494,197,1,197,0,1.7658427354981165,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,2,10,20739876,922,-28,-28.0,303,0.06184503587723477,974,0,0.049315336376424976,974,1,974,0,0.06025317119740665,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,3,11,20743972,691,-28,-28.0,303,0.06184503587723477,660,0,0.6655821116814077,660,1,660,0,0.6759295683885064,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,4,12,20748068,107,-28,-28.0,303,0.06184503587723477,495,0,0.09798089448601512,495,1,495,0,0.09735263051453279,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,5,13,20752164,467,-28,-28.0,303,0.06184503587723477,834,0,0.39363213800896885,834,1,834,0,0.39987543938669207,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,6,14,20756261,89,-28,-28.0,303,0.06184503587723477,736,0,0.2788872513620674,736,1,736,0,0.27767519882000097,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,7,15,20760357,713,-28,-28.0,303,0.06184503587723477,738,0,0.32531848650210493,738,1,738,0,0.33633257664288013,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,8,16,20764453,865,-28,-28.0,303,0.06184503587723477,875,0,0.15827810064516282,875,1,875,0,0.1478799256480063,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,9,17,20768549,405,-28,-28.0,303,0.06184503587723477,310,0,0.042096566757069444,310,1,310,0,0.04032351490756709,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,10,18,20772645,765,-28,-28.0,303,0.06184503587723477,130,0,0.8502897830393661,130,1,130,0,0.855154767219843,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,11,19,20776741,1023,-28,-28.0,303,0.06184503587723477,476,0,0.008035566240988029,476,1,476,0,0.012511501979503344,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,12,20,20780837,597,-28,-28.0,303,0.06184503587723477,891,0,2.302364803503359,891,1,891,0,2.3173168840153786,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,13,21,20784933,562,-28,-28.0,303,0.06184503587723477,18,0,0.28768240020824953,18,1,18,0,0.2908236613846302,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,14,22,20789029,478,-28,-28.0,303,0.06184503587723477,478,1,3.124606311073656,478,1,478,1,3.121478811861533,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,15,23,20793125,267,-28,-28.0,303,0.06184503587723477,413,0,0.10476797271105841,413,1,413,0,0.10532875369636224,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,16,24,20797221,917,-28,-28.0,303,0.06184503587723477,400,0,0.19126807729550993,400,1,400,0,0.19609700295682483,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_8,8,8,17,25,20801317,656,-28,-28.0,303,0.06184503587723477,656,1,1.599292743389632,656,1,656,1,1.6018280541814742,0,0,header_residual_circulant_plus_known_awgn_identity
