packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,dechirp_pnr_db,dechirp_gt_bin_power,dechirp_total_fft_energy,dechirp_residual_fft_energy,dechirp_gt_symbol_snr_db,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
0,0,8,0,30416308,803,803,803,803,803,18.86820008032293,7.471814639274871e-06,0.00015467970055152642,0.00014720788591225155,-12.945049863569531,14.415522791942553,0.17617282428191333,1,1,1,1
0,0,9,1,30420404,711,711,711,711,711,17.44089970898002,5.117349727832643e-06,0.00014634291551571753,0.0001412255657878849,-14.408682249501108,12.31531365329312,0.16325578022211926,1,1,1,1
0,0,10,2,30424500,922,922,922,922,922,17.71987027241518,5.909894017278787e-06,0.00014868440443250572,0.00014277451041522693,-13.830709869055394,12.76508280421341,0.13403502511800677,1,1,1,1
0,0,11,3,30428596,718,718,718,718,718,17.98917704986608,6.263336381735242e-06,0.00015601342278658098,0.00014975008640484574,-13.785613448920289,12.237739276271114,0.18259810149892952,1,1,1,1
0,0,12,4,30432692,756,756,756,756,756,17.70143842919159,5.614828159059319e-06,0.00015253472871780492,0.0001469199005587456,-14.17744156439576,13.606490180001032,0.13231101350612803,1,1,1,1
0,0,13,5,30436788,109,109,109,109,109,18.989235131765287,7.557445078431625e-06,0.00014603277765941122,0.0001384753325809796,-12.629974171294853,11.427632999905725,0.1750100082320873,1,1,1,1
0,0,14,6,30440884,932,932,932,932,932,18.47058740940725,6.3047528236085185e-06,0.00014345191723951062,0.0001371471644159021,-13.375187679573774,10.712945416002313,0.1552635527535525,1,1,1,1
0,0,15,7,30444980,468,468,468,468,468,18.02706227954205,6.343858922255386e-06,0.00015354434689882047,0.00014720048797656508,-13.65555733340379,14.322103683888976,0.14132983170867813,1,1,1,1
0,0,16,8,30449076,89,89,89,89,89,15.121505603232421,6.3508170733443865e-06,0.00028743193442148473,0.00028108111734814035,-16.460020676106698,11.262036313292612,0.16725310112589384,1,1,1,1
0,0,17,9,30453172,713,713,713,713,713,13.17471461995204,8.038988441649852e-06,0.0005769920848984904,0.0005689530964568405,-18.49875061118928,7.573381094577741,0.16279805312074044,1,1,1,1
0,0,18,10,30457268,865,865,865,865,865,11.47180246481339,3.4581496696306724e-06,0.0003629602670326991,0.0003595021173630684,-20.168576668703047,8.61444174872257,0.14905597459101436,1,1,1,1
0,0,19,11,30461364,92,92,92,92,92,18.240513257794287,7.272655138793049e-06,0.00015536984363909162,0.00014809718850029857,-13.088538195874905,11.896537505089205,0.14247853808675437,1,1,1,1
0,0,20,12,30465460,645,645,645,645,645,16.540907729384777,4.570576009078073e-06,0.00014997343622832838,0.0001454028602192503,-15.026020139190042,10.330962801996964,0.16071193877380976,1,1,1,1
0,0,21,13,30469556,426,426,426,426,426,19.230571244374694,8.74551479624567e-06,0.00016604158566292253,0.00015729607086667686,-12.549324955303527,11.197129410087747,0.144737689458287,1,1,1,1
0,0,22,14,30473652,765,765,765,765,765,18.188951576184618,6.339636149370819e-06,0.0001500460913026308,0.00014370645515325998,-13.554119435140821,12.53959022000262,0.1860371484366873,1,1,1,1
0,0,23,15,30477748,1023,1023,1023,1023,1023,18.915332306711235,7.861987342486915e-06,0.00015682932381081156,0.00014896733646832465,-12.775587123765042,13.675911962633169,0.14947186864665626,1,1,1,1
0,0,24,16,30481844,597,597,597,597,597,18.962230179753625,7.542659014207059e-06,0.00014959250753937182,0.00014204984852516476,-12.749163002170395,11.197813221945193,0.16439418266411254,1,1,1,1
0,0,25,17,30485940,562,562,562,562,562,18.657450888512955,7.286041723684035e-06,0.0001559631392366292,0.00014867709751294517,-13.097524202620347,12.711105058933903,0.141306676400413,1,1,1,1
0,0,26,18,30490036,827,827,827,827,827,18.751597626579798,7.440382482657793e-06,0.00015412366050644098,0.00014668327802378319,-12.947853452504926,13.279054746722123,0.14691398497063293,1,1,1,1
0,0,27,19,30494132,890,890,890,890,890,18.606299510012523,6.884188143395581e-06,0.00014538173063488168,0.0001384975424914861,-13.035893363286872,11.832271708968104,0.15859336724898374,1,1,1,1
0,0,28,20,30498228,174,174,174,174,174,17.067178763793358,5.352869571765423e-06,0.0001552618153728244,0.00014990894580105897,-14.472408886249333,12.121452595693958,0.14837722267036202,1,1,1,1
0,0,29,21,30502324,267,267,267,267,267,11.876040264159498,5.5102569944203935e-06,0.0005099681785931237,0.0005044579215987032,-19.616530917265166,8.87538052293051,0.15618927551406123,1,1,1,1
0,0,30,22,30506420,917,909,917,917,917,10.968666482195244,3.7036235734744607e-06,0.0005152500036705308,0.0005115463800970564,-21.40258176066657,7.524907198479552,0.13120054836196088,0,1,1,1
0,0,31,23,30510516,656,656,656,656,656,16.547843977228347,4.70007650765948e-06,0.00015575264269903727,0.0001510525661913778,-15.070231803623424,11.29678986641338,0.17980985397797106,1,1,1,1
0,0,32,24,30514612,889,889,889,889,889,17.066449625014673,4.801866265733269e-06,0.0001469269036233448,0.00014212503735761152,-14.712605312693604,11.973816829735968,0.1446479510460069,1,1,1,1
0,0,33,25,30518708,66,66,66,66,66,15.976174096430793,4.07091644121318e-06,0.0001526371769615587,0.00014856626052034552,-15.622280038735374,13.573797561497326,0.14279042762316946,1,1,1,1
0,0,34,26,30522804,586,586,586,586,586,18.37916643157497,6.182179535874641e-06,0.00013993969869203606,0.00013375751915616142,-13.351765919696568,12.137302053398773,0.15863596577704617,1,1,1,1
0,0,35,27,30526900,425,425,425,425,425,16.65577783584744,4.734662054806593e-06,0.0001563394073299885,0.0001516047452751819,-15.05423809179865,12.251860823438347,0.14414190383043093,1,1,1,1
0,0,36,28,30530996,860,860,860,860,860,18.503963511961942,6.1088431954955794e-06,0.00013877732728481327,0.0001326684840893177,-13.36808789174211,11.5386246196719,0.15524229854018035,1,1,1,1
0,0,37,29,30535092,553,553,553,553,553,18.977090648735523,6.7965500754495396e-06,0.00014085895671084623,0.0001340624066353967,-12.950184903802269,11.026566442646786,0.15204600804583368,1,1,1,1
0,0,38,30,30539188,629,629,629,629,629,17.59286355192949,5.69440162282933e-06,0.00014953754222355752,0.0001438431406007282,-14.024410622378376,12.193349697057986,0.12729673931290816,1,1,1,1
0,0,39,31,30543284,759,759,759,759,759,17.614044042888423,5.373853493711176e-06,0.00015247045545155926,0.00014709660195784809,-14.373168181389156,10.17902455181839,0.1590994978398705,1,1,1,1
0,0,40,32,30547380,494,494,494,494,494,18.37794606253485,6.331187791179841e-06,0.00014477633541332884,0.000138445147622149,-13.397925432716203,12.308774190167398,0.1507208126282587,1,1,1,1
0,0,41,33,30551477,303,303,303,303,303,16.56927611830363,7.193281003182485e-06,0.00024111725482623515,0.00023392397382305266,-15.121477067865293,10.860215984172557,0.16976013814312124,1,1,1,1
0,0,42,34,30555573,1022,1022,1022,1022,1022,12.932281265463327,6.622428495677761e-06,0.000522518506336307,0.0005158960778406292,-18.915449483236124,8.941592854415667,0.1456025568777112,1,1,1,1
0,0,43,35,30559669,720,720,720,720,720,13.75368063745058,6.121132114688592e-06,0.00039650386628804074,0.00039038273417335215,-18.046588483254137,5.651321919744833,0.1386710324848776,1,1,1,1
0,0,44,36,30563765,314,314,314,314,314,18.14230816412921,6.2719784309174715e-06,0.00014686914559546021,0.00014059716716454274,-13.505720141904636,12.732138817935965,0.15080250581065893,1,1,1,1
0,0,45,37,30567861,602,602,602,602,602,18.827318926222407,6.984019487459687e-06,0.00014339231685316735,0.00013640829736570766,-12.907353456316969,13.061153777800943,0.15958855571190125,1,1,1,1
0,0,46,38,30571957,7,7,7,7,7,16.636228648058292,4.27865579047588e-06,0.00014389153301303323,0.00013961287722255735,-15.136181276317235,12.2758686261716,0.14854768328251586,1,1,1,1
0,0,47,39,30576053,414,414,414,414,414,16.196110611043135,4.256493986058013e-06,0.00015246114829500692,0.0001482046543089489,-15.41809818584969,10.712383752522673,0.16615776459568862,1,1,1,1
0,0,48,40,30580149,807,807,807,807,807,18.26210285728211,6.74143310412141e-06,0.0001514859988073083,0.00014474456570318689,-13.318500382004984,12.471060158741436,0.15794993700605592,1,1,1,1
0,0,49,41,30584245,195,195,195,195,195,18.146172360681717,6.525288303307344e-06,0.00015106500820167592,0.00014453971989836857,-13.453875041352223,11.648413980808163,0.15477320299995959,1,1,1,1
0,0,50,42,30588341,826,826,826,826,826,19.177705879302675,7.606751761875469e-06,0.00015108550287408186,0.0001434787511122064,-12.755883440185528,12.730067587502106,0.14025535139076686,1,1,1,1
0,0,51,43,30592437,928,928,928,928,928,16.94800256067411,4.749726792214646e-06,0.0001389896875736665,0.00013423996078145185,-14.512131871997473,10.52090770472767,0.1611442206154493,1,1,1,1
0,0,52,44,30596533,761,761,761,761,761,18.217721290579775,6.6238222343041695e-06,0.00015114976758666122,0.00014452594535235705,-13.388371501717636,10.730920847870564,0.1405158442846706,1,1,1,1
0,0,53,45,30600629,590,590,590,590,590,17.920077369729512,6.103738728388335e-06,0.0001575259966349189,0.00015142225790653057,-13.945937825098902,11.691963665945234,0.1321746006662243,1,1,1,1
0,0,54,46,30604725,383,383,383,383,383,12.134793696982783,5.254038839938807e-06,0.00047960986353490567,0.00047435582469496687,-19.556109587854767,7.757932287097637,0.1283406639486239,1,1,1,1
0,0,55,47,30608821,267,267,267,267,267,12.207379957406683,6.038366616170079e-06,0.0005446238613194884,0.0005385854947033183,-19.503351752809436,5.227898791791821,0.1601911209082308,1,1,1,1
0,0,56,48,30612917,314,314,314,314,314,16.889075977906074,4.814238545981266e-06,0.00015060398058111326,0.000145789742035132,-14.811993617001631,12.715715751564783,0.13098831292528756,1,1,1,1
2,2,8,0,33417040,803,803,803,803,803,13.402758854780934,2.373130121378962e-06,0.0001563235787686821,0.00015395044864730315,-18.120594071534615,9.29304276485276,0.18670585357202243,1,1,1,1
2,2,9,1,33421136,711,903,711,711,711,10.611294270437245,2.372543006981675e-06,0.00049062252066652,0.00048824997765953835,-23.134281384807686,3.478561373238518,0.16593064003147384,0,1,1,1
2,2,10,2,33425232,922,922,922,922,922,12.504474486576843,6.449820119991401e-06,0.0005199339359893574,0.000513484115869366,-19.009794109649036,4.447373823527677,0.16860059127240423,1,1,1,1
