test_name,training_name,method,pattern_count,frame_count,frame_errors,fer,symbol_count,errors,ser,fixes_vs_savaux,breaks_vs_savaux,elapsed_seconds,mean_milliseconds_per_symbol
xcopy_aligned_raw_low4,low1_win4,ordinary_fft,0,12,11,0.9166666666666666,588,31,0.05272108843537415,1,30,0.00035080002271570265,0.0005965986780879297
xcopy_aligned_raw_low4,low1_win4,savaux,0,12,1,0.08333333333333333,588,2,0.003401360544217687,0,0,1.0260414999756904,1.744968537373623
xcopy_aligned_raw_low4,low1_win4,gls_crossfit,8,12,1,0.08333333333333333,588,2,0.003401360544217687,0,0,3.009340799970232,5.117926530561619
xcopy_aligned_raw_low4,low1_win4,gls_offpacket,8,12,1,0.08333333333333333,588,2,0.003401360544217687,0,0,0.14622549999694456,0.24868282312405537
