frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,163258,10,125000.0,4,-27,-0.24504882654770296,continuous,-0.0,-0.0,-0.3519747956444186,-0.006983045116502896,-0.10197479564441858,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,337,337,84,0.005722470581531525,0.06714148074388504,0.06738490265658903,0.004540725611150265,1.4857717743367467,14.395805208967055,0.022385029026902425,1,33,3,1,0
0,0,0,header,1,1,167354,10,125000.0,4,-27,-0.24504882654770296,continuous,-171.18569048035494,-54.4900976530954,-0.3519747956444186,-0.006983045116502896,-0.10895784076092148,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,689,-335,172,0.00763643579557538,0.06032025068998337,0.06080170881613759,0.0036968477070331573,1.444868020353873,14.903638432527194,0.020091474562556222,1,33,3,1,0
0,0,0,header,2,2,171450,10,125000.0,4,-27,-0.24504882654770296,continuous,-342.37138096070987,-108.9801953061908,-0.3519747956444186,-0.006983045116502896,-0.11594088587742438,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,57,57,14,0.01740335300564766,0.06797793507575989,0.07017033812803963,0.004923876840621233,1.3201647974190198,13.539875691280672,0.0219706398006001,1,33,3,1,0
0,0,0,header,3,3,175546,10,125000.0,4,-27,-0.24504882654770296,continuous,-513.5570714410649,-163.4702929592862,-0.3519747956444186,-0.006983045116502896,-0.12292393099392727,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,81,81,20,0.0159218180924654,0.057374075055122375,0.05954232763169722,0.0035452889278531075,1.3000990844864506,14.225915902569445,0.02144924859126629,1,33,3,1,0
0,0,0,header,4,4,179642,10,125000.0,4,-27,-0.24504882654770296,continuous,-684.7427619214197,-217.9603906123816,-0.3519747956444186,-0.006983045116502896,-0.12990697611043017,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,1,689,-335,172,0.026127826422452927,0.05781273916363716,0.06344269952614387,0.004024975933134556,1.1463311705168115,13.596870109300632,0.02297219405358275,1,33,3,1,0
0,0,0,header,5,5,183739,10,125000.0,4,-27,-0.24504882654770296,continuous,-855.9702457832396,-272.46379151197436,-0.3519747956444186,-0.006983045116502896,0.11310997877306693,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,57,57,14,0.03330620750784874,0.050570957362651825,0.060553490296852655,0.0036667247768491507,0.9883967361493812,13.152762569999156,0.024548197763801127,1,33,3,1,0
0,0,0,header,6,6,187835,10,125000.0,4,-27,-0.24504882654770296,continuous,-1027.1559362635946,-326.95388916506977,-0.3519747956444186,-0.006983045116502896,0.10612693365656403,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,729,-295,182,0.03420047089457512,0.0496111623942852,0.060257278759688594,0.0036309396382421255,0.9672399483820835,13.573065469653624,0.02438886784115768,1,33,3,1,0
0,0,0,header,7,7,191931,10,125000.0,4,-27,-0.24504882654770296,continuous,-1198.3416267439495,-381.4439868181652,-0.3519747956444186,-0.006983045116502896,0.09914388854006113,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,409,409,102,0.043643537908792496,0.04192313551902771,0.060517003337433775,0.0036623079795390368,0.7652948854219778,13.149538255316644,0.024898757659649995,1,33,3,1,0
0,0,0,payload,8,0,196027,10,125000.0,4,-27,-0.24504882654770296,continuous,-1369.5273172243044,-435.9340844712605,-0.3519747956444186,-0.006983045116502896,0.09216084342355824,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,803,-221,802,0.046782780438661575,0.04450966790318489,0.0645735168813332,0.004169739317148924,0.7605040675993051,15.973089396938683,0.021183472782414725,1,33,3,1,0
0,0,0,payload,9,1,200123,10,125000.0,4,-27,-0.24504882654770296,continuous,-1540.7130077046593,-490.4241821243559,-0.3519747956444186,-0.006983045116502896,0.08517779830705534,,1|0|0|0,0.15678879675159452|0.39595302615732164|-0.3519747956444186|-0.09517102719537512,1|2|-1|0,-0.006726957297150938|-0.0069831997085281665|-0.006983045116502896|-0.006983245707385757,-0.09321120324840548|-0.10404697384267836|-0.10197479564441858|-0.09517102719537512,0,711,-313,710,0.05101942643523216,0.036113474518060684,0.06250731889584359,0.003907164558768272,0.6159668337763362,14.799008728697,0.022845875974318197,1,33,3,1,0
