dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
0_0_0_10_14_32,-22.0,42,0,21,29,553,694,244,244,244,244,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.3045349153325162,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9697586948973302,0.5276936295481197,244|367|553|775|596|130|900|522,0.96975869|0.94543182|0.27493389|0.76492156|0.94711903|0.88556114|0.85821914|0.78241428,0|-0.29945546|-0.7751868|-0.88100347|-1.2069698|-1.4331116|-1.4632732|-1.4891378
0_0_0_10_14_32,-22.0,42,0,22,30,629,23,624,624,624,624,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.32462174925622733,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9970038710988179,-0.10820581426060631,624|361|315|405|166|96|826|779,0.99700387|0.84092587|0.98880304|0.38569337|0.82539424|0.98129189|0.64999944|0.64215637,0|-0.23276785|-0.57288311|-0.95092425|-1.3263614|-1.3387839|-1.372304|-1.4417218
0_0_0_10_14_32,-22.0,42,0,23,31,759,357,946,946,946,946,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.34470858317993847,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9923704495058979,-1.1753915105730977,946|238|619|341|950|998|700|101,0.99237045|0.91075968|0.78532667|0.54296029|0.99644648|0.73295646|0.72937107|0.79202532,0|-1.0234871|-1.6468659|-1.9731459|-2.2269466|-2.2617312|-2.3212221|-2.3441514
0_0_0_10_14_32,-22.0,42,0,24,32,874,592,877,877,884,884,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.3647954171036496,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9644832092701203,1.1886648969576359,877|884|50|98|828|295|94|729,0.67536889|0.96448321|0.97936652|0.8914924|0.68829673|0.87470545|0.73335794|0.70426705,0|-0.40345524|-0.46512242|-0.59108993|-0.71222338|-0.72238178|-0.74605853|-0.91371708
0_0_0_10_14_32,-22.0,42,0,25,33,720,16,256,256,256,256,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.3848822510273606,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9266430661624909,-0.10933216709010368,256|40|723|720|551|865|495|800,0.92664307|0.85007796|0.72639461|0.74781482|0.87030423|0.77501918|0.55479831|0.98126753,0|-0.14939975|-0.80729827|-1.4403166|-1.4474003|-1.5788085|-1.6218681|-1.8094629
0_0_0_10_14_32,-22.0,42,0,26,34,314,430,314,314,757,757,1,1,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.40496908495107176,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.7159755620783209,-1.7047785870016101,314|757|751|128|58|400|320|435,0.55115003|0.71597556|0.8309874|0.64472022|0.96396474|0.67802182|0.70922977|0.88372869,0|-0.13154339|-0.36946345|-0.69671584|-0.72012134|-1.0376435|-1.1094891|-1.204887
0_0_0_10_14_32,-22.0,42,0,27,35,602,20,692,692,692,692,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.4250559188747829,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.7494223937670194,1.8104583471577955,692|991|363|230|863|699|424|620,0.74942239|0.80007085|0.4837408|0.8552582|0.75923733|0.81898071|0.95900499|0.7251612,0|-0.097771139|-0.26898119|-0.56154546|-1.0438095|-1.0464277|-1.1280407|-1.1966502
0_0_0_10_14_32,-22.0,42,0,28,36,7,515,769,769,769,769,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.445142752798494,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9409250519945827,-0.12873744272914334,769|108|345|986|657|344|16|72,0.94092505|0.90060509|0.74379591|0.78553281|0.30325613|0.78518025|0.74960321|0.84087916,0|-0.13768249|-0.94818518|-1.0927774|-1.1979175|-1.3482448|-1.3707757|-1.4073673
0_0_0_10_14_32,-22.0,42,0,29,37,610,650,564,564,564,564,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.46522958672220505,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.48588692101851405,1.720797554541338,564|76|907|21|507|377|294|449,0.48588692|0.72329928|0.96568809|0.92450962|0.38114047|0.73399028|0.9722799|0.64735381,0|-0.53015048|-1.5760672|-1.733776|-2.1603534|-2.1851139|-2.2991864|-2.4133547
0_0_0_10_14_32,-22.0,42,0,30,38,826,852,42,42,42,42,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.4853164206459162,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8796319328027222,-0.3877010180662338,42|403|275|678|509|112|216|853,0.87963193|0.96106576|0.85411493|0.99633903|0.91162398|0.97052338|0.94807113|0.90218254,0|-1.3634385|-1.5048199|-1.5685661|-1.9878649|-2.1999491|-2.2326797|-2.5863386
0_0_0_10_14_32,-22.0,42,0,31,39,928,311,855,855,159,159,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.5054032545696274,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.9330360461051634,0.4125420607784593,855|643|996|159|447|506|81|933,0.54438636|0.46848709|0.77007945|0.93303605|0.93057203|0.29552944|0.81693912|0.72591015,0|-0.037155167|-0.19686222|-0.20830873|-0.4302481|-0.48845895|-0.50153169|-0.54096728
0_0_0_10_14_32,-22.0,42,0,32,40,761,275,211,211,211,211,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.5254900884933384,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.7931128740773561,2.807983942153356,211|19|33|559|987|608|606|452,0.79311287|0.66318256|0.95561191|0.9748331|0.93711294|0.7120516|0.78689874|0.87054146,0|-0.4660243|-0.90271984|-1.391507|-1.4636875|-1.4940632|-1.6087114|-1.6386376
0_0_0_10_14_32,-22.0,42,0,33,41,590,30,794,794,794,794,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.5455769224170495,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8052508873626087,-1.4475763061584446,794|387|637|750|807|761|638|869,0.80525089|0.9071993|0.42805043|0.78654715|0.84099229|0.86327182|0.99281804|0.85522417,0|-0.22913637|-0.34324748|-0.39079764|-0.39430363|-0.77546801|-1.0030991|-1.150284
0_0_0_10_14_32,-22.0,42,0,34,42,936,582,338,338,338,338,0,0,8,0.8775730320019337,0.9283126162519879,0.27849378487559634,0.5656637563407607,-0.011386518497018244,-0.051122194513715746,-0.051122194513715746,0.0,0.9283126162519879,0.1619886047874708,0.17652412071063722,0.8539975877886917,0.9985276803829946,338|520|183|831|113|354|192|921,0.85399759|0.97002765|0.83317401|0.55922684|0.35635625|0.74509676|0.94349217|0.52695956,0|-0.37916967|-0.87347085|-1.2879443|-1.4437459|-1.457328|-1.641598|-1.6835977
0_0_0_10_14_32,-22.0,42,2,0,8,803,166,803,803,803,803,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.27876355899120675,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.930625510070173,-1.4273934522095302,803|346|386|347|970|349|17|965,0.93062551|0.71559205|0.42804365|0.64450541|0.97525612|0.63042113|0.64265772|0.93089183,0|-6.4069682|-6.5590763|-7.1006908|-7.2878167|-7.3484234|-7.4208576|-7.4926252
0_0_0_10_14_32,-22.0,42,2,1,9,826,826,826,826,826,826,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.25842234442471923,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9876612823490092,0.11234913711735606,826|433|120|556|919|774|414|713,0.98766128|0.80509112|0.81819341|0.84499815|0.98833024|0.62911848|0.93764352|0.77219694,0|-5.8781984|-6.4001352|-6.7301911|-7.1029737|-7.6133556|-7.6292973|-7.7204211
0_0_0_10_14_32,-22.0,42,2,2,10,922,922,922,922,922,922,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.23808112985823165,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9416228276826032,-2.5573749203813083,922|367|75|601|562|44|288|633,0.94162283|0.99674773|0.99354083|0.88123076|0.76776966|0.97955387|0.93249353|0.92649222,0|-5.8998457|-6.2680268|-7.1537761|-7.2967709|-7.458843|-7.5079519|-7.5496513
0_0_0_10_14_32,-22.0,42,2,3,11,718,718,718,718,718,718,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.21773991529174413,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9588959823691787,-0.5353331890283566,718|695|874|668|198|512|716|89,0.95889598|0.8677977|0.81847429|0.51429077|0.52351134|0.6197739|0.34239526|0.79119686,0|-5.3779889|-5.8617988|-6.7364237|-6.8628724|-6.8733169|-7.4738409|-7.6831605
0_0_0_10_14_32,-22.0,42,2,4,12,86,246,86,86,86,86,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.19739870072525656,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9912027462831681,-0.5689324511541668,86|68|570|26|1020|828|9|333,0.99120275|0.91395379|0.74901361|0.83180864|0.8475754|0.84186032|0.9457826|0.86939936,0|-4.5871571|-5.6988247|-6.6729193|-7.0460932|-7.0592522|-7.2710634|-7.568654
0_0_0_10_14_32,-22.0,42,2,5,13,468,468,468,468,468,468,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.17705748615876904,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.8851176201370189,0.5567865945163706,468|307|886|393|701|652|895|995,0.88511762|0.60459095|0.79012611|0.66352449|0.96000386|0.69925023|0.17189631|0.61359841,0|-5.7177534|-6.7849904|-6.823863|-6.8503354|-6.9211594|-6.9532395|-7.0755693
0_0_0_10_14_32,-22.0,42,2,6,14,89,606,89,89,89,89,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.15671627159228152,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9259043254745187,2.229196236214194,89|55|182|460|956|847|447|259,0.92590433|0.95625821|0.87982975|0.61633515|0.87652875|0.77206766|0.97145975|0.74462688,0|-4.4816653|-4.5050861|-4.734601|-5.0335312|-5.0573836|-5.0905016|-5.1604332
0_0_0_10_14_32,-22.0,42,2,7,15,713,183,713,713,713,713,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.136375057025794,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.906946034064043,-0.9239202610244214,713|823|453|884|492|702|116|324,0.90694603|0.99501701|0.73451952|0.69038151|0.50661566|0.9726981|0.72503046|0.8594194,0|-5.0167427|-5.0286969|-5.3114714|-5.9136456|-6.1977235|-6.3918091|-6.4806339
0_0_0_10_14_32,-22.0,42,2,8,16,865,865,865,865,865,865,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.11603384245930637,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.968170928051413,1.1635951678621401,865|277|333|670|691|678|466|918,0.96817093|0.99740824|0.861683|0.76526162|0.98215411|0.6469989|0.55491337|0.82481773,0|-4.1639446|-4.6100692|-6.0999354|-6.1927078|-6.2534953|-6.3250369|-6.473082
0_0_0_10_14_32,-22.0,42,2,9,17,492,586,492,492,492,492,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.09569262789281885,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.8395786309329232,0.8081733136518453,492|334|454|410|1014|1003|216|137,0.83957863|0.93152727|0.91375116|0.5126367|0.96645161|0.84669272|0.92138068|0.67918041,0|-5.5793374|-5.6399717|-5.6982075|-5.7639795|-5.8455688|-5.936376|-6.5269408
0_0_0_10_14_32,-22.0,42,2,10,18,765,94,765,765,765,765,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.07535141332633133,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9843918557089664,-0.4123680637369956,765|881|236|864|55|446|3|904,0.98439186|0.74462446|0.92486484|0.9839104|0.72411168|0.63781586|0.96936412|0.65339856,0|-6.2358767|-6.5015531|-6.8122779|-7.1673698|-7.363777|-7.4314029|-7.6444487
0_0_0_10_14_32,-22.0,42,2,11,19,1023,918,1023,1023,1023,1023,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.05501019875984381,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9866759780061576,1.7827667512054783,1023|928|393|277|590|209|1020|333,0.98667598|0.98196844|0.92868547|0.61573215|0.63010887|0.84170611|0.95398309|0.46758107,0|-6.6548184|-7.0545822|-7.4882493|-7.6055764|-7.8708598|-7.902339|-8.0597977
0_0_0_10_14_32,-22.0,42,2,12,20,597,597,597,597,597,597,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.03466898419335629,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9431822339604855,-0.2559799390769708,597|241|398|196|522|401|559|746,0.94318223|0.85937135|0.79202943|0.93355767|0.11472736|0.76649822|0.4605935|0.85841973,0|-5.8426692|-6.5459298|-6.8352535|-7.3144047|-7.3683356|-7.5703626|-7.6461206
0_0_0_10_14_32,-22.0,42,2,13,21,562,35,562,562,562,562,1,1,8,0.47223721112185696,0.9598733303945618,0.2879619991183685,-0.01432776962686877,-0.01136236448235754,-0.043640897755610975,-0.043640897755610975,0.0,0.9598733303945618,0.1406349930642221,0.13308902683340743,0.9536184653455628,0.450502356687306,562|621|286|510|183|283|538|845,0.95361847|0.81099934|0.91491018|0.64445082|0.87297395|0.6253001|0.91405687|0.43220631,0|-4.9093954|-5.1632932|-6.0751911|-6.2253005|-6.3140732|-6.5010039|-6.5032542
