dataset,snr_db,seed,bank_kind,pattern_count,symbol_count,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,savaux_mean_gt_floor_db,plain_coherent_ser,plain_coherent_mean_gt_rank,plain_coherent_mean_gt_margin_db,plain_coherent_mean_gt_floor_db,plain_coherent_fix_vs_savaux,plain_coherent_break_vs_savaux,plain_coherent_changes_vs_savaux,lora_coherent_ser,lora_coherent_mean_gt_rank,lora_coherent_mean_gt_margin_db,lora_coherent_mean_gt_floor_db,lora_coherent_fix_vs_savaux,lora_coherent_break_vs_savaux,lora_coherent_changes_vs_savaux,lora_mean_power_ser,lora_mean_power_mean_gt_rank,lora_mean_power_mean_gt_margin_db,lora_mean_power_mean_gt_floor_db,lora_mean_power_fix_vs_savaux,lora_mean_power_break_vs_savaux,lora_mean_power_changes_vs_savaux,lora_best_power_ser,lora_best_power_mean_gt_rank,lora_best_power_mean_gt_margin_db,lora_best_power_mean_gt_floor_db,lora_best_power_fix_vs_savaux,lora_best_power_break_vs_savaux,lora_best_power_changes_vs_savaux,lora_stable_power_ser,lora_stable_power_mean_gt_rank,lora_stable_power_mean_gt_margin_db,lora_stable_power_mean_gt_floor_db,lora_stable_power_fix_vs_savaux,lora_stable_power_break_vs_savaux,lora_stable_power_changes_vs_savaux,lora_adaptive_gls_ser,lora_adaptive_gls_mean_gt_rank,lora_adaptive_gls_mean_gt_margin_db,lora_adaptive_gls_mean_gt_floor_db,lora_adaptive_gls_fix_vs_savaux,lora_adaptive_gls_break_vs_savaux,lora_adaptive_gls_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,super_search_only_diverse16,16,70,0.014285714285714285,1.0142857142857142,3.2321200334281763,13.477897922551183,0.5428571428571428,112.0,-2.0041367049769723,8.163888058665757,0,37,37,0.014285714285714285,1.0142857142857142,3.2321200290464027,13.47789815428963,0,0,0,0.02857142857142857,1.042857142857143,2.289982868112307,6.885263962083912,0,1,1,0.5857142857142857,6.071428571428571,-0.19882326767720718,5.125874022780181,0,40,41,0.014285714285714285,1.0142857142857142,3.883512265960222,19.856337726126625,0,0,0,0.02857142857142857,1.0285714285714285,3.1825976726090666,13.537733776560025,0,1,1
0_0_0_10_14_16,-24.0,42,super_search_only_diverse16,16,70,0.11428571428571428,1.2142857142857142,2.242647102908447,12.490597466897784,0.6285714285714286,127.92857142857143,-2.7589811463823612,7.3807125798230455,0,36,43,0.11428571428571428,1.2142857142857142,2.242647218317787,12.490597770970624,0,0,0,0.17142857142857143,1.6142857142857143,1.4889428079331641,6.082912204128832,0,4,8,0.7285714285714285,14.128571428571428,-0.7815199591745899,4.5408776568929925,0,43,51,0.12857142857142856,1.2714285714285714,2.7058140320447905,18.678789221110897,0,1,3,0.1,1.3,2.1910887860020813,12.543957203423355,1,0,2
0_0_0_10_14_16,-25.0,42,super_search_only_diverse16,16,70,0.22857142857142856,2.6857142857142855,1.2552634065281538,11.503273165115502,0.7142857142857143,145.71428571428572,-3.455118258593519,6.659376660308301,3,37,52,0.22857142857142856,2.6857142857142855,1.2552634235814506,11.503273227763037,0,0,0,0.3,4.428571428571429,0.7285880740251878,5.322018795608668,1,6,14,0.7714285714285715,30.3,-1.33215513980616,3.9882375005184203,0,38,54,0.2714285714285714,2.742857142857143,1.4904789287368343,17.465613664159584,0,3,6,0.24285714285714285,2.8285714285714287,1.1926408159675526,11.548096695268573,1,2,5
