dataset,snr_db,seed,bank_kind,pattern_count,symbol_count,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,savaux_mean_gt_floor_db,plain_coherent_ser,plain_coherent_mean_gt_rank,plain_coherent_mean_gt_margin_db,plain_coherent_mean_gt_floor_db,plain_coherent_fix_vs_savaux,plain_coherent_break_vs_savaux,plain_coherent_changes_vs_savaux,lora_coherent_ser,lora_coherent_mean_gt_rank,lora_coherent_mean_gt_margin_db,lora_coherent_mean_gt_floor_db,lora_coherent_fix_vs_savaux,lora_coherent_break_vs_savaux,lora_coherent_changes_vs_savaux,lora_mean_power_ser,lora_mean_power_mean_gt_rank,lora_mean_power_mean_gt_margin_db,lora_mean_power_mean_gt_floor_db,lora_mean_power_fix_vs_savaux,lora_mean_power_break_vs_savaux,lora_mean_power_changes_vs_savaux,lora_best_power_ser,lora_best_power_mean_gt_rank,lora_best_power_mean_gt_margin_db,lora_best_power_mean_gt_floor_db,lora_best_power_fix_vs_savaux,lora_best_power_break_vs_savaux,lora_best_power_changes_vs_savaux,lora_stable_power_ser,lora_stable_power_mean_gt_rank,lora_stable_power_mean_gt_margin_db,lora_stable_power_mean_gt_floor_db,lora_stable_power_fix_vs_savaux,lora_stable_power_break_vs_savaux,lora_stable_power_changes_vs_savaux,lora_adaptive_gls_ser,lora_adaptive_gls_mean_gt_rank,lora_adaptive_gls_mean_gt_margin_db,lora_adaptive_gls_mean_gt_floor_db,lora_adaptive_gls_fix_vs_savaux,lora_adaptive_gls_break_vs_savaux,lora_adaptive_gls_changes_vs_savaux,lora_offpacket_gls_ser,lora_offpacket_gls_mean_gt_rank,lora_offpacket_gls_mean_gt_margin_db,lora_offpacket_gls_mean_gt_floor_db,lora_offpacket_gls_fix_vs_savaux,lora_offpacket_gls_break_vs_savaux,lora_offpacket_gls_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,balanced_random_only_diverse16,16,70,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575,0.35714285714285715,10.342857142857143,7.415727515308537,25.87564368641081,0.5571428571428572,80.94285714285714,-0.48448992662844415,20.65721495764789,1,15,35,0.35714285714285715,20.3,7.15899593841333,24.67147805474978,1,1,12,0.3142857142857143,30.7,7.283540066343714,17.727561869874744,4,1,15,0.4142857142857143,54.02857142857143,6.1701794622278285,14.748562964671065,2,6,23,0.34285714285714286,12.628571428571428,7.232789900991004,33.08315473167701,1,0,5,0.2714285714285714,12.928571428571429,9.287345567919653,27.511358040905936,6,0,14,0.34285714285714286,20.15714285714286,7.152107329400298,24.43446768745097,2,1,15
0_0_0_10_14_16,-24.0,42,balanced_random_only_diverse16,16,70,offpacket_bootstrap,offpacket,3.436469045328458,3.756576622757892,3.8344961629692333,0.35714285714285715,18.02857142857143,6.879345797656466,25.328419525584966,0.5714285714285714,91.87142857142857,-0.8064151163563226,20.292385242344533,0,15,35,0.35714285714285715,30.514285714285716,6.622050198739242,24.127170859208164,1,1,12,0.38571428571428573,42.47142857142857,6.919819920218364,17.35897705675835,0,2,14,0.44285714285714284,69.1,5.890841856170436,14.463423615539789,1,7,24,0.37142857142857144,21.34285714285714,6.524519637239452,32.34371659066759,0,1,5,0.32857142857142857,19.87142857142857,8.844125069356139,27.006654857418972,3,1,13,0.37142857142857144,29.585714285714285,6.6291228175457,23.900348961056256,1,2,16
0_0_0_10_14_16,-25.0,42,balanced_random_only_diverse16,16,70,offpacket_bootstrap,offpacket,3.436469045328458,3.7563695047281667,3.8344701767263842,0.4142857142857143,29.857142857142858,6.343521232111166,24.779625850329843,0.5714285714285714,104.67142857142858,-1.1145424521206813,19.932556882043745,1,12,36,0.4142857142857143,43.25714285714286,6.09035572478047,23.58025716681875,0,0,13,0.4,55.357142857142854,6.583431390805389,17.016282394315652,1,0,16,0.4714285714285714,85.74285714285715,5.62773985717366,14.196328728996198,0,4,25,0.4142857142857143,33.98571428571429,5.7943552072593585,31.59264787914057,0,0,4,0.32857142857142857,28.642857142857142,8.405259417488727,26.495993263395565,6,0,16,0.4142857142857143,41.871428571428574,6.113811115148016,23.371041756871325,0,0,15
