packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,0,222,balanced_random_only_diverse16,16,222,True,1,0.7324391971456521,18.251611100435277,40.876284222027614,222,True,1,0.02232533817405498,7.572069642351231,36.84749035763369,222,True,1,0.045679381514945785,18.519220412651023,39.5661502020501,222,True,1,0.045691531804769855,18.45301357249991,31.55591013672561,222,True,1,0.047495935934977564,17.54828257459224,26.776343707887364,222,True,1,0.732244426951432,18.31781794058639,49.085800262291386,222,True,1,5865.56195351749,18.489233245165202,39.63581110666708,222,True,1,13.528368079499344,18.642816823202153,39.25851544876544,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,1,826,balanced_random_only_diverse16,16,826,True,1,0.6725193482901801,20.287419690217806,40.173705157388326,826,True,1,0.025617034689567664,9.611256453114827,37.46063357341679,826,True,1,0.04231136230470833,20.638014089341226,39.15334244633762,826,True,1,0.04232424805439441,20.484540966146998,31.11020756612952,826,True,1,0.04352637869319968,18.47698203264292,26.186971451643934,826,True,1,0.6723145976713393,20.440892813412038,48.7860806508991,826,True,1,5483.355386584834,20.721404599062918,39.22313204221414,826,True,1,12.497180144909303,20.553924246680452,38.83919648226872,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,2,922,balanced_random_only_diverse16,16,922,True,1,0.8157760012935888,18.51850218383175,42.876862552051676,922,True,1,0.04417893054344839,14.399868163126701,42.206686179547354,922,True,1,0.05091956516567921,18.344236502041966,41.18138536909448,922,True,1,0.05092869464681554,18.2955367157308,32.343923910611416,922,True,1,0.05246365264700762,17.39260879887963,27.402592532427285,922,True,1,0.815629765234194,18.567201970142907,52.017858464126164,922,True,1,7850.472931496746,18.340000231744416,41.22704699107706,922,True,1,15.052676332078104,18.251459667103788,40.93251826636694,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,3,718,balanced_random_only_diverse16,16,355,False,9,0.7217620553341,-2.1417030371292096,8.441847551303754,626,False,211,0.016820754650948132,-6.770443723665327,3.5291219373684832,355,False,23,0.037513798587808546,-3.260704211879228,7.1108802637809525,355,False,16,0.0690696715491339,-1.7785376769354386,3.373682053841422,666,False,12,0.24688575201628202,-1.0041154820376361,3.8184350141977106,355,False,15,0.3920104984553915,-3.6238695720729996,12.41249697205712,355,False,9,4.85972460987328,-1.2178047326968184,8.513058136429585,355,False,40,10.371237746299801,-4.157927414775477,6.385896946993869,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,4,107,balanced_random_only_diverse16,16,337,False,27,0.6117828189235333,-23.747642543161952,10.44455550597268,338,False,33,0.031410921535998906,-22.510888523511092,8.64752667264945,337,False,21,0.05034302567284185,-22.536614914915955,10.717073968049682,337,False,19,0.07100136211682542,-21.048094146042345,4.446546960227411,337,False,52,0.16293636499867425,-17.82278978572647,3.034840647163369,337,False,27,0.43378038450296796,-25.23616331203556,17.186544886546336,337,False,21,6.340145576400511,-23.000784191308664,10.37479159880014,337,False,25,13.025892155636644,-23.11067037605666,9.80755761448894,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,5,468,balanced_random_only_diverse16,16,337,False,10,0.997674507430478,-12.264650637799758,20.582008821576117,338,False,34,0.008841041416785085,-19.048870888295163,10.676675443389431,337,False,10,0.06685716870524776,-11.99826670842598,19.4939365997923,337,False,10,0.0698438210355138,-11.818932493459467,12.392190081012604,337,False,10,0.10971691693882267,-10.275435492961936,9.28248094033938,337,False,10,0.9550120807721605,-12.44398485276627,27.819792935496363,337,False,10,48.683547863259406,-12.186654273009477,19.70182027340871,337,False,10,20.775641115478216,-11.764381494495526,19.479936452705516,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,6,89,balanced_random_only_diverse16,16,128,False,17,1.1425719069166007,-23.03458352062298,19.443092851007176,128,False,18,0.06839764968505797,-22.292872747416595,18.09603523190155,128,False,18,0.06108611459091047,-23.74034433228132,16.447352613655568,128,False,18,0.06555038403904946,-23.434641672130812,6.752426467669715,128,False,33,0.11915765652725151,-21.01249174787188,4.499477466779823,128,False,17,1.0647577349460584,-23.34028618077349,29.57311284814088,128,False,19,17.35636762409207,-23.83456249558426,16.316151888329586,128,False,18,18.603480169658184,-23.60678685091939,15.775656435681809,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,7,713,balanced_random_only_diverse16,16,128,False,15,0.7041568364746951,-14.777922206907348,25.806675211952623,128,False,26,0.014333712483435374,-19.333633966343314,18.34454343296843,128,False,15,0.039666165114416216,-15.227735352615628,20.55170733112525,128,False,15,0.045729584887425886,-14.61719081017658,10.765370317445235,128,False,11,0.08512396989790177,-12.220700682400508,8.466435058332532,128,False,15,0.6107906164206267,-15.388466749346394,36.99917022589015,128,False,15,38.66265152410248,-15.102807431856188,21.09343431207264,128,False,15,11.279846101318642,-15.411938995338923,20.14669892456819,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,8,865,balanced_random_only_diverse16,16,865,True,1,0.8108549489325902,18.10779407143342,42.8831482140848,865,True,1,0.03510282117811404,10.411231485572214,40.8696866801964,865,True,1,0.05073220720534719,17.8381506071884,41.324870032602384,865,True,1,0.050741955611970466,17.8014848077802,32.205632364992034,865,True,1,0.05159372371747278,17.014347886527514,27.32530217794765,865,True,1,0.8106991696832618,18.144459870841622,52.16530191491362,865,True,1,7607.27869891904,17.849793508571832,41.34297975564604,865,True,1,15.014614951570868,17.842972032360645,40.90296979177222,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
1,9,492,balanced_random_only_diverse16,16,492,True,1,0.8031406826014553,14.932403081995073,42.84578157873767,493,False,5,0.0007657486523628359,-11.543393994818139,22.662236634075548,492,True,1,0.05025122868877514,14.926554433816339,41.48541699138673,492,True,1,0.05026189846339819,14.899322757650285,32.11916439016201,492,True,1,0.05160635958937645,13.950928994497094,27.315616809716175,492,True,1,0.8029701890400114,14.959634758161126,52.73600733241128,492,True,1,7906.949632330027,15.001002537830752,41.526524544575956,492,True,1,14.779959577440694,14.93005227986835,40.93162695205558,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,3.436469045328458,3.7568159487499226,3.8345445119868575
