frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,953600,12,125000.0,4,17,-0.3417661190032959,continuous,0.0,0.0,-0.15451339097947286,0.004269590393940103,0.09548660902052714,0,2349,-1747,587,-123.07132720947266,247.9286651611328,276.794462714994,76615.171875,2.031558294998292,9.393968846735504,95875.55981371278,1,33,1,1,1
0,0,0,header,1,1,969984,12,125000.0,4,17,-0.3417661190032959,continuous,104.66677036463966,33.31646776199341,-0.15451339097947286,0.004269590393940103,0.09975619941446724,0,2701,-1395,675,191.08258056640625,196.74049377441406,274.2615074823979,75219.375,0.799986031502426,9.120880039558113,96261.0817433689,1,33,1,1,1
0,0,0,header,2,2,986368,12,125000.0,4,17,-0.3417661190032959,continuous,209.33354072927932,66.63293552398682,-0.15451339097947286,0.004269590393940103,0.10402578980840735,0,961,961,240,241.00332641601562,-136.27000427246094,276.86118797693746,76652.109375,-0.5146108374338414,10.387886383166345,97231.88119564523,1,33,1,1,1
0,0,0,header,3,3,1002752,12,125000.0,4,17,-0.3417661190032959,continuous,314.000311093919,99.94940328598022,-0.15451339097947286,0.004269590393940103,0.10829538020234745,0,337,337,84,-109.81206512451172,-267.7241516113281,289.36985157910874,83734.90625,-1.9600379651485864,14.939842840033169,96037.814914782,1,33,1,1,1
0,0,0,header,4,4,1019136,12,125000.0,4,17,-0.3417661190032959,continuous,418.66708145855864,133.26587104797363,-0.15451339097947286,0.004269590393940103,0.11256497059628756,0,3377,-719,844,-252.72698974609375,104.84228515625,273.6107382814253,74862.84375,2.748355546526034,10.418321331901911,94899.7581884938,1,33,1,1,1
0,0,0,header,5,5,1035520,12,125000.0,4,17,-0.3417661190032959,continuous,523.3338518231983,166.58233880996704,-0.15451339097947286,0.004269590393940103,0.11683456099022767,0,3205,-891,801,117.64958190917969,243.64816284179688,270.56579861391856,73205.8515625,1.1209490739748795,9.001147583236085,97909.43287320221,1,33,1,1,1
0,0,0,header,6,6,1051904,12,125000.0,4,17,-0.3417661190032959,continuous,628.000622187838,199.89880657196045,-0.15451339097947286,0.004269590393940103,0.12110415138416777,0,2905,-1191,726,216.53948974609375,-141.14187622070312,258.4770392947871,66810.3828125,-0.5776442147090973,6.806155673326644,98496.47525952263,1,33,1,1,1
0,0,0,header,7,7,1068288,12,125000.0,4,17,-0.3417661190032959,continuous,732.6673925524776,233.21527433395383,-0.15451339097947286,0.004269590393940103,0.12537374177810787,-1,1381,1381,345,-169.1265106201172,-175.56741333007812,243.7779588435983,59427.69921875,-2.337510803648154,5.078656747323774,98433.96676258568,1,33,1,1,1
0,0,0,payload,8,0,1084671,12,125000.0,4,17,-0.3417661190032959,continuous,837.3277745644339,266.5297086201317,-0.15451339097947286,0.004269590393940103,-0.12035666782795203,0,2269,-1827,567,-111.19829559326172,251.7770233154297,275.2394056315789,75756.71875,1.9866879674278464,9.328504520077907,100448.81960988222,1,33,1,1,1
0,0,0,payload,9,1,1101055,12,125000.0,4,17,-0.3417661190032959,continuous,941.9945449290735,299.8461763821251,-0.15451339097947286,0.004269590393940103,-0.11608707743401192,0,709,709,177,252.28866577148438,-18.47764778137207,252.96441319736695,63990.98828125,-0.07310956647744278,5.323597297684197,100209.56782146468,1,33,1,1,1
0,0,0,payload,10,2,1117439,12,125000.0,4,17,-0.3417661190032959,continuous,1046.6613152937132,333.1626441441185,-0.15451339097947286,0.004269590393940103,-0.11181748704007181,0,1381,1381,345,-149.78941345214844,-214.2998046875,261.45989113330427,68361.28125,-2.180831555980127,7.4886567359467495,96911.1253504974,1,33,1,1,1
0,0,0,payload,11,3,1133823,12,125000.0,4,17,-0.3417661190032959,continuous,1151.3280856583528,366.4791119061119,-0.15451339097947286,0.004269590393940103,-0.10754789664613171,0,3021,-1075,755,-99.23095703125,233.51419067382812,253.72358991507025,64375.66015625,1.9726213645792108,5.697656537806704,98525.71934423593,1,33,1,1,1
0,0,0,payload,12,4,1150207,12,125000.0,4,17,-0.3417661190032959,continuous,1255.9948560229925,399.7955796681053,-0.15451339097947286,0.004269590393940103,-0.1032783062521916,0,2153,-1943,538,247.96450805664062,-75.3825454711914,259.16968460352,67168.9375,-0.2951273956566969,6.780165979417792,98396.72578446395,1,33,1,1,1
0,0,0,payload,13,5,1166591,12,125000.0,4,17,-0.3417661190032959,continuous,1360.6616263876322,433.1120474300987,-0.15451339097947286,0.004269590393940103,-0.0990087158582515,0,3629,-467,907,-195.25474548339844,-123.53335571289062,231.05173794515,53384.90625,-2.5774912181523635,3.075636000685224,98204.95001269416,1,33,1,1,1
0,0,0,payload,14,6,1182975,12,125000.0,4,17,-0.3417661190032959,continuous,1465.3283967522718,466.4285151920921,-0.15451339097947286,0.004269590393940103,-0.09473912546431139,0,1113,1113,278,74.47432708740234,230.5769500732422,242.3059126397864,58712.16015625,1.2583823850258449,4.534459820880024,98152.2031926555,1,33,1,1,1
0,0,0,payload,15,7,1199359,12,125000.0,4,17,-0.3417661190032959,continuous,1569.9951671169115,499.7449829540855,-0.15451339097947286,0.004269590393940103,-0.09046953507037128,0,713,713,178,73.78540802001953,-215.17910766601562,227.47820733561161,51746.3359375,-1.2404585773971981,2.813275550117181,98672.48820324542,1,33,1,1,1
0,0,0,payload,16,8,1215743,12,125000.0,4,17,-0.3417661190032959,continuous,1674.6619374815511,533.061450716079,-0.15451339097947286,0.004269590393940103,-0.08619994467643118,0,609,609,152,-167.37078857421875,143.45993041992188,220.43986142266706,48593.734375,2.4329689491757343,2.195209044433223,97738.92223031526,1,33,1,1,1
0,0,0,payload,17,9,1232127,12,125000.0,4,17,-0.3417661190032959,continuous,1779.3287078461908,566.3779184780724,-0.15451339097947286,0.004269590393940103,-0.08193035428249107,0,3605,-491,901,212.57730102539062,-38.78908920288086,216.08725633972168,46693.70703125,-0.18048488395170545,1.441782519470698,100090.31347631387,1,33,1,1,1
