dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,savaux_codec_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_codec_gain_vs_traditional_fft,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_codec_crc_valid,savaux_codec_success,savaux_codec_selected_source,savaux_codec_selected_beam_rank,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count,savaux_codec_selected_source_is_argmax_fallback,savaux_codec_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_symbol_change_count,savaux_codec_symbol_fix_count,savaux_codec_symbol_break_count,winner_by_symbol_ser
0_0_0_10_14_16,-14.0,13,10,13,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,24,24,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,1,0,1,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-15.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,12,12,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,5,3,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,23,23,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,6,4,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,27,27,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,8,5,8,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,9,6,9,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,25,25,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,10,7,10,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,11,8,11,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,5,5,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,12,9,12,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-15.0,13,10,13,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,1,0,1,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-16.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,12,12,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,3,2,3,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,17,17,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-16.0,5,3,5,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,24,24,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-16.0,6,4,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,29,29,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,8,5,8,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-16.0,9,6,9,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,25,25,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,10,7,10,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,11,8,11,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,4,4,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,12,9,12,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-16.0,13,10,13,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-17.0,1,0,1,33,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,2,1,2,33,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,12,12,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,3,2,3,33,35,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,5,3,5,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,24,24,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,6,4,6,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,28,28,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,8,5,8,33,35,0.11428571428571428,0.0,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,9,6,9,33,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,24,24,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,10,7,10,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-17.0,11,8,11,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,2,2,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-17.0,12,9,12,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,17,17,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-17.0,13,10,13,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-18.0,1,0,1,33,35,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,7,7,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,2,1,2,33,35,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,3,2,3,33,35,0.22857142857142856,0.0,0.0,0.0,0.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,5,3,5,33,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,24,24,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,6,4,6,33,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,27,27,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,8,5,8,33,35,0.17142857142857143,0.0,0.0,0.0,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,9,6,9,33,35,0.11428571428571428,0.0,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,10,7,10,33,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-18.0,11,8,11,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,3,3,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-18.0,12,9,12,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,19,19,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-18.0,13,10,13,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,21,21,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-19.0,1,0,1,33,35,0.37142857142857144,0.0,0.0,0.0,0.0,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,6,6,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,2,1,2,33,35,0.2571428571428571,0.0,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,6,6,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,3,2,3,33,35,0.3142857142857143,0.0,0.0,0.0,0.0,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,5,3,5,33,35,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,21,21,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,6,4,6,33,35,0.17142857142857143,0.0,0.0,0.0,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,27,27,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,8,5,8,33,35,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,9,6,9,33,35,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,23,23,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,10,7,10,33,35,0.17142857142857143,0.0,0.0,0.0,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,7,7,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,11,8,11,33,35,0.11428571428571428,0.0,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,3,3,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,12,9,12,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,18,18,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-19.0,13,10,13,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_16,-20.0,1,0,1,33,35,0.5714285714285714,0.0,0.02857142857142857,0.0,0.0,0.5428571428571428,0.5714285714285714,0.5714285714285714,0.02857142857142857,0.02857142857142857,0.0,0,1,0,1,1,1,beam,0,512,2,2,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-20.0,2,1,2,33,35,0.4857142857142857,0.05714285714285714,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,2,2,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-20.0,3,2,3,33,35,0.5142857142857142,0.0,0.0,0.0,0.0,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,12,12,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-20.0,5,3,5,33,35,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,21,21,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-20.0,6,4,6,33,35,0.22857142857142856,0.02857142857142857,0.0,0.0,0.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,27,27,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-20.0,8,5,8,33,35,0.45714285714285713,0.02857142857142857,0.0,0.0,0.0,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-20.0,9,6,9,33,35,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-20.0,10,7,10,33,35,0.34285714285714286,0.02857142857142857,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,8,8,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-20.0,11,8,11,33,35,0.3142857142857143,0.0,0.0,0.0,0.0,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,3,3,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-20.0,12,9,12,33,35,0.11428571428571428,0.0,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-20.0,13,10,13,33,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-21.0,1,0,1,33,35,0.8,0.2,0.05714285714285714,0.0,0.0,0.7428571428571429,0.8,0.8,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,beam,0,512,2,2,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-21.0,2,1,2,33,35,0.5714285714285714,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.0,0.5428571428571428,0.5428571428571428,0.5714285714285714,0.0,0.02857142857142857,0.02857142857142857,0,0,0,1,1,1,beam,0,512,1,1,0,1.0,1.0285714285714285,1,1,0,savaux_codec
0_0_0_10_14_16,-21.0,3,2,3,33,35,0.6857142857142857,0.14285714285714285,0.02857142857142857,0.0,0.0,0.6571428571428571,0.6857142857142857,0.6857142857142857,0.02857142857142857,0.02857142857142857,0.0,0,0,0,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-21.0,5,3,5,33,35,0.5142857142857142,0.11428571428571428,0.02857142857142857,0.0,0.0,0.48571428571428565,0.5142857142857142,0.5142857142857142,0.02857142857142857,0.02857142857142857,0.0,0,0,0,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-21.0,6,4,6,33,35,0.5714285714285714,0.11428571428571428,0.02857142857142857,0.0,0.0,0.5428571428571428,0.5714285714285714,0.5714285714285714,0.02857142857142857,0.02857142857142857,0.0,0,0,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-21.0,8,5,8,33,35,0.6,0.08571428571428572,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,12,12,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-21.0,9,6,9,33,35,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,19,19,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-21.0,10,7,10,33,35,0.6285714285714286,0.05714285714285714,0.05714285714285714,0.0,0.0,0.5714285714285714,0.6285714285714286,0.6285714285714286,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,beam,0,512,8,8,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-21.0,11,8,11,33,35,0.4857142857142857,0.0,0.0,0.0,0.05714285714285714,0.4857142857142857,0.4857142857142857,0.42857142857142855,0.0,-0.05714285714285714,-0.05714285714285714,0,1,1,1,1,1,beam,91,512,4,4,0,1.0,1.0,2,0,2,multi_offset_argmax
0_0_0_10_14_16,-21.0,12,9,12,33,35,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-21.0,13,10,13,33,35,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,18,18,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-22.0,1,0,1,33,35,0.8285714285714286,0.34285714285714286,0.17142857142857143,0.08571428571428572,0.0,0.6571428571428573,0.7428571428571429,0.8285714285714286,0.08571428571428572,0.17142857142857143,0.08571428571428572,0,0,0,0,1,1,beam,3,512,1,1,0,1.0,1.2285714285714286,3,3,0,savaux_codec
0_0_0_10_14_16,-22.0,2,1,2,33,35,0.8285714285714286,0.2571428571428571,0.05714285714285714,0.08571428571428572,0.0,0.7714285714285715,0.7428571428571429,0.8285714285714286,-0.028571428571428574,0.05714285714285714,0.08571428571428572,0,0,0,0,1,1,beam,34,512,1,1,0,1.0,1.0857142857142856,3,3,0,savaux_codec
0_0_0_10_14_16,-22.0,3,2,3,33,35,0.7428571428571429,0.2857142857142857,0.05714285714285714,0.0,0.0,0.6857142857142857,0.7428571428571429,0.7428571428571429,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,beam,0,512,7,7,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-22.0,5,3,5,33,35,0.6571428571428571,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.0,0.5714285714285714,0.5714285714285714,0.6571428571428571,0.0,0.08571428571428572,0.08571428571428572,0,0,0,0,1,1,beam,0,512,3,3,0,1.0,1.1714285714285715,3,3,0,savaux_codec
0_0_0_10_14_16,-22.0,6,4,6,33,35,0.6857142857142857,0.2,0.05714285714285714,0.0,0.0,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-22.0,8,5,8,33,35,0.7714285714285715,0.2,0.08571428571428572,0.0,0.0,0.6857142857142857,0.7714285714285715,0.7714285714285715,0.08571428571428572,0.08571428571428572,0.0,0,0,0,1,1,1,beam,0,512,9,9,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-22.0,9,6,9,33,35,0.7428571428571429,0.11428571428571428,0.0,0.02857142857142857,0.0,0.7428571428571429,0.7142857142857143,0.7428571428571429,-0.02857142857142857,0.0,0.02857142857142857,0,0,1,0,1,1,beam,0,512,16,16,0,1.0,1.0285714285714285,1,1,0,current_selected
0_0_0_10_14_16,-22.0,10,7,10,33,35,0.7428571428571429,0.14285714285714285,0.05714285714285714,0.0,0.0,0.6857142857142857,0.7428571428571429,0.7428571428571429,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,beam,0,512,6,6,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-22.0,11,8,11,33,35,0.6,0.08571428571428572,0.0,0.0,0.05714285714285714,0.6,0.6,0.5428571428571428,0.0,-0.05714285714285714,-0.05714285714285714,0,0,1,1,1,1,beam,118,512,4,4,0,1.0,1.0,2,0,2,current_selected
0_0_0_10_14_16,-22.0,12,9,12,33,35,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-22.0,13,10,13,33,35,0.4857142857142857,0.0,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_16,-23.0,1,0,1,33,35,0.8857142857142857,0.4857142857142857,0.34285714285714286,0.14285714285714285,0.14285714285714285,0.5428571428571428,0.7428571428571429,0.7428571428571429,0.2,0.2,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.9714285714285715,0,0,0,savaux_paper
0_0_0_10_14_16,-23.0,2,1,2,33,35,0.8571428571428571,0.5714285714285714,0.22857142857142856,0.11428571428571428,0.0,0.6285714285714286,0.7428571428571428,0.8571428571428571,0.11428571428571428,0.22857142857142856,0.11428571428571428,0,0,0,0,1,1,beam,24,512,1,1,0,1.0,1.542857142857143,4,4,0,savaux_codec
0_0_0_10_14_16,-23.0,3,2,3,33,35,0.8857142857142857,0.45714285714285713,0.2,0.08571428571428572,0.0,0.6857142857142857,0.7999999999999999,0.8857142857142857,0.1142857142857143,0.2,0.08571428571428572,0,0,0,0,1,1,beam,10,512,4,4,0,1.0,1.1428571428571428,3,3,0,savaux_codec
0_0_0_10_14_16,-23.0,5,3,5,33,35,0.8857142857142857,0.2571428571428571,0.14285714285714285,0.08571428571428572,0.0,0.7428571428571429,0.7999999999999999,0.8857142857142857,0.057142857142857134,0.14285714285714285,0.08571428571428572,0,0,0,0,1,1,beam,2,512,3,3,0,1.0,1.5714285714285714,3,3,0,savaux_codec
0_0_0_10_14_16,-23.0,6,4,6,33,35,0.8571428571428571,0.34285714285714286,0.14285714285714285,0.02857142857142857,0.0,0.7142857142857142,0.8285714285714285,0.8571428571428571,0.11428571428571428,0.14285714285714285,0.02857142857142857,0,0,0,0,1,1,beam,0,512,13,13,0,1.0,1.0285714285714285,1,1,0,savaux_codec
0_0_0_10_14_16,-23.0,8,5,8,33,35,0.8571428571428571,0.45714285714285713,0.2,0.08571428571428572,0.08571428571428572,0.657142857142857,0.7714285714285714,0.7714285714285714,0.1142857142857143,0.1142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.2857142857142858,0,0,0,savaux_paper
0_0_0_10_14_16,-23.0,9,6,9,33,35,0.9142857142857143,0.4,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.7714285714285714,0.8571428571428571,0.8571428571428571,0.08571428571428572,0.08571428571428572,0.0,0,0,0,0,1,1,beam,47,512,4,4,0,1.0,1.1142857142857143,3,1,1,savaux_paper
0_0_0_10_14_16,-23.0,10,7,10,33,35,0.8285714285714286,0.4,0.11428571428571428,0.02857142857142857,0.0,0.7142857142857143,0.8,0.8285714285714286,0.08571428571428572,0.11428571428571428,0.02857142857142857,0,0,0,0,1,1,beam,0,512,5,5,0,1.0,1.0285714285714285,1,1,0,savaux_codec
