packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_grid,anchor_start_sample,anchor_cfo_common_phase_rad,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
3,3,0,0.0,payload_backtrack,5435976,3082.6556633099576,bin0,0,0,0,0,1,6.3943705558776855,-2.9678099155426025,7.049529807062914,49.69588088989258,-0.4345409113802991,0.7550672999702093,16.0903613468711,65.81649197608385,-0.4345409113802991,-0.3887114756977286,-0.04582943568257048,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,1,1.0,payload_backtrack,5440072,2930.4257540107005,bin0,0,0,0,0,1,6.407792091369629,-2.9203901290893555,7.041908689574276,49.58848571777344,-0.42763035218854595,0.7570301661851431,15.683529679087748,65.50397584241819,-0.42763035218854595,-0.39624194452251543,-0.031388407666030516,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,2,2.0,payload_backtrack,5444168,2778.1958447114434,bin0,0,0,0,0,1,6.540058612823486,-2.9090118408203125,7.157843009538519,51.234710693359375,-0.41852040233900367,0.7639383331203056,14.571341221928925,67.06655298221682,-0.41852040233900367,-0.40377241334730224,-0.014747988991701433,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,3,3.0,payload_backtrack,5448264,2625.9659354121864,bin0,0,0,0,0,1,6.575883865356445,-2.9079527854919434,7.190162586013308,51.69843292236328,-0.4163608730314023,0.774461489126489,15.943838041458259,66.75403961102529,-0.4163608730314023,-0.41130288217208905,-0.005057990859313244,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,4,4.0,payload_backtrack,5452360,2473.7360261129293,bin0,0,0,0,0,1,6.588504314422607,-2.961907386779785,7.223661430952171,52.1812858581543,-0.4224853589164862,0.7795051381895767,16.5963222479629,66.9415547142471,-0.4224853589164862,-0.41883335099687585,-0.0036520079196103454,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,5,5.0,payload_backtrack,5456456,2321.5061168136717,bin0,0,0,0,0,1,6.680820941925049,-2.8489415645599365,7.262908267102202,52.749839782714844,-0.40308619737466,0.7872632896310963,17.979818125737978,67.00406392305285,-0.40308619737466,-0.4263638198216626,0.0232776224470026,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,6,6.0,payload_backtrack,5460552,2169.2762075144146,bin0,0,0,0,0,1,6.597728252410889,-2.9493842124938965,7.226955467246846,52.228885650634766,-0.4203815498618077,0.7802161620414075,17.44403733364614,66.94155823942401,-0.4203815498618077,-0.4338942886464494,0.01351273878464171,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,7,7.0,payload_backtrack,5464648,2017.0462982151575,bin0,0,0,0,0,1,6.619956970214844,-2.795222759246826,7.185895947013673,51.637107849121094,-0.3995321367646098,0.778646174012609,17.460114636790063,66.31652420895978,-0.3995321367646098,-0.4414247574712362,0.041892620706626416,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,8,8.0,payload_backtrack,5468744,1864.8163889159005,bin0,0,0,0,0,1,6.276941299438477,-2.7771410942077637,6.863854947020216,47.11250305175781,-0.4165454315941876,0.7289694438170006,18.9796374947398,64.62891339459884,-0.4165454315941876,-0.448955226296023,0.032409794701835415,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,9,9.0,payload_backtrack,5472840,1712.5864796166431,bin0,0,0,0,0,1,6.186347484588623,-2.761207342147827,6.774596754523995,45.89516830444336,-0.41980515931329276,0.7046815431948732,19.30286581982328,65.12894902336257,-0.41980515931329276,-0.45648569512080983,0.03668053580751707,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
