packet_index,event_index,symbol_index,selected_bin,signed_bin,symbol_value,phase_at_bin,phase_predicted,phase_residual_rad,phase_score,margin,confidence,amplitude,energy_ratio,argmax_bin,argmax_is_selected,rank_by_amp,gt_bin,is_correct
1,1,0,222,222,221,-0.290347,-0.451125,0.160777,0.987103,-0.008537,0.4056,13.180850,0.007181,222,1,0,222,1
1,1,1,1007,-17,1006,-1.868881,-0.223140,-1.645741,1.000000,0.112301,0.5231,13.091924,0.007173,1007,1,0,826,0
1,1,2,637,-387,636,-0.238525,-3.447415,-3.074296,1.000000,0.102044,0.5149,14.659594,0.008600,637,1,0,922,0
1,1,3,691,-333,690,3.022468,-0.279371,-2.981347,0.754937,-0.198253,0.3120,6.512246,0.001839,841,0,0,718,0
1,1,4,989,-35,988,-1.435489,1.110259,-2.545749,1.000000,0.263774,0.6755,13.850984,0.007801,989,1,0,107,0
1,1,5,468,468,467,-1.839021,-0.761097,-1.077924,1.000000,0.092389,0.5036,0.617753,0.000016,880,0,0,468,1
1,1,6,89,89,88,3.047185,1.704906,1.342279,0.932853,0.039940,0.4240,0.775471,0.000026,921,0,0,89,1
1,1,7,713,-311,712,-1.054718,1.642211,-2.696929,0.821956,-0.170565,0.3384,7.246830,0.002095,909,0,0,713,1
1,1,8,865,-159,864,-1.581852,1.342101,-2.923953,1.000000,0.015686,0.4261,11.171811,0.005456,434,0,0,865,1
1,1,9,492,492,491,-1.329424,-0.598371,-0.731052,1.000000,0.134783,0.5441,2.726497,0.000320,615,0,0,492,1
1,1,10,765,-259,764,-1.139709,-3.990694,2.850984,1.000000,0.056060,0.4674,8.135304,0.002825,858,0,0,765,1
1,1,11,1023,-1,1022,-1.447800,-3.295928,1.848128,0.795851,0.015448,0.3445,4.211522,0.000781,975,0,0,1023,1
1,1,12,597,-427,596,-0.648110,0.351974,-1.000083,0.999274,0.096795,0.5076,6.977631,0.002066,607,0,0,597,1
1,1,13,562,-462,561,-1.806365,-1.671042,-0.135323,1.000000,0.056089,0.4657,8.437265,0.002898,34,0,0,562,1
1,1,14,478,478,477,-0.592518,0.844898,-1.437416,1.000000,0.056303,0.4660,6.169272,0.001616,288,0,0,478,1
1,1,15,267,267,266,-1.196970,-0.040061,-1.156909,1.000000,0.068087,0.4791,8.038619,0.002751,615,0,0,267,1
1,1,16,917,-107,916,-1.812055,-1.129174,-0.682881,0.354793,-0.570512,0.1519,11.664996,0.005417,950,0,0,917,1
