frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,1560204,12,125000.0,4,16,-0.026808181777596474,continuous,0.0,0.0,-0.0852817782776556,0.004094010615701867,-0.0852817782776556,0,2349,-1747,587,-250.3085174560547,754.2398071289062,794.6899021435328,631532.0,1.8912280527026029,14.959164884882055,707412.2821759096,1,33,1,1,1
0,0,0,header,1,1,1576588,12,125000.0,4,16,-0.026808181777596474,continuous,100.36252414101618,31.946383636444807,-0.0852817782776556,0.004094010615701867,-0.08118776766195374,0,2701,-1395,675,654.6575317382812,432.428955078125,784.5835105657127,615571.25,0.5837506253070716,12.676159860228617,712860.8774797919,1,33,1,1,1
0,0,0,header,2,2,1592972,12,125000.0,4,16,-0.026808181777596474,continuous,200.72504828203236,63.892767272889614,-0.0852817782776556,0.004094010615701867,-0.07709375704625188,0,961,961,240,519.6187744140625,-571.2672729492188,772.2369894445678,596349.875,-0.8327082915774783,10.479209602888705,720144.784198053,1,33,1,1,1
0,0,0,header,3,3,1609356,12,125000.0,4,16,-0.026808181777596474,continuous,301.0875724230485,95.8391509093344,-0.0852817782776556,0.004094010615701867,-0.07299974643055002,0,337,337,84,-496.83197021484375,-541.15625,734.6373891530609,539692.125,-2.3135183142640603,7.962578489558394,715418.5897744695,1,33,1,1,1
0,0,0,header,4,4,1625740,12,125000.0,4,16,-0.026808181777596474,continuous,401.4500965640647,127.78553454577923,-0.0852817782776556,0.004094010615701867,-0.06890573581484816,0,3377,-719,844,-523.1248779296875,520.8125610351562,738.177053044152,544905.375,2.3584094822279478,8.350358143301614,712681.9798001422,1,33,1,1,1
0,0,0,header,5,5,1642124,12,125000.0,4,16,-0.026808181777596474,continuous,501.8126207050809,159.73191818222404,-0.0852817782776556,0.004094010615701867,-0.0648117251991463,0,3205,-891,801,585.48193359375,442.20556640625,733.7130621198921,538334.875,0.6468747677779831,8.156128576625381,711203.3435414936,1,33,1,1,1
0,0,0,header,6,6,1658508,12,125000.0,4,16,-0.026808181777596474,continuous,602.175144846097,191.6783018186688,-0.0852817782776556,0.004094010615701867,-0.06071771458344443,0,2905,-1191,726,302.64312744140625,-663.6790161132812,729.4262807279488,532062.6875,-1.1429571592903243,8.087162512351341,706225.9769257188,1,33,1,1,1
0,0,0,header,7,7,1674892,12,125000.0,4,16,-0.026808181777596474,continuous,702.5376689871133,223.62468545511365,-0.0852817782776556,0.004094010615701867,-0.056623703967742564,0,1381,1381,345,-718.3067016601562,-50.481605529785156,720.0784055550878,518512.84375,-3.0714293934302037,7.594595538874537,705983.6500215271,1,33,1,1,1
0,0,0,payload,8,0,1691276,12,125000.0,4,16,-0.026808181777596474,continuous,802.9001931281294,255.57106909155846,-0.0852817782776556,0.004094010615701867,-0.0525296933520407,0,3873,-223,968,230.187744140625,636.6626586914062,676.9975912250795,458325.6875,1.223865979282628,5.280228054088879,711042.0436825881,1,33,1,1,1
0,0,0,payload,9,1,1707660,12,125000.0,4,16,-0.026808181777596474,continuous,903.2627172691456,287.5174527280032,-0.0852817782776556,0.004094010615701867,-0.04843568273633883,0,709,709,177,421.58428955078125,-529.9799194335938,677.2089989057112,458612.09375,-0.8988223458876994,5.450593933457794,704570.7100534474,1,33,1,1,1
0,0,0,payload,10,2,1724044,12,125000.0,4,16,-0.026808181777596474,continuous,1003.6252414101618,319.46383636444807,-0.0852817782776556,0.004094010615701867,-0.044341672120636964,0,1433,1433,358,-675.754638671875,-19.4708194732666,676.0350911731705,457023.375,-3.1127871778712755,5.450084495018766,700989.1620428972,1,33,1,1,1
