window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,72,72,21859.295382231474,10433.070590108633,100306.07289836151,3.212240128603272,0.21792594157664946,1
1,32768,98304,72,72,12063.59298160486,10433.169162616134,99997.05474294443,0.6306042688036468,0.12063948295893225,1
2,65536,131072,16188,-196,9942.047278685495,7245.295281414874,99871.04938070319,1.3741973425997112,0.09954884163464563,1
3,98304,163840,16188,-196,11673.383425228298,10712.29596760869,99872.04799286665,0.37314187447737024,0.11688338889437881,1
4,131072,196608,15788,-596,10712.40127068758,10587.410704106092,100558.08981693618,0.050970718908294674,0.1065294825129363,1
5,163840,229376,16096,-288,11608.830161079764,7024.674102950841,102439.20301922169,2.181622767111687,0.11332409681966663,1
6,196608,262144,16304,-80,12264.723301015794,11608.97199779749,103588.27161022442,0.23863991100284973,0.11839876378249405,1
7,229376,294912,16304,-80,12264.7243873626,8212.658633671701,102715.21940754572,1.7417402182222088,0.11940513254126,1
8,262144,327680,15720,-664,10516.339507114142,10243.456510856748,101407.13971094943,0.11418070367466003,0.10370413303333356,1
9,294912,360448,15720,-664,11117.966795444489,10264.726144768298,100238.0679934609,0.3467800544624149,0.11091561337923808,1
10,327680,393216,15932,-452,10535.66292744875,10140.774941267446,99655.03357891156,0.1659072325064956,0.10572133237109507,1
11,360448,425984,16108,-276,10686.18435190618,10140.805825144053,98830.98284707058,0.22750195129741163,0.10812585329078235,1
12,393216,458752,20,20,11515.115635426715,11018.76212296635,99276.01086258107,0.19135496071956495,0.11599091800098679,1
13,425984,491520,20,20,11516.117873188108,10848.167047865689,100216.06930775827,0.25949737295836894,0.11491288725187092,1
14,458752,524288,128,128,10908.247937202454,10906.763067245483,101183.12675013952,0.0005912175148758837,0.10780698608117892,1
15,491520,557056,128,128,10870.883393339813,9184.311826575547,100902.11177244582,0.7321821679360406,0.107736926436741,1
