file_name,packet_id,event_id,frame_id,payload_symbol_idx,mode,anchor_mode,header_start_sample,payload_start_sample,symbol_start_sample,sf,bw,sample_rate,os_factor,samples_per_symbol,raw_fft_bin,selected_peak_amp,selected_peak_power,selected_peak_phase,selected_peak_phase_unwrap,peak_margin_db,total_fft_energy,peak_energy_ratio,gt_bin,is_argmax_correct,gt_bin_amp,gt_bin_phase,gt_bin_rank
0_0_0_10_14_16.bin,2,2,1,7,no_offset,located,4018552,4051320,4079992,10,125000.0,500000.0,4,4096,688,5.726089456545407,32.78810119628906,-0.7918295131877247,-13.358200127546898,8.198673188736324,65.44146067155998,0.5010294828357698,713,0,0.11842760152178648,1.649196794869934,317
0_0_0_10_14_16.bin,2,2,1,8,no_offset,located,4018552,4051320,4084088,10,125000.0,500000.0,4,4096,840,4.845761448671424,23.481407165527344,2.6160420080953832,-16.233513913443375,1.5272899879896809,66.31651811417123,0.3540808207858787,865,0,0.20152992032042732,2.3438378851957884,70
0_0_0_10_14_16.bin,2,2,1,9,no_offset,located,4018552,4051320,4088184,10,125000.0,500000.0,4,4096,467,5.585427571970699,31.196998596191406,2.912801517507648,-15.936754404031111,6.166763353522012,63.003813026041826,0.49516048470425944,492,0,0.11178236963047737,2.4698081878755627,548
0_0_0_10_14_16.bin,2,2,1,10,no_offset,located,4018552,4051320,4092280,10,125000.0,500000.0,4,4096,740,4.963524638273474,24.636573791503906,-0.7499746716794258,-13.316345286038597,5.151092738720436,63.87886404251731,0.3856764543449925,765,0,0.15682030813847792,-2.5908352331643556,256
0_0_0_10_14_16.bin,2,2,1,11,no_offset,located,4018552,4051320,4096376,10,125000.0,500000.0,4,4096,997,6.071288403717268,36.860538482666016,-1.1115647347822486,-13.677935349141421,5.926224691721387,67.25406595234381,0.5480789594012855,1023,0,0.11823730032032492,2.1375815580605115,316
0_0_0_10_14_16.bin,2,2,1,12,no_offset,located,4018552,4051320,4100472,10,125000.0,500000.0,4,4096,572,5.933201256837984,35.202877044677734,2.6473425637769052,-16.202213357761853,5.558068927529694,66.31651603089085,0.5308312190025167,597,0,0.11899398705699482,-0.172296759516242,326
0_0_0_10_14_16.bin,2,2,1,13,no_offset,located,4018552,4051320,4104568,10,125000.0,500000.0,4,4096,537,6.121933885844637,37.47808074951172,0.8521853392950993,-17.997370582243658,5.871306691169541,66.69154410614647,0.5619615087913018,562,0,0.16432381392102757,-0.6259699166163613,152
0_0_0_10_14_16.bin,2,2,1,14,no_offset,located,4018552,4051320,4108664,10,125000.0,500000.0,4,4096,453,6.090501490734217,37.094207763671875,-0.6675760910927455,-19.517132012631503,5.784435935111333,66.62903204280519,0.5567273998493787,478,0,0.11010626597305974,-2.0390532603911873,389
0_0_0_10_14_16.bin,2,2,1,15,no_offset,located,4018552,4051320,4112760,10,125000.0,500000.0,4,4096,242,5.237944967803774,27.43606948852539,-1.4100481200208206,-20.25960404155958,4.365791583222584,67.56659572083754,0.40605966892104506,267,0,0.01564173275656996,1.5368419322386884,1006
0_0_0_10_14_16.bin,2,2,1,16,no_offset,located,4018552,4051320,4116856,10,125000.0,500000.0,4,4096,891,5.164436277900056,26.671401977539062,2.3742697219655375,-22.75847150675281,2.6707363296276165,67.1290622389688,0.39731527728769855,917,0,0.05866669866200562,2.3228068791608747,793
0_0_0_10_14_16.bin,2,2,1,17,no_offset,located,4018552,4051320,4120952,10,125000.0,500000.0,4,4096,631,5.811662791054699,33.77541732788086,-1.5824896734517484,-20.432045594990505,6.52854383177403,67.7540985164178,0.4984999884500948,656,0,0.14766989190631294,-1.840346815295936,214
0_0_0_10_14_16.bin,2,2,1,18,no_offset,located,4018552,4051320,4125048,10,125000.0,500000.0,4,4096,863,4.685063121092303,21.949819564819336,-1.4595192643832273,-20.309075185921987,1.2782852567048721,66.37902202926625,0.330674042698938,889,0,0.1601431755769524,0.1271847190873889,140
0_0_0_10_14_16.bin,2,2,1,19,no_offset,located,4018552,4051320,4129144,10,125000.0,500000.0,4,4096,485,5.980893793555368,35.771095275878906,1.4469811467236056,-17.402574774815154,4.900697672758398,68.06662764703924,0.5255305942490729,510,0,0.13214910559000265,0.29247377766375593,263
0_0_0_10_14_16.bin,2,2,1,20,no_offset,located,4018552,4051320,4133240,10,125000.0,500000.0,4,4096,834,4.557401463968104,20.76990509033203,0.9405122661130906,-17.90904365542567,0.5013418022181735,68.00411452444905,0.30542130039594545,860,0,0.2715520286448004,-3.0296164708164257,27
0_0_0_10_14_16.bin,2,2,1,21,no_offset,located,4018552,4051320,4137336,10,125000.0,500000.0,4,4096,528,5.570961807113833,31.03561782836914,-2.9453834819882063,-15.511754096347378,4.028256146867008,66.87905094537746,0.464055894778128,553,0,0.09094952027867297,0.47566269156758145,619
0_0_0_10_14_16.bin,2,2,1,22,no_offset,located,4018552,4051320,4141432,10,125000.0,500000.0,4,4096,604,5.161203275025486,26.638019561767578,0.7160977948113771,-18.133458126727383,4.419991321221232,62.566290250869315,0.4257567366541676,629,0,0.13190302830483644,2.231554174879292,414
0_0_0_10_14_16.bin,2,2,1,23,no_offset,located,4018552,4051320,4145528,10,125000.0,500000.0,4,4096,734,4.725649587047767,22.331762313842773,-2.1974431092623488,-21.046999030801107,2.6700139275685126,67.69159467356667,0.3299045091423034,759,0,0.09942146708084808,0.34531960363024883,541
0_0_0_10_14_16.bin,2,2,1,24,no_offset,located,4018552,4051320,4149624,10,125000.0,500000.0,4,4096,848,4.77724606045129,22.822078704833984,-1.3788650299845235,-20.228420951523283,1.6713921140756625,68.56664877320145,0.33284518221566856,874,0,0.12478615388262818,-1.2984735047087284,311
0_0_0_10_14_16.bin,2,2,1,25,no_offset,located,4018552,4051320,4153720,10,125000.0,500000.0,4,4096,695,5.1246730169749055,26.262271881103516,-0.002252604242047647,-18.851808525780807,4.755838202723389,67.87910629987346,0.3868977261586674,720,0,0.13180603731169113,-2.8405123233214864,238
0_0_0_10_14_16.bin,2,2,1,26,no_offset,located,4018552,4051320,4157816,10,125000.0,500000.0,4,4096,289,5.087366311959389,25.88129425048828,0.35114655128125294,-18.498409370257505,5.308809828666997,67.87910802077283,0.38128512594137076,314,0,0.14351904377638053,-3.0719920796244384,200
0_0_0_10_14_16.bin,2,2,1,27,no_offset,located,4018552,4051320,4161912,10,125000.0,500000.0,4,4096,577,5.554075054040074,30.847745895385742,2.6896807866514543,-16.159875134887304,4.031205293072001,67.44158035039618,0.4573995113269099,602,0,0.052836719257557174,1.7890719736109673,838
0_0_0_10_14_16.bin,2,2,1,28,no_offset,located,4018552,4051320,4166008,10,125000.0,500000.0,4,4096,1005,6.94868344096449,48.28420639038086,0.9856744486938448,-17.863881472844913,12.244858989710695,67.81661214721134,0.711981988801933,7,0,0.2697060365523537,-1.7280146307036401,13
0_0_0_10_14_16.bin,2,2,1,29,no_offset,located,4018552,4051320,4170104,10,125000.0,500000.0,4,4096,585,5.4886846479049805,30.125654220581055,-1.7700542923357077,-20.619610213874466,3.689444550524765,68.44163911553187,0.4401655864747468,610,0,0.10757301071524537,-2.3704525862647583,431
0_0_0_10_14_16.bin,2,2,1,30,no_offset,located,4018552,4051320,4174200,10,125000.0,500000.0,4,4096,750,4.444585968121674,19.754343032836914,1.2928608158445234,-17.556695105694235,1.4849899249809586,68.19162729209847,0.28968868785341184,810,0,0.020300928185538695,-2.158274002392692,996
0_0_0_10_14_16.bin,2,2,1,31,no_offset,located,4018552,4051320,4178296,10,125000.0,500000.0,4,4096,886,5.5831402212109795,31.171457290649414,1.7753125105124095,-17.074243411026348,5.2990348445476,67.94161637752904,0.45879769944594717,912,0,0.1356010193901728,-0.26896539107307366,244
0_0_0_10_14_16.bin,2,2,1,32,no_offset,located,4018552,4051320,4182392,10,125000.0,500000.0,4,4096,743,4.4000109290106995,19.360097885131836,3.0945538462363267,-15.755002075302432,1.7575278296679777,66.87905058943852,0.28947925717398215,753,0,0.29647184021481354,1.0895886941234316,25
0_0_0_10_14_16.bin,2,2,1,33,no_offset,located,4018552,4051320,4186488,10,125000.0,500000.0,4,4096,556,5.4678605596255565,29.89749526977539,2.0449830969398692,-16.80457282459889,2.9987686541200045,68.87916371042274,0.4340571757733366,591,0,0.045498455413324965,0.4238320950061249,877
0_0_0_10_14_16.bin,2,2,1,34,no_offset,located,4018552,4051320,4190584,10,125000.0,500000.0,4,4096,67,5.363992620747444,28.772417068481445,-0.7400299215638195,-19.58958584310258,8.243081294284263,64.00387453936128,0.4495418015793232,89,0,0.14157130673942916,-0.7167240551452176,370
0_0_0_10_14_16.bin,3,3,2,0,no_offset,located,5518846,5551614,5551614,10,125000.0,500000.0,4,4096,179,4.720637966568867,22.284425735473633,2.1870147021146917,2.1870147021146917,1.7238503553228046,67.87911596999766,0.32829575661125693,803,0,0.1484365004130426,-0.5158548202187824,211
0_0_0_10_14_16.bin,3,3,2,1,no_offset,located,5518846,5551614,5555710,10,125000.0,500000.0,4,4096,669,4.689995321532839,21.99605941772461,0.9667863162636601,0.9667863162636601,1.975396608375579,68.25413295601857,0.322267069627833,826,0,0.02463368620578773,-0.5223321962088276,984
0_0_0_10_14_16.bin,3,3,2,2,no_offset,located,5518846,5551614,5559806,10,125000.0,500000.0,4,4096,828,5.27723110110898,27.84916877746582,-1.6419460952424727,-1.6419460952424727,4.119971908589369,67.31657632570568,0.4137044736606913,871,0,0.2809175144128187,0.7615860037442979,26
0_0_0_10_14_16.bin,3,3,2,3,no_offset,located,5518846,5551614,5563902,10,125000.0,500000.0,4,4096,676,4.5014506771056055,20.263057708740234,-2.975147536274062,-2.975147536274062,1.4175558285488952,67.87910898277096,0.29851684873888656,718,0,0.057107729836403595,1.19959472925716,805
0_0_0_10_14_16.bin,3,3,2,4,no_offset,located,5518846,5551614,5567998,10,125000.0,500000.0,4,4096,64,6.036394867829618,36.43806457519531,2.860179751647758,-3.4230055555318284,7.046650110649687,68.25413243868616,0.5338587316735472,107,0,0.06857073214597986,-2.8303643119494115,735
0_0_0_10_14_16.bin,3,3,2,5,no_offset,located,5518846,5551614,5572094,10,125000.0,500000.0,4,4096,426,4.574975250621095,20.930400848388672,2.6623270627266384,-3.620858244452948,2.7218337569714484,65.12894481265687,0.32136864659169406,468,0,0.10708437822114361,-1.8215477680663,543
0_0_0_10_14_16.bin,3,3,2,6,no_offset,located,5518846,5551614,5576190,10,125000.0,500000.0,4,4096,46,5.656005120252046,31.99039077758789,1.6996754273637114,-4.583509879815875,9.070038438778234,63.50384070025939,0.5037552126742032,89,0,0.21326616160675715,0.3734715886498895,120
0_0_0_10_14_16.bin,3,3,2,7,no_offset,located,5518846,5551614,5580286,10,125000.0,500000.0,4,4096,671,4.22336619172035,17.836822509765625,-2.613517193346254,-2.613517193346254,0.7264865499273955,66.69153988139169,0.26745255157532305,713,0,0.016212231018116894,-2.1382460691455565,1002
0_0_0_10_14_16.bin,3,3,2,8,no_offset,located,5518846,5551614,5584382,10,125000.0,500000.0,4,4096,822,5.189904120978893,26.93510627746582,1.9039656960806377,-4.379219611098948,4.498408295832655,66.75404636340727,0.40349773152075025,865,0,0.026422813014779698,-0.2965556594249478,976
0_0_0_10_14_16.bin,3,3,2,9,no_offset,located,5518846,5551614,5588478,10,125000.0,500000.0,4,4096,450,4.716896634401117,22.249113082885742,-0.2760343125565298,-6.559219619736116,2.170726251563581,68.75416207301441,0.32360387229005855,492,0,0.1254636721928705,1.4032831775281598,300
0_0_0_10_14_16.bin,3,3,2,10,no_offset,located,5518846,5551614,5592574,10,125000.0,500000.0,4,4096,722,4.543307158954593,20.64164161682129,-2.406220604640226,-8.689405911819811,1.4539596662032839,68.56664994635696,0.30104491954864726,765,0,0.04300422488969077,-2.7070194648270225,873
0_0_0_10_14_16.bin,3,3,2,11,no_offset,located,5518846,5551614,5596670,10,125000.0,500000.0,4,4096,980,7.074717729745002,50.05162811279297,-2.518600656183328,-8.801785963362914,14.89519156921199,67.75409954124007,0.7387247185290672,1023,0,0.09325580300609158,-1.642735256552681,532
0_0_0_10_14_16.bin,3,3,2,12,no_offset,located,5518846,5551614,5600766,10,125000.0,500000.0,4,4096,555,4.575642476246416,20.936504364013672,1.816209292643608,-10.750161321715565,1.9258575028220966,68.00411551442085,0.30787113699867047,597,0,0.13224830350586855,0.7433676311137771,293
0_0_0_10_14_16.bin,3,3,2,13,no_offset,located,5518846,5551614,5604862,10,125000.0,500000.0,4,4096,520,4.594656952891975,21.110872268676758,-2.2851506283172434,-8.56833593549683,1.7307498311208032,68.8791690705275,0.30649138997395114,562,0,0.23160260523184215,-0.369796148893666,48
0_0_0_10_14_16.bin,3,3,2,14,no_offset,located,5518846,5551614,5608958,10,125000.0,500000.0,4,4096,436,4.499863411620452,20.248767852783203,-0.9839440026847552,-7.267129309864341,1.6068343088383574,66.566525883824,0.3041884428236889,478,0,0.08593764905491395,-2.7846898360825723,543
0_0_0_10_14_16.bin,3,3,2,15,no_offset,located,5518846,5551614,5613054,10,125000.0,500000.0,4,4096,224,4.762747108017281,22.683761596679688,-2.7309402452453346,-9.014125552424922,2.4074196686749616,68.00411678873934,0.3335645350287947,267,0,0.14858305660262844,3.0274462549641705,215
0_0_0_10_14_16.bin,3,3,2,16,no_offset,located,5518846,5551614,5617150,10,125000.0,500000.0,4,4096,874,6.128954470725482,37.564083099365234,1.1396689487897342,-11.42670166556944,9.594719026899876,67.94161464744957,0.5528877006277527,917,0,0.22150146376735846,-3.080633071115358,61
0_0_0_10_14_16.bin,3,3,2,17,no_offset,located,5518846,5551614,5621246,10,125000.0,500000.0,4,4096,613,4.095888930235291,16.776308059692383,-1.6224051308975977,-14.18877574525677,0.13317177934769647,68.25413530113565,0.2457918188498866,656,0,0.14413498452057913,-0.030565669955605466,257
0_0_0_10_14_16.bin,3,3,2,18,no_offset,located,5518846,5551614,5625342,10,125000.0,500000.0,4,4096,846,5.491868272867921,30.160619735717773,0.8553986924210769,-11.710971921938096,8.5101816070828,65.94149279003796,0.4573845458996685,889,0,0.19288030620950514,2.2003330831123016,159
0_0_0_10_14_16.bin,3,3,2,19,no_offset,located,5518846,5551614,5629438,10,125000.0,500000.0,4,4096,468,4.0887394145386144,16.717790603637695,-0.737708707518812,-13.304079321877985,0.5229448091131628,67.50408889938353,0.24765596982659768,510,0,0.029415012847472607,-1.236706659706068,966
0_0_0_10_14_16.bin,3,3,2,20,no_offset,located,5518846,5551614,5633534,10,125000.0,500000.0,4,4096,817,5.669193142999159,32.139747619628906,0.6556573050837599,-11.910713309275412,7.863869493095702,67.37907478186298,0.47699894549873284,860,0,0.09278046698806947,1.766794749008993,488
0_0_0_10_14_16.bin,3,3,2,21,no_offset,located,5518846,5551614,5637630,10,125000.0,500000.0,4,4096,511,4.195318750314801,17.600698471069336,-2.811129194850701,-9.094314502030286,0.3252837382636099,69.8792278304386,0.251873110472504,553,0,0.12042379193472644,-1.8888233183512804,328
0_0_0_10_14_16.bin,3,3,2,22,no_offset,located,5518846,5551614,5641726,10,125000.0,500000.0,4,4096,586,3.963301283614692,15.707757949829102,-1.2068959516204134,-7.4900812588,0.14254081171645155,65.94148899368065,0.23820751077268543,629,0,0.17994755352001338,0.1243122256341261,116
