dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_16,-21.0,11,0.4961038961038961,0.5038961038961038,0.0,0.07012987012987014,0.92987012987013,0.2727272727272727,0.07012987012987014,0.92987012987013,0.2727272727272727,0.42597402597402595,0.2727272727272727,0.0,0.0,0.6051948051948052,0.0,0.9935064935064936,0.9270935508429757,0.9369170952658294,0.23314383610767428
0_0_0_10_14_16,-22.0,11,0.6025974025974027,0.3974025974025974,0.0,0.17922077922077922,0.8207792207792209,0.0,0.17922077922077922,0.8207792207792209,0.0,0.42337662337662346,0.0,0.0,0.0,0.41558441558441556,0.00505050505050505,0.9471396637067411,0.8708070921540952,0.7805225377769621,0.2876726329374501
0_0_0_10_14_16,-23.0,11,0.7324675324675325,0.2675324675324675,0.0,0.3194805194805194,0.6805194805194805,0.0,0.3194805194805194,0.6805194805194805,0.0,0.41298701298701307,0.0,0.0,0.0,0.24675324675324675,0.009090909090909092,0.9035921685532365,0.8012306934411452,0.8170036269743775,0.3433113025716654
0_0_0_10_14_16,-24.0,11,0.8337662337662338,0.16623376623376626,0.0,0.509090909090909,0.49090909090909096,0.0,0.509090909090909,0.49090909090909096,0.0,0.3246753246753248,0.0,0.0,0.0,0.14025974025974028,0.011363636363636364,0.8357412988000004,0.7136726665410684,0.6629120123216118,0.44334927528529067
0_0_0_10_14_16,-25.0,11,0.9116883116883119,0.08831168831168833,0.0,0.6441558441558443,0.35584415584415585,0.0,0.6441558441558443,0.35584415584415585,0.0,0.2675324675324676,0.0,0.0,0.0,0.05714285714285714,0.048484848484848485,0.7162583721838509,0.6470618791202476,0.563083523407077,0.5164733618291637
0_0_0_10_14_16,-26.0,11,0.9506493506493506,0.04935064935064937,0.0,0.7792207792207794,0.2207792207792208,0.0,0.7792207792207794,0.2207792207792208,0.0,0.17142857142857126,0.0,0.0,0.0,0.03896103896103897,0.0606060606060606,0.5970834201449174,0.588817408133743,0.6570347192721313,0.47971359251651075
0_0_0_10_14_32,-12.0,7,0.061224489795918366,0.9387755102040816,0.8571428571428571,0.012244897959183673,0.9877551020408164,0.8571428571428571,0.012244897959183673,0.9877551020408164,0.8571428571428571,0.04897959183673469,0.0,0.0,0.0,0.8244897959183674,0.0,0.7142857142857143,0.98319106656839,0.9171399201104228,0.4384442553077192
0_0_0_10_14_32,-13.0,7,0.07755102040816327,0.9224489795918368,0.8571428571428571,0.024489795918367346,0.9755102040816326,0.8571428571428571,0.024489795918367346,0.9755102040816326,0.8571428571428571,0.053061224489795916,0.0,0.0,0.0,0.8040816326530613,0.0,0.8452380952380951,0.9742624541397118,0.9060198819148342,0.45388993135692096
0_0_0_10_14_32,-14.0,7,0.10204081632653061,0.8979591836734694,0.8571428571428571,0.03673469387755102,0.963265306122449,0.8571428571428571,0.03673469387755102,0.963265306122449,0.8571428571428571,0.0653061224489796,0.0,0.0,0.0,0.7551020408163266,0.0,0.8322981366459627,0.9687034244676459,0.905879050656274,0.4551739420191431
0_0_0_10_14_32,-15.0,7,0.12653061224489795,0.873469387755102,0.8571428571428571,0.05306122448979592,0.946938775510204,0.8571428571428571,0.05306122448979592,0.946938775510204,0.8571428571428571,0.07346938775510203,0.0,0.0,0.0,0.746938775510204,0.0,0.8351648351648352,0.959755012956375,0.8126083108269461,0.4925380605130303
0_0_0_10_14_32,-16.0,7,0.1346938775510204,0.8653061224489795,0.8571428571428571,0.07755102040816327,0.9224489795918368,0.8571428571428571,0.07755102040816327,0.9224489795918368,0.8571428571428571,0.05714285714285715,0.0,0.0,0.0,0.7551020408163266,0.0,0.8333333333333334,0.9472226901744524,0.8929417579177236,0.46845812575173185
0_0_0_10_14_32,-17.0,7,0.15102040816326529,0.8489795918367348,0.5714285714285714,0.09387755102040816,0.9061224489795919,0.8571428571428571,0.09387755102040816,0.9061224489795919,0.8571428571428571,0.05714285714285712,0.2857142857142857,0.0,0.0,0.7387755102040817,0.0,0.8025210084033613,0.9373471160630251,0.87743844271422,0.45359120634390326
0_0_0_10_14_32,-18.0,7,0.18367346938775506,0.8163265306122449,0.0,0.1142857142857143,0.8857142857142858,0.8571428571428571,0.1142857142857143,0.8857142857142858,0.8571428571428571,0.06938775510204076,0.8571428571428571,0.0,0.0,0.7428571428571429,0.0,0.7877551020408163,0.9240483662830627,0.8870964375477184,0.44620389657107185
0_0_0_10_14_32,-19.0,7,0.2653061224489796,0.7346938775510203,0.0,0.11836734693877551,0.8816326530612244,0.8571428571428571,0.11836734693877551,0.8816326530612244,0.8571428571428571,0.1469387755102041,0.8571428571428571,0.0,0.0,0.7183673469387755,0.0,0.9224489795918368,0.917442498415498,0.8290457681435444,0.46936151226093104
0_0_0_10_14_32,-20.0,7,0.3959183673469387,0.6040816326530614,0.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.25306122448979584,0.7142857142857143,0.0,0.0,0.6408163265306123,0.0,0.9183673469387755,0.9023954660540409,0.8879928272047714,0.47314733387696534
0_0_0_10_14_32,-21.0,7,0.5428571428571428,0.4571428571428572,0.0,0.15918367346938772,0.8408163265306123,0.42857142857142855,0.15918367346938772,0.8408163265306123,0.42857142857142855,0.3836734693877551,0.42857142857142855,0.0,0.0,0.5428571428571429,0.0,0.8979591836734694,0.8833186809803857,0.8772462522911858,0.4880608905892008
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.24489795918367346,0.7551020408163266,0.0,0.42857142857142855,0.0,0.0,0.0,0.36326530612244895,0.0,0.8738095238095239,0.8381254283936583,0.5275697242111936,0.49669031272512826
0_0_0_10_14_32,-23.0,7,0.7755102040816327,0.22448979591836737,0.0,0.34285714285714286,0.6571428571428573,0.0,0.34285714285714286,0.6571428571428573,0.0,0.4326530612244899,0.0,0.0,0.0,0.22040816326530613,0.0,0.840775726736318,0.7836660056716315,0.6616010358066866,0.48845230549865726
0_0_0_10_14_32,-24.0,7,0.8530612244897959,0.14693877551020407,0.0,0.5142857142857143,0.48571428571428577,0.0,0.5142857142857143,0.48571428571428577,0.0,0.3387755102040816,0.0,0.0,0.0,0.1346938775510204,0.0,0.7680113622509935,0.7016429751895883,0.6940387656101414,0.5885152742246921
0_0_0_10_14_32,-25.0,7,0.8979591836734694,0.1020408163265306,0.0,0.6489795918367347,0.35102040816326535,0.0,0.6489795918367347,0.35102040816326535,0.0,0.24897959183673468,0.0,0.0,0.0,0.061224489795918366,0.0,0.6754064675723662,0.6309269919108844,0.6596479259330393,0.5154635537541917
0_0_0_10_14_32,-26.0,7,0.9346938775510203,0.06530612244897961,0.0,0.763265306122449,0.236734693877551,0.0,0.763265306122449,0.236734693877551,0.0,0.17142857142857126,0.0,0.0,0.0,0.024489795918367346,0.0,0.5674697151587907,0.5796437469711387,0.4119947689443883,0.6088005982114364
mean_of_datasets,-12.0,28,0.02040816326530612,0.9795918367346937,0.9523809523809524,0.004081632653061224,0.9959183673469388,0.9523809523809524,0.004081632653061224,0.9959183673469388,0.9523809523809524,0.016326530612244896,0.0,0.0,0.0,0.8658256029684601,0.0,0.4653679653679654,0.9904387314568615,0.9276714452688665,0.31074117223124914
mean_of_datasets,-13.0,28,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.008163265306122448,0.9918367346938775,0.9523809523809524,0.008163265306122448,0.9918367346938775,0.9523809523809524,0.01768707482993197,0.0,0.0,0.0,0.8599752628324057,0.0,0.509018759018759,0.9865495868331354,0.9237082354339371,0.31549168641239017
mean_of_datasets,-14.0,28,0.034013605442176874,0.9659863945578232,0.9523809523809524,0.012244897959183673,0.9877551020408163,0.9523809523809524,0.012244897959183673,0.9877551020408163,0.9523809523809524,0.0217687074829932,0.0,0.0,0.0,0.844687693259122,0.0,0.5683418031244117,0.9835437845162787,0.9203859467123573,0.3139499888177929
mean_of_datasets,-15.0,28,0.043042671614100185,0.9569573283858998,0.9220779220779222,0.017687074829931974,0.982312925170068,0.9523809523809524,0.017687074829931974,0.982312925170068,0.9523809523809524,0.02535559678416821,0.030303030303030314,0.0,0.0,0.8411008039579468,0.0,0.5692973692973693,0.9791043590798169,0.8881604572871037,0.32245346566308536
mean_of_datasets,-16.0,28,0.05407544836116265,0.9459245516388374,0.7917748917748918,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.028225108225108226,0.1606060606060606,0.0,0.0,0.8400123685837971,0.0,0.5686868686868687,0.9730837368288213,0.9099435550546916,0.31670345075764256
mean_of_datasets,-17.0,28,0.0868769325912183,0.9131230674087817,0.5419913419913419,0.031292517006802724,0.9687074829931973,0.9523809523809524,0.031292517006802724,0.9687074829931973,0.9523809523809524,0.05558441558441557,0.41038961038961036,0.0,0.0,0.8336178107606679,0.0,0.5584160937102113,0.9674491162368616,0.8822545529759099,0.32039895634919885
mean_of_datasets,-18.0,28,0.14390847247990102,0.856091527520099,0.16363636363636366,0.03991341991341992,0.9600865800865801,0.8887445887445887,0.03991341991341992,0.9600865800865801,0.8887445887445887,0.1039950525664811,0.725108225108225,0.0,0.0,0.83004329004329,0.0,0.6141001855287569,0.9592781752148593,0.8776869117435219,0.32684922392939536
mean_of_datasets,-19.0,28,0.24341372912801482,0.7565862708719852,0.0,0.044131106988249846,0.9558688930117502,0.8554112554112554,0.044131106988249846,0.9558688930117502,0.8554112554112554,0.19928262213976497,0.8554112554112554,0.0,0.0,0.7879406307977735,0.0,0.8408163265306122,0.9524581243094121,0.8511250088645058,0.33762359831903055
mean_of_datasets,-20.0,28,0.3733580705009276,0.6266419294990725,0.0,0.06805194805194804,0.931948051948052,0.6502164502164502,0.06805194805194804,0.931948051948052,0.6502164502164502,0.30530612244897953,0.6502164502164502,0.0,0.0,0.709882498453927,0.0,0.9394557823129251,0.9351756726458357,0.8770772234205243,0.3368037111155384
mean_of_datasets,-21.0,28,0.5187012987012988,0.4812987012987013,0.0,0.12024737167594308,0.879752628324057,0.4004329004329004,0.12024737167594308,0.879752628324057,0.4004329004329004,0.39845392702535554,0.4004329004329004,0.0,0.0,0.5836363636363636,0.0,0.95759000833535,0.9022869747885002,0.8996750749803705,0.34844912753254037
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.2042300556586271,0.795769944341373,0.09999999999999999,0.44207792207792207,0.09999999999999999,0.0,0.0,0.40056895485466915,0.0016835016835016834,0.9223001807320227,0.8571479751474058,0.6873951186290223,0.3826966931577196
mean_of_datasets,-23.0,28,0.7674211502782932,0.23257884972170687,0.0,0.3322077922077922,0.6677922077922078,0.0,0.3322077922077922,0.6677922077922078,0.0,0.43521335807050104,0.0,0.0,0.0,0.25572047000618425,0.004545454545454546,0.8750456851052629,0.7921200824851792,0.7561663627960584,0.41425938996853473
mean_of_datasets,-24.0,28,0.8489424860853433,0.15105751391465677,0.0,0.5058874458874459,0.4941125541125541,0.0,0.5058874458874459,0.4941125541125541,0.0,0.34305504019789734,0.0,0.0,0.0,0.15165120593692022,0.016287878787878785,0.8012556734784574,0.7131801591582702,0.6941811021732041,0.5026292396762527
mean_of_datasets,-25.0,28,0.9098824984539271,0.090117501546073,0.0,0.6491403834260977,0.35085961657390236,0.0,0.6491403834260977,0.35085961657390236,0.0,0.2607421150278294,0.0,0.0,0.0,0.06421768707482993,0.05782828282828283,0.701136087551247,0.642551825390222,0.6259840859895465,0.5231837589506352
mean_of_datasets,-26.0,28,0.9474953617810759,0.05250463821892395,0.0,0.7760667903525048,0.22393320964749533,0.0,0.7760667903525048,0.22393320964749533,0.0,0.17142857142857126,0.0,0.0,0.0,0.03638837353123068,0.04464646464646465,0.5848067830171257,0.5823684408552977,0.5591718797832945,0.5421994114284054
