trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,role,candidate_symbol,candidate_coordinate,q2_candidate_power,r_q8,theory_q8,dev_q8,abs_dev_q8,primary_amp_q8,secondary_amp_q8,pair_power_q8,strong_power_q8,r_q4,theory_q4,dev_q4,abs_dev_q4,primary_amp_q4,secondary_amp_q4,pair_power_q4,strong_power_q4,r_q2,theory_q2,dev_q2,abs_dev_q2,primary_amp_q2,secondary_amp_q2,pair_power_q2,strong_power_q2,ratio_variance,c_1m,c_multirate
10:20260821:7,10.0,20260821,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,4046,1,88,0,0,0,6.297640756193777e-08,2.5795136537369707e-05,wrong,4046,4045,0.0004024947379641791,0.9485113555345885,0.98779296875,-0.03928161321541146,0.03928161321541146,0.0022018325980752707,0.040561627596616745,0.001650093700076568,0.001645245633286621,0.9532402093452956,0.98779296875,-0.03455275940470437,0.03455275940470437,0.0014010652666911483,0.028561970219016075,0.0008177491266734895,0.0008157861427919612,0.9437327748955701,0.98779296875,-0.04406019385442994,0.04406019385442994,0.0011961525306105614,0.020062271505594254,0.00040392551884066517,0.0004024947379641791,1.5065355678052202e-05,-0.0015430451368051883,-0.0046933043574525725
10:20260821:8,10.0,20260821,8,exp0_000000_rxg20_0_fulltrim,0,8,849,462,1,28,0,0,0,6.501240630023145e-08,2.6629081620574803e-05,true,849,848,0.00022090775214657354,0.3618554153588295,0.207275390625,0.15458002473382948,0.15458002473382948,0.02958821691572666,0.01677779108285904,0.0011569568538721577,0.0008754625802520934,0.35456381599404896,0.207275390625,0.14728842536904896,0.14728842536904896,0.021221686154603958,0.011657917872071266,0.000586267012356468,0.00045035996324450933,0.3561600485799142,0.207275390625,0.14888465795491418,0.14888465795491418,0.0148629667237401,0.008221911266446114,0.0002885076047043191,0.00022090777983100555,9.79473139011308e-06,-0.023894984046711334,-0.06776530040014714
10:20260821:8,10.0,20260821,8,exp0_000000_rxg20_0_fulltrim,0,8,849,462,1,28,0,0,0,6.501240630023145e-08,2.6629081620574803e-05,wrong,462,461,0.00046320468055306707,0.04719589526551035,0.11279296875,-0.06559707348448965,0.06559707348448965,0.04264393448829651,0.002112311078235507,0.0018229670067333608,0.0018185051486421244,0.05018324325545222,0.11279296875,-0.06260972549454778,0.06260972549454778,0.030259227380156517,0.0015987359220162034,0.0009181767981923588,0.0009156208416440138,0.05610570525903751,0.11279296875,-0.05668726349096249,0.05668726349096249,0.021522190421819687,0.0012792933266609907,0.0004648412719687064,0.00046320468055306707,1.3709390924186414e-05,-0.004302976049729535,-0.011450109009250156
10:20260821:11,10.0,20260821,11,exp0_000000_rxg20_0_fulltrim,0,11,797,604,1,29,0,0,0,6.41980468785086e-08,2.629552000143712e-05,true,797,796,0.00020757942877067895,0.3084234005141268,0.194580078125,0.11384332238912681,0.11384332238912681,0.029202239587903023,0.01302336435765028,0.0010223788161414062,0.0008527707969492905,0.3156209746203686,0.194580078125,0.12104089649536859,0.12104089649536859,0.020217018201947212,0.009323656558990479,0.0004956583966078711,0.0004087278249778649,0.31693062241371833,0.194580078125,0.12235054428871833,0.12235054428871833,0.014407617039978504,0.006684848107397556,0.00025226662298965565,0.00020757942877067895,1.3988119422928619e-05,-0.012960302052594661,-0.04259484448416575
10:20260821:11,10.0,20260821,11,exp0_000000_rxg20_0_fulltrim,0,11,797,604,1,29,0,0,0,6.41980468785086e-08,2.629552000143712e-05,wrong,604,603,0.00040159592054434326,0.20277933340614884,0.1474609375,0.05531839590614884,0.05531839590614884,0.03971230983734131,0.010101137682795525,0.001679100535103787,0.0015770675526169953,0.1992872125015959,0.1474609375,0.051826275001595895,0.051826275001595895,0.028124084696173668,0.0069997264072299,0.0008399603097736215,0.0007909641399975499,0.19473427041966498,0.1474609375,0.047273332919664984,0.047273332919664984,0.020039858296513557,0.004846160765737295,0.00042508119471171475,0.00040159592054434326,1.084969205221396e-05,-0.003060124925629425,-0.007991705403556164
10:20260821:12,10.0,20260821,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,755,1,3,1,1,1,6.638878275846576e-08,2.7192845417867575e-05,true,3881,3880,0.0003646540905130925,0.9511408107195034,0.947509765625,0.0036310450945034045,0.0036310450945034045,0.001979856053367257,0.03854181617498398,0.0014893914240583115,0.0014854715940662566,0.9479065565585056,0.947509765625,0.0003967909335056419,0.0003967909335056419,0.0014923025155439973,0.0271543450653553,0.0007395854227262847,0.0007373584559283858,0.9545567967742689,0.947509765625,0.007047031149268856,0.007047031149268856,0.0009090917301364243,0.01909591816365719,0.000365480538286895,0.0003646540905130925,7.372783959070861e-06,-1.3184488478317238e-05,-7.037536350106592e-05
10:20260821:12,10.0,20260821,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,755,1,3,1,1,1,6.638878275846576e-08,2.7192845417867575e-05,wrong,755,754,0.0004408183542119505,0.16453600518658915,0.184326171875,-0.019790166688410854,0.019790166688410854,0.042079705744981766,0.008287163451313972,0.0018393787136530455,0.0017707016355842514,0.16268239521573177,0.184326171875,-0.021643776659268227,0.021643776659268227,0.029728630557656288,0.005775974132120609,0.0009171533520085417,0.0008837914748336152,0.16720630272704717,0.184326171875,-0.017119869147952826,0.017119869147952826,0.020995674654841423,0.0042154607363045216,0.00045858846343127557,0.0004408183542119505,3.448010894397107e-06,-0.0003916506975550866,-0.0011566416961687948
10:20260821:14,10.0,20260821,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,4074,1,891,0,0,0,6.669297009117698e-08,2.731744054934609e-05,true,2437,2436,6.691751770754317e-05,0.5695474333456423,0.594970703125,-0.025423269779357716,0.025423269779357716,0.012656325474381447,0.016746044158935547,0.0004406125694864961,0.00028042999497301935,0.5649862011602684,0.594970703125,-0.02998450196473157,0.02998450196473157,0.00895797647535801,0.011634419672191143,0.00021560506364173577,0.00013535972110866826,0.570836129225968,0.594970703125,-0.024134573899031952,0.024134573899031952,0.006150091998279095,0.008180312812328339,0.00010474114929483972,6.691751770754317e-05,6.298581610524333e-06,-0.0006463426462740033,-0.002134189243245353
10:20260821:14,10.0,20260821,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,4074,1,891,0,0,0,6.669297009117698e-08,2.731744054934609e-05,wrong,4074,4073,0.0004302462146570131,0.9712470769260871,0.99462890625,-0.02338182932391286,0.02338182932391286,0.0012310335878282785,0.04158317297697067,0.0017306757185270253,0.001729160274832664,0.9790478180297449,0.99462890625,-0.015581088220255057,0.015581088220255057,0.0006296258652582765,0.029420984908938408,0.0008659907817421838,0.0008655943530119815,0.9682449027330858,0.99462890625,-0.026384003516914167,0.026384003516914167,0.0006802785792388022,0.020742379128932953,0.0004307090708737645,0.00043024629192839337,2.072973228424565e-05,-0.0005467099425325914,-0.0015063256265247472
10:20260821:15,10.0,20260821,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,3947,1,3,1,1,1,6.649173228138338e-08,2.7235013542454633e-05,true,1117,1116,0.00033816640504419695,0.3495602980391379,0.272705078125,0.0768552199141379,0.0768552199141379,0.03664219006896019,0.019692301750183105,0.0017304368412700694,0.0013426500930498048,0.3490682664789836,0.272705078125,0.07636318835398359,0.07636318835398359,0.025830136612057686,0.013851653784513474,0.0008590642699635893,0.0006671959573975629,0.3449567621333629,0.272705078125,0.0722516840083629,0.0722516840083629,0.018389301374554634,0.009684114716947079,0.00043194848289518795,0.00033816640504419695,4.2599006528894844e-06,-0.0059067248280505,-0.01696262710633369
10:20260821:15,10.0,20260821,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,3947,1,3,1,1,1,6.649173228138338e-08,2.7235013542454633e-05,wrong,3947,3946,0.0004489442980503723,0.8823577280937962,0.963623046875,-0.0812653187812038,0.0812653187812038,0.005596112925559282,0.04197278246283531,0.0017930309475481072,0.0017617144676724955,0.8862687755766094,0.963623046875,-0.07735427129839056,0.07735427129839056,0.003818047232925892,0.029752744361758232,0.0008998032817289893,0.0008852257970561363,0.8916495954193254,0.963623046875,-0.07197345145567458,0.07197345145567458,0.002574734855443239,0.02118830382823944,0.00045557347869362047,0.00044894421911778615,1.4509812554202608e-05,-0.006604052036610675,-0.017782422851712235
10:20260821:18,10.0,20260821,18,exp0_000000_rxg20_0_fulltrim,0,18,661,3874,1,11,0,0,1,6.599972254066516e-08,2.7033486352656448e-05,true,661,660,0.0002885631567342041,0.2068603752329165,0.161376953125,0.045483422107916505,0.045483422107916505,0.03414039686322212,0.008904227055609226,0.0012448519574361503,0.001165566697978307,0.209907890663702,0.161376953125,0.048530937538701996,0.048530937538701996,0.024114983156323433,0.006406753323972225,0.000622578900783992,0.0005815324126297629,0.20979957509822048,0.161376953125,0.048422621973220475,0.048422621973220475,0.01698714680969715,0.004510116763412952,0.0003089043099538226,0.0002885631567342041,1.993108712311571e-06,-0.002068741686646908,-0.006770737012506028
10:20260821:18,10.0,20260821,18,exp0_000000_rxg20_0_fulltrim,0,18,661,3874,1,11,0,0,1,6.599972254066516e-08,2.7033486352656448e-05,wrong,3874,3873,0.0003859806900339269,0.9178152559742743,0.94580078125,-0.02798552527572573,0.02798552527572573,0.003511243499815464,0.03921254351735115,0.001549952400015154,0.0015376235691001577,0.925289803671159,0.94580078125,-0.020510977578841016,0.020510977578841016,0.0022409011144191027,0.02775368094444275,0.0007752884437705293,0.0007702668059659246,0.9351123168409877,0.94580078125,-0.010688464409012277,0.010688464409012277,0.0013632681220769882,0.01964639127254486,0.0003878391900065982,0.0003859806900339269,5.017099365236152e-05,-0.0007831896249582838,-0.0013683040912730864
10:20260821:19,10.0,20260821,19,exp0_000000_rxg20_0_fulltrim,0,19,73,3391,1,470,0,0,0,6.574391180668965e-08,2.692870627602008e-05,true,73,72,8.926458515623806e-05,0.09627762110923467,0.017822265625,0.07845535548423467,0.07845535548423467,0.01902562379837036,0.0020268855150789022,0.0003660826258083533,0.00036197436091711666,0.09416401331606451,0.017822265625,0.07634174769106451,0.07634174769106451,0.013454798609018326,0.001398661406710744,0.00018298785933986355,0.00018103160560924147,0.09704919816576424,0.017822265625,0.07922693254076424,0.07922693254076424,0.009447994641959667,0.00101547094527632,9.029578399519896e-05,8.926460275449858e-05,1.4874400749388099e-06,-0.006155242804157631,-0.018261699524577533
10:20260821:19,10.0,20260821,19,exp0_000000_rxg20_0_fulltrim,0,19,73,3391,1,470,0,0,0,6.574391180668965e-08,2.692870627602008e-05,wrong,3391,3390,0.0005391535585098951,0.8975687478728253,0.827880859375,0.06968788849782526,0.06968788849782526,0.0052855913527309895,0.046315763145685196,0.0021730873917152754,0.002145149915767211,0.8935603099007446,0.827880859375,0.06567945052574464,0.06567945052574464,0.003858435433357954,0.03239153325557709,0.0010640989506405486,0.0010492114266471564,0.8924771655013924,0.827880859375,0.06459630612639244,0.06459630612639244,0.0027974338736385107,0.023219680413603783,0.0005469791947872752,0.0005391535585098951,4.796109756772351e-06,-0.004856401803285326,-0.013347670899580444
10:20260821:20,10.0,20260821,20,exp0_000000_rxg20_0_fulltrim,0,20,2989,3650,1,101,0,0,0,6.626869349066005e-08,2.714365685377436e-05,true,2989,2988,0.00016278942088221449,0.7823762291129505,0.729736328125,0.05263990098795046,0.05263990098795046,0.007139535620808601,0.02566724643111229,0.0007097805082362414,0.0006588075393554466,0.7857863431630265,0.729736328125,0.056050015038026535,0.056050015038026535,0.004895471502095461,0.017957746982574463,0.000346446317917991,0.0003224806766901622,0.7988202326342295,0.729736328125,0.06908390450922952,0.06908390450922952,0.0032132782507687807,0.012758895754814148,0.00017311457799907816,0.00016278942088221449,5.0212933821100056e-05,-0.002770959176021228,-0.01073536215784567
10:20260821:20,10.0,20260821,20,exp0_000000_rxg20_0_fulltrim,0,20,2989,3650,1,101,0,0,0,6.626869349066005e-08,2.714365685377436e-05,wrong,3650,3649,0.00039615619328098664,0.9448852290004006,0.89111328125,0.05377194775040062,0.05377194775040062,0.002294130390509963,0.03933047130703926,0.0015521490074825,0.0015468859732338386,0.9494046715433921,0.89111328125,0.05829139029339214,0.05829139029339214,0.0014856408815830946,0.0278775617480278,0.0007793655778441338,0.0007771584490151029,0.9377713062504413,0.89111328125,0.04665802500044125,0.04665802500044125,0.0013207693118602037,0.019903672859072685,0.0003979006248561383,0.00039615619328098664,2.2929827314558396e-05,-0.002891422364871814,-0.008489209671464746
10:20260821:21,10.0,20260821,21,exp0_000000_rxg20_0_fulltrim,0,21,693,3172,1,3,1,1,1,6.652362307658597e-08,2.7248076012169612e-05,true,693,692,0.00035600174960468203,0.22202594787666546,0.169189453125,0.052836494751665464,0.052836494751665464,0.03763104975223541,0.01073952205479145,0.0015314332394205689,0.001416095905455217,0.2224312830718503,0.169189453125,0.05324182994685031,0.05324182994685031,0.02670922316610813,0.007640439551323652,0.000771758918674398,0.0007133826021369673,0.2262119594543807,0.169189453125,0.05702250632938069,0.05702250632938069,0.018868006765842438,0.005515940487384796,0.00038642727877624683,0.000356001679315876,3.553389273182717e-06,-0.0027916951776427723,-0.008881507251089542
10:20260821:21,10.0,20260821,21,exp0_000000_rxg20_0_fulltrim,0,21,693,3172,1,3,1,1,1,6.652362307658597e-08,2.7248076012169612e-05,wrong,3172,3171,0.0003780278485004396,0.8999159489243475,0.7744140625,0.12550188642434745,0.12550188642434745,0.00427520927041769,0.03844098001718521,0.001495986358987498,0.0014777089446816327,0.8925213902910836,0.7744140625,0.11810732779108357,0.11810732779108357,0.0032977566588670015,0.027385154739022255,0.0007608218990612947,0.0007499467000801931,0.8893324232704181,0.7744140625,0.11491836077041806,0.11491836077041806,0.0024194582365453243,0.019442936405539513,0.00038388155422824075,0.00037802777606985374,1.965111370078347e-05,-0.015750723496069808,-0.04292594512988101
10:20260821:22,10.0,20260821,22,exp0_000000_rxg20_0_fulltrim,0,22,3273,595,1,3,1,1,1,6.679654523945706e-08,2.7359864930081614e-05,true,3273,3272,0.00029975311990372566,0.6862981875812898,0.799072265625,-0.1127740780437102,0.1127740780437102,0.01574588008224964,0.03444790095090866,0.0014345906194881998,0.0011866578799236138,0.6852726695143448,0.799072265625,-0.11379959611065515,0.11379959611065515,0.01129098515957594,0.024584466591477394,0.0007318823434612322,0.0006043959975874681,0.6798666371559597,0.799072265625,-0.11920562846904026,0.11920562846904026,0.008152468129992485,0.017313381657004356,0.0003662159210116381,0.0002997531844010949,7.960190448788952e-06,-0.01271799267860884,-0.03988628280270473
10:20260821:22,10.0,20260821,22,exp0_000000_rxg20_0_fulltrim,0,22,3273,595,1,3,1,1,1,6.679654523945706e-08,2.7359864930081614e-05,wrong,595,594,0.0003594204716310702,0.056122098870476284,0.145263671875,-0.08914157300452372,0.08914157300452372,0.03808797523379326,0.0022646754514425993,0.0014558226123104153,0.0014506938574100486,0.049799718552013324,0.145263671875,-0.09546395332298668,0.09546395332298668,0.027138104662299156,0.0014223001198843122,0.0007384996622929261,0.0007364767246619032,0.04294297043895918,0.145263671875,-0.10232070143604083,0.10232070143604083,0.01895838789641857,0.00085065932944417,0.0003601440929258406,0.0003594204716310702,2.8964101532397987e-05,-0.007946220037720832,-0.027558076465670017
10:20260821:23,10.0,20260821,23,exp0_000000_rxg20_0_fulltrim,0,23,3277,4027,1,3,1,1,1,6.76383617920378e-08,2.770467299001868e-05,true,3277,3276,0.0003792113475857041,0.8100778550481141,0.800048828125,0.010029026923114137,0.010029026923114137,0.0091561833396554,0.039054010063409805,0.0016090513953822974,0.0015252157020329143,0.8055878045903735,0.800048828125,0.005538976465373491,0.005538976465373491,0.006678461562842131,0.02767360955476761,0.0008104305146360848,0.0007658286657897251,0.8106708840952066,0.800048828125,0.0106220559702066,0.0106220559702066,0.004547927528619766,0.019473351538181305,0.0003998950649351657,0.0003792114201295882,5.1499926462452e-06,-0.00010058138102454822,-0.00024923970698895653
10:20260821:23,10.0,20260821,23,exp0_000000_rxg20_0_fulltrim,0,23,3277,4027,1,3,1,1,1,6.76383617920378e-08,2.770467299001868e-05,wrong,4027,4026,0.00042539127348015585,0.954902556965229,0.983154296875,-0.028251739909771034,0.028251739909771034,0.001896421192213893,0.040155213326215744,0.0016160375706121724,0.0016124411572738945,0.9565143982966099,0.983154296875,-0.02663989857839011,0.02663989857839011,0.0013069210108369589,0.028747187927365303,0.0008281088562598245,0.0008264008137312574,0.9596702150926195,0.983154296875,-0.023484081782380484,0.023484081782380484,0.0008667586371302605,0.02062501572072506,0.00042614254401519575,0.00042539127348015585,3.9208640163552735e-06,-0.0007981608079293494,-0.002063267965374151
10:20260821:24,10.0,20260821,24,exp0_000000_rxg20_0_fulltrim,0,24,893,800,1,86,0,0,0,6.80420313290309e-08,2.7870016032371058e-05,true,893,892,0.0001666930867627904,0.20694046365402727,0.218017578125,-0.011077114470972732,0.011077114470972732,0.026114054024219513,0.006814185064285994,0.0007283769356701936,0.0006819438175798553,0.21008669527262694,0.218017578125,-0.007930882852373061,0.007930882852373061,0.018467236310243607,0.004911577794700861,0.00036516241337177847,0.0003410388169383799,0.22101751201791378,0.218017578125,0.002999933892913781,0.002999933892913781,0.012910966761410236,0.0036631757393479347,0.00018011191921158722,0.00016669306271423993,3.6393868750679944e-05,-0.0001227024650030335,-0.00023099483993363135
10:20260821:24,10.0,20260821,24,exp0_000000_rxg20_0_fulltrim,0,24,893,800,1,86,0,0,0,6.80420313290309e-08,2.7870016032371058e-05,wrong,800,799,0.00037981827471168794,0.04140387457146387,0.1953125,-0.15390862542853612,0.15390862542853612,0.03903383016586304,0.001685956958681345,0.0015264823482839653,0.0015236398974174392,0.03948414224619546,0.1953125,-0.15582835775380455,0.15582835775380455,0.027598237618803978,0.0011344869853928685,0.0007629497803839928,0.0007616627196639671,0.02630591864702893,0.1953125,-0.16900658135297106,0.16900658135297106,0.019488926976919174,0.0005265248473733664,0.0003800955031265895,0.00037981827471168794,4.503324694738779e-05,-0.023687864981301435,-0.07657859984911496
10:20260821:25,10.0,20260821,25,exp0_000000_rxg20_0_fulltrim,0,25,3605,274,1,30,0,0,0,6.842685608202886e-08,2.802764025119902e-05,true,3605,3604,0.00021447217841702448,0.7986346641104602,0.880126953125,-0.08149228901453975,0.08149228901453975,0.007537617813795805,0.029894931241869926,0.0009505225962629824,0.0008937069139561306,0.7932597681017818,0.880126953125,-0.08686718502321822,0.08686718502321822,0.005472456570714712,0.020997749641537666,0.0004708532709270538,0.0004409054900086952,0.7920228693681132,0.880126953125,-0.08810408375688683,0.08810408375688683,0.003845592960715294,0.014644867740571499,0.00022926073635833478,0.00021447215113883176,8.237250588487461e-06,-0.0066409931688292765,-0.021957467827916324
10:20260821:25,10.0,20260821,25,exp0_000000_rxg20_0_fulltrim,0,25,3605,274,1,30,0,0,0,6.842685608202886e-08,2.802764025119902e-05,wrong,274,273,0.00037898540706238215,0.04832521520021606,0.06689453125,-0.018569316049783943,0.018569316049783943,0.038790710270404816,0.0019697584211826324,0.0015085991515203095,0.0015047192032824896,0.047421138191228805,0.06689453125,-0.019473393058771195,0.019473393058771195,0.02741437777876854,0.0013647384475916624,0.0007534106200273731,0.0007515481089970383,0.04144564190125985,0.06689453125,-0.02544888934874015,0.02544888934874015,0.0194675475358963,0.0008417310891672969,0.0003796939182888529,0.00037898540706238215,9.316937769480364e-06,-0.00034481949855676353,-0.001380995442632062
10:20260821:26,10.0,20260821,26,exp0_000000_rxg20_0_fulltrim,0,26,357,79,1,17,0,0,0,6.476401392503328e-08,2.652734010369363e-05,true,357,356,0.00023655350273572243,0.28937752105872605,0.087158203125,0.20221931793372605,0.20221931793372605,0.030386578291654587,0.012373929843306541,0.001076458280041926,0.0009233441402748538,0.2966470820118701,0.087158203125,0.20948887888687012,0.20948887888687012,0.021411113440990448,0.00903038028627634,0.0005399835468977302,0.0004584357787829618,0.28510092632098055,0.087158203125,0.19794272319598055,0.19794272319598055,0.015380294993519783,0.006133643910288811,0.0002741750617059127,0.0002365534740876897,2.2716610026739003e-05,-0.04089265254558138,-0.12398228119912644
10:20260821:26,10.0,20260821,26,exp0_000000_rxg20_0_fulltrim,0,26,357,79,1,17,0,0,0,6.476401392503328e-08,2.652734010369363e-05,wrong,79,78,0.00035426485787670714,0.05868282626713374,0.019287109375,0.03939571689213374,0.03939571689213374,0.03778110444545746,0.0023553187493234873,0.00143295937952948,0.0014274118531185653,0.05538489208971335,0.019287109375,0.03609778271471335,0.03609778271471335,0.026781102642416954,0.0015702358214184642,0.0007196930992785381,0.0007172274587436724,0.0639012577101704,0.019287109375,0.0446141483351704,0.0446141483351704,0.018821924924850464,0.001284848083741963,0.0003559156924750025,0.00035426485787670714,1.2292986660619314e-05,-0.0015520225094451516,-0.004857787644697017
10:20260821:27,10.0,20260821,27,exp0_000000_rxg20_0_fulltrim,0,27,1981,3370,1,11,0,0,1,6.694602402354048e-08,2.742109144004218e-05,true,1981,1980,0.00027986489487958136,0.6931151612943058,0.483642578125,0.20947258316930584,0.20947258316930584,0.014651424251496792,0.033090993762016296,0.0013096781007551498,0.0010950138681578014,0.6959365370051916,0.483642578125,0.21229395888019165,0.21229395888019165,0.010239090770483017,0.02343509905040264,0.0006540428473083733,0.0005492038675021828,0.7019652662717778,0.483642578125,0.2183226881467778,0.2183226881467778,0.007102733477950096,0.016729164868593216,0.00033031378005936654,0.00027986495720057347,1.3625566176004758e-05,-0.04387876309962175,-0.13662590980245745
10:20260821:27,10.0,20260821,27,exp0_000000_rxg20_0_fulltrim,0,27,1981,3370,1,11,0,0,1,6.694602402354048e-08,2.742109144004218e-05,wrong,3370,3369,0.0004442725764009503,0.8900405937326911,0.82275390625,0.06728668748269107,0.06728668748269107,0.005301903933286667,0.042915016412734985,0.0018698088190231138,0.0018416986337053132,0.8899335235250614,0.82275390625,0.06717961727506139,0.06717961727506139,0.003741907188668847,0.03025488555431366,0.0009293599693132289,0.0009153580999046174,0.9007466572516879,0.82275390625,0.0779927510016879,0.0779927510016879,0.0023225615732371807,0.021077774465084076,0.00044966686866242827,0.0004442725764009503,2.5728346788007163e-05,-0.004527498312393335,-0.015149196845216357
10:20260821:28,10.0,20260821,28,exp0_000000_rxg20_0_fulltrim,0,28,3501,494,1,93,0,0,0,6.276138429432516e-08,2.5707063006955586e-05,true,3501,3500,0.00015354761476182865,0.9348517807984383,0.854736328125,0.08011545267343834,0.08011545267343834,0.0017623428720980883,0.025288939476013184,0.0006426363122202928,0.000639530459821458,0.9240963766583634,0.854736328125,0.06936004853336342,0.06936004853336342,0.0014512414345517755,0.017668286338448524,0.00031427444383876665,0.00031216834213740677,0.901056912617288,0.854736328125,0.04632058449228804,0.04632058449228804,0.0013606762513518333,0.01239143405109644,0.0001553990777036652,0.00015354763784267231,0.00019873208187751895,-0.006418485757069938,-0.013573630719205181
10:20260821:28,10.0,20260821,28,exp0_000000_rxg20_0_fulltrim,0,28,3501,494,1,93,0,0,0,6.276138429432516e-08,2.5707063006955586e-05,wrong,494,493,0.00046197479018261767,0.09458295637663751,0.12060546875,-0.02602251237336249,0.02602251237336249,0.043143413960933685,0.004506908357143402,0.0018816663911441767,0.0018613541682044876,0.08817141346422562,0.12060546875,-0.03243405528577438,0.03243405528577438,0.030674101784825325,0.0029661045409739017,0.0009496982964538102,0.0009409005203058242,0.08859203727746726,0.12060546875,-0.032013431472532744,0.032013431472532744,0.021493596956133842,0.002089252695441246,0.0004663396869381345,0.000461974710112726,8.575102062529774e-06,-0.0006771711502218039,-0.002762573989211553
10:20260821:29,10.0,20260821,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,3940,1,127,0,0,0,6.393811427330359e-08,2.618905160634515e-05,true,2269,2268,0.0001395945848048502,0.5137386787595235,0.553955078125,-0.040216399365476496,0.040216399365476496,0.02219540998339653,0.023449614644050598,0.0010425206512855306,0.0005498844269544723,0.5150073730364281,0.553955078125,-0.03894770508857193,0.03894770508857193,0.015664611011743546,0.016634047031402588,0.0005220715587921504,0.00027669152064291325,0.5207297545452347,0.553955078125,-0.033225323579765265,0.033225323579765265,0.010874325409531593,0.01181501429527998,0.00025784551591005473,0.00013959456279767028,9.247819549126747e-06,-0.0016173587779234984,-0.004247452456119102
10:20260821:29,10.0,20260821,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,3940,1,127,0,0,0,6.393811427330359e-08,2.618905160634515e-05,wrong,3940,3939,0.0003211266174255739,0.9408163520517238,0.9619140625,-0.02109771044827624,0.02109771044827624,0.002272138837724924,0.036119189113378525,0.0013097584371058997,0.0013045958222080017,0.9417231350809988,0.9619140625,-0.020190927419001192,0.020190927419001192,0.0015896162949502468,0.025687353685498238,0.0006623670193290512,0.0006598401393638799,0.9273507562483062,0.9619140625,-0.03456330625169379,0.03456330625169379,0.0014038645895197988,0.017920006066560745,0.0003230974532112815,0.0003211266174255739,4.318997767929199e-05,-0.0004451133861593045,-0.002090599052926346
10:20260821:30,10.0,20260821,30,exp0_000000_rxg20_0_fulltrim,0,30,2677,464,1,699,0,0,0,6.23435032529794e-08,2.5535898932420362e-05,true,2677,2676,7.117640385287741e-05,0.35406941125500985,0.653564453125,-0.29949504186999015,0.29949504186999015,0.01726916804909706,0.009466162882745266,0.00038783240483061896,0.0002982241651079548,0.3512932866902467,0.653564453125,-0.3022711664347533,0.3022711664347533,0.011997939087450504,0.006497228052467108,0.00018616451471193817,0.00014395054234617264,0.3450669389715718,0.653564453125,-0.3084975141534282,0.3084975141534282,0.008436610922217369,0.004445027559995651,9.09346738619983e-05,7.117640385287741e-05,1.4168753414111022e-05,-0.08969728010470715,-0.2762500231547922
10:20260821:30,10.0,20260821,30,exp0_000000_rxg20_0_fulltrim,0,30,2677,464,1,699,0,0,0,6.23435032529794e-08,2.5535898932420362e-05,wrong,464,463,0.0004021085110500512,0.10324683534576225,0.11328125,-0.010034414654237753,0.010034414654237753,0.03988480940461159,0.004592100158333778,0.001611885405106362,0.001590798021242193,0.10054259982422808,0.11328125,-0.012738650175771915,0.012738650175771915,0.02817940153181553,0.0031499327160418034,0.0008040007468068779,0.0007940786706912874,0.10650012821721305,0.11328125,-0.0067811217827869474,0.0067811217827869474,0.02005264349281788,0.0023901616223156452,0.00040782138363084177,0.0004021085110500512,5.932105424064646e-06,-0.00010068947745318136,-0.0003148784038109275
10:20260821:31,10.0,20260821,31,exp0_000000_rxg20_0_fulltrim,0,31,1909,3764,1,79,0,0,0,6.194128315506919e-08,2.537114958031634e-05,true,1909,1908,0.00014909386434430825,0.500149677778133,0.466064453125,0.03408522465313302,0.03408522465313302,0.024081971496343613,0.024096393957734108,0.001160577552917031,0.0005806362017663248,0.4994496731402696,0.466064453125,0.03338522001526961,0.03338522001526961,0.017144160345196724,0.01710646227002144,0.0005865532853374829,0.00029392223394181585,0.5073434064592444,0.466064453125,0.04127895333424436,0.04127895333424436,0.0118569266051054,0.01221039891242981,0.00028968055011952334,0.00014909384160066708,1.2727862726840707e-05,-0.0011618025396545467,-0.00399305530622007
10:20260821:31,10.0,20260821,31,exp0_000000_rxg20_0_fulltrim,0,31,1909,3764,1,79,0,0,0,6.194128315506919e-08,2.537114958031634e-05,wrong,3764,3763,0.0003036109149769928,0.9523334838219001,0.9189453125,0.033388171321900084,0.033388171321900084,0.0017378585180267692,0.034720826894044876,0.0012085559724349083,0.00120553582020623,0.9534141129230741,0.9189453125,0.0344688004230741,0.0344688004230741,0.0011916682124137878,0.024388357996940613,0.0005962120789154146,0.0005947920057869371,0.9372389971861302,0.9189453125,0.01829368468613024,0.01829368468613024,0.0011668046936392784,0.017424432560801506,0.0003049722832590184,0.00030361085006591973,5.451618390614083e-05,-0.0011147699842205512,-0.002692043270127961
