packet_id,reference_id,payload_index,start_sample,gt_symbol,decision_q8,decision_q4,decision_q2,accepted,signal_power,offpacket_power,native_esn0_db,r_q8,theory_q8,dev_q8,abs_dev_q8,primary_amp_q8,secondary_amp_q8,pair_power_q8,strong_power_q8,r_q4,theory_q4,dev_q4,abs_dev_q4,primary_amp_q4,secondary_amp_q4,pair_power_q4,strong_power_q4,r_q2,theory_q2,dev_q2,abs_dev_q2,primary_amp_q2,secondary_amp_q2,pair_power_q2,strong_power_q2,ratio_variance,c_1m,c_multirate
exp0_000000_rxg20_0_fulltrim,0,27,1820441,1981,1981,1981,1981,1,6.694602402354048e-08,9.926245921143361e-08,34.41299706424084,0.49815191624412647,0.483642578125,0.01450933811912647,0.01450933811912647,0.02188100479543209,0.02171984873712063,0.0009505302000211227,0.00047877837085772215,0.4985009238440013,0.483642578125,0.014858345719001298,0.014858345719001298,0.015494364313781261,0.015401733107864857,0.0004772887082140787,0.00024007532548817826,0.5021399482581126,0.483642578125,0.01849737013311259,0.01849737013311259,0.010969378985464573,0.011063678190112114,0.00024273225042111424,0.00012240497509436246,3.252078259538512e-06,-0.00021052089265513642,-0.0007766961102614048
exp0_000000_rxg20_0_fulltrim,0,28,1853209,3501,3501,3501,3501,1,6.276138429432516e-08,9.926245921143361e-08,34.13267431419289,0.8750748027223356,0.854736328125,0.02033847459733562,0.02033847459733562,0.004921763204038143,0.03447591885924339,0.001212812734225758,0.0011885889811891343,0.8684186369084865,0.854736328125,0.01368230878348653,0.01368230878348653,0.0036510778591036797,0.02409660443663597,0.0005939767149089415,0.0005806463453757044,0.8509386344894404,0.854736328125,-0.003797693635559596,0.003797693635559596,0.0029420212376862764,0.0167949590831995,0.0002907261395693425,0.0002820706506063454,0.00010360107165310356,-0.00041365354894646635,-0.0007188826711958124
exp0_000000_rxg20_0_fulltrim,0,29,1885977,2269,2269,2269,2269,1,6.393811427330359e-08,9.926245921143361e-08,34.213347408754956,0.5649207241801619,0.553955078125,0.010965646055161926,0.010965646055161926,0.018602116033434868,0.0241535771638155,0.0009294340107297641,0.0005833952898083895,0.5665052525522241,0.553955078125,0.012550174427224059,0.012550174427224059,0.01313904020935297,0.017170531675219536,0.00046746153563271154,0.0002948271580097174,0.5738832359175242,0.553955078125,0.019928157792524215,0.019928157792524215,0.00909101590514183,0.012243549339473248,0.00023255107061565753,0.0001499045004281158,1.5252442815874721e-05,-0.00012024539340708832,-0.0006901361873804553
exp0_000000_rxg20_0_fulltrim,0,30,1918746,2677,2677,2677,2677,1,6.23435032529794e-08,9.926245921143361e-08,34.1036612022574,0.644383924867262,0.653564453125,-0.009180528257737963,0.009180528257737963,0.014363240450620651,0.026026498526334763,0.0008836813017836509,0.0006773786255413056,0.6472582905682367,0.653564453125,-0.006306162556763306,0.006306162556763306,0.00992377195507288,0.018209481611847878,0.000430066470388517,0.000331585220572226,0.6417812598482141,0.653564453125,-0.011783193276785897,0.011783193276785897,0.007099649403244257,0.012719663791358471,0.00021219486861418228,0.00016178984696519575,5.003745432487389e-06,-8.428209909112524e-05,-0.0002678971745140285
exp0_000000_rxg20_0_fulltrim,0,31,1951514,1909,1909,1909,1909,1,6.194128315506919e-08,9.926245921143361e-08,34.07555115211709,0.48361066594046515,0.466064453125,0.017546212815465145,0.017546212815465145,0.021361451596021652,0.020005498081445694,0.0008565315677759033,0.000456311614289176,0.4839727567495046,0.466064453125,0.017908303624504573,0.017908303624504573,0.015187867917120457,0.01424443069845438,0.0004335751377909664,0.00023067133186789688,0.49573161359577567,0.466064453125,0.029667160470775666,0.029667160470775666,0.010465025901794434,0.010287863202393055,0.00021535689639638148,0.0001095167671252284,3.170213290531833e-05,-0.0003078695841655933,-0.0015404194661771094
exp0_000002_rxg20_0_fulltrim,2,0,935690,3293,3294,3294,3294,0,2.9163573151300435e-08,1.0311762318316182e-07,30.638677869252703,0.780041727266133,0.803955078125,-0.023913350858867033,0.023913350858867033,0.005351639352738857,0.018978608772158623,0.0003888276346884394,0.0003601875909266562,0.774968325792837,0.803955078125,-0.02898675233216297,0.02898675233216297,0.0038636261597275734,0.013305628672242165,0.00019196736146572402,0.0001770397543635928,0.7854032531865821,0.803955078125,-0.018551824938417893,0.018551824938417893,0.0025209453888237476,0.009226415306329727,9.148190505830719e-05,8.512673940487547e-05,1.815256360195786e-05,-0.0005718483492992767,-0.0017744029322130938
exp0_000002_rxg20_0_fulltrim,2,1,968458,313,313,313,313,1,2.8571456172268963e-08,1.0311762318316182e-07,30.549594289987397,0.1454967230437285,0.076416015625,0.06908070741872849,0.06908070741872849,0.021157249808311462,0.0036024560686200857,0.0004606069091776331,0.0004476292194512954,0.1330145945120814,0.076416015625,0.05659857888708139,0.05659857888708139,0.01492836233228445,0.002290338510647416,0.00022810165241732386,0.00022285600192396924,0.1269843703115907,0.076416015625,0.05056835468659071,0.05056835468659071,0.010654089972376823,0.0015496892156079412,0.00011591116980447194,0.00011350963313950038,5.9430482251981226e-05,-0.0047721441374719694,-0.010592132247469965
exp0_000002_rxg20_0_fulltrim,2,2,1001226,1433,1433,1433,1433,1,2.8822207680385437e-08,1.0311762318316182e-07,30.587542969996342,0.39106117230029835,0.349853515625,0.041207656675298354,0.041207656675298354,0.018056616187095642,0.011595978401601315,0.00046050810321848854,0.00032604138812808436,0.39053718714024244,0.349853515625,0.04068367151524244,0.04068367151524244,0.012945414520800114,0.008295281790196896,0.00023639545709411465,0.00016758375711534244,0.3890390949689708,0.349853515625,0.03918557934397082,0.03918557934397082,0.009127102792263031,0.005811828188598156,0.00011708135227431974,8.330400538053562e-05,7.341819261614221e-07,-0.001698070968669261,-0.004889475907078204
exp0_000002_rxg20_0_fulltrim,2,3,1033994,2865,2865,2865,2865,1,3.087116764368785e-08,1.0311762318316182e-07,30.885801099703507,0.7053472715528807,0.699462890625,0.0058843809278806836,0.0058843809278806836,0.008473617024719715,0.020284362137317657,0.00048325753279946596,0.00041145534731784617,0.7090171984544048,0.699462890625,0.009554307829404807,0.009554307829404807,0.005933273117989302,0.014457186684012413,0.0002442139767090403,0.00020901024681638583,0.7075858423915529,0.699462890625,0.008122951766552866,0.008122951766552866,0.004168459214270115,0.010086867026984692,0.00011912093864110442,0.00010174488642007099,2.2809270045496593e-06,-3.462593890440593e-05,-0.0001941740094097259
exp0_000002_rxg20_0_fulltrim,2,4,1066763,3469,3469,3469,3469,1,2.938706659844156e-08,1.0311762318316182e-07,30.67183290996921,0.8580537125521008,0.846923828125,0.011129884427100833,0.011129884427100833,0.0033979725558310747,0.020540466532111168,0.00043345698284696015,0.000421910765356779,0.863090694077794,0.846923828125,0.01616686595279404,0.01616686595279404,0.002268295269459486,0.014299572445452213,0.00020962293555218847,0.0002044777721227362,0.8716514434308541,0.846923828125,0.0247276153058541,0.0247276153058541,0.0014648641226813197,0.009948307648301125,0.00010111465196316556,9.896882506524665e-05,3.1506210825232556e-05,-0.00012387432736062166,-0.0010282030516357754
exp0_000002_rxg20_0_fulltrim,2,5,1099531,3985,3985,3985,3985,1,3.0635793243844216e-08,1.0311762318316182e-07,30.852561836845076,0.9906349414936855,0.972900390625,0.017734550868685472,0.017734550868685472,0.00021431453933473676,0.022670170292258263,0.0005139825518017593,0.0005139366210799891,0.9938362804167565,0.972900390625,0.020935889791756535,0.020935889791756535,9.99769035843201e-05,0.016120245680212975,0.0002598723161716754,0.00025986232079042507,0.9712114930936449,0.972900390625,-0.001688897531355149,0.001688897531355149,0.0003366878954693675,0.011358531191945076,0.0001291295895773448,0.00012901623083838923,9.993332445171617e-05,-0.0003145142945139926,-0.0008556114752097017
