packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,dechirp_pnr_db,dechirp_gt_bin_power,dechirp_total_fft_energy,dechirp_residual_fft_energy,dechirp_gt_symbol_snr_db,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
7,0,39,31,30543285,759,759,759,759,759,16.619450716414285,4.555272567367873e-06,0.00014869651802700327,0.0001441412454596354,-15.002739019348837,10.409686129828115,0.16035564381393413,1,1,1,1
7,0,40,32,30547381,494,494,494,494,494,17.963360885494684,5.5115108403751365e-06,0.00014155191529475819,0.00013604040445438305,-13.923972484927681,11.729565125933668,0.15703812558564456,1,1,1,1
7,0,41,33,30551477,303,303,303,303,303,16.5803005776203,7.200022988334122e-06,0.00024111724923168412,0.00023391722624335,-15.117283224521415,10.852646831225318,0.16977646097492285,1,1,1,1
7,0,42,34,30555573,1022,1022,1022,1022,1022,12.940399864774616,6.630031724916838e-06,0.00052251851390257,0.0005158884821776532,-18.910402253191208,8.941190921253785,0.1455894941707229,1,1,1,1
7,0,43,35,30559669,720,720,720,720,720,13.756298850608449,6.130474509708948e-06,0.0003965038513505334,0.00039037337684082445,-18.03986100470081,5.642069523859986,0.13864776667902526,1,1,1,1
7,0,44,36,30563765,314,314,314,314,314,18.162085373287027,6.272913756840521e-06,0.00014686914468379396,0.00014059623092695344,-13.505043616878842,12.744567036211249,0.15079976752062307,1,1,1,1
7,0,45,37,30567861,602,602,602,602,602,18.85278210878363,6.9906553183752065e-06,0.00014339230786169542,0.0001364016525433202,-12.903017426387857,13.074198515583708,0.15958782757530635,1,1,1,1
7,0,46,38,30571957,7,7,7,7,7,16.65038185660333,4.284975858128532e-06,0.00014389153067768815,0.00013960655481955962,-15.129574303807411,12.27487634788109,0.1485389733532692,1,1,1,1
7,0,47,39,30576053,414,414,414,414,414,16.229039783193734,4.270412706807759e-06,0.00015246115356029412,0.00014819074085348636,-15.403512205094108,10.73087792880722,0.16616286380356896,1,1,1,1
7,0,48,40,30580149,807,807,807,807,807,18.269131727942064,6.747643033711004e-06,0.00015148598648576079,0.00014473834345204978,-13.314314984466298,12.481843590391218,0.15794695526031366,1,1,1,1
7,0,49,41,30584245,195,195,195,195,195,18.139354115140556,6.530156707121543e-06,0.0001510650071432719,0.00014453485043615036,-13.450489740237952,11.643337251865344,0.15476379508988958,1,1,1,1
7,0,50,42,30588341,826,826,826,826,826,19.205383613705685,7.607149903086224e-06,0.00015108550482986703,0.0001434783549267808,-12.755644142103385,12.734838562427015,0.1402746082645294,1,1,1,1
7,0,51,43,30592437,928,928,928,928,928,16.92477856946061,4.748887543329361e-06,0.0001389896909667658,0.00013424080342343644,-14.512926573848786,10.515289664992464,0.16115778102858322,1,1,1,1
7,0,52,44,30596533,761,761,761,761,761,18.210769240577214,6.640565736051353e-06,0.00015114976929377598,0.00014450920355772463,-13.376904272791176,10.743007579635025,0.1404887760875954,1,1,1,1
7,0,53,45,30600629,590,590,590,590,590,17.918108098904472,6.111079660812285e-06,0.0001575259920756383,0.000151414912414826,-13.940507046816448,11.695201095589344,0.13217471760960048,1,1,1,1
7,0,54,46,30604725,383,383,383,383,383,12.123049583839247,5.260903230435744e-06,0.0004796098915479164,0.0004743489883174807,-19.55037665246853,7.761651769868093,0.12833798087501186,1,1,1,1
7,0,55,47,30608821,267,267,267,267,267,12.191868581407835,6.018416691581409e-06,0.0005446238787926333,0.0005386054621010519,-19.517885000686036,5.236636034343775,0.16019081911681035,1,1,1,1
7,0,56,48,30612917,314,314,314,314,314,16.918366853008525,4.821587549783688e-06,0.0001506039722707275,0.0001457823847209438,-14.805149931436947,12.722907621864811,0.1309687285935976,1,1,1,1
8,1,8,0,31916673,803,803,803,803,803,15.399531411173381,3.338843420513417e-06,0.00014180617451168748,0.00013846733109117406,-16.177512686953506,9.808913230736902,0.14692741778227825,1,1,1,1
8,1,9,1,31920769,711,711,711,711,711,15.526402775398946,3.0779290620953746e-06,0.000134390532361609,0.0001313126032995136,-16.30047805093411,9.188984209103232,0.1937875218761391,1,1,1,1
8,1,10,2,31924865,922,922,922,922,922,15.100252180899464,2.9871798585553397e-06,0.00014030292916726478,0.00013731574930870942,-16.624589787874655,10.809375569170822,0.14235050454266915,1,1,1,1
8,1,11,3,31928961,718,718,718,718,718,15.557517181730296,3.2425292022678163e-06,0.00013842340248405443,0.0001351808732817866,-16.200313516652567,8.117829241957345,0.15741804885489402,1,1,1,1
8,1,12,4,31933057,756,756,756,756,756,15.601884627641684,3.4942965336668205e-06,0.0001479402395482436,0.0001444459430145768,-16.163455911332342,10.316289232900207,0.1597098535462715,1,1,1,1
8,1,13,5,31937153,109,109,109,109,109,10.122599973946759,4.271784077252534e-06,0.0006238357849586463,0.0006195640008813937,-21.61476882983836,2.4799809878777674,0.14511743605803876,1,1,1,1
8,1,14,6,31941249,932,932,932,932,932,10.350309872142097,3.00920568338429e-06,0.00041730529061836935,0.0004142960849349851,-21.388589558842895,4.29423564573565,0.15388705488176202,1,1,1,1
8,1,15,7,31945345,468,468,468,468,468,15.235350920850145,2.9641152441911914e-06,0.00013460847777908584,0.00013164436253489464,-16.47507180938774,8.866437516788475,0.17478248394671997,1,1,1,1
8,1,16,8,31949441,89,89,89,89,89,16.07350687431015,3.607089859762082e-06,0.00013868605656072182,0.00013507896670095974,-15.734307682103253,8.758385304899411,0.13830631801080337,1,1,1,1
8,1,17,9,31953537,713,713,713,713,713,14.716585597046489,2.7676826391874687e-06,0.00013890772177492484,0.00013614003913573738,-16.918695815543593,7.45839144226625,0.16740869388405058,1,1,1,1
8,1,18,10,31957633,865,865,865,865,865,16.609937200612382,4.51211334146287e-06,0.0001506877986311981,0.00014617568528973524,-15.104951382226163,11.159533133919739,0.14786383192466854,1,1,1,1
8,1,19,11,31961729,92,92,92,92,92,13.531006342596486,2.4400666389780648e-06,0.00016999994923532716,0.0001675598825963491,-18.367683601756198,8.527327166347083,0.1431239817155026,1,1,1,1
8,1,20,12,31965825,645,682,645,645,645,9.075339818843007,1.1508589187149616e-06,0.0004966252448492538,0.0004954743859305389,-26.33999120412273,4.155199305999717,0.16315785422181533,0,1,1,1
8,1,21,13,31969921,426,426,426,426,426,11.540833813495068,1.687225574708014e-06,0.00017848015227998952,0.00017679292670528152,-20.20291735618975,8.151839019084273,0.14020140835972422,1,1,1,1
8,1,22,14,31974017,765,765,765,765,765,15.808032544568288,4.5490084046861945e-06,0.0001771426952112683,0.0001725936868065821,-15.791081666640183,9.849602408518773,0.17905134284484206,1,1,1,1
8,1,23,15,31978113,1023,1023,1023,1023,1023,16.20159643667046,4.283901146476124e-06,0.00015084892996436344,0.00014656502881788732,-15.341909170556814,10.777790355500594,0.13698599967542044,1,1,1,1
8,1,24,16,31982209,597,940,597,597,597,10.282584210834166,1.9950859996015208e-06,0.00028815280746933284,0.00028615772146973133,-21.56643848086857,7.824122613200783,0.17232067292925532,0,1,1,1
8,1,25,17,31986305,562,742,562,562,562,11.129613745335087,1.354190405731398e-06,0.0004776586107060471,0.0004763044203003157,-25.462048794105986,5.345009171024243,0.14561836233277453,0,1,1,1
8,1,26,18,31990401,827,827,827,827,827,11.882983135834701,6.199927738217981e-06,0.0006254359084366307,0.0006192359806984128,-19.99469555371292,4.792386680369443,0.1421980599657378,1,1,1,1
8,1,27,19,31994497,890,589,890,890,890,9.968497549870367,1.766379915149087e-06,0.0004072640609259989,0.0004054976810108498,-23.609042570042273,5.370211126343252,0.12032472175309196,0,1,1,1
8,1,28,20,31998593,174,518,174,174,174,9.909633865262592,1.3095538014177259e-06,0.0004776912212886374,0.0004763816674872197,-25.60831694667484,2.269263928034589,0.15754394607631364,0,1,1,1
8,1,29,21,32002689,267,378,708,708,708,9.990192974187854,2.0034245790980496e-06,0.0006531425275895029,0.0006511391030104049,-25.119007792885103,0.528453149848673,0.13995513515722757,0,0,0,0
8,1,30,22,32006785,917,917,917,917,917,11.478609482693628,4.6009762067061866e-06,0.0004906252969506819,0.0004860243207439757,-20.23808014601154,4.305782450054406,0.1874294684343228,1,1,1,1
8,1,31,23,32010881,656,95,656,656,656,10.951678471463138,3.40424824295413e-06,0.0005049955204231554,0.0005015912721802012,-21.68328749069657,1.027256258651268,0.11448596517634517,0,1,1,1
8,1,32,24,32014977,889,360,889,889,889,9.869195654328248,2.5449941042124223e-06,0.0006285774200204448,0.0006260324259162324,-23.90910047890771,3.513994546560407,0.15851008298354402,0,1,1,1
8,1,33,25,32019073,66,66,66,66,66,13.261416368756706,4.050540784783507e-06,0.00029234681029689325,0.00028829626951210974,-18.523260133239884,6.839417739958716,0.16128812599528658,1,1,1,1
8,1,34,26,32023169,586,586,586,586,586,14.398037062502409,2.727607990940311e-06,0.00014955990018571572,0.0001468322921947754,-17.310396244968942,8.35552985142048,0.16739506645044197,1,1,1,1
8,1,35,27,32027265,425,425,425,425,425,13.382097468441694,2.089905288077737e-06,0.00013956806990191115,0.00013747816461383343,-18.1810712063782,9.431136302125282,0.1399287415986505,1,1,1,1
8,1,36,28,32031361,860,860,860,860,860,17.167046819239562,5.78104378098584e-06,0.00016504781517574538,0.00015926677139475954,-14.401189178852817,8.972442658688122,0.16427190830089022,1,1,1,1
8,1,37,29,32035457,553,553,553,553,553,16.551629159655125,5.486587547742306e-06,0.00018226621349762428,0.00017677962594988197,-15.081298971444067,11.036173767023232,0.15081882592204168,1,1,1,1
8,1,38,30,32039553,629,629,629,629,629,12.498482668972418,4.987866563355983e-06,0.00043798001111740434,0.00043299214455404836,-19.385651907434095,5.814228404850988,0.151394865384878,1,1,1,1
8,1,39,31,32043649,759,786,759,759,759,11.439152562368072,2.6221901428029e-06,0.00039978976169650687,0.00039716757155370397,-21.803096009591727,4.873256780545116,0.19402038326311494,0,1,1,1
8,1,40,32,32047746,494,494,494,494,494,13.050082626733317,4.9654831504909736e-06,0.0003806499193231167,0.00037568443617262573,-18.78861690990044,7.972223917985684,0.16857447969087727,1,1,1,1
8,1,41,33,32051842,303,303,303,303,303,15.554509865453376,3.667787378775248e-06,0.00015503640684776858,0.00015136861946899333,-16.156316983133475,9.015057889234454,0.14534188329423942,1,1,1,1
8,1,42,34,32055938,1022,1022,1022,1022,1022,15.046806868172641,3.1749367539199783e-06,0.0001417223512982515,0.00013854741454433152,-16.398633473696314,9.935316355746311,0.1723451720017213,1,1,1,1
8,1,43,35,32060034,720,720,720,720,720,14.107439290825788,2.273042611703781e-06,0.00013419401232169978,0.000131920969709996,-17.6370625768789,7.8221458424240815,0.1538705055702765,1,1,1,1
8,1,44,36,32064130,314,314,314,314,314,15.907225339414786,3.3753377045275644e-06,0.00013733927415298354,0.00013396393644845596,-15.98670669773589,10.905927734118015,0.1500777792035246,1,1,1,1
8,1,45,37,32068226,602,602,602,602,602,16.69933791529943,4.617018522178799e-06,0.0001438468319786009,0.0001392298134564221,-14.793706244386392,10.326837128000294,0.18814103030053547,1,1,1,1
8,1,46,38,32072322,7,7,7,7,7,15.59329945850628,3.048837649893325e-06,0.00013364915821539002,0.0001306003205654967,-16.318099440685874,8.946484525847042,0.15226130853572897,1,1,1,1
8,1,47,39,32076418,414,414,414,414,414,16.975195919487987,4.528456926702375e-06,0.00014098190190720513,0.00013645344498050275,-14.7903426336524,10.571617722319104,0.16339329067977806,1,1,1,1
8,1,48,40,32080514,807,807,807,807,807,15.89930114886878,4.103220660582401e-06,0.00016250886912961746,0.00015840564846903506,-15.866457908854272,8.710661490804059,0.15134922363134562,1,1,1,1
8,1,49,41,32084610,195,195,195,195,195,16.539892041876037,5.177837646126867e-06,0.000173562460973641,0.00016838462332751414,-15.121540009710596,10.905938684430016,0.15824228676463642,1,1,1,1
8,1,50,42,32088706,826,826,826,826,826,13.964744102900905,4.640133717481731e-06,0.0002638587211602882,0.00025921858744280645,-17.47135643635913,9.530042052717702,0.13111281211997702,1,1,1,1
8,1,51,43,32092802,928,901,928,928,928,10.312937160941136,3.8143475729266043e-06,0.0005812065628824079,0.0005773922153094813,-21.800506596922332,3.2712166624269807,0.14098934381625505,0,1,1,1
8,1,52,44,32096898,761,126,761,761,761,9.736139289594348,1.5372394529308679e-06,0.00038140153634382614,0.00037986429689089527,-23.92886954505938,6.228636151212087,0.14623488548098224,0,1,1,1
8,1,53,45,32100994,590,590,590,590,590,15.631531045432403,3.430393490610388e-06,0.0001418480866269196,0.0001384176931363092,-16.058476674546668,8.46886185475077,0.14274555165726693,1,1,1,1
8,1,54,46,32105090,383,383,383,383,383,16.627260485082815,4.346146575160553e-06,0.00014723890492310688,0.00014289275834794633,-15.16905850819623,9.643629809295962,0.15392259389433566,1,1,1,1
8,1,55,47,32109186,267,267,267,267,267,15.045313084814865,3.1476600818241087e-06,0.000141083425621615,0.0001379357655397909,-16.416890631132745,11.214351572913536,0.14431657551880542,1,1,1,1
8,1,56,48,32113282,314,314,314,314,314,14.912031238239912,2.99193423345584e-06,0.0001403299393331719,0.00013733800509971604,-16.618386918199754,10.669180353043169,0.14339340043368576,1,1,1,1
9,2,8,0,33417040,803,803,803,803,803,13.391531503669466,2.371397679517946e-06,0.0001563235724151902,0.00015395217473567228,-18.123814375858743,9.294455558320887,0.18669559231599897,1,1,1,1
9,2,9,1,33421136,711,903,711,711,711,10.614607377234552,2.3749008705898516e-06,0.0004906225224622464,0.0004882476215916566,-23.129946496835654,3.486727332043602,0.1659357977596821,0,1,1,1
9,2,10,2,33425232,922,922,922,922,922,12.505233911201568,6.438705951657695e-06,0.0005199339445335131,0.0005134952385818554,-19.017378291156636,4.444640250345915,0.16861200912036056,1,1,1,1
9,2,11,3,33429328,718,718,718,718,718,12.375516527560608,1.7009523082525468e-06,0.0001464584201440286,0.00014475746783577606,-19.29948840703173,9.34276344267311,0.14204690821967117,1,1,1,1
9,2,12,4,33433424,756,756,756,756,756,14.763891764108942,2.7556477626858533e-06,0.00014234823924117872,0.00013959259147849288,-17.04638666203673,11.062896111772993,0.1574988260132798,1,1,1,1
9,2,13,5,33437520,109,109,109,109,109,16.4517522347193,3.8142188864105035e-06,0.00013761311263375069,0.00013379889374734018,-15.450469104254577,9.794039347121414,0.1385434572719447,1,1,1,1
9,2,14,6,33441616,932,932,932,932,932,14.448544890202463,2.6627582207645715e-06,0.00014578223079309314,0.00014311947257232858,-17.30366992927231,10.26532576238651,0.16337766998444206,1,1,1,1
9,2,15,7,33445712,468,468,468,468,468,15.693073883950051,3.828049397227619e-06,0.00014451276401118007,0.00014068471461395246,-15.652693806419517,11.10805071027305,0.16448517854279443,1,1,1,1
9,2,16,8,33449808,89,89,89,89,89,17.375770427468968,4.68363443632846e-06,0.0001348105798457804,0.00013012694540945194,-14.43784244826307,8.979941013768451,0.13793418523381742,1,1,1,1
9,2,17,9,33453904,713,713,713,713,713,18.48847247646116,6.408689456781499e-06,0.00014303001237879684,0.00013662132292201535,-13.287492586834691,11.161739072652088,0.15519259404771343,1,1,1,1
9,2,18,10,33458000,865,865,865,865,865,16.795797925440613,4.8926260734494785e-06,0.00015101378834296504,0.00014612116226951557,-14.751710925991059,11.192114765741616,0.16118491276779937,1,1,1,1
9,2,19,11,33462096,92,92,92,92,92,15.616868725744315,3.728064744502459e-06,0.0001537054693409723,0.00014997740459646986,-16.04542387687308,10.71925384855154,0.16525224299810612,1,1,1,1
9,2,20,12,33466192,645,645,645,645,645,14.68729036078842,2.893631209259029e-06,0.00014530070354201166,0.00014240707233275263,-16.92088378250863,8.87914973180536,0.1670395591074932,1,1,1,1
9,2,21,13,33470288,426,426,426,426,426,14.854569305866587,7.004133613857733e-06,0.0003277010394886771,0.00032069690587481936,-16.607403475410937,8.92498299189531,0.13557642995327268,1,1,1,1
9,2,22,14,33474384,765,1005,765,765,765,9.666450388939632,1.2726184843203826e-06,0.0004932583210646097,0.0004919857025802893,-25.872542551595366,4.050980022003713,0.15236410055969635,0,1,1,1
9,2,23,15,33478480,1023,1023,1023,1023,1023,14.360497859808438,4.800897944442226e-06,0.0002837567076385404,0.0002789558096940982,-17.64212936697335,8.100638657589446,0.13889718224225156,1,1,1,1
9,2,24,16,33482576,597,597,597,597,597,14.13407613683464,2.5867824947823e-06,0.00014923112896888166,0.00014664434647409936,-17.53505411105914,10.760190088534449,0.14674028115854895,1,1,1,1
9,2,25,17,33486672,562,562,562,562,562,17.409625146911377,5.186789883718235e-06,0.0001497825060049479,0.00014459571612122967,-14.452567713535018,11.475598805744962,0.12814570749295284,1,1,1,1
9,2,26,18,33490768,827,827,827,827,827,15.044487943254348,2.64460912057391e-06,0.00013602603419793377,0.00013338142507735986,-17.027338618358762,10.130392314393056,0.20314347730306145,1,1,1,1
9,2,27,19,33494864,890,890,890,890,890,16.50666151365677,4.620781461800157e-06,0.00014848323181541662,0.00014386245035361646,-14.932320239952883,10.861448089117218,0.1500842157035524,1,1,1,1
9,2,28,20,33498960,174,174,174,174,174,17.985148471480176,6.060761323204789e-06,0.0001459303232694599,0.0001398695619462551,-13.631960331850992,9.894626492994664,0.14579688595359466,1,1,1,1
9,2,29,21,33503056,267,267,267,267,267,14.9637316026081,2.836736753001473e-06,0.00013922717983736442,0.00013639044308436294,-16.819649047831117,10.613417511736316,0.1666274162726672,1,1,1,1
9,2,30,22,33507152,917,917,917,917,917,14.727865694346548,2.691123105247125e-06,0.00014416070402444476,0.00014146958091919764,-17.207295020138467,10.177300719705524,0.16325003803739507,1,1,1,1
9,2,31,23,33511248,656,656,656,656,656,15.70488968740678,3.6600042295455355e-06,0.0001478936750344902,0.00014423367080494467,-15.955850693527127,9.948821198272862,0.14479484512458404,1,1,1,1
9,2,32,24,33515344,889,889,889,889,889,14.261246690240814,2.554303349156344e-06,0.00014388501821748778,0.00014133071486833142,-17.429640828606026,10.17964449915718,0.1783129585076426,1,1,1,1
9,2,33,25,33519440,66,66,66,66,66,16.468239988945847,4.4068103895048894e-06,0.00014673224088244453,0.00014232543049293964,-15.091581414449287,9.471198910292264,0.16005603578211147,1,1,1,1
9,2,34,26,33523536,586,649,586,586,586,10.464647113610479,3.467102002177591e-06,0.0004921266662878196,0.000488659564285642,-21.49039784622374,3.8747092451874856,0.14352546838092506,0,1,1,1
9,2,35,27,33527632,425,425,425,425,425,12.001884749692353,5.144589897724801e-06,0.0004983463947466217,0.0004932018048488969,-19.81673896622316,6.872134495744335,0.14524353526285003,1,1,1,1
9,2,36,28,33531728,860,860,860,860,860,15.506906454987366,3.3497721134348723e-06,0.00014538640329540728,0.00014203663118197242,-16.273851003911094,11.664873738501797,0.15510761130559833,1,1,1,1
9,2,37,29,33535824,553,553,553,553,553,14.46833095245734,2.8359458462547078e-06,0.00015276291733077118,0.00014992697148451646,-17.231818348311187,10.372760398133211,0.12992935128219021,1,1,1,1
9,2,38,30,33539920,629,629,629,629,629,17.26971256760454,5.208446018895084e-06,0.0001449234905825063,0.0001397150445636112,-14.285350061814132,9.755751371909446,0.1614980555340215,1,1,1,1
9,2,39,31,33544016,759,759,759,759,759,17.07052268546265,4.657136417041705e-06,0.00014325913140350246,0.00013860199498646076,-14.736505219049938,10.730273245407371,0.14428571430276238,1,1,1,1
9,2,40,32,33548112,494,494,494,494,494,16.093008161534033,3.91871728665249e-06,0.0001413227884591004,0.00013740407117244791,-15.448556680002559,11.118873012187795,0.12286024554007491,1,1,1,1
9,2,41,33,33552208,303,303,303,303,303,16.695008791128146,4.6542939444954665e-06,0.00014842362747181784,0.00014376933352732238,-14.898124515570705,10.165260904688251,0.15080638713183217,1,1,1,1
9,2,42,34,33556305,1022,1022,1022,1022,1022,17.66885444560006,5.489915900494405e-06,0.00015243507276823144,0.00014694515686773703,-14.275895852459835,10.616268404972411,0.15435706498649102,1,1,1,1
9,2,43,35,33560401,720,720,720,720,720,15.016827657126484,2.8061837131658414e-06,0.00014019955488827392,0.0001373933711751081,-16.898496801073403,9.902340670896795,0.12897193321521708,1,1,1,1
9,2,44,36,33564497,314,314,314,314,314,14.893585680477376,2.956591159897703e-06,0.00014183690336410677,0.00013888031220420907,-16.718494100876725,8.33025678586585,0.167083262851699,1,1,1,1
9,2,45,37,33568593,602,602,602,602,602,14.939639172600913,3.0692313506882615e-06,0.00015368684068640034,0.00015061760933571207,-16.908461243645945,10.519041713868077,0.13986804588165724,1,1,1,1
9,2,46,38,33572689,7,283,7,7,7,9.929433725047629,1.8846810975905152e-06,0.00032242571579749093,0.00032054103469990043,-22.306457596670185,5.561440731061362,0.1459810885241349,0,1,1,1
9,2,47,39,33576785,414,414,414,414,414,10.852775756834527,4.574530124920389e-06,0.0005550441510084457,0.0005504696208835254,-20.803868643587368,3.2302791923288594,0.1499469585184969,1,1,1,1
9,2,48,40,33580881,807,807,807,807,807,13.726418830117472,4.446980451768402e-06,0.0002948978874370943,0.0002904509069853259,-18.150075166147786,7.535026425171866,0.13089393175589037,1,1,1,1
9,2,49,41,33584977,195,195,195,195,195,15.681876306351828,3.608198097769576e-06,0.0001491556956444368,0.00014554749754666722,-16.057143696316658,9.587290582551693,0.17250462984710416,1,1,1,1
