capture,packet_index,frame_index,payload_start_sample,payload_start_time_s,symbol_count,dechirp_gt_bin_energy,dechirp_residual_fft_energy,dechirp_total_fft_energy,dechirp_gt_energy_ratio,dechirp_gt_packet_snr_db
low4,7,0,30416308,60.832616,49,0.0002968606097094204,0.009997652589222755,0.010294513198932176,0.028836779745953698,-15.273454661834823
low4,8,1,31916673,63.833346,49,0.00016714816682697107,0.01313340353183088,0.013300551698657851,0.01256701004694699,-18.952756705375798
low4,9,2,33417040,66.83408,49,0.00018033433420116938,0.009751334202407692,0.009931668536608861,0.018157506317940813,-17.329856202847424
low4,11,4,37918138,75.836276,49,0.0002063317770083614,0.010695842733189496,0.010902174510197857,0.018925745209394638,-17.146488901276783
low4,14,6,42419236,84.838472,49,0.00018765736242763335,0.010250453867506396,0.010438111229934028,0.01797809568166667,-17.373774875077515
low4,16,7,45419969,90.839938,49,0.00029191203629188467,0.00938314284504648,0.009675054881338364,0.03017161554865558,-15.070963254464756
low4,17,8,46920333,93.840666,49,0.00021704622536514637,0.009062361619147872,0.009279407844513017,0.0233900943898578,-16.20689150563328
low4,18,9,48420700,96.8414,49,0.00023597536267960226,0.00917461152476216,0.009410586887441763,0.025075520315795245,-15.89721021988678
