frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,2213331,12,125000.0,4,18,0.22285471856594086,continuous,0.0,0.0,0.24746563005759648,0.0046706107029336535,-0.002534369942403525,0,2349,-1747,587,-1576.372802734375,1690.8109130859375,2311.6644992323454,5343792.0,2.3211822732628185,11.430539506918219,6233005.617605346,1,33,1,1,1
0,0,0,header,1,1,2229715,12,125000.0,4,18,0.22285471856594086,continuous,114.49757302256171,36.44570943713188,0.24746563005759648,0.0046706107029336535,0.0021362407605301286,0,2701,-1395,675,91.06083679199219,2292.0361328125,2293.8443081681326,5261722.5,1.5310879773898325,10.720654526968566,6227062.155509078,1,33,1,1,1
0,0,0,header,2,2,2246099,12,125000.0,4,18,0.22285471856594086,continuous,228.99514604512342,72.89141887426376,0.24746563005759648,0.0046706107029336535,0.006806851463463782,0,961,961,240,-1899.3228759765625,-1193.1934814453125,2243.019855322611,5031139.0,-2.580680856600205,9.938081163225794,6142001.644881698,1,33,1,1,1
0,0,0,header,3,3,2262483,12,125000.0,4,18,0.22285471856594086,continuous,343.49271906768513,109.33712831139565,0.24746563005759648,0.0046706107029336535,0.011477462166397435,0,337,337,84,771.1911010742188,2146.72509765625,2281.0445763472712,5203165.0,1.2259130630067245,10.297239950446432,6352301.694785901,1,33,1,1,1
0,0,0,header,4,4,2278867,12,125000.0,4,18,0.22285471856594086,continuous,457.99029209024684,145.78283774852753,0.24746563005759648,0.0046706107029336535,0.01614807286933109,0,3377,-719,844,-984.2100219726562,-1973.990478515625,2205.74426818291,4865308.5,-2.033314532610472,8.904008743922416,6250027.032130515,1,33,1,1,1
0,0,0,header,5,5,2295251,12,125000.0,4,18,0.22285471856594086,continuous,572.4878651128085,182.2285471856594,0.24746563005759648,0.0046706107029336535,0.020818683572264744,0,3205,-891,801,-1361.80859375,1649.7786865234375,2139.227047444556,4576292.5,2.260863629005428,8.018067202019019,6046210.029989732,1,33,1,1,1
0,0,0,header,6,6,2311635,12,125000.0,4,18,0.22285471856594086,continuous,686.9854381353703,218.6742566227913,0.24746563005759648,0.0046706107029336535,0.025489294275198398,0,2905,-1191,726,2078.948974609375,-28.519996643066406,2079.1445907482944,4322842.0,-0.013717608307496075,7.126818837802488,5915386.383627691,1,33,1,1,1
0,0,0,header,7,7,2328019,12,125000.0,4,18,0.22285471856594086,continuous,801.483011157932,255.11996605992317,0.24746563005759648,0.0046706107029336535,0.030159904978132052,0,1381,1381,345,-836.4703369140625,1808.533447265625,1992.6052931816703,3970475.5,2.0040072529668924,5.822562595797118,5919002.221617976,1,33,1,1,1
0,0,0,payload,8,0,2344403,12,125000.0,4,18,0.22285471856594086,continuous,915.9805841804937,291.56567549705505,0.24746563005759648,0.0046706107029336535,0.0348305156810657,0,3293,-803,823,-1963.7628173828125,517.88134765625,2030.9026301587023,4124565.25,2.883744351040636,6.2478550433780615,6022552.200558577,1,33,1,1,1
0,0,0,payload,9,1,2360787,12,125000.0,4,18,0.22285471856594086,continuous,1030.4781572030554,328.01138493418694,0.24746563005759648,0.0046706107029336535,0.03950112638399936,0,825,825,206,-1959.235595703125,-258.0167541503906,1976.1520095611274,3905177.0,-3.0106535785690878,5.834307663956889,5938117.918179504,1,33,1,1,1
