packet_index,frame_index,event_index,symbol_count,gt_topk_recall,mean_gt_savaux_rank,pattern_count,bank_kind,mode_best_pattern_on_savaux,mean_best_pattern_gain_vs_savaux,mean_coherent_gain_vs_savaux,mean_whitened_gain_vs_savaux,mean_stable_gain_vs_savaux,mean_hybrid_gain_vs_savaux,savaux_err,savaux_ser,best_pattern_err,best_pattern_ser,best_pattern_changes_vs_savaux,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,mean_pattern_err,mean_pattern_ser,mean_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,coherent_pattern_err,coherent_pattern_ser,coherent_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,whitened_pattern_err,whitened_pattern_ser,whitened_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,stable_pattern_err,stable_pattern_ser,stable_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,hybrid_mean_pattern_err,hybrid_mean_pattern_ser,hybrid_mean_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,gated_mean_pattern_err,gated_mean_pattern_ser,gated_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_stable_pattern_err,gated_stable_pattern_ser,gated_stable_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_consensus_pattern_err,gated_consensus_pattern_ser,gated_consensus_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_hybrid_pattern_err,gated_hybrid_pattern_ser,gated_hybrid_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,dataset,snr_db,seed,covariance_source,noise_mode,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,covariance_bins
1,0,1,35,0.8857142857142857,12.571428571428571,16,quadratic_only_diverse16,quadratic_a1_s0_b0,0.10843815731764209,0.062499999340484995,20.456147789121957,0.9264151928066596,0.13395654196193318,13,0.37142857142857144,14,0.4,10,0,1,14,0.4,4,0,1,13,0.37142857142857144,0,0,0,13,0.37142857142857144,3,0,0,13,0.37142857142857144,0,0,0,13,0.37142857142857144,3,0,0,14,0.4,4,0,1,13,0.37142857142857144,0,0,0,13,0.37142857142857144,0,0,0,13,0.37142857142857144,2,0,0,0_0_0_10_14_16,-23.0,42,offpacket,offpacket_bootstrap,4.0,4.188397303878107,4.822185347877971,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.8857142857142857,8.114285714285714,16,quadratic_only_diverse16,quadratic_a1_s0_b3,0.14362251776186727,0.06249999906243413,20.482571139249266,0.8809289106518551,0.13970366572942078,12,0.34285714285714286,15,0.42857142857142855,12,1,4,13,0.37142857142857144,8,1,2,12,0.34285714285714286,0,0,0,12,0.34285714285714286,2,0,0,12,0.34285714285714286,4,0,0,12,0.34285714285714286,5,1,1,13,0.37142857142857144,8,1,2,12,0.34285714285714286,4,0,0,12,0.34285714285714286,0,0,0,13,0.37142857142857144,1,0,1,0_0_0_10_14_16,-23.0,42,offpacket,offpacket_bootstrap,4.0,4.188397303878107,4.822185347877971,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.8285714285714286,21.314285714285713,16,quadratic_only_diverse16,quadratic_a1_s0_b0,0.10979462541141259,0.062499998231076756,16.246303246016872,0.923188586728837,0.13441305113574303,13,0.37142857142857144,14,0.4,10,0,1,14,0.4,4,0,1,13,0.37142857142857144,0,0,0,14,0.4,4,0,1,13,0.37142857142857144,0,0,0,14,0.4,4,0,1,14,0.4,4,0,1,13,0.37142857142857144,0,0,0,13,0.37142857142857144,0,0,0,14,0.4,3,0,1,0_0_0_10_14_16,-24.0,42,offpacket,offpacket_bootstrap,4.0,4.18802667374111,4.822035583273029,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.8285714285714286,14.742857142857142,16,quadratic_only_diverse16,quadratic_a1_s0_b3,0.14657485055791317,0.06250000462767115,16.267832567079196,0.874341178386571,0.14056946822143113,12,0.34285714285714286,17,0.4857142857142857,13,0,5,14,0.4,7,0,2,12,0.34285714285714286,0,0,0,14,0.4,4,0,2,12,0.34285714285714286,4,0,0,14,0.4,6,0,2,14,0.4,7,0,2,12,0.34285714285714286,4,0,0,12,0.34285714285714286,0,0,0,14,0.4,2,0,2,0_0_0_10_14_16,-24.0,42,offpacket,offpacket_bootstrap,4.0,4.18802667374111,4.822035583273029,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.7142857142857143,34.51428571428571,16,quadratic_only_diverse16,quadratic_a1_s0_b0,0.11601952015859592,0.06249999977167708,12.935084949435089,0.9158606983756272,0.1356684273717011,14,0.4,15,0.42857142857142855,11,0,1,14,0.4,3,0,0,14,0.4,0,0,0,14,0.4,4,0,0,13,0.37142857142857144,1,1,0,14,0.4,3,0,0,14,0.4,3,0,0,13,0.37142857142857144,1,1,0,14,0.4,0,0,0,14,0.4,2,0,0,0_0_0_10_14_16,-25.0,42,offpacket,offpacket_bootstrap,4.0,4.1877036861002095,4.821920509780734,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.7714285714285715,25.2,16,quadratic_only_diverse16,quadratic_a1_s0_b3,0.1605933860380578,0.06250000081072256,13.032215852311667,0.8599149745235223,0.14313767395077207,15,0.42857142857142855,18,0.5142857142857142,14,0,3,15,0.42857142857142855,6,0,0,15,0.42857142857142855,0,0,0,15,0.42857142857142855,3,0,0,13,0.37142857142857144,6,2,0,15,0.42857142857142855,4,0,0,15,0.42857142857142855,6,0,0,13,0.37142857142857144,6,2,0,15,0.42857142857142855,0,0,0,15,0.42857142857142855,1,0,0,0_0_0_10_14_16,-25.0,42,offpacket,offpacket_bootstrap,4.0,4.1877036861002095,4.821920509780734,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
