snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,chip_delta,selected_offset,fixed_q0_bin,fixed_q0_correct,savaux_bin,savaux_correct,choice_bin,choice_correct,choice_gt_power,choice_gt_to_mean_energy,choice_gt_margin_db,segment_valid,head_energy,tail_energy,total_energy,head_tail_coherence,head_tail_phase_deg,gt_energy_gain_db,head_energy_gain_db,tail_energy_gain_db,total_segment_gain_db,head_tail_coherence_delta,abs_phase_error_reduction_deg
clean,,0,9,3,11,718,-2,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,-2,1,718,1,718,1,718,1,1.6886054661623673e-06,11.79978702904904,2.091973013125906,1,9.219385248757247e-07,1.1011194581688266e-06,1.6886054661621847e-06,0.857169207440592,45.97627850154251,-0.03163906294394315,0.0654886978569895,0.0,-0.031639062943921784,-0.011138666175760759,-1.8828576660603886
clean,,0,9,3,11,718,-2,2,718,1,718,1,718,1,1.717095827182577e-06,12.010238373230356,2.3222997290670695,1,9.403563407640065e-07,1.1011194581688266e-06,1.7170958271823887e-06,0.8651878380307954,44.53747672222428,0.04102435734109566,0.15139363971817596,0.0,0.04102435734110999,-0.0031200355855574013,-0.4440558867421558
clean,,0,9,3,11,718,-2,3,718,1,718,1,718,1,1.7067624898411313e-06,11.932462145228946,2.194066979547029,1,9.103138400007192e-07,1.1011194581688266e-06,1.706762489840937e-06,0.8704988909303167,43.69901145868616,0.014809925567894571,0.010380522454217288,0.0,0.014809925567890727,0.0021910173139639832,0.3944093767959629
clean,,0,9,3,11,718,-1,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,-1,1,718,1,718,1,718,1,1.63687663196096e-06,11.430204113483898,2.115305896186293,1,8.365844866436654e-07,1.1011194581688266e-06,1.6368766319607717e-06,0.8611797214760819,45.59676267773013,-0.16676148322996975,-0.35643286452534795,0.0,-0.16676148322997825,-0.007128152140270849,-1.5033418422480125
clean,,0,9,3,11,718,-1,2,718,1,718,1,718,1,1.6590429473545802e-06,11.601440523336827,2.100458686216199,1,8.500512106876343e-07,1.1011194581688266e-06,1.6590429473543875e-06,0.8677885031519961,44.38775624974415,-0.1083446840761456,-0.28708003110574914,0.0,-0.10834468407615896,-0.0005193704643566832,-0.29433541426202936
clean,,0,9,3,11,718,-1,3,718,1,718,1,718,1,1.6452792957469606e-06,11.45063216390041,2.101521959947343,1,8.131582689200652e-07,1.1011194581688266e-06,1.645279295746762e-06,0.874521765863045,43.32347228450654,-0.1445246451974282,-0.479780107000442,0.0,-0.14452464519746158,0.006213892246692221,0.7699485509755775
clean,,0,9,3,11,718,0,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,0,1,718,1,718,1,718,1,1.7190980983539523e-06,12.014051926680134,2.4269343827655288,1,9.08140602833833e-07,1.1161300632762893e-06,1.7190980983537606e-06,0.870133654986202,43.810883103675614,0.046085628260401294,0.0,0.058803688992309706,0.046085628260407976,0.0018257813698492331,0.28253773180650654
clean,,0,9,3,11,718,0,2,718,1,718,1,718,1,1.676025664602872e-06,11.729743150276384,2.2543182331294687,1,9.08140602833833e-07,1.0832818871157395e-06,1.676025664602676e-06,0.8643875076821002,44.73106786415338,-0.06411432484186039,0.0,-0.07092955597649533,-0.06411432484187701,-0.003920365934252601,-0.6376470286712603
clean,,0,9,3,11,718,0,3,718,1,718,1,718,1,1.715806618428889e-06,12.036383229960803,2.374227331658392,1,9.08140602833833e-07,1.1223155155741622e-06,1.7158066184286908e-06,0.8654505556288358,44.652398110461526,0.037762416269712676,0.0,0.08280529674860398,0.03776241626970216,-0.002857317987516983,-0.5589772749794051
clean,,0,9,3,11,718,1,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,1,1,718,1,718,1,718,1,1.6998560354936193e-06,11.889630463500891,2.249227021812129,1,9.08140602833833e-07,1.0987275663035597e-06,1.6998560354934277e-06,0.8689335519836255,43.976646662314884,-0.002799554917071341,0.0,-0.00944416440049161,-0.002799554917070376,0.0006256783672727861,0.11677417316723648
clean,,0,9,3,11,718,1,2,718,1,718,1,718,1,1.685747843463862e-06,11.805183357532012,2.1989595370626867,1,9.08140602833833e-07,1.0833068904064059e-06,1.6857478434636726e-06,0.8693890302751609,43.85485625527558,-0.03899484316095687,0.0,-0.07082931737765362,-0.03899484316095345,0.0010811566588081467,0.2385645802065426
clean,,0,9,3,11,718,1,3,718,1,718,1,718,1,1.6761247508813896e-06,11.740521090733365,2.1531474246227056,1,9.08140602833833e-07,1.0670995647597424e-06,1.676124750881207e-06,0.8726086976891729,43.2405035289814,-0.06385757846313996,0.0,-0.13629494467464004,-0.06385757846312184,0.004300824072820175,0.8529173065007214
clean,,0,9,3,11,718,2,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,2,1,718,1,718,1,718,1,1.7335583356215536e-06,12.138060795698518,2.3003199901521856,1,9.08140602833833e-07,1.1340700728731744e-06,1.7335583356213577e-06,0.868678013337948,44.11673178649367,0.08246363511460712,0.0,0.12805452701498213,0.08246363511460712,0.0003701397215952751,-0.02331095101155256
clean,,0,9,3,11,718,2,2,718,1,718,1,718,1,1.720918786552315e-06,12.024628477245054,2.2409529227658664,1,9.08140602833833e-07,1.1306086024216467e-06,1.720918786552113e-06,0.8640095466858874,44.92658204362368,0.05068278541458437,0.0,0.11477848301427471,0.05068278541456626,-0.00429832693046539,-0.8331612081415614
clean,,0,9,3,11,718,2,3,718,1,718,1,718,1,1.6947242899932922e-06,11.851800699870852,2.264873484615285,1,9.08140602833833e-07,1.1069129965452979e-06,1.6947242899930917e-06,0.862281788481522,45.1612889720074,-0.015930429649312988,0.0,0.02279049401055468,-0.01593042964933573,-0.0060260851348307165,-1.0678681365252771
clean,,0,9,3,11,718,4,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,4,1,718,1,718,1,718,1,1.6968453028070973e-06,11.853688097054953,2.244719055820457,1,9.08140602833833e-07,1.1011174432044826e-06,1.6968453028069029e-06,0.866212390201372,44.461409549007904,-0.010498465150499249,0.0,-7.947263940996058e-06,-0.01049846515050553,-0.002095483414980781,-0.3679887135257829
clean,,0,9,3,11,718,4,2,718,1,718,1,718,1,1.6736563566290035e-06,11.677648094885589,2.1910211080734125,1,9.08140602833833e-07,1.0855993189588581e-06,1.673656356628806e-06,0.8620116147142833,45.149026162983425,-0.07025805755475416,0.0,-0.06164875035333127,-0.07025805755477571,-0.006296258902069418,-1.0556053275013042
clean,,0,9,3,11,718,4,3,718,1,718,1,718,1,1.7609687345966416e-06,12.312098484613488,2.384557436090177,1,9.08140602833833e-07,1.1640957876661015e-06,1.7609687345964408e-06,0.8679425443316244,44.32749307881961,0.15059548201536274,0.0,0.24154280485862312,0.1505954820153581,-0.0003653292847283218,-0.23407224333748644
clean,,0,9,3,11,718,16,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,16,1,718,1,718,1,718,1,1.6700301944402858e-06,11.715005553915795,2.013368536604811,1,9.08140602833833e-07,1.064854224079224e-06,1.6700301944401013e-06,0.8705793233710147,43.595065085279884,-0.079677737434285,0.0,-0.14544279237366528,-0.07967773743427371,0.0022714497546619805,0.49835575020223644
clean,,0,9,3,11,718,16,2,718,1,718,1,718,1,1.6740402943267767e-06,11.70888072903105,2.1692894186080967,1,9.08140602833833e-07,1.06421337345365e-06,1.6740402943265954e-06,0.8729975665992513,43.163530089950875,-0.06926189785658692,0.0,-0.14805725045042062,-0.06926189785656635,0.004689692982898563,0.929890745531246
clean,,0,9,3,11,718,16,3,718,1,718,1,718,1,1.68565481152315e-06,11.767532155647555,2.0787024497208524,1,9.08140602833833e-07,1.0815774292592039e-06,1.6856548115229631e-06,0.8702107067865014,43.70494574326894,-0.039234525350459876,0.0,-0.0777682155520678,-0.03923452535045064,0.00190283317014861,0.3884750922131843
clean,,0,9,3,11,718,64,0,718,1,718,1,718,1,1.70095215222443e-06,11.892624599156932,2.2587455162472976,1,9.08140602833833e-07,1.1011194581688266e-06,1.7009521522242378e-06,0.8683078736163528,44.09342083548212,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,3,11,718,64,1,718,1,718,1,718,1,1.7969418268101644e-06,12.560435432321562,2.5488022851939234,1,9.08140602833833e-07,1.1884813696339525e-06,1.7969418268099683e-06,0.8740811511232691,43.2955863830975,0.23841920647071108,0.0,0.33157940978863903,0.2384192064707275,0.005773277506916363,0.7978344523846204
clean,,0,9,3,11,718,64,2,718,1,718,1,718,1,1.761018962554402e-06,12.315205577778183,2.361154357319047,1,9.08140602833833e-07,1.1553017948388238e-06,1.761018962554208e-06,0.8721491213003565,43.55576270727019,0.15071935368539557,0.0,0.2086101081223031,0.15071935368540862,0.0038412476840037346,0.5376581282119304
clean,,0,9,3,11,718,64,3,718,1,718,1,718,1,1.7269772943925754e-06,12.11189659283792,2.3328512835013644,1,9.08140602833833e-07,1.1320425624937933e-06,1.726977294392377e-06,0.8663581622174868,44.519864416358736,0.06594530591894893,0.0,0.12028318510565186,0.06594530591894134,-0.0019497113988659054,-0.42644358087661516
clean,,0,9,4,12,756,-64,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,-64,1,756,1,756,1,756,1,2.743167705462082e-06,19.67881842957629,4.040463998885834,1,1.4710727987466555e-06,1.7128801428049019e-06,2.7431677054621047e-06,0.9008394836919053,38.40621039042447,-0.019714127570863563,-0.05947114304325891,0.0,-0.019714127570863077,0.00030674038433275985,0.022390425803699543
clean,,0,9,4,12,756,-64,2,756,1,756,1,756,1,2.7653749514448466e-06,19.867224249946524,4.156054201599184,1,1.4942017738332132e-06,1.7128801428049019e-06,2.765374951444869e-06,0.9030960957992172,37.905687068769794,0.015302526518173947,0.008279682177607972,0.0,0.015302526518173947,0.0025633524916447437,0.5229137474583752
clean,,0,9,4,12,756,-64,3,756,1,756,1,756,1,2.7787283065033944e-06,19.966100105428694,4.107764922708893,1,1.5480168297822891e-06,1.7128801428049019e-06,2.778728306503417e-06,0.8959903508365049,39.22429891022789,0.03622313120869079,0.16194398524221207,0.0,0.03622313120869079,-0.00454239247106758,-0.795698093999718
clean,,0,9,4,12,756,-16,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,-16,1,756,1,756,1,756,1,2.729562971960544e-06,19.64143661478126,4.106282703682124,1,1.484491708468223e-06,1.7128801428049019e-06,2.729562971960566e-06,0.893478008163143,39.83731294363949,-0.0413065398664938,-0.02003503210625974,0.0,-0.04130653986649428,-0.007054735144429447,-1.4087121274113201
clean,,0,9,4,12,756,-16,2,756,1,756,1,756,1,2.7808775751969013e-06,20.035632882570884,4.093087019637947,1,1.52422099775397e-06,1.7128801428049019e-06,2.7808775751969237e-06,0.9017056038365205,38.13135599920143,0.03958097922913858,0.09466660771082312,0.0,0.03958097922913858,0.0011728605289480498,0.297244817026737
clean,,0,9,4,12,756,-16,3,756,1,756,1,756,1,2.7652639200672316e-06,19.914703467814196,4.146238010954712,1,1.5107260956639293e-06,1.7128801428049019e-06,2.765263920067254e-06,0.8995111717338293,38.59641376689097,0.015128151312187206,0.05604451673708377,0.0,0.015128151312187206,-0.001021571573743163,-0.16781295066279966
clean,,0,9,4,12,756,-4,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,-4,1,756,1,756,1,756,1,2.77386286478305e-06,19.944406980523873,4.312727543035156,1,1.5034139279486385e-06,1.7128801428049019e-06,2.7738628647830703e-06,0.9038785123196452,37.7294129650868,0.028612143953239043,0.03497289899899672,0.0,0.02861214395323521,0.00334576901207273,0.6991878511413674
clean,,0,9,4,12,756,-4,2,756,1,756,1,756,1,2.689366507622285e-06,19.352177062689645,4.137959025865371,1,1.3849333106033413e-06,1.7128801428049019e-06,2.6893665076223077e-06,0.9021374223556989,38.32143524051627,-0.10573780037456916,-0.32152418324572746,0.0,-0.10573780037456718,0.001604679048126445,0.10716557571189611
clean,,0,9,4,12,756,-4,3,756,1,756,1,756,1,2.6696880757907117e-06,19.183328547747884,3.9916973259931106,1,1.3504577940628626e-06,1.7128801428049019e-06,2.6696880757907337e-06,0.9034102547942295,38.13792824390123,-0.13763250357445386,-0.4310026372142246,0.0,-0.13763250357445336,0.0028775114866570473,0.2906725723269403
clean,,0,9,4,12,756,-2,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,-2,1,756,1,756,1,756,1,2.809306499545221e-06,20.214820649265576,4.306469070775023,1,1.5480082152193143e-06,1.7128801428049019e-06,2.8093064995452435e-06,0.9058519946318448,37.24638297651939,0.08375351896797872,0.16191981710978692,0.0,0.08375351896797778,0.005319251324272356,1.1822178397087768
clean,,0,9,4,12,756,-2,2,756,1,756,1,756,1,2.737061368544311e-06,19.68084682393759,4.15538836880435,1,1.4418378522538841e-06,1.7128801428049019e-06,2.737061368544334e-06,0.9052517869602176,37.566241881442664,-0.029392370906048286,-0.14664856650630562,0.0,-0.0293923709060478,0.004719043652645083,0.8623589347855045
clean,,0,9,4,12,756,-2,3,756,1,756,1,756,1,2.76589397987253e-06,19.893456308626043,4.21016536631705,1,1.5155834652046419e-06,1.7128801428049019e-06,2.765893979872552e-06,0.8986804035426762,38.75284407749145,0.016117569813136827,0.06998579113202652,0.0,0.016117569813135866,-0.0018523397648962936,-0.32424326126328396
clean,,0,9,4,12,756,-1,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,-1,1,756,1,756,1,756,1,2.7780919310695623e-06,19.98488160971116,4.166297697534539,1,1.4841208212539906e-06,1.7128801428049019e-06,2.778091931069586e-06,0.9094442055011406,36.61579484460397,0.03522841002382567,-0.02112021429002407,0.0,0.03522841002382663,0.008911462193568087,1.8128059716242007
clean,,0,9,4,12,756,-1,2,756,1,756,1,756,1,2.725761692764786e-06,19.62641872870973,4.138765784739514,1,1.4335344193270734e-06,1.7128801428049019e-06,2.7257616927648087e-06,0.9033541453324581,37.971545290676445,-0.04735888302674826,-0.17173154557526601,0.0,-0.04735888302674729,0.0028214020248855665,0.45705552555172346
clean,,0,9,4,12,756,-1,3,756,1,756,1,756,1,2.749866844789476e-06,19.76425383693109,4.232884628788557,1,1.4432449493184866e-06,1.7128801428049019e-06,2.749866844789499e-06,0.909173648334639,36.749388438706234,-0.009121073188241862,-0.14241233079910934,0.0,-0.009121073188240894,0.008640905027066492,1.6792123775219352
clean,,0,9,4,12,756,0,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,0,1,756,1,756,1,756,1,2.8003521295877627e-06,20.17662454560721,4.143806921036201,1,1.4913558407492603e-06,1.743836822750527e-06,2.800352129587785e-06,0.9046481813206023,37.6450248088533,0.06988872960574455,0.0,0.07778869283565354,0.0698887296057436,0.004115438013029826,0.7835760073748688
clean,,0,9,4,12,756,0,2,756,1,756,1,756,1,2.806212490013269e-06,20.199255807583334,4.033506564752879,1,1.4913558407492603e-06,1.7532183204771135e-06,2.8062124900132913e-06,0.9034084991654826,37.91354530894581,0.07896781205414627,0.0,0.10109025544686122,0.07896781205414531,0.0028757558579101117,0.5150555072823622
clean,,0,9,4,12,756,0,3,756,1,756,1,756,1,2.7951771638480547e-06,20.078959820390185,4.151112114813827,1,1.4913558407492603e-06,1.7502221972014381e-06,2.7951771638480763e-06,0.9008498015864805,38.42690098353351,0.061855674687412196,0.0,0.09366212805964799,0.061855674687410295,0.0003170582789080445,0.0016998326946620068
clean,,0,9,4,12,756,1,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,1,1,756,1,756,1,756,1,2.8089709661045828e-06,20.21560672398604,4.248066003748352,1,1.4913558407492603e-06,1.758396912657284e-06,2.808970966104607e-06,0.9025760317644146,38.09133503348419,0.08323478231665717,0.0,0.1138993788213101,0.08323478231665905,0.002043288456842096,0.33726578274397667
clean,,0,9,4,12,756,1,2,756,1,756,1,756,1,2.7566025821238615e-06,19.889765052246023,4.2772870471144016,1,1.4913558407492603e-06,1.7110424303654951e-06,2.7566025821238848e-06,0.9014664365931363,38.23772440843141,0.001503865545216566,0.0,-0.004661953834189605,0.001503865545218494,0.000933693285563808,0.19087640779675752
clean,,0,9,4,12,756,1,3,756,1,756,1,756,1,2.8313080613307937e-06,20.375453678712713,4.37958746238823,1,1.4913558407492603e-06,1.7855529741619787e-06,2.8313080613308174e-06,0.9007807948944042,38.49931642943931,0.11763353410686939,0.0,0.1804576478396791,0.11763353410687032,0.00024805158683172124,-0.07071561321114217
clean,,0,9,4,12,756,2,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,2,1,756,1,756,1,756,1,2.7698874863715646e-06,20.002200841048985,4.101459243343834,1,1.4913558407492603e-06,1.7289008700146715e-06,2.7698874863715875e-06,0.8997804873334267,38.60614873164903,0.02238356187736159,0.0,0.04043118169837555,0.022383561877362547,-0.0007522559741457435,-0.17754791542085968
clean,,0,9,4,12,756,2,2,756,1,756,1,756,1,2.755784407316339e-06,19.82249804269689,4.032336625820333,1,1.4913558407492603e-06,1.724009238117703e-06,2.7557844073163624e-06,0.8968335152364999,39.18420117769556,0.00021466430651897268,0.0,0.028126139892919608,0.00021466430651993694,-0.003699228071072591,-0.7556003614673941
clean,,0,9,4,12,756,2,3,756,1,756,1,756,1,2.7194812455928676e-06,19.543688490832,4.034738030138261,1,1.4913558407492603e-06,1.689850942978001e-06,2.7194812455928896e-06,0.896471112925486,39.19758018780268,-0.05737703939189622,0.0,-0.058785762738179294,-0.057377039391896714,-0.004061630382086512,-0.7689793715745097
clean,,0,9,4,12,756,4,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,4,1,756,1,756,1,756,1,2.709167210213202e-06,19.475466592773948,4.03083517531644,1,1.4913558407492603e-06,1.6812422479506938e-06,2.7091672102132254e-06,0.8959996852850832,39.27565805705752,-0.0738796148588172,0.0,-0.08096679815957088,-0.07387961485881522,-0.004533058022489267,-0.8470572408293506
clean,,0,9,4,12,756,4,2,756,1,756,1,756,1,2.771865373440216e-06,19.95072318729106,4.110478781876798,1,1.4913558407492603e-06,1.7351049214568486e-06,2.7718653734402388e-06,0.8983478652508607,38.90257204649371,0.02548361161954898,0.0,0.055987669475307034,0.02548361161954898,-0.0021848780567117476,-0.47397123026554056
clean,,0,9,4,12,756,4,3,756,1,756,1,756,1,2.746944886238186e-06,19.74105418290029,4.02182648343355,1,1.4913558407492603e-06,1.698824600699003e-06,2.746944886238208e-06,0.9024525968218332,38.01836549599478,-0.013738260957430158,0.0,-0.03578433288522523,-0.013738260957430644,0.0019198535142607165,0.41023532023339015
clean,,0,9,4,12,756,16,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,16,1,756,1,756,1,756,1,2.8383766968366275e-06,20.405076506728214,4.316162658336237,1,1.4913558407492603e-06,1.7899771233472451e-06,2.8383766968366517e-06,0.9015833047155313,38.34447976503087,0.12846260526789016,0.0,0.19120505874902194,0.12846260526789202,0.0010505614079587833,0.08412105119730029
clean,,0,9,4,12,756,16,2,756,1,756,1,756,1,2.7937333206891818e-06,20.12567818429199,4.234180098804233,1,1.4913558407492603e-06,1.742328004728334e-06,2.7937333206892042e-06,0.9030139020232044,37.97603357783905,0.05961175565411633,0.0,0.07402942490325864,0.05961175565411539,0.002481158715631926,0.45256723838912194
clean,,0,9,4,12,756,16,3,756,1,756,1,756,1,2.7864040086146514e-06,20.035497106650563,4.188223998543762,1,1.4913558407492603e-06,1.7409789364699014e-06,2.7864040086146743e-06,0.9010947800005652,38.362229637178444,0.048203141733906864,0.0,0.07066542087184423,0.048203141733907814,0.0005620366929927068,0.06637117904972456
clean,,0,9,4,12,756,64,0,756,1,756,1,756,1,2.7556481969905134e-06,19.82310266292719,4.1189574039783245,1,1.4913558407492603e-06,1.7128801428049019e-06,2.755648196990536e-06,0.9005327433075725,38.42860081622817,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,4,12,756,64,1,756,1,756,1,756,1,2.776537088606122e-06,20.02147972193072,4.136282831971624,1,1.4913558407492603e-06,1.7206598871768892e-06,2.776537088606144e-06,0.9047186203356076,37.592965016024245,0.03279707026253595,0.0,0.01968059672433247,0.03279707026253499,0.004185877028035079,0.8356358002039244
clean,,0,9,4,12,756,64,2,756,1,756,1,756,1,2.725379139706515e-06,19.61834716154057,4.056415051949754,1,1.4913558407492603e-06,1.693486048174672e-06,2.725379139706537e-06,0.8971779022732024,39.06427270889363,-0.0479684460067592,0.0,-0.04945351626288694,-0.04796844600675969,-0.003354841034370115,-0.6356718926654636
clean,,0,9,4,12,756,64,3,756,1,756,1,756,1,2.7521133682214196e-06,19.84534242758922,4.187928782250259,1,1.4913558407492603e-06,1.7076605256609322e-06,2.752113368221441e-06,0.9011433562983462,38.297187273804354,-0.005574521777998131,0.0,-0.01325435305403726,-0.0055745217779995795,0.0006106129907736957,0.13141354242381453
clean,,0,9,5,13,109,-64,0,109,1,109,1,109,1,3.8142183116378356e-06,28.382175674548595,6.183989314003941,1,3.4482380791891145e-06,4.239937246333459e-07,3.8142183116378203e-06,0.9850418698357787,22.729355531997754,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,5,13,109,-64,1,109,1,109,1,109,1,3.8240127476595455e-06,28.432591622299725,6.191134462290694,1,3.4561790815448225e-06,4.239937246333459e-07,3.824012747659526e-06,0.9855468604816374,22.347569963799,0.011137845440803812,0.009989938163496772,0.0,0.011137845440799004,0.0005049906458587383,0.38178556819875453
clean,,0,9,5,13,109,-64,2,109,1,109,1,109,1,3.872711948124992e-06,28.840743454846,6.180112628979116,1,3.5062413839945288e-06,4.239937246333459e-07,3.8727119481249746e-06,0.9853692385829036,22.55063289323741,0.06609648594501769,0.07244567899970294,0.0,0.0660964859450158,0.00032736874712491204,0.17872263876034467
clean,,0,9,5,13,109,-64,3,109,1,109,1,109,1,3.7909971624776362e-06,28.22531153591957,6.0567080919041185,1,3.4238164078380426e-06,4.239937246333459e-07,3.79099716247762e-06,0.9852707671949571,22.520682236561164,-0.026520874569982044,-0.030867746396439636,0.0,-0.026520874569983015,0.00022889735917841492,0.20867329543658997
clean,,0,9,5,13,109,-16,0,109,1,109,1,109,1,3.8142183116378356e-06,28.382175674548595,6.183989314003941,1,3.4482380791891145e-06,4.239937246333459e-07,3.8142183116378203e-06,0.9850418698357787,22.729355531997754,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,5,13,109,-16,1,109,1,109,1,109,1,3.77495143472028e-06,28.067033180868844,6.169756099026515,1,3.4100736063813206e-06,4.239937246333459e-07,3.7749514347202657e-06,0.9846250412168567,22.997273425630155,-0.044941780768849776,-0.04833490162324248,0.0,-0.044941780768848805,-0.00041682861892200496,-0.2679178936324007
clean,,0,9,5,13,109,-16,2,109,1,109,1,109,1,3.78189776540503e-06,28.073889307866295,6.088438539099579,1,3.417363197403675e-06,4.239937246333459e-07,3.7818977654050173e-06,0.984560661711387,23.055798482824787,-0.036957622674288544,-0.039061054203483894,0.0,-0.036957622674286116,-0.0004812081243916744,-0.32644295082703323
clean,,0,9,5,13,109,-16,3,109,1,109,1,109,1,3.824006032603854e-06,28.36376383217708,6.224151434040328,1,3.4590180827497012e-06,4.239937246333459e-07,3.8240060326038405e-06,0.9848234314112368,22.911150203981123,0.011130219121579323,0.013555888916232434,0.0,0.011130219121581247,-0.0002184384245418336,-0.18179467198336852
clean,,0,9,5,13,109,-4,0,109,1,109,1,109,1,3.8142183116378356e-06,28.382175674548595,6.183989314003941,1,3.4482380791891145e-06,4.239937246333459e-07,3.8142183116378203e-06,0.9850418698357787,22.729355531997754,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,9,5,13,109,-4,1,109,1,109,1,109,1,3.8315996332248726e-06,28.49323236602674,6.188518958125444,1,3.4658912301641794e-06,4.239937246333459e-07,3.831599633224856e-06,0.9850328925455899,22.75934671082973,0.019745761961665262,0.02217685661618627,0.0,0.019745761961663347,-8.977290188783016e-06,-0.029991178831973997
clean,,0,9,5,13,109,-4,2,109,1,109,1,109,1,3.7605482566139277e-06,28.020055994353182,6.122661057204416,1,3.393428077398705e-06,4.239937246333459e-07,3.760548256613911e-06,0.9851558865059761,22.569550989880753,-0.06154380756793399,-0.06958594599931214,0.0,-0.06154380756793643,0.00011401667019739214,0.15980454211700135
