packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
0,0,2277376,2637824,19,166,166,2.9546313856465622,2293176,15800,20,20,4.796247315483892,0.020584456984763706,1,2325912,2620824,2657688,305.4808954104942,12,12,16,36,44,24,32,0,0,18,18,0,3.2668266263132693,13.28847478119221,1,-12,-48,2325864,2620776,2657640,2325866,2657693,0.0,0,16,16,24,32,24,32,0,0,30,30,30.0,12,0.27091237902641296,-0.3611748613181931,-0.38030657161808756,-0.38030657161808756,-2,14,29,14.270912379026413,435.51368344196817,0.003657707704281939,0.014630830817127755,8.929950449907077e-07,124999.88837561937,-0.32178324834957656,-0.3062379906063783,-1,25,33,1,1,-0.056237990606378296,1.0,1,0,12,,,,,,
1,1,4784128,5128192,18,1717,1717,3.027970505711716,4793760,9632,29,29,15.047849191785179,0.038048153623661284,1,4826064,5120976,5157840,381.80749734168484,16297,-87,16,16321,16329,24,32,0,0,117,117,0,12.634035681273087,13.640293559092992,1,87,348,4826412,5121324,5158188,4826410,5158246,0.0,0,16,16,24,32,24,32,0,0,30,30,30.0,12,0.18978987634181976,0.4088650960182824,0.39687740656974424,0.39687740656974424,2,15,30,15.18978987634182,463.5555992535956,0.003893220698262718,0.015572882793050871,9.504933345367963e-07,124999.8811883332,0.45916893774194767,0.4757151257095642,2,24,32,0,1,-0.0242848742904358,0.0,0,12,12,,,,,,
2,2,7274496,7634944,19,15491,-893,0.7644435374338837,7290800,16304,15471,-913,0.41789331273328834,0.005627763965590908,1,7325536,7620448,7657312,243.94663275733888,15963,-421,16,15987,15995,24,32,0,0,450,450,0,1.1210056160221136,2.387975354663416,0,421,1684,7327220,7622132,7658996,7327220,7659048,0.8125,1,3,16,24,32,24,32,0,0,29,29,29.0,12,0.08444119989871979,-0.03713928136360578,-0.05931169223341659,-0.05931169223341659,0,14,29,14.08444119989872,429.8230346648779,0.003609914189024687,0.014439656756098748,8.813267063048552e-07,124999.88983416172,-0.001553065209021598,0.013789070094333278,0,25,33,1,1,0.013789070094333278,1.0,1,0,12,,,,,,
3,3,9781248,10141696,19,621,621,1.2368969320661884,9795160,13912,3,3,3.2093453788488935,0.006661076281210912,1,9829784,10124696,10161560,237.5142290142415,467,467,16,491,499,24,32,0,0,15947,15947,0,1.262724827272306,0.5125718497946544,0,-467,-1868,9827916,10122828,10159692,9827917,10159744,0.0625,1,15,16,24,32,24,32,0,0,30,29,29.5,12,0.08445261418819427,-0.12409899073080388,-0.14900456930857175,-0.14900456930857175,-1,14,29,14.084452614188194,429.8233830013487,0.003609917114565356,0.014439668458261425,8.813274205481827e-07,124999.88983407243,-0.09124589547552608,-0.0759037477386233,0,25,33,1,1,-0.0759037477386233,1.0,1,0,12,,,,,,
4,4,12271616,12533760,13,14426,-1958,1.7106081922520144,12279640,8024,48,48,12.760307888750265,0.010609067804104604,0,12312512,12607424,12644288,-42.834445398232134,74,74,15,74,98,24,32,24,8,16278,16340,62,11.286095539558897,6.120466049262295,0,-74,-296,12312216,12607128,12643992,12312214,12644050,-339.5,5432,15,16,0,24,24,32,24,8,1061,30,545.5,12,0.05412128567695618,0.4065749490476232,0.38501897708354094,0.38501897708354094,2,15,30,15.054121285676956,459.41532243887195,0.003858448145806068,0.015433792583224273,9.420039418471846e-07,124999.88224950727,0.44675414741643804,0.46315255203611383,2,0,24,-24,0,-0.03684744796388617,-50.166666666666664,602,11,12,,,,,,
5,5,14778368,15122432,18,16081,-303,0.6526240548919098,14794720,16352,16073,-311,1.0344768552322376,0.006296347725050627,1,14829520,15124432,15161296,245.0140051592627,197,197,16,221,229,24,32,0,0,16216,16216,0,0.8042348723280923,3.239003970944072,0,-197,-788,14828732,15123644,15160508,14828732,15160560,0.375,1,10,16,24,32,24,32,0,0,29,29,29.0,12,0.0505179800093174,-0.040839477715494676,-0.06349535905152293,-0.06349535905152293,0,14,29,14.050517980009317,428.78778015165153,0.00360121949456872,0.01440487797827488,8.792039781661914e-07,124999.89009950272,-0.005875847138423429,0.009429335713493692,0,25,33,1,1,0.009429335713493692,1.0,1,0,12,,,,,,
6,6,17301504,17645568,18,1273,1273,3.24345173057696,17312728,11224,16367,-17,7.869082274776109,0.0030019072671152824,1,17329232,17624144,17661008,295.90393438708514,13,13,16,37,45,24,32,0,0,17,17,0,5.629086894258618,6.417040496331294,1,-13,-52,17329180,17624092,17660956,17329179,17661014,0.0,0,16,16,24,32,24,32,0,0,30,30,30.0,12,0.0207222830504179,0.3371508502284728,0.3166278150479025,0.3166278150479025,1,15,30,15.020722283050418,458.3960657669195,0.0038498878109110156,0.015399551243644062,9.399140163356972e-07,124999.88251074796,0.37822602002247874,0.39458804321885055,2,24,32,0,1,-0.10541195678114945,0.0,0,12,12,,,,,,
7,7,22282240,22626304,18,295,295,1.3996926725645533,22296080,13840,16043,-341,1.944063837086674,0.0024196974940714987,1,22329496,22624408,22661272,279.85899139765917,16205,-179,16,16229,16237,24,32,0,0,208,208,0,1.8247505247222748,9.98499737321315,0,179,716,22330212,22625124,22661988,22330212,22662039,0.1875,1,13,16,24,32,24,32,0,0,29,29,29.0,12,-0.11961383372545242,0.07494648695784756,0.05875851290851464,0.05875851290851464,0,14,29,13.880386166274548,423.59576923445275,0.0035576138420839007,0.014230455368335603,8.685580669150148e-07,124999.89143024164,0.1156803343818571,0.13080019321071368,1,25,33,1,1,-0.11919980678928632,1.0,1,0,12,,,,,,
8,8,27279360,27607040,17,15560,-824,1.9196100425171054,27282848,3488,48,48,7.409379039189696,0.005971319455402466,0,27282704,27577616,27614480,-146.1077738219721,12,12,13,12,12,24,32,24,32,58,48,10,2.038616696049461,0.0529444974811567,0,-12,-48,27282656,27577568,27614432,27282658,27615464,805.3125,7380,13,16,0,0,24,32,24,32,73,60,66.5,12,-0.19938448071479797,0.09393496924167688,-0.3951360935488658,-0.3951360935488658,-2,258,517,257.8006155192852,7867.450424782874,0.06607561398382336,0.26430245593529345,1.6131741695269375e-05,124997.9835322881,-0.33792626980769214,-0.05710491037644294,0,1,1,-23,0,-0.05710491037644294,1.9166666666666667,8,2,12,,,,,,
9,9,29786112,30130176,18,772,772,2.433865746157241,29799320,13208,16362,-22,3.1456916341661305,0.0041943978961258436,1,29832392,30127304,30164168,305.1928367247401,54,54,16,78,86,24,32,0,0,16360,16360,0,4.651998473169697,10.181345007742479,1,-54,-216,29832176,30127088,30163952,29832175,30164010,0.0,0,16,16,24,32,24,32,0,0,30,30,30.0,12,-0.20533373951911926,0.3628613221171168,0.3329581534297707,0.3329581534297707,1,15,30,14.79466626048088,451.4973834375269,0.0037919484981753333,0.015167793992701333,9.257686763123372e-07,124999.88427891546,0.39362932940057604,0.40974511051782114,2,24,32,0,1,-0.09025488948217886,0.0,0,12,12,,,,,,
