packet_index,payload_symbol_index,gt_bin,multi_top1_bin,top1_margin_db,gt_energy_drop_db,locked_count,linear_anchor_count,linear_line_rmse_pi,linear_line_r2,linear_gt_rank,linear_top1_rank,linear_gt_score,linear_top1_score,linear_gt_minus_top1,quadratic_gt_rank,quadratic_top1_rank,quadratic_gt_score,quadratic_top1_score,quadratic_gt_minus_top1,local_linear_gt_rank,local_linear_top1_rank,local_linear_gt_score,local_linear_top1_score,local_linear_gt_minus_top1,oracle_gt_linear_loo_gt_rank,oracle_gt_linear_loo_top1_rank,oracle_gt_linear_loo_gt_score,oracle_gt_linear_loo_top1_score,oracle_gt_linear_loo_gt_minus_top1,oracle_gt_quadratic_loo_gt_rank,oracle_gt_quadratic_loo_top1_rank,oracle_gt_quadratic_loo_gt_score,oracle_gt_quadratic_loo_top1_score,oracle_gt_quadratic_loo_gt_minus_top1,dataset,target_snr_db
5,27,602,433,0.04800778708568484,-0.04800778708568445,12,12,0.154327854201861,0.9709879401388427,4,5,0.6293400150345869,0.29915046560863834,0.3301895494259486,4,5,0.5775148072435137,0.34872190984751184,0.22879289739600184,5,4,0.45944623610151164,0.6154062659900442,-0.15596002988853258,6,4,0.25219524705585306,0.6793246296470232,-0.42712938259117017,6,4,0.27231465211987127,0.6577922545162792,-0.38547760239640794,0_0_0_10_14_8,-20.0
6,13,562,1005,0.08503619859608633,-0.08503619859608658,13,13,0.27800499252133715,0.9446081417590042,7,3,0.20693121619316796,0.9473995955662141,-0.7404683793730462,8,4,0.02460490619679845,0.730218875150022,-0.7056139689532236,5,2,0.7270568061294497,0.9025817076964078,-0.1755249015669581,5,7,0.23888072148264167,0.1217795765602403,0.11710114492240137,8,5,0.00424437430841984,0.6448236683163705,-0.6405792940079507,0_0_0_10_14_8,-20.0
7,26,314,802,0.5711859482233532,-1.0931212961098828,18,18,0.17514081950351784,0.7080676840217559,5,1,0.509801020088152,0.9501575574311285,-0.44035653734297653,5,2,0.31528616697686485,0.8306298019177571,-0.5153436349408923,7,3,0.09829226011705561,0.583546363420216,-0.48525410330316043,4,7,0.6874819860323256,0.17161336110261732,0.5158686249297082,4,7,0.6204781107508109,0.12188278730580787,0.49859532344500307,0_0_0_10_14_8,-20.0
8,5,467,713,0.09906763146765767,-0.5735407910457623,21,21,0.21534511902147827,0.8587033555898583,6,5,0.014731863114874122,0.26015314122200395,-0.24542127810712983,6,5,0.02278534203226723,0.2867585515665327,-0.26397320953426545,6,5,0.022868463743460965,0.28701028380624777,-0.2641418200627868,6,4,0.1825926602275501,0.569460752866254,-0.38686809263870386,6,4,0.149084909975581,0.5245788083484751,-0.37549389837289415,0_0_0_10_14_8,-20.0
8,26,314,988,1.031883962474666,-1.0318839624746659,21,21,0.21534511902147827,0.8587033555898583,8,3,0.002245724169768315,0.6375365693501907,-0.6352908451804223,8,3,0.004028214265765384,0.6529453942186717,-0.6489171799529063,3,7,0.8533464641683188,0.08760367623226467,0.7657427879360541,7,3,0.001856334494455214,0.548749948145994,-0.5468936136515388,6,3,0.004769853274343816,0.5227990053464964,-0.5180291520721525,0_0_0_10_14_8,-20.0
8,29,610,297,0.8289677597091996,-0.8289677597091996,21,21,0.21534511902147827,0.8587033555898583,3,8,0.6849292984235635,0.0004914841510464396,0.6844378142725172,3,6,0.7540043018375813,0.009804162090743751,0.7442001397468375,3,6,0.7741697353685366,0.015036177149124252,0.7591335582194123,8,5,0.04627908981332268,0.8474049333598933,-0.8011258435465707,8,5,0.001643159949600348,0.6253582221870955,-0.6237150622374952,0_0_0_10_14_8,-20.0
9,9,405,1008,0.14150199825235055,-0.1415019982523509,18,18,0.16484532782386963,0.9477261375456582,6,4,0.037809641227581015,0.5395173538311009,-0.5017077126035199,7,3,0.02561054791141787,0.5742525713896149,-0.548642023478197,8,2,0.08607682625069568,0.9376469960845388,-0.8515701698338431,3,5,0.9610072068186499,0.4635523482497323,0.49745485856891763,1,7,0.9967643271908241,0.2241788484031903,0.7725854787876338,0_0_0_10_14_8,-20.0
3,9,405,404,0.6119252445688751,-0.6119252445688751,32,32,0.1499573638520007,0.8803167440142332,4,2,0.9817758600521831,0.9983467146707269,-0.016570854618543795,1,2,0.9999425980868781,0.9895681387241527,0.010374459362725408,2,1,0.9941645008373663,0.9996661166181244,-0.00550161578075814,4,2,0.9825371768030497,0.9985721261852791,-0.01603494938222938,1,2,0.9999817439000525,0.9902287841195707,0.00975295978048174,0_0_0_10_14_8,-21.0
5,3,691,864,0.23954758904558426,-1.213716482034132,5,5,0.11782596225268295,0.015342028500277216,8,1,0.021807169022138084,0.9837190025070863,-0.9619118334849482,7,2,0.18230591043503164,0.8330801952263744,-0.6507742847913428,8,1,0.021807169022138084,0.9837190025070863,-0.9619118334849482,7,2,0.17391589470812602,0.8411772301348722,-0.6672613354267463,5,4,0.463856879685994,0.5563236209511364,-0.09246674126514243,0_0_0_10_14_8,-21.0
5,6,89,542,0.06712118243812436,-0.06712118243812379,5,5,0.11782596225268295,0.015342028500277216,4,5,0.8349791374020821,0.4477583358965871,0.387220801505495,3,5,0.9117743585940086,0.5642280377488633,0.34754632084514525,4,5,0.8349791374020821,0.4477583358965871,0.387220801505495,7,8,0.04518507639258529,0.041523892616338764,0.003661183776246524,7,8,0.1748565063620766,0.00014407981870739883,0.17471242654336921,0_0_0_10_14_8,-21.0
5,12,597,921,1.267420104935444,-1.2764635579743095,5,5,0.11782596225268295,0.015342028500277216,5,6,0.38021609067338435,0.25719082050852304,0.12302527016486131,5,6,0.5068488297291597,0.3755949023372694,0.1312539273918903,5,6,0.38021609067338435,0.25719082050852304,0.12302527016486131,4,3,0.5134218339055231,0.6439324443184236,-0.13051061041290046,4,3,0.29541378360840853,0.42211980138844213,-0.1267060177800336,0_0_0_10_14_8,-21.0
5,13,562,853,0.06561540559797033,-0.14702511413413644,5,5,0.11782596225268295,0.015342028500277216,5,8,0.7445720358691774,0.0024267336512096005,0.7421453022179678,3,8,0.8656724497231848,0.040991792567473484,0.8246806571557113,5,8,0.7445720358691771,0.0024267336512096005,0.7421453022179675,5,1,0.245488428333059,0.9963136693380461,-0.7508252410049872,6,1,0.06931703648085852,0.9053621624377655,-0.8360451259569069,0_0_0_10_14_8,-21.0
5,19,510,112,0.21874903115660194,-0.8176140567805716,5,5,0.11782596225268295,0.015342028500277216,3,5,0.86063305604519,0.6344138346852954,0.22621922135989458,1,5,0.9773256263002433,0.4052356973339504,0.572089928966293,3,5,0.86063305604519,0.6344138346852952,0.2262192213598948,2,8,0.6630925927421594,0.006444395698073702,0.6566481970440856,4,5,0.2972566816824431,0.19332583679490256,0.10393084488754056,0_0_0_10_14_8,-21.0
5,21,553,942,0.05142113825891213,-0.051421138258912716,5,5,0.11782596225268295,0.015342028500277216,2,6,0.9873066728426485,0.5271858508840077,0.4601208219586408,1,7,0.9874659033895824,0.3072303582508341,0.6802355451387483,2,6,0.9873066728426487,0.527185850884007,0.4601208219586417,3,8,0.614291739511607,0.0008762633967058231,0.6134154761149011,4,6,0.2949974397569053,0.08560930600302014,0.20938813375388515,0_0_0_10_14_8,-21.0
5,27,602,433,0.4729178262585196,-0.5756844432121413,5,5,0.11782596225268295,0.015342028500277216,3,7,0.8427886904014257,0.22226694908884215,0.6205217413125835,3,4,0.7548695911583696,0.31993441955563184,0.43493517160273776,3,7,0.842788690401425,0.22226694908884292,0.6205217413125821,6,5,0.248085820752945,0.6768631297017819,-0.42877730894883687,6,5,0.2680932783976002,0.6552988142263585,-0.3872055358287583,0_0_0_10_14_8,-21.0
5,28,7,604,0.08386040475573549,-0.0859991202638495,5,5,0.11782596225268295,0.015342028500277216,5,4,0.3833401077445366,0.7846336460523589,-0.4012935383078223,5,4,0.459440964104459,0.7180819871337313,-0.2586410230292723,5,4,0.3833401077445374,0.7846336460523581,-0.40129353830782066,6,4,0.30762811405476814,0.8462880770157633,-0.5386599629609952,6,3,0.2452613153561456,0.8931203341065014,-0.6478590187503558,0_0_0_10_14_8,-21.0
5,33,591,848,0.3064002456580867,-0.7733338079787649,5,5,0.11782596225268295,0.015342028500277216,7,5,0.01605465714097315,0.1751778084803985,-0.15912315133942534,8,5,0.0004531180351727282,0.07824368590947928,-0.07779056787430655,7,5,0.016054657140973316,0.17517780848039916,-0.15912315133942584,5,8,0.10054794383399002,0.000319349163822924,0.10022859467016709,4,7,0.5482777477162226,0.2546571098031773,0.2936206379130453,0_0_0_10_14_8,-21.0
6,8,865,260,0.29035366419039793,-1.016486646411414,12,12,0.21058588575901918,0.901440159870694,2,6,0.9672329389678759,0.2299173608762078,0.737315578091668,2,6,0.9674669466334795,0.23047164813702903,0.7369952984964505,1,6,0.9728841434724838,0.24403163855213517,0.7288525049203486,5,1,0.3677391412158206,0.9990665360121226,-0.6313273947963021,5,1,0.3619468037794005,0.998662956799071,-0.6367161530196705,0_0_0_10_14_8,-21.0
6,10,765,498,0.053414724887445475,-0.4527896126138431,12,12,0.21058588575901918,0.901440159870694,3,8,0.6138705246916472,0.009202088443494849,0.6046684362481523,3,8,0.5980848684837028,0.012542491296951341,0.5855423771867514,3,8,0.6067271602634422,0.010653329144652224,0.59607383111879,3,4,0.7859263709719878,0.757122091419778,0.028804279552209766,3,4,0.7913193043311733,0.7514355260538538,0.03988377827731948,0_0_0_10_14_8,-21.0
6,13,562,1005,0.3537300897763248,-1.1632049432644949,12,12,0.21058588575901918,0.901440159870694,4,8,0.4862420887315453,0.01016504060709933,0.47607704812444596,4,8,0.45340815998006767,0.017820542488549806,0.43558761749151786,8,5,0.001285803477264924,0.6218597351602309,-0.6205739316829659,5,7,0.24083319779913492,0.12388909246175134,0.11694410533738359,8,5,0.004444446590333773,0.6515289736860387,-0.6470845270957049,0_0_0_10_14_8,-21.0
6,15,267,427,0.5249661331430782,-0.5249661331430778,12,12,0.21058588575901918,0.901440159870694,8,7,0.018744971634556018,0.17934098675680904,-0.16059601512225302,8,7,0.009754673177694184,0.15083986672682015,-0.14108519354912596,6,7,0.19586842119843284,0.02491750257771219,0.17095091862072065,8,7,0.018788618722862527,0.02615631138642177,-0.007367692663559244,3,4,0.5295608751674967,0.24261561434330858,0.28694526082418814,0_0_0_10_14_8,-21.0
6,19,510,855,0.24622338800727006,-0.24622338800727003,12,12,0.21058588575901918,0.901440159870694,3,4,0.753254020523728,0.657633252149643,0.09562076837408506,3,4,0.7216774015168768,0.623190996277465,0.09848640523941177,5,7,0.2807898562811212,0.1917723570617445,0.08901749921937668,3,5,0.4436022286890509,0.3410903281326755,0.10251190055637543,8,7,0.0008302919574308953,0.01785277574543065,-0.017022483787999754,0_0_0_10_14_8,-21.0
6,20,860,332,0.009261429314019,-0.009261429314019604,12,12,0.21058588575901918,0.901440159870694,5,1,0.6399106184143094,0.9522892881475387,-0.31237866973322925,5,1,0.6707404928472372,0.937516960741834,-0.26677646789459675,6,3,0.23938993235452927,0.9621723526759303,-0.722782420321401,2,3,0.8740030276744577,0.769371936413501,0.10463109126095671,3,5,0.9039493562337718,0.14587477384968423,0.7580745823840875,0_0_0_10_14_8,-21.0
6,23,759,35,0.2219400036608715,-0.2219400036608711,12,12,0.21058588575901918,0.901440159870694,1,8,0.9459918323617622,0.008120998306057725,0.9378708340557045,1,8,0.9527000133611958,0.0056048521332173196,0.9470951612279785,5,3,0.2548742897209149,0.6109556486188502,-0.3560813588979353,1,7,0.9980721370106178,0.035011693106554886,0.9630604439040629,4,6,0.7442628709138417,0.39000931893586305,0.35425355197797864,0_0_0_10_14_8,-21.0
6,27,602,303,0.1429170817038689,-0.4066862597349753,12,12,0.21058588575901918,0.901440159870694,1,8,0.9367941707210512,0.28306955056738836,0.6537246201536628,1,8,0.947682590055142,0.26226570839387003,0.685416881661272,1,8,0.9226298167344434,0.30838215499473226,0.6142476617397112,5,3,0.25720021191454046,0.4467486684180147,-0.18954845650347424,5,3,0.28426863690237436,0.41657186039613825,-0.1323032234937639,0_0_0_10_14_8,-21.0
6,32,757,24,0.13504522721610812,-0.13504522721610793,12,12,0.21058588575901918,0.901440159870694,5,2,0.8576647200776939,0.9270415548238422,-0.06937683474614831,4,2,0.9183715682564346,0.9692048163168934,-0.05083324806045875,5,3,0.8086258803470756,0.8891440599628202,-0.08051817961574459,7,5,0.04487535015900024,0.10305020530075393,-0.05817485514175369,6,4,0.3202196982881178,0.42968044655498533,-0.10946074826686752,0_0_0_10_14_8,-21.0
7,1,826,121,0.06004334039078835,-0.060043340390788826,10,10,0.19234778311981063,0.888328118637906,8,7,0.0005424537565160703,0.01612372225666414,-0.015581268500148071,5,4,0.3237845911932412,0.47054909106087817,-0.14676449986763695,8,7,0.0005424537565160703,0.01612372225666414,-0.015581268500148071,5,4,0.6125254355329752,0.7520012357025745,-0.13947580016959926,8,6,0.04002337319029303,0.11889191543193689,-0.07886854224164386,0_0_0_10_14_8,-21.0
7,4,86,335,0.7266348393164656,-0.7266348393164657,10,10,0.19234778311981063,0.888328118637906,4,6,0.38451668971796304,0.3190824277246336,0.06543426199332947,2,4,0.6897679274511215,0.6247335608171416,0.06503436663397988,4,6,0.38451668971796304,0.3190824277246336,0.06543426199332947,2,5,0.6402649768235876,0.5733253783950529,0.0669395984285347,5,7,0.04971924074815154,0.024227134866395883,0.025492105881755656,0_0_0_10_14_8,-21.0
7,15,267,266,0.06815782826951004,-0.06815782826951017,10,10,0.19234778311981063,0.888328118637906,7,6,0.016113593409230798,0.017857642160662435,-0.0017440487514316372,5,7,0.18148876608030012,0.03161875878993342,0.1498700072903667,5,3,0.563864625985552,0.8028763328113826,-0.23901170682583062,4,1,0.8796522050650153,0.9913832605670965,-0.11173105550208118,3,1,0.9649264102764038,0.9946914624985228,-0.029765052222119004,0_0_0_10_14_8,-21.0
7,17,656,785,0.2634969287230412,-0.2634969287230408,10,10,0.19234778311981063,0.888328118637906,7,1,0.16113094263041872,0.9999408588387706,-0.8388099162083519,8,4,0.006065114303157537,0.8870261610062689,-0.8809610467031113,2,5,0.9926958897581066,0.10820036847938957,0.8844955212787171,7,2,0.0787666322577053,0.9815445687053848,-0.9027779364476795,6,2,0.31917330243770076,0.9680785192588269,-0.6489052168211262,0_0_0_10_14_8,-21.0
7,20,860,1016,0.4400656271479444,-0.44006562714794417,10,10,0.19234778311981063,0.888328118637906,2,3,0.6911598385321859,0.688058395507904,0.003101443024281836,5,2,0.38133690966691475,0.925403629250446,-0.5440667195835311,4,7,0.5917443451108438,0.08970534431128002,0.5020390007995639,1,3,0.9102542168300272,0.4083252043100322,0.5019290125199949,1,5,0.9996842714135112,0.13156503913746936,0.8681192322760418,0_0_0_10_14_8,-21.0
7,28,7,6,0.09210982206457108,-0.09210982206457079,10,10,0.19234778311981063,0.888328118637906,8,3,0.12006627608273457,0.7102181435334236,-0.590151867450689,8,3,0.0932024169844049,0.6699104110268905,-0.5767079940424856,4,6,0.6925279042548467,0.1077879602743847,0.5847399439804619,5,2,0.45282537582252486,0.9664792262569359,-0.513653850434411,5,2,0.37464002346117387,0.9321133856036968,-0.557473362142523,0_0_0_10_14_8,-21.0
8,3,691,945,0.16818922761217026,-0.16818922761216992,12,12,0.17923955245022852,0.9339337196737785,8,7,0.041686141079880945,0.06670090171231075,-0.0250147606324298,6,8,0.13434214623610846,0.008361661246399199,0.12598048498970926,7,8,0.06576880411850727,0.042438478753309916,0.023330325365197357,6,7,0.2938834621330266,0.011215583140300633,0.28266787899272594,6,8,0.15213490351811287,0.004371223708162786,0.1477636798099501,0_0_0_10_14_8,-21.0
8,12,597,122,0.07266813117419235,-0.7375028853943512,12,12,0.17923955245022852,0.9339337196737785,2,1,0.6009901641231761,0.9999665270099549,-0.39897636288677885,3,1,0.5274874915466817,0.9953283528186974,-0.46784086127201563,5,2,0.22857620615396546,0.8604721456681514,-0.631895939514186,6,8,0.4470547656339598,0.0018358082781464446,0.44521895735581335,7,8,0.32639751201224093,0.006609778059975202,0.31978773395226573,0_0_0_10_14_8,-21.0
8,13,562,711,0.21391729274398405,-1.0682414346838034,12,12,0.17923955245022852,0.9339337196737785,5,4,0.5203397386351057,0.6178550441179145,-0.09751530548280873,7,4,0.43414803715358613,0.6996382450727391,-0.26549020791915295,3,5,0.8214126628362852,0.296329325220146,0.5250833376161392,5,4,0.41399500966268077,0.44721345939566676,-0.03321844973298599,6,4,0.2790530109402267,0.5890567654851013,-0.3100037545448746,0_0_0_10_14_8,-21.0
8,14,478,852,0.11053850847046379,-0.1548813647225001,12,12,0.17923955245022852,0.9339337196737785,6,4,0.3425817929371453,0.8293124860492063,-0.48673069311206096,6,5,0.2552540081770858,0.7518027906646945,-0.49654878248760864,1,3,0.9966973842774595,0.801207073033416,0.19549031124404348,4,7,0.48215375218299406,0.06021103239839931,0.42194271978459474,5,8,0.33122772174175963,0.00873679606704153,0.3224909256747181,0_0_0_10_14_8,-21.0
8,24,874,472,0.02931903622853688,-0.029319036228537272,12,12,0.17923955245022852,0.9339337196737785,1,6,0.9500856565080644,0.276503300597578,0.6735823559104864,1,6,0.9600200611180452,0.2552912702389959,0.7047287908790493,2,8,0.8711571679629244,0.0015014817260757263,0.8696556862368487,1,7,0.9986637883378455,0.08276788481785863,0.915895903519987,1,7,0.998718525691217,0.12687043715561103,0.8718480885356059,0_0_0_10_14_8,-21.0
8,28,7,970,0.15454860541068244,-0.1545486054106818,12,12,0.17923955245022852,0.9339337196737785,7,6,0.07863130169700228,0.11536380897537013,-0.036732507278367854,8,6,0.03800024152779219,0.17726486261625307,-0.13926462108846088,8,6,0.02703410983545157,0.20156495290354315,-0.17453084306809158,8,6,0.03628997591642663,0.18073185068597575,-0.14444187476954912,8,6,0.04780024115602577,0.15915155980493673,-0.11135131864891096,0_0_0_10_14_8,-21.0
9,5,467,566,0.1495553837306712,-0.14955538373067115,13,13,0.14819678132523045,0.8862795385859801,6,7,0.21780341498512273,0.023606501675042357,0.19419691331008038,5,7,0.2978199473135339,0.059288325408494214,0.23853162190503968,4,7,0.3250071804942,0.07390832257628199,0.25109885791791803,3,4,0.8631587231781747,0.5748975112620383,0.2882612119161364,3,5,0.633635382217687,0.30896807756448524,0.32466730465320176,0_0_0_10_14_8,-21.0
9,9,405,1008,0.8494349585437566,-1.1270740830517427,13,13,0.14819678132523045,0.8862795385859801,6,1,0.4087891665517993,0.9833338330766639,-0.5745446665248646,6,1,0.3496947877117105,0.9953127688072532,-0.6456179810955427,6,4,0.04709391415008218,0.5024314686346899,-0.4553375544846077,3,5,0.966965125441628,0.4616253811864237,0.5053397442552043,1,7,0.9948889111430868,0.2237034313162129,0.7711854798268738,0_0_0_10_14_8,-21.0
9,16,917,706,0.13631723444700994,-0.3675485944945871,13,13,0.14819678132523045,0.8862795385859801,7,6,0.2543060957877129,0.34907098597575464,-0.09476489018804174,6,5,0.43674726830547195,0.5400551128817788,-0.10330784457630682,8,7,0.0001857106586893309,0.013661161517010967,-0.013475450858321636,5,2,0.7571099256003144,0.8397714070665416,-0.0826614814662272,7,6,0.25196504939863196,0.34650670963763497,-0.09454166023900301,0_0_0_10_14_8,-21.0
9,30,887,535,0.044293461567394776,-0.04429346156739458,13,13,0.14819678132523045,0.8862795385859801,3,4,0.9190116678030473,0.7850891127565773,0.13392255504647,3,4,0.8860242945385823,0.7375732552083527,0.14845103933022963,3,4,0.8956981520296223,0.7511091596693582,0.14458899236026412,4,2,0.28565060390904884,0.4719525252021182,-0.18630192129306938,7,5,0.01688268115851005,0.10121226281407503,-0.08432958165556498,0_0_0_10_14_8,-21.0
0,19,510,922,0.15663266052037395,-0.15663266052037342,24,24,0.1280713474412672,0.9386730700356478,2,8,0.8568913689581483,0.09424296086582978,0.7626484080923186,1,8,0.9900707853336821,0.0005703395307787851,0.9895004458029033,1,8,0.9881120907602419,0.001109934558467196,0.9870021562017747,2,8,0.8812883063898391,0.07417095469596913,0.80711735169387,1,8,0.9983531569642489,0.0012480124812272453,0.9971051444830217,0_0_0_10_14_8,-22.0
3,9,405,404,1.017195417500503,-1.0171954175005031,28,28,0.15735654698293822,0.8806827995809989,4,3,0.965242665039957,0.9960900040844448,-0.030847339044487776,1,2,0.9999462897109838,0.9862266861223421,0.01371960358864166,3,1,0.9920969725099231,0.9987086454564048,-0.006611672946481684,4,1,0.9810466395128778,0.9998270822906671,-0.01878044277778923,1,2,0.9999997683125584,0.984346920542867,0.015652847769691447,0_0_0_10_14_8,-22.0
3,18,889,927,0.1939773541897482,-0.5267836350728179,28,28,0.15735654698293822,0.8806827995809989,2,1,0.8172868088284869,0.8802623922177721,-0.06297558338928522,1,4,0.9958267059292147,0.5549256481537345,0.4409010577754803,1,4,0.9910276198691805,0.584843015588462,0.40618460428071856,2,1,0.8398983951661538,0.8601005473371196,-0.02020215217096577,1,4,0.9973119486846638,0.542210042373069,0.45510190631159475,0_0_0_10_14_8,-22.0
4,0,803,871,0.5078213445771935,-0.5078213445771941,20,20,0.08359016883509761,0.9686306437579405,6,7,0.33212629318658815,0.3138946333395387,0.018231659847049442,1,7,0.9947128013454912,0.17733573673765463,0.8173770646078367,5,8,0.8487841092730477,0.0014059654354518503,0.8473781438375958,5,8,0.7406276151469251,0.0294490619903644,0.7111785531565606,1,7,0.9855159580562438,0.21532138384579314,0.7701945742104507,0_0_0_10_14_8,-22.0
5,0,222,29,0.31673618989677527,-0.5495362343669818,3,3,0.6187525223451376,0.0063528212261865225,2,3,0.7907702667531371,0.6303144410098429,0.1604558257432942,5,4,0.6784407861446452,0.830396590476208,-0.15195580433156275,2,3,0.7907702667531371,0.6303144410098429,0.1604558257432942,4,2,0.884636806818839,0.9720165736058561,-0.08737976678701709,8,7,0.0025041364186292325,0.01639908146828789,-0.013894945049658658,0_0_0_10_14_8,-22.0
5,6,89,542,0.8170970901368724,-0.9035245019396669,3,3,0.6187525223451376,0.0063528212261865225,7,8,0.13548018077163881,0.0015859046284930622,0.13389427614314575,3,1,0.721973076520294,0.9809056022993898,-0.25893252577909587,7,8,0.13548018077163881,0.0015859046284930622,0.13389427614314575,8,5,0.0008239472521972546,0.1856683896201951,-0.18484444236799785,7,8,0.04832459885098378,0.03759660872184789,0.01072799012913589,0_0_0_10_14_8,-22.0
