packet_index,event_index,symbol_index,selected_bin,signed_bin,symbol_value,phase_at_bin,phase_predicted,phase_residual_rad,phase_score,margin,confidence,amplitude,energy_ratio,argmax_bin,argmax_is_selected,rank_by_amp,gt_bin,is_correct
2,2,24,874,-150,873,-2.599695,-2.669057,0.069361,0.997595,0.098497,0.5131,8.909551,0.010388,874,1,0,874,1
2,2,25,720,-304,719,-2.866136,-3.055526,0.189391,0.982119,-0.002682,0.4048,7.865627,0.007984,720,1,0,720,1
2,2,26,314,314,313,2.637826,-3.252606,-0.392754,0.977134,0.027419,0.4269,5.093463,0.003404,166,0,2,314,1
2,2,27,602,-422,601,2.018506,2.837938,-0.819431,0.682637,-0.223719,0.2861,8.243480,0.008664,602,1,0,602,1
2,2,28,7,7,6,1.856692,1.728951,0.127742,0.895455,0.001589,0.3642,5.081826,0.003266,676,0,46,7,1
2,2,29,610,-414,609,0.926576,1.428549,-0.501973,0.929472,0.005317,0.3824,6.875893,0.005913,885,0,28,610,1
2,2,30,683,-341,682,1.136287,1.089486,0.046801,0.935292,0.054448,0.4341,5.356329,0.003689,259,0,30,775,0
2,2,31,912,-112,911,0.443979,0.841308,-0.397329,0.922098,0.001458,0.3815,7.692205,0.007463,912,1,0,912,1
2,2,32,768,-256,767,0.081207,0.126958,-0.045752,0.998954,0.101085,0.5184,9.425022,0.011845,768,1,0,768,1
2,2,33,581,-443,580,-1.072764,-0.281566,-0.791198,0.702994,-0.207443,0.2947,8.167025,0.008993,581,1,0,581,1
2,2,34,93,93,92,-0.965947,-1.765071,0.799125,0.697334,-0.183315,0.2967,9.716901,0.011832,93,1,0,93,1
3,3,0,222,222,221,1.475948,1.864963,-0.389015,1.000000,0.156593,0.5685,5.612656,0.004105,258,0,0,222,1
3,3,1,711,-313,710,2.492972,-3.003316,-0.786897,0.995025,0.143073,0.5510,4.364478,0.002487,306,0,0,711,1
3,3,2,871,-153,870,0.796074,-2.838301,-2.648810,1.000000,0.047301,0.4560,4.882017,0.003006,65,0,0,871,1
3,3,3,718,-306,717,1.146164,1.659997,-0.513834,0.870867,-0.000693,0.3592,7.505630,0.007263,718,1,0,718,1
3,3,4,107,107,106,0.900618,2.185467,-1.284850,0.586351,-0.162629,0.2457,6.377595,0.005267,834,0,0,107,1
3,3,5,468,468,467,0.517003,2.280521,-1.763518,1.000000,0.278223,0.6914,8.584724,0.008785,468,1,0,468,1
3,3,6,89,89,88,0.558732,0.612057,-0.053325,0.998579,0.475219,0.7169,9.421203,0.011650,89,1,0,89,1
3,3,7,713,-311,712,0.388221,0.600461,-0.212240,0.977562,0.259349,0.6651,8.790603,0.009799,713,1,0,713,1
3,3,8,865,-159,864,0.585614,0.217710,0.367903,0.933084,0.032675,0.4166,7.293676,0.007147,865,1,0,865,1
3,3,9,492,492,491,-0.110141,0.627343,-0.737484,0.740163,-0.038626,0.3084,8.046241,0.008219,492,1,0,492,1
3,3,10,765,-259,764,0.092365,-0.280652,0.373017,0.931232,0.388764,0.6879,8.975592,0.010287,765,1,0,765,1
3,3,11,1023,-1,1022,-0.562672,0.289757,-0.852429,1.000000,0.228559,0.6410,6.366813,0.005333,796,0,0,1023,1
3,3,12,597,-427,596,-1.376516,2.774360,2.132309,1.000000,0.153070,0.5654,5.107033,0.003448,815,0,0,597,1
3,3,13,562,-462,561,-1.113841,0.840887,-1.954728,1.000000,0.036770,0.4481,7.523392,0.007245,264,0,0,562,1
3,3,14,478,478,477,-1.089699,-0.717117,-0.372581,0.931391,0.345224,0.6884,8.865578,0.010575,478,1,0,478,1
3,3,15,267,267,266,-1.116935,0.813829,-1.930764,0.668715,-0.330645,0.2786,7.473395,0.007391,638,0,0,267,1
3,3,16,917,-107,916,-1.706602,3.555674,1.020909,0.522591,-0.051425,0.2278,10.010537,0.012496,917,1,0,917,1
3,3,17,656,-368,655,-2.203684,1.035243,3.044258,1.000000,0.535128,0.7194,9.846253,0.012919,656,1,0,656,1
3,3,18,889,-135,888,-3.024691,0.538161,2.720334,1.000000,0.383512,0.7183,9.722619,0.012195,889,1,0,889,1
3,3,19,510,510,509,-2.990025,-3.521773,0.531748,0.861922,0.434480,0.6693,11.298040,0.016370,510,1,0,510,1
3,3,20,860,-164,859,2.974614,-3.487107,0.178536,0.984105,0.436439,0.7097,8.928367,0.010709,860,1,0,860,1
3,3,21,553,-471,552,2.492803,2.656069,-0.163266,0.986702,0.218341,0.6267,8.029764,0.009090,553,1,0,553,1
3,3,22,629,-395,628,2.399614,2.174257,0.225357,1.000000,0.047374,0.4563,5.851450,0.004061,823,0,0,629,1
3,3,23,759,-265,758,1.585699,-0.916710,2.502409,1.000000,0.309843,0.7154,9.084694,0.010261,759,1,0,759,1
3,3,24,874,-150,873,1.655715,1.103888,0.551827,0.851568,0.101257,0.4580,9.121258,0.010775,874,1,0,874,1
3,3,25,720,-304,719,1.272299,1.725730,-0.453431,0.846955,0.025292,0.3738,5.922600,0.004485,524,0,0,720,1
3,3,26,314,314,313,0.555447,2.916877,-2.361430,1.000000,0.032933,0.4433,7.229989,0.006878,314,1,0,314,1
3,3,27,602,-422,601,0.521177,0.625462,-0.104286,0.994567,0.230647,0.6440,8.935806,0.010350,602,1,0,602,1
3,3,28,7,7,6,-0.730501,0.486906,-1.217407,0.346080,-0.224930,0.1572,10.016794,0.012479,7,1,0,7,1
3,3,29,610,-414,609,-0.865985,-1.982178,1.116192,0.439107,-0.025032,0.1943,9.900235,0.012460,610,1,0,610,1
3,3,30,778,-246,777,-1.066512,-1.001470,-0.065042,0.997886,0.187398,0.6014,8.923663,0.009868,778,1,0,778,1
3,3,31,431,431,430,-1.318960,-1.267039,-0.051921,0.998652,0.190425,0.6047,8.760544,0.009872,431,1,0,897,0
3,3,32,343,343,342,-2.821083,-1.519487,-1.301595,1.000000,0.164942,0.5755,7.307346,0.007064,343,1,0,740,0
3,3,33,590,-434,589,-2.605142,-3.073531,0.468388,0.892297,0.289616,0.6613,8.764115,0.009829,590,1,0,590,1
3,3,34,930,-94,929,2.720912,-2.857590,-0.704683,0.761817,0.225779,0.5511,10.272978,0.013761,930,1,0,930,1
5,5,0,222,222,221,-2.373643,-2.660669,0.287026,0.304159,-0.602692,0.1415,8.464251,0.008956,936,0,0,222,1
5,5,1,826,-198,825,-2.778003,-1.595524,-1.182479,0.378632,-0.511055,0.1699,9.524136,0.012301,826,1,0,826,1
5,5,2,871,-153,870,-2.756807,-4.157078,1.400271,0.698592,-0.244608,0.2880,5.895665,0.004668,166,0,0,871,1
5,5,3,718,-306,717,-2.964620,2.341770,0.976796,0.971862,0.040807,0.4379,6.497668,0.005608,85,0,8,718,1
5,5,4,86,86,85,2.919641,1.874065,1.045576,0.901583,-0.006607,0.3733,6.815298,0.006226,233,0,0,86,1
5,5,5,468,468,467,2.979935,1.853742,1.126193,0.430099,-0.487385,0.1881,9.095229,0.010705,468,1,0,468,1
5,5,6,89,89,88,2.319332,2.845611,-0.526278,0.864683,-0.066135,0.3575,7.623994,0.007767,89,1,0,89,1
5,5,7,713,-311,712,2.728986,2.185008,0.543978,0.855657,-0.051218,0.3593,9.504463,0.011334,713,1,0,713,1
5,5,8,865,-159,864,2.448206,3.138639,-0.690433,0.770970,-0.129428,0.3280,10.155450,0.013064,865,1,0,865,1
5,5,9,492,492,491,1.803452,2.167427,-0.363975,0.934489,0.028829,0.4202,9.281628,0.011690,492,1,0,492,1
5,5,10,765,-259,764,1.837602,1.522673,0.314929,0.998543,0.025501,0.4341,6.501653,0.005371,727,0,0,765,1
5,5,11,1023,-1,1022,1.167668,1.133922,0.033746,0.999431,0.114744,0.5332,10.051148,0.012452,1023,1,0,1023,1
5,5,12,597,-427,596,1.435987,0.832902,0.603084,0.823590,-0.060545,0.3478,9.438135,0.012242,597,1,0,597,1
5,5,13,562,-462,561,1.115793,1.134967,-0.019174,0.999816,0.086904,0.5047,9.565262,0.011884,562,1,0,562,1
5,5,14,478,478,477,0.511658,0.814774,-0.303116,0.954411,0.051351,0.4511,9.804394,0.012007,478,1,0,478,1
5,5,15,267,267,266,0.096259,0.191464,-0.095206,0.932878,0.003061,0.3835,6.169202,0.004859,362,0,6,267,1
5,5,16,917,-107,916,-0.447749,-0.223176,-0.224573,0.932514,0.013641,0.3923,5.430598,0.003726,22,0,22,917,1
5,5,17,656,-368,655,-0.142773,-0.701720,0.558947,0.944102,0.021812,0.4055,4.665794,0.002850,1,0,13,656,1
5,5,18,889,-135,888,-0.732235,-1.129812,0.397577,0.922002,-0.011700,0.3799,7.423227,0.007398,889,1,0,889,1
5,5,19,510,510,509,-1.344823,-1.155215,-0.189608,0.982078,0.085800,0.4968,9.686248,0.012104,510,1,0,510,1
5,5,20,860,-164,859,-1.627403,-1.772915,0.145512,0.989432,0.037051,0.4419,6.878798,0.006034,860,1,0,860,1
5,5,21,553,-471,552,-1.590847,-1.909983,0.319136,0.949507,0.057874,0.4553,9.809857,0.011726,553,1,0,553,1
5,5,22,629,-395,628,-2.034734,-1.873427,-0.161307,0.929318,0.010599,0.3906,6.369329,0.005504,759,0,8,629,1
5,5,23,759,-265,758,-2.395922,-2.317313,-0.078609,0.933597,0.023351,0.4041,3.202750,0.001266,169,0,9,759,1
5,5,24,874,-150,873,3.117677,-2.637664,-0.527845,0.863894,-0.060991,0.3582,8.139972,0.008406,874,1,0,874,1
5,5,25,720,-304,719,2.592072,2.673790,-0.081718,0.996663,0.092099,0.5041,8.404132,0.008896,720,1,0,720,1
5,5,26,314,314,313,1.912950,2.066468,-0.153518,0.980626,0.041631,0.4441,7.379073,0.006822,311,0,1,314,1
5,5,27,602,-422,601,2.125048,1.233828,0.891221,0.850645,-0.077181,0.3513,4.756131,0.003153,673,0,0,602,1
5,5,28,7,7,6,0.983296,1.261809,-0.278514,0.961465,0.051282,0.4553,10.101960,0.012930,7,1,0,7,1
5,5,29,610,-414,609,0.872794,0.304173,0.568621,0.997505,0.029717,0.4384,5.533301,0.003818,685,0,0,610,1
5,5,30,808,-216,807,-0.264457,-0.516261,0.251804,0.903890,0.007835,0.3755,5.569278,0.004042,943,0,11,823,0
5,5,31,913,-111,912,-0.453970,-1.014235,0.560265,0.847114,-0.049448,0.3546,9.083310,0.010522,913,1,0,913,1
5,5,32,741,-283,740,-1.310031,-0.951945,-0.358086,0.936569,-0.021319,0.3853,7.626232,0.007104,741,1,0,741,1
5,5,33,581,-443,580,-1.734567,-1.808006,0.073439,0.997305,0.046026,0.4571,7.749578,0.008130,581,1,0,581,1
5,5,34,91,91,90,-1.975832,-2.159103,0.183271,0.983253,0.102623,0.5189,10.778966,0.015316,91,1,0,91,1
6,6,0,803,-221,802,-2.213347,-2.335544,0.122196,0.992543,0.623108,0.7206,11.382113,0.015710,803,1,0,803,1
6,6,1,826,-198,825,-1.395506,-2.335364,0.939858,1.000000,0.186947,0.5977,0.768220,0.000082,1016,0,0,826,1
6,6,2,871,-153,870,-2.150696,3.918275,0.214214,0.977144,0.458535,0.7085,9.780917,0.011774,871,1,0,871,1
6,6,3,718,-306,717,-2.597554,-1.662451,-0.935103,0.593736,-0.245672,0.2520,8.820100,0.009641,718,1,0,718,1
6,6,4,107,107,106,3.066767,-3.044411,-0.172007,0.985243,0.455685,0.7181,11.064856,0.015979,107,1,0,107,1
6,6,5,468,468,467,-3.096025,2.447902,0.739259,1.000000,0.035351,0.4500,8.554950,0.009427,318,0,0,468,1
6,6,6,89,89,88,2.490160,-1.839986,-1.953039,0.669187,-0.167107,0.2789,4.954287,0.003259,83,0,0,89,1
6,6,7,713,-311,712,2.443061,-3.296533,-0.543591,0.855857,0.251363,0.6083,8.902587,0.009743,713,1,0,713,1
6,6,8,865,-159,864,2.475153,1.280605,1.194549,0.367433,-0.350703,0.1607,8.494165,0.009148,865,1,0,865,1
6,6,9,492,492,491,2.051941,1.312697,0.739244,0.738978,0.172232,0.4857,9.713058,0.011940,492,1,0,492,1
6,6,10,765,-259,764,1.968097,1.628728,0.339369,1.000000,0.057112,0.4659,6.531534,0.005519,619,0,0,765,1
6,6,11,1023,-1,1022,1.441262,-2.702463,-2.139460,1.000000,0.447857,0.7195,10.053182,0.012986,1023,1,0,1023,1
6,6,12,597,-427,596,1.049574,1.018049,0.031525,0.999503,0.571752,0.7255,11.407983,0.017107,597,1,0,597,1
6,6,13,562,-462,561,0.515813,0.657886,-0.142074,0.989925,0.156244,0.5635,7.609279,0.007527,562,1,0,562,1
6,6,14,478,478,477,0.500326,-0.017948,0.518274,1.000000,0.114668,0.5246,5.156760,0.003404,987,0,0,478,1
6,6,15,267,267,266,-0.045280,-2.648720,2.603440,0.999560,0.289007,0.7050,7.478103,0.007652,832,0,0,267,1
6,6,16,917,-107,916,-0.343156,-3.152816,2.809659,1.000000,0.418543,0.7175,9.669700,0.011665,917,1,0,917,1
6,6,17,656,-368,655,-0.248569,-0.847251,0.598682,0.826079,0.162714,0.5132,10.276199,0.013338,656,1,0,656,1
6,6,18,889,-135,888,-0.918786,-0.153982,-0.764804,0.721518,-0.271157,0.3023,8.332413,0.009117,889,1,0,889,1
6,6,19,510,510,509,-1.441633,-0.824199,-0.617435,0.815366,0.279391,0.6256,10.228164,0.013357,510,1,0,510,1
6,6,20,860,-164,859,-1.793747,-1.964481,0.170734,0.985460,0.272086,0.6803,8.361629,0.009326,860,1,0,860,1
6,6,21,553,-471,552,-2.405796,-2.316594,-0.089203,0.996024,0.457088,0.7212,10.637878,0.015208,553,1,0,553,1
6,6,22,629,-395,628,-3.019467,-2.928644,-0.090823,0.995878,0.132162,0.5436,8.301233,0.008711,629,1,0,629,1
6,6,23,759,-265,758,-3.003780,-3.631517,0.627737,0.809358,-0.141191,0.3341,7.350566,0.006896,759,1,0,759,1
6,6,24,874,-150,873,2.579615,-3.615830,-0.087741,1.000000,0.170858,0.5824,6.962740,0.006253,347,0,0,874,1
6,6,25,720,-304,719,1.904410,-0.225499,2.129909,0.507313,-0.318045,0.2201,8.483834,0.009444,828,0,0,720,1
6,6,26,314,314,313,1.439250,-1.248543,2.687794,1.000000,0.307132,0.7169,9.171307,0.011299,314,1,0,314,1
6,6,27,602,-422,601,1.445277,4.142731,-2.697454,0.920572,-0.043910,0.3778,5.834715,0.004361,937,0,0,602,1
6,6,28,7,7,6,0.741262,0.964281,-0.223019,0.975234,0.251790,0.6564,8.673792,0.009649,7,1,0,7,1
6,6,29,610,-414,609,-0.035418,3.444743,2.803025,1.000000,0.145294,0.5595,8.500074,0.009439,610,1,0,610,1
6,6,30,791,-233,790,0.114672,2.445044,-2.330372,1.000000,0.073260,0.4883,8.613304,0.010035,791,1,0,791,1
6,6,31,928,-96,927,-1.233808,0.264761,-1.498569,1.000000,0.022973,0.4325,7.027263,0.006365,928,1,0,928,1
6,6,32,759,-265,758,0.500846,-2.010488,2.511333,1.000000,0.059706,0.4676,6.380986,0.005231,759,1,0,760,0
6,6,33,584,-440,583,-2.488326,0.650935,-3.139261,1.000000,0.562500,0.7208,10.346415,0.013896,584,1,0,584,1
6,6,34,658,-366,657,-2.386472,-3.836806,1.450334,1.000000,0.168893,0.5791,7.199755,0.006809,658,1,0,932,0
