window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,8192,3889,-207,0.2953314412106782,0.25991012117001927,101.25613146040737,0.5548649304002939,0.0029166771132882667,1
1,4096,12288,3889,-207,0.33412868739181406,0.26049274362135405,172.51044569674804,1.08118134654589,0.0019368606117867832,1
2,8192,16384,238,238,0.16618130888694754,0.1386708963731327,71.25431423634066,0.7859685240653541,0.002332228029530215,1
3,12288,20480,-1,,0.0,0.0,0.0,nan,nan,0
4,16384,24576,-1,,0.0,0.0,0.0,nan,nan,0
5,20480,28672,-1,,0.0,0.0,0.0,nan,nan,0
6,24576,32768,-1,,0.0,0.0,0.0,nan,nan,0
7,28672,36864,-1,,0.0,0.0,0.0,nan,nan,0
8,32768,40960,-1,,0.0,0.0,0.0,nan,nan,0
9,36864,45056,-1,,0.0,0.0,0.0,nan,nan,0
10,40960,49152,-1,,0.0,0.0,0.0,nan,nan,0
11,45056,53248,-1,,0.0,0.0,0.0,nan,nan,0
12,49152,57344,3818,-278,0.11014037486600232,0.10097382011209086,53.25322453933331,0.3773776317909617,0.0020682386056200533,1
13,53248,61440,3275,-821,0.27382397306747036,0.19463513610049676,148.00896190141447,1.4825022448137033,0.0018500499533930825,1
14,57344,65536,3275,-821,0.22951639402131332,0.19488261507752533,120.75731175823901,0.7104061332970729,0.0019006417970020264,1
15,61440,69632,533,533,0.04048484612092661,0.03992852584610483,26.001574396157835,0.06009216485840803,0.0015570151831617134,1
16,65536,73728,-1,,0.0,0.0,0.0,nan,nan,0
17,69632,77824,-1,,0.0,0.0,0.0,nan,nan,0
18,73728,81920,-1,,0.0,0.0,0.0,nan,nan,0
19,77824,86016,-1,,0.0,0.0,0.0,nan,nan,0
20,81920,90112,-1,,0.0,0.0,0.0,nan,nan,0
21,86016,94208,-1,,0.0,0.0,0.0,nan,nan,0
22,90112,98304,3144,-952,0.03826502409714313,0.03756453940429842,20.00121119216142,0.08023923031024119,0.001913135346130408,1
23,94208,102400,3144,-952,0.03826502409714313,0.03756453940429842,20.00121119216142,0.08023923031024119,0.001913135346130408,1
24,98304,106496,-1,,0.0,0.0,0.0,nan,nan,0
25,102400,110592,75,75,0.257425842689853,0.25177796926371676,110.50669123254151,0.09634416705562214,0.002329504574054674,1
26,106496,114688,75,75,0.26343673539614704,0.2543650447010332,195.51183840874253,0.15218906248970462,0.0013474208904189157,1
27,110592,118784,3479,-617,0.157542642568618,0.1522919520174498,85.005147176201,0.1472117258313639,0.0018533306252862462,1
28,114688,122880,-1,,0.0,0.0,0.0,nan,nan,0
29,118784,126976,-1,,0.0,0.0,0.0,nan,nan,0
30,122880,131072,-1,,0.0,0.0,0.0,nan,nan,0
31,126976,135168,-1,,0.0,0.0,0.0,nan,nan,0
32,131072,139264,-1,,0.0,0.0,0.0,nan,nan,0
33,135168,143360,-1,,0.0,0.0,0.0,nan,nan,0
34,139264,147456,-1,,0.0,0.0,0.0,nan,nan,0
35,143360,151552,-1,,0.0,0.0,0.0,nan,nan,0
36,147456,155648,-1,,0.0,0.0,0.0,nan,nan,0
37,151552,159744,3451,-645,0.16144588450886044,0.12925196279957069,61.25370904012502,0.9658983175193702,0.002635691569356286,1
38,155648,163840,3896,-200,0.2715062477502893,0.24003371930775594,171.7604001778404,0.5350757323446778,0.0015807266836195784,1
39,159744,167936,3896,-200,0.2515390848035203,0.21702676437281726,143.7587045860028,0.6409218084029087,0.0017497311590828817,1
40,163840,172032,679,679,0.06173716089562238,0.06144189360222209,33.25201344828739,0.020820617975647306,0.0018566442898753875,1
41,167936,176128,-1,,0.0,0.0,0.0,nan,nan,0
42,172032,180224,469,469,0.065102696777257,0.06361825303956915,33.00199831638924,0.10017239722823795,0.0019726895369522554,1
43,176128,184320,3906,-190,0.11592213285897225,0.11251196996149898,74.50451130810006,0.12967634375959297,0.0015559075661820936,1
44,180224,188416,3906,-190,0.10587595217886069,0.10330860063626932,41.502512991710816,0.10660850254790148,0.0025510732856106086,1
45,184320,192512,-1,,0.0,0.0,0.0,nan,nan,0
46,188416,196608,-1,,0.0,0.0,0.0,nan,nan,0
47,192512,200704,-1,,0.0,0.0,0.0,nan,nan,0
48,196608,204800,-1,,0.0,0.0,0.0,nan,nan,0
