event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,1179648,1507328,36,44,9,108,108,108,108,26318206.861150637,6.139485482879481,0.760105408640795,12,125000.0,500000.0,4,16384,4,32768,6,2
1,3702784,4030464,113,121,9,1652,1652,1652,1652,13294006.904188555,2.8253524203199283,0.3373088221137128,12,125000.0,500000.0,4,16384,4,32768,6,2
2,6193152,6520832,189,197,9,15559,-825,15559,15559,23375471.095680133,6.7286219200561606,0.6768607085693891,12,125000.0,500000.0,4,16384,4,32768,6,2
3,8683520,9043968,265,274,10,786,786,786,786,23531648.02729715,10.109003883709535,0.6523085010012816,12,125000.0,500000.0,4,16384,4,32768,6,2
4,11173888,11501568,341,349,9,14713,-1671,14713,14713,13338001.140565408,3.196857775524354,0.5721356394307974,12,125000.0,500000.0,4,16384,4,32768,6,2
5,13697024,14024704,418,426,9,16379,-5,16379,16379,28033551.395253498,6.146202417717567,0.7764289749826451,12,125000.0,500000.0,4,16384,4,32768,6,2
6,16121856,16449536,492,500,9,15729,-655,15729,15729,17232583.276564248,1.152193899627524,0.4572642851351337,12,125000.0,500000.0,4,16384,4,32768,6,2
7,18612224,18939904,568,576,9,926,926,926,926,20256744.897329196,4.705500548085869,0.5270880224545027,12,125000.0,500000.0,4,16384,4,32768,6,2
