event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,1081344,1409024,33,41,9,15085,-1299,15085,15085,29131.765633478593,3.948298145722382,0.4539259176101076,12,125000.0,500000.0,4,16384,4,32768,6,2
1,3571712,3932160,109,118,10,205,205,205,205,41362.66225101211,5.223154729337901,0.6240753945262192,12,125000.0,500000.0,4,16384,4,32768,6,2
2,6094848,6422528,186,194,9,1716,1716,1716,1716,24505.898215684963,2.7747262160541077,0.2979094703764972,12,125000.0,500000.0,4,16384,4,32768,6,2
3,8585216,8912896,262,270,9,15509,-875,15509,15509,33947.10869369409,3.4842022207435024,0.4607070079294779,12,125000.0,500000.0,4,16384,4,32768,6,2
4,11075584,11403264,338,346,9,643,643,643,643,43198.25339534463,5.41555497935679,0.5500005295801454,12,125000.0,500000.0,4,16384,4,32768,6,2
5,13565952,13893632,414,422,9,14572,-1812,14572,14572,20511.767281210457,1.5444273336818266,0.4344333232241158,12,125000.0,500000.0,4,16384,4,32768,6,2
6,16089088,16416768,491,499,9,16140,-244,16140,16140,48042.59507363328,8.586332396579078,0.708163576535804,12,125000.0,500000.0,4,16384,4,32768,6,2
7,18579456,18939904,567,576,10,1311,1311,1311,1311,30058.12140766179,3.4382171463933573,0.39027887523633475,12,125000.0,500000.0,4,16384,4,32768,6,2
