file_name,lab_name,experiment_id,corridor_id,position_id,tx_power_dbm,filename_sf,filename_tx_power_dbm,filename_preamble_len,header_packet_counter,packet_avg_power_db,preamble_peak_to_residual_db,preamble_peak_width_3db_bins_avg,preamble_peak_mag_bin_-8,preamble_peak_mag_bin_-7,preamble_peak_mag_bin_-6,preamble_peak_mag_bin_-5,preamble_peak_mag_bin_-4,preamble_peak_mag_bin_-3,preamble_peak_mag_bin_-2,preamble_peak_mag_bin_-1,preamble_peak_mag_bin_+0,preamble_peak_mag_bin_+1,preamble_peak_mag_bin_+2,preamble_peak_mag_bin_+3,preamble_peak_mag_bin_+4,preamble_peak_mag_bin_+5,preamble_peak_mag_bin_+6,preamble_peak_mag_bin_+7,preamble_peak_mag_bin_+8
1_0_15_12_14_16.bin,lab1-SF12-TP14,1,0,15,14,12,14,16,,-42.6854695,-1.0102433,1.0466969,0.0159342978,0.0724728853,0.0274912119,0.0842138305,0.0498347469,0.130701169,0.119016483,0.286911339,1,0.529713869,0.224960327,0.12887527,0.102625757,0.0647552311,0.0708383024,0.0487802252,0.0534720086
1_0_15_12_14_16.bin,lab1-SF12-TP14,1,0,15,14,12,14,16,,-41.2937327,1.3993566,0.997899771,0.0201845169,0.0658478811,0.0319495648,0.0823447108,0.0550478995,0.122795999,0.121433184,0.275296003,1,0.498973966,0.203925744,0.120228477,0.0954987258,0.0666844323,0.0639430955,0.0473030843,0.0472258329
1_0_15_12_14_16.bin,lab1-SF12-TP14,1,0,15,14,12,14,16,,-41.06488,2.91042304,0.892091155,0.0164295807,0.0565109253,0.0288740732,0.0728327557,0.048978664,0.106465645,0.107953534,0.247946739,1,0.414366663,0.172317192,0.104847766,0.0815578848,0.0616204999,0.052646447,0.0427637286,0.0420906506
1_0_15_12_14_16.bin,lab1-SF12-TP14,1,0,15,14,12,14,16,,-41.2590677,2.90217257,0.870417356,0.0145706199,0.0560361892,0.0268938616,0.0751700103,0.0434125364,0.105698146,0.105340846,0.243173838,1,0.391014636,0.166184232,0.10000369,0.0817444026,0.0599195696,0.0507853739,0.0376993679,0.0417652614
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-58.3282082,-16.1494179,0.738316894,0.109082066,0.10125944,0.127535567,0.125430554,0.114173017,0.143136188,0.113015592,0.172252476,1,0.223331124,0.135616332,0.148430794,0.11801286,0.132190704,0.114591375,0.115520835,0.131972715
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-47.2674894,-17.3883858,0.71174252,0.140205726,0.153428197,0.13031508,0.11876604,0.142531231,0.135877609,0.109793477,0.157396436,1,0.185183987,0.143395856,0.148718163,0.146466345,0.144996285,0.105502903,0.141757905,0.116113551
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-59.8989923,-18.0410461,0.689620435,0.133140609,0.146951839,0.133025199,0.149125338,0.0918793231,0.10036061,0.127731279,0.144076318,1,0.153337628,0.153913513,0.0808949172,0.122454807,0.167442635,0.120701864,0.129621968,0.141580746
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-60.506383,-19.4962597,0.709553003,0.188292116,0.163795233,0.135831147,0.172303215,0.137585744,0.148308575,0.141757533,0.175565019,1,0.158086792,0.170099378,0.173702955,0.161956549,0.171697885,0.138018087,0.158590063,0.16680111
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-58.0922529,-18.9783764,0.705217361,0.142444462,0.173501894,0.113727085,0.206366241,0.14133957,0.203122184,0.151774615,0.200912088,1,0.130359396,0.139778376,0.192465037,0.139470652,0.205507219,0.14166455,0.146257073,0.146866724
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-59.6019755,-17.8562241,0.754415452,0.139820933,0.149910554,0.160523966,0.185588688,0.198851645,0.182727903,0.191186234,0.207717091,1,0.196772531,0.191689476,0.177436054,0.19384627,0.202954337,0.173622593,0.141353592,0.112318322
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-58.2107477,-17.155035,0.996300817,0.147289634,0.158924788,0.205970362,0.24053508,0.278703779,0.281039089,0.253135949,0.378378332,1,0.351991236,0.235280126,0.264169455,0.279344916,0.210440099,0.178954571,0.143344238,0.120746993
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-61.7315972,-24.3703156,1.15081334,0.276350886,0.306603551,0.235049009,0.284590244,0.298149645,0.284418017,0.322751164,0.528239965,1,0.307370871,0.28942588,0.382358342,0.248555481,0.274391592,0.278787225,0.233775333,0.316241443
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-56.627535,-20.1798248,1.22497106,0.180028349,0.18708542,0.189391002,0.17125167,0.201705337,0.188651711,0.296057671,0.620525599,1,0.294557661,0.218889624,0.206645057,0.191027567,0.196791396,0.200822085,0.166857451,0.218103841
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-54.1830577,-13.9070435,1.23279059,0.109599061,0.0780465826,0.0768735856,0.0987778306,0.137270391,0.113967709,0.269922793,0.631121814,1,0.268129885,0.154598162,0.128679603,0.123297513,0.0713400915,0.0887189433,0.106927492,0.0880533755
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-57.558327,-17.70047,1.16780055,0.124723166,0.134376198,0.157085553,0.153440773,0.185369074,0.17138207,0.229127556,0.607162058,1,0.257027715,0.197781339,0.185618818,0.157230213,0.133745149,0.154228479,0.139766768,0.106822759
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-55.7238806,-17.2157192,0.771043539,0.100041866,0.132050827,0.122161098,0.136831596,0.117339857,0.16741851,0.166922033,0.278838009,1,0.189014643,0.148912802,0.125023738,0.116521828,0.143698588,0.108161233,0.0839362964,0.116257854
1_0_16_12_14_16.bin,lab1-SF12-TP14,1,0,16,14,12,14,16,,-53.8162331,-14.9128056,0.734316587,0.120187357,0.0890105441,0.0867511332,0.0957678854,0.0975329801,0.139240816,0.114229925,0.216704756,1,0.166110158,0.0976221412,0.113102399,0.0783951506,0.0988694951,0.090973109,0.0740626603,0.116549209
