dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
0_0_0_10_14_8,-22.0,44,0,11,19,1023,556,1023,1023,1023,1023,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.35851262048970833,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9716594274996567,1.0034317104756718,1023|289|721|93|560|272|903|669,0.97165943|0.85172851|0.70668968|0.88274952|0.19878787|0.640462|0.722751|0.43305921,0|-4.6164765|-5.9241109|-6.5532649|-6.5555278|-6.5676951|-6.6867016|-6.9717292
0_0_0_10_14_8,-22.0,44,0,12,20,597,597,597,597,597,597,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.3413152961553385,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9659937399342797,0.2461635961445567,597|519|178|410|896|965|795|468,0.96599374|0.63800642|0.85112594|0.59760722|0.57076518|0.71995624|0.18529824|0.19425601,0|-4.6746514|-5.992558|-6.5088829|-6.7838349|-6.7900662|-6.9429925|-7.0620014
0_0_0_10_14_8,-22.0,44,0,13,21,562,562,562,562,562,562,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.3241179718209687,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.8735831949606608,0.6500928950980975,562|462|896|64|538|980|559|236,0.87358319|0.64506118|0.83446485|0.91907449|0.76257603|0.93143159|0.27837842|0.92718758,0|-5.4916336|-5.7418367|-5.9087351|-6.3695679|-6.4276971|-6.5362363|-6.7105763
0_0_0_10_14_8,-22.0,44,0,14,22,478,680,478,478,478,478,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.30692064748659886,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.833178482398188,0.772806015727586,478|587|229|673|466|784|718|221,0.83317848|0.8852835|0.49880459|0.96189507|0.60910374|0.90885017|0.86427693|0.94414927,0|-3.843961|-3.8671984|-4.0333063|-4.641431|-4.7284611|-5.7147923|-5.7300411
0_0_0_10_14_8,-22.0,44,0,15,23,267,267,267,267,267,267,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.28972332315222904,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.8888336148720306,1.2949565565566434,267|293|776|467|902|912|743|992,0.88883361|0.94389873|0.82334013|0.87335747|0.97796388|0.96927056|0.56451815|0.8422418,0|-4.5885546|-5.4550157|-5.725024|-5.7532055|-5.9428317|-6.062965|-6.0761895
0_0_0_10_14_8,-22.0,44,0,16,24,917,505,917,917,917,917,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.2725259988178592,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.7915566120396132,1.8326706459332986,917|505|906|339|673|920|805|968,0.79155661|0.97154272|0.77565908|0.89714753|0.52989644|0.55215906|0.95610667|0.96394115,0|-4.0718614|-5.0818936|-5.8821422|-5.8982348|-6.3556801|-6.5887678|-6.6447303
0_0_0_10_14_8,-22.0,44,0,17,25,656,656,656,656,656,656,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.2553286744834894,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.7902714290102097,1.1740264167483594,656|829|80|892|258|8|449|478,0.79027143|0.60163867|0.96304652|0.71919258|0.57106264|0.94328093|0.97677802|0.51906586,0|-4.5530974|-4.6590485|-6.2370076|-6.5183728|-6.6084083|-6.7317785|-6.9084497
0_0_0_10_14_8,-22.0,44,0,18,26,889,606,889,889,889,889,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.23813135014911957,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9990658667275562,0.07087696931662602,889|32|465|954|994|368|413|707,0.99906587|0.97365318|0.98843314|0.84425205|0.87808615|0.8629936|0.75974854|0.95295684,0|-2.9869038|-3.5920385|-5.177644|-5.2922726|-5.3857936|-5.5055923|-5.668979
0_0_0_10_14_8,-22.0,44,0,19,27,510,421,510,510,510,510,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.22093402581474975,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.8342153416078315,0.7172627932899999,510|257|982|857|811|551|792|448,0.83421534|0.69890847|0.95974989|0.96221373|0.5838706|0.8382004|0.73221051|0.68625668,0|-3.1649271|-3.392071|-3.4502291|-4.1002917|-4.209644|-4.2243873|-4.2901687
0_0_0_10_14_8,-22.0,44,0,20,28,860,154,860,860,860,860,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.20373670148038003,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9669315679117232,1.2082875366170756,860|824|12|733|689|306|428|603,0.96693157|0.83210089|0.90051702|0.99468821|0.8645083|0.91167357|0.72503776|0.64015927,0|-5.3369683|-5.3638379|-5.5001437|-6.1493265|-6.2560424|-6.4908208|-6.670107
0_0_0_10_14_8,-22.0,44,0,21,29,553,993,553,553,553,553,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.1865393771460102,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.7337137033234378,1.067941897995461,553|742|290|636|616|174|946|632,0.7337137|0.95112039|0.76805389|0.4417069|0.52477822|0.64850309|0.95035331|0.62866661,0|-3.9616893|-5.6232709|-5.6967622|-5.8267292|-5.9442701|-6.2386468|-6.3203474
0_0_0_10_14_8,-22.0,44,0,22,30,629,629,629,629,629,629,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.1693420528116404,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.946283724967806,0.2228462950333407,629|594|612|664|692|732|861|16,0.94628372|0.74237365|0.97022195|0.96158414|0.41501844|0.9345939|0.69133923|0.86619342,0|-5.9863525|-6.281177|-6.6935096|-7.1423396|-7.15279|-7.2011297|-7.2524052
0_0_0_10_14_8,-22.0,44,0,23,31,759,239,759,759,759,759,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.15214472847727056,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.8521879509980286,1.3501121231640432,759|150|425|243|58|684|90|81,0.85218795|0.98837677|0.58930553|0.95557118|0.98113609|0.80671683|0.92790394|0.98159384,0|-6.615295|-7.0081733|-7.4698616|-7.5772795|-7.8262024|-7.8396164|-7.9387469
0_0_0_10_14_8,-22.0,44,0,24,32,874,83,874,874,874,874,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.13494740414290074,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9788913537265338,-1.015971183088728,874|873|673|960|7|600|42|337,0.97889135|0.99935257|0.94348865|0.96445065|0.91140323|0.47387851|0.75576228|0.64934699,0|-4.7835117|-5.0439003|-5.1838085|-5.3568462|-5.8016928|-5.8324888|-6.2001845
0_0_0_10_14_8,-22.0,44,0,25,33,720,410,720,720,720,720,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.11775007980853092,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.7943385821601952,-1.1361372272876804,720|560|873|733|929|410|432|425,0.79433858|0.6026743|0.901384|0.53075587|0.66872545|0.78156853|0.49684194|0.30595899,0|-1.5872038|-2.3386855|-2.6335834|-2.8710424|-2.9581489|-2.9711592|-3.0258723
0_0_0_10_14_8,-22.0,44,0,26,34,314,305,314,314,314,314,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.10055275547416109,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9444746802190751,0.44860550759571616,314|376|655|880|305|111|923|842,0.94447468|0.57787833|0.86674519|0.93069846|0.72116413|0.84786996|0.87314748|0.60019003,0|-4.3508773|-4.9634889|-5.0602813|-5.3690773|-5.4880025|-5.7848693|-5.9993779
0_0_0_10_14_8,-22.0,44,0,27,35,602,711,602,602,602,602,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.08335543113979127,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.6767965048480973,1.1778245394016744,602|882|102|593|990|687|987|600,0.6767965|0.84094184|0.83223978|0.029036061|0.96584043|0.56663469|0.83100678|0.78551801,0|-3.7845381|-5.1470748|-5.3389774|-5.4009889|-5.5651345|-5.6837561|-5.8322755
0_0_0_10_14_8,-22.0,44,0,28,36,7,286,7,7,7,7,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.06615810680542145,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.993356702471349,-1.0450970620454445,7|214|422|984|814|838|705|580,0.9933567|0.88581621|0.92225172|0.78751893|0.98296983|0.62515262|0.68409346|0.8526491,0|-5.1169398|-5.2884028|-5.6822767|-5.8834559|-6.3072062|-6.3266341|-6.4206447
0_0_0_10_14_8,-22.0,44,0,29,37,610,509,610,610,610,610,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.04896078247105162,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.8113386637494658,0.8896884259119378,610|249|357|735|753|969|613|805,0.81133866|0.79206092|0.93119335|0.89672626|0.84920284|0.80870382|0.58706896|0.95176586,0|-3.4386387|-5.5415094|-5.6483954|-5.7161386|-5.9403462|-6.0510094|-6.083568
0_0_0_10_14_8,-22.0,44,0,30,38,839,839,839,839,839,839,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.0317634581366818,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9651729219272178,-0.32547235940305436,839|28|956|773|1016|148|430|642,0.96517292|0.85071304|0.74285052|0.7221869|0.96526973|0.96353574|0.79649094|0.35445973,0|-7.5105967|-8.7235591|-8.7753742|-8.9163347|-9.1026702|-9.260242|-9.9590727
0_0_0_10_14_8,-22.0,44,0,31,39,913,633,913,913,913,913,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,-0.014566133802311976,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.985909647049604,0.291615802853492,913|255|791|224|375|877|342|835,0.98590965|0.62877089|0.77199032|0.82761756|0.68367355|0.83594162|0.86005625|0.89768208,0|-3.5151213|-4.7669616|-4.8094543|-5.0594582|-5.3891439|-5.4279778|-5.5236382
0_0_0_10_14_8,-22.0,44,0,32,40,764,388,764,764,764,764,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,0.0026311905320578477,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9043719070751135,1.2534064724580452,764|155|693|423|160|885|149|146,0.90437191|0.81676906|0.94464429|0.60346142|0.70963314|0.87402876|0.79417241|0.85852835,0|-2.6727889|-4.1819935|-4.5924596|-4.6439946|-4.7398713|-4.8437841|-5.1016156
0_0_0_10_14_8,-22.0,44,0,33,41,577,717,577,577,577,577,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,0.01982851486642767,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.7881594044300404,0.6561906700610649,577|54|165|107|612|52|489|786,0.7881594|0.98181828|0.99531555|0.50207766|0.27153518|0.58433026|0.92399329|0.91188565,0|-2.8131897|-2.849777|-3.8423038|-4.8895964|-4.9795937|-5.0243463|-5.113951
0_0_0_10_14_8,-22.0,44,0,34,42,936,944,936,936,936,936,1,1,7,0.49446312357026534,0.9631964954453598,0.28895894863360794,0.12,0.037025839200797495,-0.006007109484152902,-0.09850374064837908,-0.09850374064837908,0.0,0.9631964954453598,0.1569585991827942,0.11811492551919976,0.9231090610491821,2.5071381288669383,936|934|817|155|240|868|314|313,0.92310906|0.96890363|0.85744096|0.62564387|0.96325353|0.94143344|0.42447401|0.23275674,0|-3.5138823|-4.7797095|-5.0101764|-5.0506273|-5.0668518|-5.2497174|-5.3500615
0_0_0_10_14_8,-22.0,44,1,0,8,222,222,222,222,222,222,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.04604489402874068,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9343749023190164,0.3041678187350059,222|626|724|595|47|444|18|30,0.9343749|0.83794194|0.83758209|0.88232923|0.93095547|0.99097797|0.91327116|0.74687541,0|-6.1249512|-6.3012372|-6.7409224|-7.0575777|-7.1381282|-7.349657|-7.4401649
0_0_0_10_14_8,-22.0,44,1,1,9,711,511,711,711,711,711,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.06327206315818201,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.7490286580908414,-1.1869110165686545,711|996|987|571|764|934|871|446,0.74902866|0.8422084|0.63639525|0.85903555|0.85706342|0.64657606|0.98987021|0.52912881,0|-4.7362655|-5.040359|-5.2102908|-5.545781|-5.9090141|-5.9683533|-6.0477956
0_0_0_10_14_8,-22.0,44,1,2,10,871,727,871,871,871,871,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.08049923228762335,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9017703584160347,-2.818532081085983,871|148|904|898|347|252|208|275,0.90177036|0.89462612|0.85504344|0.98856853|0.54401563|0.85823623|0.50331365|0.79613666,0|-3.5526192|-3.9823388|-5.5308659|-5.6472315|-5.8889657|-5.9521408|-5.9927718
0_0_0_10_14_8,-22.0,44,1,3,11,718,616,718,718,718,718,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.09772640141706468,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9298700995336175,-0.2475418571226539,718|3|32|766|105|840|735|677,0.9298701|0.92536044|0.83605718|0.97772936|0.49238362|0.92614828|0.91938167|0.88753824,0|-5.3415719|-5.6898229|-6.1325709|-6.4289375|-6.6505183|-6.6782595|-7.1302259
0_0_0_10_14_8,-22.0,44,1,4,12,107,602,107,107,107,107,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.11495357054650596,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.8913345688589129,-2.829976661685201,107|440|929|305|335|351|702|5,0.89133457|0.91165188|0.87631382|0.86566179|0.72663735|0.94867839|0.77421699|0.68110133,0|-5.8317259|-5.9536605|-5.9816679|-6.0461485|-6.0560681|-6.3548064|-6.3917049
0_0_0_10_14_8,-22.0,44,1,5,13,467,344,467,467,467,467,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.1321807396759473,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.8977626349955717,-0.14932315461276255,467|717|564|168|793|517|70|650,0.89776263|0.82906451|0.63377819|0.87265258|0.36734127|0.16437289|0.8734416|0.79294396,0|-1.8048894|-2.3641197|-2.4253798|-3.0705416|-3.1578783|-3.6843896|-3.7882288
0_0_0_10_14_8,-22.0,44,1,6,14,89,528,89,89,89,89,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.14940790880538862,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9343909040325895,-2.493895110904555,89|1011|981|587|43|807|883|442,0.9343909|0.85717269|0.90291649|0.88497817|0.85049991|0.96550659|0.64951554|0.57004529,0|-6.3681928|-6.5271657|-6.850914|-7.2923546|-7.3346517|-7.3965834|-7.4809131
0_0_0_10_14_8,-22.0,44,1,7,15,713,713,713,713,713,713,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.16663507793482996,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9437273412898989,0.04146398679502569,713|202|636|1008|121|878|788|909,0.94372734|0.7606582|0.81794197|0.88763568|0.77489281|0.90073066|0.81771296|0.99342788,0|-6.917172|-7.3730965|-7.7537825|-7.8991493|-7.9615503|-8.2495978|-8.4321717
0_0_0_10_14_8,-22.0,44,1,8,16,865,905,865,865,865,865,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.18386224706427123,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9656405458425759,0.9739619876515913,865|333|74|97|285|261|104|303,0.96564055|0.84543364|0.99350939|0.91255892|0.91099529|0.40658828|0.85512884|0.89287422,0|-5.7711292|-6.1008182|-6.4022832|-7.1624493|-7.2815757|-7.436685|-7.796377
0_0_0_10_14_8,-22.0,44,1,9,17,405,314,405,405,405,405,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.20108941619371262,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.6992166955950085,-1.4293227559667039,405|67|70|265|697|820|424|456,0.6992167|0.94097733|0.90828833|0.64963504|0.43875712|0.72009078|0.89423421|0.45431045,0|-6.6275904|-7.8720571|-7.9784082|-7.9857741|-8.0514354|-8.0812533|-8.112921
0_0_0_10_14_8,-22.0,44,1,10,18,765,765,765,765,765,765,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.21831658532315384,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.9408034015064005,0.5806040177529205,765|383|219|906|68|855|625|199,0.9408034|0.39479652|0.32996799|0.81961495|0.7895701|0.96423026|0.50907862|0.76313673,0|-6.4042301|-6.7004842|-6.9542639|-7.0733199|-7.2482304|-7.3965407|-7.4105226
0_0_0_10_14_8,-22.0,44,1,11,19,1023,866,1023,1023,1023,1023,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.23554375445259518,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.951349408246357,-0.7805876165833093,1023|392|400|39|1006|880|849|933,0.95134941|0.4975932|0.90736762|0.82046765|0.97499833|0.96321544|0.57427845|0.94813501,0|-5.1456109|-5.7036708|-6.2069567|-6.307823|-6.4291232|-6.4304349|-6.6877395
0_0_0_10_14_8,-22.0,44,1,12,20,597,597,597,597,597,597,1,1,8,0.8813746395662825,0.8997728419028196,0.26993185257084584,0.12,0.2527709235820365,0.038299398720780316,0.023690773067331694,0.023690773067331694,0.0,0.8997728419028196,0.11813928233966753,0.1529623057216712,0.955013585585527,-0.11746998555864804,597|226|94|803|292|391|265|513,0.95501359|0.78866457|0.73623412|0.77739151|0.71050664|0.81697779|0.88119163|0.98875474,0|-5.2022162|-5.4436372|-5.8199328|-6.0255115|-6.0665859|-6.1276439|-6.1717053
