window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,32768,1616,1616,18.341149581043283,18.247907762386603,12549.260076808681,0.022134757178207065,0.0014615323508147021,1
1,16384,49152,41,41,0.00012207773397676647,0.00012207773397676647,1.0000605566310696,0.0,0.00012207034180811304,1
2,32768,65536,1459,1459,0.010660704196197912,0.010580494970781729,13.00078730008147,0.032799080025713134,0.0008200045081986001,1
3,49152,81920,4772,-3420,0.05580208309402224,0.05562480377557222,64.50390569338785,0.01381919514816962,0.0008650961905976863,1
4,65536,98304,4771,-3421,0.05418398063920904,0.053618729012669064,59.5036027974295,0.04554392238313974,0.0009105999988550229,1
5,81920,114688,1083,1083,0.0038693015230819583,0.0037815176183357835,7.500454127641122,0.09966446165552983,0.0005158756332929998,1
6,98304,131072,2767,2767,0.000244155409745872,0.000244155409745872,1.0000605340257727,0.0,0.00024414063093062714,1
7,114688,147456,2553,2553,4.46364179547254,4.44855931942584,5304.321265867292,0.014699494074266815,0.0008415104537870982,1
8,131072,163840,2553,2553,4.464784544543363,4.450866195780691,5317.822083487539,0.013559676464081712,0.0008395889284086886,1
9,147456,180224,3218,3218,0.01476503032608889,0.014675862417789176,15.500938688691718,0.026307115945529026,0.0009525249162400926,1
10,163840,196608,3603,3603,0.002393396367551759,0.0023921432730276138,4.5002723793267485,0.0022744020129419583,0.0005318336682345029,1
11,180224,212992,3320,3320,0.0022504614607896656,0.0022490408446174115,6.000363198555069,0.0027423734588222903,0.0003750542069406053,1
12,196608,229376,6567,-1625,0.0061738360818708315,0.005838565499288961,11.500696392686773,0.24248937929801748,0.0005368228036866305,1
13,212992,245760,2381,2381,0.019534536942956038,0.018158307066187263,29.501786255239562,0.31727764971147626,0.0006621475992656775,1
14,229376,262144,2381,2381,0.018793228417052887,0.016720547544537112,21.001271502926663,0.50750897209224,0.0008948614570519661,1
15,245760,278528,7849,-343,0.015813635633094236,0.015126393147511408,15.000908383968124,0.19296343981503009,0.0010541785356141962,1
16,262144,294912,7849,-343,0.016469608759507537,0.015184550589765422,19.001150612578783,0.35281339668382455,0.0008667690233771757,1
17,278528,311296,6642,-1550,0.0030789277516305447,0.0030788204167038202,4.500272515337201,0.0001514026398035086,0.0006841647347215913,1
18,294912,327680,610,610,0.0010373561817687005,0.0010373561817687005,2.5001512894023823,0.0,0.0004149173636674853,1
19,311296,344064,4882,-3310,0.0028174070175737143,0.0026591011410346255,6.000363311502387,0.2511473562135366,0.0004695394047511907,1
20,327680,360448,952,952,0.00673084294248838,0.006074874239857309,11.000666236267513,0.44532165110939886,0.0006118577546056093,1
21,344064,376832,6340,-1852,0.013380312342178513,0.012840527330808982,21.001271599685644,0.17883391895612835,0.0006371191515078923,1
22,360448,393216,2966,2966,0.021961670165183023,0.01771246468706522,35.50214967335828,0.9338636732370187,0.000618601137318274,1
23,376832,409600,2966,2966,0.017609241127502173,0.01560388770303689,23.50142317601957,0.5250782424334961,0.0007492840325291587,1
24,393216,425984,2585,2585,0.0006100439641159028,0.0006100439641159028,2.0001211414947733,0.0,0.00030500350776753037,1
25,409600,442368,6912,-1280,0.0042356972699053586,0.004035713718621992,6.000363274664064,0.2100456190991971,0.0007059068053079666,1
26,425984,458752,6912,-1280,0.004235697284457274,0.004035713718621992,6.000363291369663,0.2100456340195656,0.0007059068057678254,1
27,442368,475136,1653,1653,0.017496259737526998,0.017252090357942507,24.50148357485564,0.06103493216591319,0.0007140898094628983,1
28,458752,491520,1653,1653,0.01743522088509053,0.01719105150550604,24.001453304834698,0.06125012284330261,0.000726423548759795,1
29,475136,507904,1778,1778,0.0029434021562337875,0.002937742741778493,4.000242174425253,0.00835841751914838,0.0007358059907102224,1
30,491520,524288,1715,1715,0.0036150735977571458,0.003606612532166764,8.500514598970511,0.010176559081017878,0.00042527702948654,1
31,507904,540672,7508,-684,0.0043861292651854455,0.004366039400338195,10.000605517366207,0.019937761947912733,0.0004385863693522221,1
32,524288,557056,5662,-2530,0.0047589343739673495,0.004562492307741195,9.500575227073892,0.18307570634768516,0.0005009101301998813,1
33,540672,573440,6126,-2066,0.01391065475763753,0.013853657292202115,19.001150656553733,0.01783132205892347,0.0007320953877516662,1
34,557056,589824,690,690,0.014627976692281663,0.014493418144411407,21.501302242461776,0.04013437615221659,0.0006803298017639904,1
35,573440,606208,6100,-2092,0.006036784106981941,0.0059362369574955665,12.000726776030291,0.07294416090183123,0.000503034876107632,1
36,589824,622592,8109,-83,0.005275759729556739,0.004983755628927611,8.000484456731698,0.24728269350960538,0.0006594300330297693,1
37,606208,638976,3680,3680,0.004195381985482527,0.004179873096290976,9.500575122582077,0.016084125508165764,0.0004415924227061215,1
38,622592,655360,3680,3680,0.004201158866635524,0.0038964245322858915,7.500454039820156,0.3270283563046841,0.0005601206066101378,1
