window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,32768,7749,-443,0.027922933892114088,0.027555923879845068,20.00121106251379,0.05746071735962089,0.0013960621586783396,1
1,16384,49152,2,2,0.00012207773397676647,0.00012207773397676647,1.0000605973764323,0.0,0.00012207033683461408,1
2,32768,65536,2,2,6.103886698838323e-05,6.103886698838323e-05,0.5000303033157252,0.0,0.00012207033570491938,1
3,49152,81920,-1,,0.0,0.0,0.0,nan,nan,0
4,65536,98304,12,12,6.103886698838323e-05,6.103886698838323e-05,0.5000302839907818,0.0,0.0001220703404226383,1
5,81920,114688,3549,3549,0.012134865814005025,0.011629789107246324,13.000787303267138,0.1846313894197773,0.000933394688409024,1
6,98304,131072,3549,3549,0.012195904666441493,0.011690827959682792,13.500817534696402,0.18368751339126083,0.0009033456407435067,1
7,114688,147456,230,230,0.00018311658641323447,0.00018311658641323447,1.5000908281072043,0.0,0.00012207033266398187,1
8,131072,163840,1,1,6.103886698838323e-05,6.103886698838323e-05,0.5000303126871586,0.0,0.00012207033341711003,1
9,147456,180224,-1,,0.0,0.0,0.0,nan,nan,0
10,163840,196608,-1,,0.0,0.0,0.0,nan,nan,0
11,180224,212992,160,160,0.023580422857776284,0.018149091163650155,28.501725867455576,1.1369670672137187,0.0008273331575580609,1
12,196608,229376,160,160,0.02358398250407845,0.018346394834225066,29.501786429320248,1.0906640823675904,0.0007994086243075636,1
13,212992,245760,3865,3865,0.00030519426218234,0.0003051942476304248,1.5000908336900531,2.0707521135905122e-07,0.00020345052134716188,1
14,229376,262144,213,213,0.00012207771942485124,0.00012207771942485124,1.0000605207169428,0.0,0.00012207033164086289,1
15,245760,278528,291,291,6.103886698838323e-05,6.103886698838323e-05,0.5000302488915622,0.0,0.00012207034899126726,1
16,262144,294912,-1,,0.0,0.0,0.0,nan,nan,0
17,278528,311296,-1,,0.0,0.0,0.0,nan,nan,0
18,294912,327680,2965,2965,0.012439442798495293,0.012170945294201374,14.0008480011211,0.094766170163911,0.0008884778120224733,1
19,311296,344064,2965,2965,0.012439442798495293,0.012170945294201374,14.0008480011211,0.094766170163911,0.0008884778120224733,1
20,327680,360448,-1,,0.0,0.0,0.0,nan,nan,0
21,344064,376832,6,6,6.103886698838323e-05,6.103886698838323e-05,0.5000302749103867,0.0,0.00012207034263939792,1
22,360448,393216,38,38,0.00012207771942485124,0.00012207771942485124,1.0000605097739026,0.0,0.00012207033297660262,1
23,376832,409600,8,8,0.00012207771942485124,0.00012207771942485124,1.0000605510431342,0.0,0.0001220703279391588,1
24,393216,425984,7360,-832,0.03639386406575795,0.035791416637948714,56.5034213474616,0.0724928034953888,0.0006441001836323835,1
25,409600,442368,7360,-832,0.03633282519876957,0.03573037777096033,56.00339103128198,0.07261561470593558,0.0006487611648100922,1
26,425984,458752,17,17,6.103886698838323e-05,6.103886698838323e-05,0.5000302677508444,0.0,0.00012207034438722767,1
27,442368,475136,31,31,0.00012207773397676647,0.00012207773397676647,1.000060526712332,0.0,0.00012207034546008255,1
28,458752,491520,412,412,0.00012207773397676647,0.00012207773397676647,1.0000605600653216,0.0,0.0001220703413889181,1
29,475136,507904,1,1,6.103886698838323e-05,6.103886698838323e-05,0.5000303011038341,0.0,0.00012207033624489925,1
30,491520,524288,3005,3005,0.008084123022854328,0.007865695282816887,8.50051470529073,0.11895796092319812,0.0009510157094161323,1
31,507904,540672,3005,3005,0.008084123022854328,0.007865695282816887,8.50051470529073,0.11895796092319812,0.0009510157094161323,1
32,524288,557056,2750,2750,0.0258695105148945,0.025078012306039454,28.50172574115055,0.1349510021571275,0.0009076471631871862,1
33,540672,573440,191,191,1245140.2829430886,66431.74914043845,1712259.7460509585,12.728425961849492,0.7271912370858434,1
34,557056,589824,191,191,3701919.2789234873,240736.03930049203,4879925.365366468,11.868858336054306,0.7586016182125531,1
35,573440,606208,191,191,4895514.125,377435.6171875,6356117.622940676,11.129554274641604,0.7702050867232183,1
36,589824,622592,191,191,4874504.5,422699.65625,6395687.992989374,10.618985810045483,0.7621548307771083,1
37,606208,638976,191,191,4864755.25,451155.46875,6424094.614834783,10.327347693243725,0.7572670612238661,1
38,622592,655360,191,191,4848173.125,463634.1171875,6423377.308154281,10.194027331434118,0.7547700987213366,1
39,638976,671744,191,191,4812092.25,469421.4609375,6390379.284008895,10.10771003646444,0.7530213835729037,1
40,655360,688128,191,191,4760680.375,471032.75,6333227.7009192435,10.046179207300327,0.7516989124374931,1
41,671744,704512,191,191,3544291.708679199,1159947.0220031738,6290543.642754614,4.850913045259481,0.5634317016084102,1
42,688128,720896,191,191,1177792.4782714844,1160840.9947662354,6271237.270667624,0.06296039775096815,0.18780862969104323,1
43,704512,737280,223,223,1157621.9299731255,700485.8966193199,6231260.160215483,2.181673497071241,0.1857765364001579,1
44,720896,753664,7932,-260,1032445.0884121358,700044.0734890699,6235982.817320519,1.6874157931385407,0.16556252938101543,1
45,737280,770048,8044,-148,1058149.821522355,1033676.3690504432,6298336.246477717,0.10162575074447956,0.1680046571210159,1
46,753664,786432,8044,-148,1058149.1590001658,715781.0131370798,6359167.0843668,1.6976671702883266,0.16639744560281963,1
47,770048,802816,376,376,706780.9664402306,638887.4268411398,6398523.186544493,0.4386050407367046,0.11046001488695487,1
48,786432,819200,376,376,706781.0708653033,593345.942686975,6399708.668847085,0.7597693264371304,0.11043956958631848,1
49,802816,835584,7828,-364,1015231.3833288252,448699.63115411997,6371736.953313655,3.546093218886392,0.15933353664275937,1
50,819200,851968,32,32,1020784.9003739059,1015244.1309843659,6325584.561186086,0.023637497055288,0.16137400275026953,1
51,835584,868352,32,32,1060659.3217142224,848635.2231306061,6308929.751391979,0.968548596922647,0.16812032523903161,1
