file_name,target_snr_db,signal_reference_power,added_noise_power,seed,cfo_correction_mode,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,gt_raw_fft_bin,gt_signed_fft_bin,noisy_argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,gt_to_argmax_power_db,selected_peak_amp,selected_peak_power,selected_peak_phase,selected_peak_margin_db,total_fft_energy,clean_gt_peak_amp,clean_gt_peak_phase,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,222,222,222,1,1,8.485432624816895,-2.969130754470825,8.989900125554868,80.81829833984375,-0.3365939066012682,0.032189032582056756,0.0,8.989900125554868,80.81829833984375,-0.3365939066012682,6.785074905698427,2510.7402073616395,7.063831186843052,-3.098894693806952,-0.3365939066012682,0.41545453641021685,-0.7520484430114851,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,826,-198,826,1,1,5.828624248504639,-1.2898993492126465,5.969648311362695,35.63669967651367,-0.21779400761394513,0.014628933962566504,0.0,5.969648311362695,35.63669967651367,-0.21779400761394513,3.2399990113715456,2436.0421454976313,6.74510206672026,0.4595877892856269,-0.21779400761394513,0.2478507042328004,-0.4656447118467455,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,922,-102,922,1,1,5.630158424377441,-2.3141613006591797,6.087201853812378,37.05402374267578,-0.3899782732183517,0.014481077277589792,0.0,6.087201853812378,37.05402374267578,-0.3899782732183517,2.3736481375017644,2558.7891724063084,7.440769902043106,-2.3172671145511328,-0.3899782732183517,0.08024687205538394,-0.47022514527373566,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,718,-306,718,1,1,6.783308029174805,-5.23590612411499,8.569012822910947,73.427978515625,-0.6573584672231251,0.030815353058362485,0.0,8.569012822910947,73.427978515625,-0.6573584672231251,6.834770102772426,2382.837489369558,7.401109039565556,1.2288693529772425,-0.6573584672231251,-0.08735696012203248,-0.5700015071010927,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,107,107,107,1,1,6.307602882385254,-4.1339616775512695,7.5415842681320795,56.87549591064453,-0.580157417339716,0.02243400317221506,0.0,7.5415842681320795,56.87549591064453,-0.580157417339716,4.5388973364994625,2535.236153531703,7.367553942644698,-1.5304539817973404,-0.580157417339716,-0.25496079229944896,-0.32519662504026714,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,468,468,468,1,1,3.958768367767334,-3.2131495475769043,5.098644624282899,25.996177673339844,-0.6818066568265628,0.010708352755212687,0.0,5.098644624282899,25.996177673339844,-0.6818066568265628,1.5073002672072882,2427.6542123330073,7.34648279164602,1.9985015584324404,-0.6818066568265628,-0.42256462447686544,-0.2592420323496974,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,89,89,89,1,1,3.5090882778167725,-3.314480781555176,4.826953842001153,23.299484252929688,-0.7568859937801091,0.009770882423515002,0.0,4.826953842001153,23.299484252929688,-0.7568859937801091,1.1279506663270176,2384.5834227680607,7.345387635035792,-0.7786539625172761,-0.7568859937801091,-0.5901684566542817,-0.16671753712582738,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,713,-311,713,1,1,7.1119279861450195,-6.327356815338135,9.519189248497936,90.61497497558594,-0.7270854107889516,0.03686917808827163,0.0,9.519189248497936,90.61497497558594,-0.7270854107889516,7.549367958313632,2457.743287866004,7.212777183507643,2.699145587458501,-0.7270854107889516,-0.7577722888316982,0.030686878042746616,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,865,-159,865,1,1,4.569350242614746,-7.815576076507568,9.053297247266372,81.96218872070312,-1.0417425667620162,0.03246293738978266,0.0,9.053297247266372,81.96218872070312,-1.0417425667620162,6.055514740438033,2524.7927424614318,7.323200850899506,-0.10777339604293505,-1.0417425667620162,-0.9253761210091147,-0.11636644575290145,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_snr_m15dB.bin,-15.0,7.297427983845209e-05,0.002307649349000128,20260532,continuous,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,492,492,492,1,1,5.094114303588867,-6.014410972595215,7.88182338582275,62.12314224243164,-0.8680553840758327,0.02411786129362152,0.0,7.88182338582275,62.12314224243164,-0.8680553840758327,5.267445143369173,2575.8147244532593,7.328638112433475,-2.891570629016237,-0.8680553840758327,-1.0929799531865312,0.22492456911069847,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.8880890252543476
