window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,513,513,1890488.2817032337,1839759.6559641361,15542111.105449133,0.1181289871314318,0.12163651828743009,1
1,16384,81920,513,513,1890476.5486319363,1568383.865914464,15644910.536192175,0.8111892827704505,0.12083652023823338,1
2,32768,98304,513,513,1890482.5788932145,1598073.5690664053,15595125.093491307,0.7297591096201534,0.1212226620536834,1
3,49152,114688,845,845,1817422.1256230474,1807759.1222257912,15556385.71047761,0.023152492005810186,0.11682804473014376,1
4,65536,131072,193,193,1971929.1321514845,1817418.2789199352,15378207.503614783,0.3543641135382197,0.12822880245880186,1
5,81920,147456,193,193,1971928.686981544,1817418.6395033598,15190497.048603248,0.3543622714446151,0.12981330898338583,1
6,98304,163840,193,193,1971922.1763143986,1800942.2742833495,15036481.226038199,0.39389978546206417,0.1311425290712087,1
7,114688,180224,193,193,1781818.4334853142,1486037.2990689278,14940195.553698385,0.7883373732246899,0.11926339431643064,1
8,131072,196608,15829,-555,1486035.2111628428,1135596.3101714551,15023055.066049326,1.168051272974608,0.09891697824639815,1
9,147456,212992,15829,-555,1486042.5312545672,1132063.498244077,15148296.637586422,1.1816045189934274,0.09809964557779734,1
10,163840,229376,481,481,2003304.3865478225,1220087.8365002275,15351491.810491238,2.153558444758399,0.13049574668559316,1
11,180224,245760,481,481,2003304.440083094,984009.9857473373,15552135.776065182,3.087474479074668,0.12881217531332192,1
12,196608,262144,481,481,2003304.3133237436,876681.2022219896,15718764.584472576,3.5890523158575167,0.12744667703100931,1
13,212992,278528,481,481,1912250.281388767,876681.5523421764,15795388.123322321,3.3870286553490585,0.12106383625770344,1
14,229376,294912,1821,1821,1168072.390489459,876682.4389443398,15836827.663996693,1.2462745153974994,0.07375671537709189,1
15,245760,311296,1821,1821,1168068.0225911662,816915.447494328,15865579.395701187,1.5529102626208604,0.0736227775524956,1
16,262144,327680,1821,1821,1168063.9576886818,785800.3466415405,15546451.004438456,1.721544072937503,0.07513380110709536,1
17,278528,344064,1821,1821,1168063.3621410057,785836.7345161438,15324696.693506036,1.721340755564937,0.07622097751768112,1
18,294912,360448,141,141,2055990.9499729872,785817.7323189974,15035694.472144399,4.176993740268839,0.13674067092690537,1
19,311296,376832,141,141,2055999.5123171806,1452272.7071067095,14583513.376989033,1.5097483166698353,0.1409810831703485,1
20,327680,393216,141,141,2055996.5754396915,1968942.2415466309,14302669.866381112,0.18789410544011106,0.14374914576420295,1
21,344064,409600,93,93,1968767.8165339231,1851124.2026331462,13841207.014961204,0.2675894227669859,0.14223960485569268,1
22,360448,425984,93,93,1968315.5337308645,1452273.4511743486,12523755.855816603,1.3204632174391517,0.15716655262140783,1
23,376832,442368,93,93,1754400.4247076774,977255.8955429646,9004502.566248143,2.541204247007702,0.19483590701431427,1
24,393216,458752,1825,1825,977255.6209774595,642640.8386901913,5583756.116487754,1.8203985634615583,0.17501760474312486,1
25,409600,475136,2265,2265,642640.1891581815,369819.43972241326,2341909.7230246784,2.399781454832467,0.274408608854565,1
26,425984,491520,10289,-6095,0.007128860306693241,0.006621119660849217,32.00193786285601,0.32088667812795724,0.0002227633944307967,1
27,442368,507904,6626,6626,0.006230969825992361,0.005980385758448392,31.001877206338158,0.17826449553989687,0.00020098685587718133,1
28,458752,524288,2777,2777,0.06850066133483779,0.06745490903267637,148.00896207468247,0.06681203428610448,0.00046281428080195355,1
29,475136,540672,2777,2777,0.06895604511373676,0.06832027825294062,166.0100518519676,0.040227186561769726,0.0004153727099321997,1
30,491520,557056,2777,2777,0.06880431495665107,0.06822342349914834,165.00999129842558,0.036821663798751625,0.00041697059926641884,1
31,507904,573440,2776,2776,0.06976864585885778,0.06902419788821135,186.0112630853597,0.04658925309724598,0.00037507753402459974,1
32,524288,589824,203,203,0.020378277156851254,0.019245390925789252,59.003572601036396,0.24840727399204948,0.0003453736148257116,1
33,540672,606208,10615,-5769,0.021692868748687033,0.020654074345657136,69.00417878567448,0.21311252632161157,0.0003143703632219814,1
34,557056,622592,10842,-5542,0.05781647106050514,0.05538538235123269,155.00938648113447,0.18656421948308705,0.0003729869033933744,1
35,573440,638976,10842,-5542,0.05608771108018118,0.0538748893304728,132.00799352272597,0.17481325921493776,0.0004248811725975166,1
36,589824,655360,10842,-5542,0.060554785868589533,0.059350935713155195,165.00999187114934,0.0872090240278596,0.0003669764793145054,1
37,606208,671744,10843,-5541,0.055266559997107834,0.05325679406450945,129.00781159600456,0.16087413897812558,0.0004283970041300931,1
38,622592,688128,13592,-2792,0.018704454036196694,0.01845232471532654,44.00266453333779,0.05893947595950095,0.0004250754865543566,1
39,638976,704512,13592,-2792,0.01865476449893322,0.01852474811312277,43.002603884023614,0.030374593489700077,0.00043380546325158374,1
40,655360,720896,12583,-3801,0.09351905279254424,0.0918039654934546,150.00908360755696,0.08038658368971457,0.0006234225991087454,1
41,671744,737280,12583,-3801,0.0934951903327601,0.09190396736084949,153.00926514794588,0.07455010410150135,0.0006110426727581422,1
42,688128,753664,12583,-3801,0.0935871343499457,0.09194486166234128,174.01053637823472,0.07688685617560838,0.0005378245265937334,1
43,704512,770048,12583,-3801,0.09329827528927126,0.09187407164426986,173.01047583109403,0.06680651739611118,0.0005392637344131469,1
44,720896,786432,3161,3161,0.011003891922882758,0.010938226521830074,36.00217941709145,0.025994032014684927,0.0003056451609609734,1
45,737280,802816,3161,3161,0.011005944106727839,0.010758665390312672,33.00199789567823,0.09868902380253383,0.00033349326733243383,1
46,753664,819200,15294,-1090,0.016458605023217387,0.016232931753620505,43.00260375328905,0.05996060277758021,0.00038273508082539194,1
47,770048,835584,2276,2276,0.14589614525903016,0.127224710144219,256.01550238838934,0.5947234739993624,0.0005698723081139745,1
48,786432,851968,2276,2276,0.14608582612709142,0.12738191061362159,261.0158052851748,0.5950032224298658,0.000559681916455152,1
49,802816,868352,2276,2276,0.14671831467421725,0.12917117770120967,309.0187117802211,0.5531871047686877,0.0004747878011301969,1
50,819200,884736,2276,2276,0.14636671308835503,0.12949515436775982,288.0174399784539,0.5318880244749863,0.0005081869802721129,1
51,835584,901120,14384,-2000,0.03048548725200817,0.030147832265356556,76.00460206092328,0.04837050471526091,0.00040110054424825236,1
52,851968,917504,6504,6504,0.04129230596299749,0.040623992346809246,125.00756914215891,0.0708653495344459,0.00033031844588578296,1
53,868352,933888,11864,-4520,0.11787617261870764,0.11629579383588862,253.01532008762553,0.05862018546370657,0.00046588551467114395,1
54,884736,950272,11864,-4520,0.11692020980990492,0.1135141216655029,250.01513849743515,0.12839692944732775,0.00046765252101366005,1
55,901120,966656,11864,-4520,0.1172811355208978,0.11357352585764602,255.01544110869622,0.1395105363336925,0.00045989817326751056,1
56,917504,983040,12282,-4102,0.11375293871969916,0.11060317913506879,207.0125346176016,0.1219501479709574,0.0005494978307947693,1
57,933888,999424,1649,1649,0.009222879074513912,0.008800227147730766,34.00205870754577,0.20372632316981817,0.0002712447253220924,1
58,950272,1015808,5536,5536,0.006272948696278036,0.006224965531146154,28.00169543503901,0.03334784645189232,0.00022402031729937984,1
