window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,4460,4460,0.013047312619164586,0.010615814630000386,30.00181639550543,0.8956774198071231,0.0004348840899219423,1
1,16384,81920,4460,4460,0.013788581141852774,0.012011104707198683,40.00242223965772,0.5993662619567746,0.0003446936552802797,1
2,32768,98304,10161,-6223,0.006913685523613822,0.006501189989194245,21.001271880219498,0.2671676336509542,0.00032920318174279846,1
3,49152,114688,13963,-2421,120.55668110649822,83.67967314387477,1521.0921331733148,1.5857130830405508,0.07925665939445226,1
4,65536,131072,1675,1675,437.60388482006056,303.9615448733148,6413.388373286301,1.582625256539566,0.0682328683918181,1
5,81920,147456,1675,1675,1098.2945422048415,640.5082828186132,12426.752651737152,2.3419407519687803,0.08838145998273407,1
6,98304,163840,1675,1675,1888.9946487718262,1116.3582611605525,19123.15817942024,2.2842713708669953,0.09878047501613539,1
7,114688,180224,1675,1675,2811.5902099609375,1657.1460723876953,24794.50150911581,2.2959123057643165,0.1133957143250992,1
8,131072,196608,1675,1675,3371.1090698242188,2063.1549377441406,27238.649248417525,2.1324096041522225,0.12376197656056931,1
9,147456,212992,1675,1675,3696.6734619140625,2301.0450744628906,28598.731687459745,2.0588596374021604,0.129260049092842,1
10,163840,229376,1675,1675,3864.9840087890625,2422.7059936523438,29132.764142345408,2.028469876503245,0.1326679469858881,1
11,180224,245760,1675,1675,3768.1128540039062,2447.7310180664062,28671.736309470863,1.8736020998487541,0.1314225554159837,1
12,196608,262144,1675,1675,3494.8526000976562,2290.6926879882812,27436.661572292756,1.8346203400248238,0.12737893022768396,1
13,212992,278528,1675,1675,3061.9103393554688,1979.8696899414062,25351.535082930935,1.8935586225577181,0.12077810394278798,1
14,229376,294912,1675,1675,2545.4511108398438,1645.2330322265625,22676.372970386677,1.895373396963784,0.1122512455657691,1
15,245760,311296,1675,1675,1983.2348937988281,1232.3281707763672,19407.17499308373,2.0664777849155547,0.10219080801330474,1
16,262144,327680,1675,1675,1395.2288818359375,844.3563690185547,15571.94295226245,2.1811967413218487,0.08959889501991943,1
17,278528,344064,1675,1675,918.8059463500977,535.1067008972168,11935.72277290824,2.3478340772933,0.07697949791826664,1
18,294912,360448,1675,1675,494.413667678833,281.91355991363525,8246.499340616212,2.4397450223723207,0.05995436939450339,1
19,311296,376832,1675,1675,238.3779740333557,132.39618396759033,5333.32293519039,2.5539065671100736,0.044695957272807826,1
20,327680,393216,1675,1675,102.56654467061162,50.03371910750866,3742.2266103513357,3.1174293889358324,0.027407892506269748,1
21,344064,409600,1675,1675,25.701928654685616,13.424833193421364,2775.168042649958,2.8205681550889072,0.009261395439731033,1
22,360448,425984,1699,1699,8.037745371460915,7.629780167713761,3005.1819699619664,0.22622218947278783,0.0026746285089560284,1
23,376832,442368,15289,-1095,8.252469835802913,8.211786709725857,4400.266443625884,0.021462849626139306,0.0018754477578868513,1
24,393216,458752,15288,-1096,207.3264590203762,101.35733602754772,7136.432096162067,3.107995428557741,0.029051836579777057,1
25,409600,475136,15640,-744,502.16427002847195,207.85374423116446,11203.67833713437,3.8308795637603543,0.0448213751696225,1
26,425984,491520,1612,1612,812.8320566285402,502.1427611336112,16550.002071986142,2.091736167628574,0.04911371328493093,1
27,442368,507904,988,988,1795.1245303414762,813.1766315270215,22544.364994140855,3.4390969187581923,0.07962630709749502,1
28,458752,524288,16316,-68,2341.26684692502,1795.1670778281987,27442.66150954202,1.1534604044666943,0.08531486080936225,1
29,475136,540672,16316,-68,2340.6677265942562,2154.949609577656,31032.878649151866,0.359026478132526,0.07542541422138507,1
30,491520,557056,16316,-68,2340.497879776405,2155.182869285345,32519.968739799,0.358241256886235,0.07197109869641503,1
31,507904,573440,16316,-68,2241.016818258213,2155.0788020938635,32469.96578465402,0.1698196072152244,0.06901814535688128,1
32,524288,589824,16144,-240,2039.5881198048592,1890.961581632495,31601.91368347779,0.32859768181482263,0.0645400193239311,1
33,540672,606208,872,872,1891.5272771716118,1637.0339011435863,30581.8522665429,0.6275493525121606,0.06185129862918659,1
34,557056,622592,872,872,1891.1930650174618,1730.1500576138496,30065.82094833368,0.3865209510205926,0.0629017603832393,1
35,573440,638976,872,872,1890.6656980216503,1637.666847008979,34994.11926979491,0.6238918771293602,0.05402809779109297,1
36,589824,655360,964,964,1638.3484541475773,1129.1432520076632,34204.07102642135,1.6165723226290416,0.04789922383455511,1
37,606208,671744,184,184,1165.5521558746696,1129.509736508131,32302.955875419895,0.13641733063995568,0.03608190409477563,1
38,622592,688128,184,184,1165.8297636508942,1062.064187347889,29967.814570249422,0.4048437393093563,0.038902728823217984,1
39,638976,704512,184,184,1165.27696454525,640.2495064139366,22039.334444572374,2.600799089777742,0.0528726022773443,1
40,655360,720896,184,184,1134.7374250590801,640.1396446675062,19415.175565062164,2.48620654232203,0.05844590079839677,1
41,671744,737280,1364,1364,640.2102394551039,525.9305638223886,17007.02968025099,0.8539420587533797,0.03764385971517018,1
42,688128,753664,1364,1364,639.8291083276272,452.98799945414066,13974.846020005207,1.4997729710390753,0.04578434047943727,1
43,704512,770048,1260,1260,452.8526025917381,370.4939142912626,10999.665988117722,0.8717578934095105,0.04116966852274674,1
44,720896,786432,160,160,354.49354664981365,206.77112159132957,9381.568032601628,2.341184500044316,0.03778617235604143,1
45,737280,802816,1880,1880,257.92171985656023,206.57115133851767,10873.658353997329,0.9641824597728056,0.023719866070809933,1
46,753664,819200,15464,-920,888.9852053150535,276.4921713564545,15445.935316355402,5.0721169427582,0.0575546373273831,1
47,770048,835584,384,384,2652.210415303707,889.9252004995942,22320.35139859847,4.742544711114963,0.11882476077281846,1
48,786432,851968,384,384,2652.57244181633,2606.781882910058,29012.756715458454,0.0756255933318831,0.09142779735932496,1
49,802816,868352,384,384,2652.5155935287476,2606.854812115431,34009.05926565366,0.07541101738525326,0.07799438299099232,1
50,819200,884736,384,384,2639.5914154350758,2607.3890919983387,37252.255420994625,0.05330862940931244,0.07085722422990408,1
51,835584,901120,16116,-268,2491.4029128849506,2415.3163095861673,37983.299896293865,0.13469953904150175,0.06559206071318842,1
52,851968,917504,1296,1296,2415.611403822899,2189.0592088103294,37729.28438068871,0.42769562842593534,0.06402484021295939,1
53,868352,933888,1296,1296,2405.1637496352196,1815.5159383565187,36770.22627300679,1.221445836608404,0.06541063228106547,1
