dataset,scenario,snr_db,blocker_isr_db,blocker_frequency,seed,packet_index,payload_symbol_index,raw_start_sample,demod_start_sample,origin_shift,sf,os_factor,signal_reference_power,gt_bin,savaux_bin,cleaned_bin,alias_trim_bin,savaux_error,alias_trim_error,fix,break,gate_triggered,changed,blocker_count,clean_gain_db,strongest_tone_prominence_db,strongest_tone_power_fraction,estimated_blocker_frequency,blocker_frequency_error,savaux_seconds,alias_trim_overhead_seconds
0_0_0_10_14_8,awgn,-26.0,,,2101,4,1,10733460,10733462,2,10,4,9.805608631442118e-05,826,109,109,109,1,1,0,0,0,0,0,0.0,11.658105813363393,0.002468174642064885,,,0.0014387000001079286,0.002179200000682613
0_0_0_10_14_8,awgn,-26.0,,,2101,4,2,10737556,10737558,2,10,4,9.805608631442118e-05,871,293,293,293,1,1,0,0,0,0,0,0.0,11.049625624985818,0.0021582332798088704,,,0.0014665999997305335,0.002152399999431509
0_0_0_10_14_8,awgn,-26.0,,,2101,4,3,10741652,10741654,2,10,4,9.805608631442118e-05,718,718,718,718,0,0,0,0,0,0,0,0.0,12.399534491045616,0.0030034232274027198,,,0.0014182000004439033,0.0016100000002552406
0_0_0_10_14_8,awgn,-26.0,,,2101,4,4,10745748,10745750,2,10,4,9.805608631442118e-05,107,1004,1004,1004,1,1,0,0,0,0,0,0.0,11.539691473918195,0.002412833092540825,,,0.0012549000002763933,0.0018526000003475929
0_0_0_10_14_8,awgn,-26.0,,,2101,4,5,10749844,10749846,2,10,4,9.805608631442118e-05,467,467,467,467,0,0,0,0,0,0,0,0.0,11.892346958442875,0.00263141577389431,,,0.001504699999713921,0.0021399999995992403
0_0_0_10_14_8,awgn,-26.0,,,2101,4,6,10753940,10753942,2,10,4,9.805608631442118e-05,89,332,332,332,1,1,0,0,0,0,0,0.0,11.082677588362147,0.002196146099161607,,,0.001452900000003865,0.0019947999999203603
0_0_0_10_14_8,awgn,-26.0,,,2101,4,7,10758036,10758038,2,10,4,9.805608631442118e-05,713,713,713,713,0,0,0,0,0,0,0,0.0,11.58538999014878,0.002447287637170764,,,0.0013579999995272374,0.0017336000000796048
0_0_0_10_14_8,awgn,-26.0,,,2101,4,8,10762132,10762134,2,10,4,9.805608631442118e-05,865,865,865,865,0,0,0,0,0,0,0,0.0,11.110692132825175,0.002269823518512331,,,0.0013072000001557171,0.0017486000006101676
0_0_0_10_14_8,awgn,-26.0,,,2101,4,9,10766228,10766230,2,10,4,9.805608631442118e-05,405,405,405,405,0,0,0,0,0,0,0,0.0,11.897677247755638,0.0027253092069461087,,,0.001291999999921245,0.0015952999992805417
0_0_0_10_14_8,awgn,-26.0,,,2101,4,10,10770324,10770326,2,10,4,9.805608631442118e-05,765,765,765,765,0,0,0,0,0,0,0,0.0,11.800006023708399,0.002709019810377673,,,0.0017009999992296798,0.0017801000003601075
0_0_0_10_14_8,awgn,-26.0,,,2101,4,11,10774420,10774422,2,10,4,9.805608631442118e-05,1023,1023,1023,1023,0,0,0,0,0,0,0,0.0,11.856373058731712,0.0026409874210168143,,,0.001351700000668643,0.0017573999994056066
0_0_0_10_14_8,awgn,-26.0,,,2101,4,12,10778516,10778518,2,10,4,9.805608631442118e-05,597,597,597,597,0,0,0,0,0,0,0,0.0,10.890230870345475,0.00206820089460568,,,0.0012667999999393942,0.0017192000004797592
0_0_0_10_14_8,awgn,-26.0,,,2101,4,13,10782613,10782615,2,10,4,9.805608631442118e-05,562,562,562,562,0,0,0,0,0,0,0,0.0,11.507333554934739,0.002450317090020436,,,0.001339899999948102,0.0017331999997622916
0_0_0_10_14_8,awgn,-26.0,,,2101,4,14,10786709,10786711,2,10,4,9.805608631442118e-05,478,713,713,713,1,1,0,0,0,0,0,0.0,10.64946620471626,0.0020096650541417244,,,0.0012991999992664205,0.0018409000003885012
0_0_0_10_14_8,awgn,-26.0,,,2101,4,15,10790805,10790807,2,10,4,9.805608631442118e-05,267,267,267,267,0,0,0,0,0,0,0,0.0,11.014260221882985,0.0022669034684842447,,,0.0014038999997865176,0.0016931999998632818
0_0_0_10_14_8,awgn,-26.0,,,2101,4,16,10794901,10794903,2,10,4,9.805608631442118e-05,917,917,917,917,0,0,0,0,0,0,0,0.0,11.34075245323395,0.002291914943359863,,,0.0012931000001117354,0.0018709000005401322
0_0_0_10_14_8,awgn,-26.0,,,2101,4,17,10798997,10798999,2,10,4,9.805608631442118e-05,656,656,656,656,0,0,0,0,0,0,0,0.0,11.619999343885665,0.0024655641910771484,,,0.001316400000177964,0.0016831000002639485
0_0_0_10_14_8,awgn,-26.0,,,2101,4,18,10803093,10803095,2,10,4,9.805608631442118e-05,889,988,988,988,1,1,0,0,0,0,0,0.0,11.558922507396868,0.0024625762650801837,,,0.001243199999407807,0.0019922999999835156
0_0_0_10_14_8,awgn,-26.0,,,2101,4,19,10807189,10807191,2,10,4,9.805608631442118e-05,510,510,510,510,0,0,0,0,0,0,0,0.0,11.361116431121951,0.0023171919406930136,,,0.0015714999999545398,0.0027190999999220367
0_0_0_10_14_8,awgn,-26.0,,,2101,4,20,10811285,10811287,2,10,4,9.805608631442118e-05,860,860,860,860,0,0,0,0,0,0,0,0.0,11.741393858441736,0.00261912312567306,,,0.0015161000001171487,0.0017625999998927
0_0_0_10_14_8,awgn,-26.0,,,2101,4,21,10815381,10815383,2,10,4,9.805608631442118e-05,553,553,553,553,0,0,0,0,0,0,0,0.0,12.253901448858304,0.0028520259512256514,,,0.0013313999997990322,0.0017346999993606005
0_0_0_10_14_8,awgn,-26.0,,,2101,4,22,10819477,10819479,2,10,4,9.805608631442118e-05,629,629,629,629,0,0,0,0,0,0,0,0.0,11.679954092539223,0.0024779031462920926,,,0.0012694999995801481,0.001801500000510714
0_0_0_10_14_8,awgn,-26.0,,,2101,4,23,10823573,10823575,2,10,4,9.805608631442118e-05,759,759,759,759,0,0,0,0,0,0,0,0.0,11.81536163688875,0.002601203159519086,,,0.0013930000004620524,0.0019136000000798958
0_0_0_10_14_8,awgn,-26.0,,,2101,4,24,10827669,10827671,2,10,4,9.805608631442118e-05,874,151,151,151,1,1,0,0,0,0,0,0.0,10.59093722595031,0.0020285943058928166,,,0.0016831999992064084,0.002073299999210576
0_0_0_10_14_8,awgn,-26.0,,,2101,4,25,10831765,10831767,2,10,4,9.805608631442118e-05,720,720,720,720,0,0,0,0,0,0,0,0.0,12.767453961035027,0.0032550494877710595,,,0.0012796000000889762,0.0016443999993498437
0_0_0_10_14_8,awgn,-26.0,,,2101,4,26,10835861,10835863,2,10,4,9.805608631442118e-05,314,314,314,314,0,0,0,0,0,0,0,0.0,10.843435570180283,0.002128820185628968,,,0.0013918000004196074,0.001695300000392308
0_0_0_10_14_8,awgn,-26.0,,,2101,4,27,10839957,10839959,2,10,4,9.805608631442118e-05,602,602,602,602,0,0,0,0,0,0,0,0.0,12.082444288755688,0.0027047088539305063,,,0.0012759000001096865,0.001608499999747437
0_0_0_10_14_8,awgn,-26.0,,,2101,4,28,10844053,10844055,2,10,4,9.805608631442118e-05,7,7,7,7,0,0,0,0,0,0,0,0.0,13.048229159573697,0.0034546503787410685,,,0.0012323999999352964,0.0015766000005896785
0_0_0_10_14_8,awgn,-26.0,,,2101,4,29,10848149,10848151,2,10,4,9.805608631442118e-05,610,610,610,610,0,0,0,0,0,0,0,0.0,11.506972216101914,0.0024470309074828248,,,0.0013632000000143307,0.0018577999999251915
0_0_0_10_14_8,awgn,-26.0,,,2101,4,30,10852245,10852247,2,10,4,9.805608631442118e-05,855,734,734,734,1,1,0,0,0,0,0,0.0,10.753705941801702,0.0020311510122221093,,,0.0013046000003669178,0.0018719999998211279
0_0_0_10_14_8,awgn,-26.0,,,2101,4,31,10856341,10856343,2,10,4,9.805608631442118e-05,897,897,897,897,0,0,0,0,0,0,0,0.0,11.273760332637226,0.0022515015014341645,,,0.0012756000005538226,0.0017066000000340864
0_0_0_10_14_8,awgn,-26.0,,,2101,4,32,10860437,10860439,2,10,4,9.805608631442118e-05,756,756,756,756,0,0,0,0,0,0,0,0.0,11.112666104265113,0.002233756757011089,,,0.0013617000004160218,0.0016851000000315253
0_0_0_10_14_8,awgn,-26.0,,,2101,4,33,10864533,10864535,2,10,4,9.805608631442118e-05,580,580,580,580,0,0,0,0,0,0,0,0.0,12.061541802986493,0.002729283306673935,,,0.0012217000003147405,0.0016865000006873743
0_0_0_10_14_8,awgn,-26.0,,,2101,4,34,10868629,10868631,2,10,4,9.805608631442118e-05,89,89,89,89,0,0,0,0,0,0,0,0.0,11.390738010347079,0.0023622135558196973,,,0.0013554000006479328,0.0018210000007456983
0_0_0_10_14_8,awgn,-26.0,,,2101,5,0,13229711,13229713,2,10,4,9.805608631442118e-05,222,815,815,815,1,1,0,0,0,0,0,0.0,11.266603255470269,0.002273201412964344,,,0.0012037999995300197,0.0017808000002332847
0_0_0_10_14_8,awgn,-26.0,,,2101,5,1,13233807,13233809,2,10,4,9.805608631442118e-05,711,711,711,711,0,0,0,0,0,0,0,0.0,11.021960791338149,0.002259753582540153,,,0.0012451000002329238,0.0017544000002089888
0_0_0_10_14_8,awgn,-26.0,,,2101,5,2,13237903,13237905,2,10,4,9.805608631442118e-05,922,639,639,639,1,1,0,0,0,0,0,0.0,11.037396354886651,0.0021634600097301874,,,0.0013134999999238062,0.0016853000006449292
0_0_0_10_14_8,awgn,-26.0,,,2101,5,3,13241999,13242001,2,10,4,9.805608631442118e-05,691,418,418,418,1,1,0,0,0,0,0,0.0,11.041449281488179,0.0021737947240794897,,,0.0012055999995936872,0.001894699999866134
0_0_0_10_14_8,awgn,-26.0,,,2101,5,4,13246095,13246097,2,10,4,9.805608631442118e-05,107,667,667,667,1,1,0,0,0,0,0,0.0,10.650301966544326,0.001996427752126149,,,0.0013584999996965053,0.0016405999995185994
0_0_0_10_14_8,awgn,-26.0,,,2101,5,5,13250191,13250193,2,10,4,9.805608631442118e-05,467,70,70,70,1,1,0,0,0,0,0,0.0,11.361206032929319,0.002317565054096457,,,0.001220899999680114,0.0015341000007538241
0_0_0_10_14_8,awgn,-26.0,,,2101,5,6,13254287,13254289,2,10,4,9.805608631442118e-05,89,745,745,745,1,1,0,0,0,0,0,0.0,11.647864686192806,0.0025215095578187347,,,0.0011696999999912805,0.0016680999997333856
0_0_0_10_14_8,awgn,-26.0,,,2101,5,7,13258383,13258385,2,10,4,9.805608631442118e-05,713,574,574,574,1,1,0,0,0,0,0,0.0,11.62443792683584,0.0024286014672321513,,,0.0011586000000534113,0.0014885999999023625
0_0_0_10_14_8,awgn,-26.0,,,2101,5,8,13262479,13262481,2,10,4,9.805608631442118e-05,865,864,864,864,1,1,0,0,0,0,0,0.0,11.750702574151688,0.002619483404028859,,,0.0011721000000761705,0.0018696999995881924
0_0_0_10_14_8,awgn,-26.0,,,2101,5,9,13266575,13266577,2,10,4,9.805608631442118e-05,405,820,820,820,1,1,0,0,0,0,0,0.0,11.920405209096742,0.002674815816066689,,,0.0012083999999958905,0.001974499999960244
0_0_0_10_14_8,awgn,-26.0,,,2101,5,10,13270671,13270673,2,10,4,9.805608631442118e-05,765,256,256,256,1,1,0,0,0,0,0,0.0,11.640909799897042,0.0025375648764859216,,,0.0012833999999202206,0.0015812999999980093
0_0_0_10_14_8,awgn,-26.0,,,2101,5,11,13274767,13274769,2,10,4,9.805608631442118e-05,1023,731,731,731,1,1,0,0,0,0,0,0.0,11.552391272873024,0.0024397827682670066,,,0.0012624000000869273,0.001885799999399751
0_0_0_10_14_8,awgn,-26.0,,,2101,5,12,13278863,13278865,2,10,4,9.805608631442118e-05,597,322,322,322,1,1,0,0,0,0,0,0.0,11.975514057416799,0.0027089623030374364,,,0.001217299999552779,0.00156059999972058
0_0_0_10_14_8,awgn,-26.0,,,2101,5,13,13282959,13282961,2,10,4,9.805608631442118e-05,562,622,622,622,1,1,0,0,0,0,0,0.0,11.38351772134526,0.0023594853667840733,,,0.0011617000000114786,0.0016826000000946806
0_0_0_10_14_8,awgn,-26.0,,,2101,5,14,13287055,13287057,2,10,4,9.805608631442118e-05,478,131,131,131,1,1,0,0,0,0,0,0.0,11.926691235213568,0.0027090693170785545,,,0.0011208000005353824,0.0015004000006229035
0_0_0_10_14_8,awgn,-26.0,,,2101,5,15,13291151,13291153,2,10,4,9.805608631442118e-05,267,267,267,267,0,0,0,0,0,0,0,0.0,12.826409200034599,0.0032041097518357782,,,0.0011877999995704158,0.001239299999724608
0_0_0_10_14_8,awgn,-26.0,,,2101,5,16,13295247,13295249,2,10,4,9.805608631442118e-05,917,255,255,255,1,1,0,0,0,0,0,0.0,13.599996155466537,0.003906949054456874,,,0.0011427999997977167,0.0017625000000407454
0_0_0_10_14_8,awgn,-26.0,,,2101,5,17,13299343,13299345,2,10,4,9.805608631442118e-05,656,975,975,975,1,1,0,0,0,0,0,0.0,11.289511071570772,0.0022797869015193837,,,0.0011918000000150641,0.001852399999734189
0_0_0_10_14_8,awgn,-26.0,,,2101,5,18,13303439,13303441,2,10,4,9.805608631442118e-05,889,741,741,741,1,1,0,0,0,0,0,0.0,11.10372189695594,0.0022234492798716703,,,0.0010763000000224565,0.001287400000364869
0_0_0_10_14_8,awgn,-26.0,,,2101,5,19,13307535,13307537,2,10,4,9.805608631442118e-05,510,669,669,669,1,1,0,0,0,0,0,0.0,11.59523886134064,0.002591709488794611,,,0.0010940000001937733,0.0012990999994144659
0_0_0_10_14_8,awgn,-26.0,,,2101,5,20,13311631,13311633,2,10,4,9.805608631442118e-05,860,388,388,388,1,1,0,0,0,0,0,0.0,12.108009390026265,0.002878137818655246,,,0.0010099999999511056,0.001789999999346037
0_0_0_10_14_8,awgn,-26.0,,,2101,5,21,13315727,13315729,2,10,4,9.805608631442118e-05,553,846,846,846,1,1,0,0,0,0,0,0.0,12.107197901054276,0.002852359876956561,,,0.0012536000003819936,0.0016651999994792277
0_0_0_10_14_8,awgn,-26.0,,,2101,5,22,13319823,13319825,2,10,4,9.805608631442118e-05,629,629,629,629,0,0,0,0,0,0,0,0.0,11.502361462182256,0.0023972581010961898,,,0.0011975999996138853,0.0015908000004856149
0_0_0_10_14_8,awgn,-26.0,,,2101,5,23,13323920,13323922,2,10,4,9.805608631442118e-05,759,759,759,759,0,0,0,0,0,0,0,0.0,11.220859947992952,0.0022308054848289524,,,0.0011632999994617421,0.0015188999996098573
0_0_0_10_14_8,awgn,-26.0,,,2101,5,24,13328016,13328018,2,10,4,9.805608631442118e-05,874,874,874,874,0,0,0,0,0,0,0,0.0,11.087683451801864,0.002260139801633056,,,0.0011647999999695458,0.0016372000000046683
0_0_0_10_14_8,awgn,-26.0,,,2101,5,25,13332112,13332114,2,10,4,9.805608631442118e-05,720,720,720,720,0,0,0,0,0,0,0,0.0,11.540409935694386,0.0024696777579664704,,,0.001126299999668845,0.0016330999997080653
0_0_0_10_14_8,awgn,-26.0,,,2101,5,26,13336208,13336210,2,10,4,9.805608631442118e-05,314,136,136,136,1,1,0,0,0,0,0,0.0,12.595457317655349,0.0030810608301815993,,,0.0013530999995055026,0.0016025999993871665
0_0_0_10_14_8,awgn,-26.0,,,2101,5,27,13340304,13340306,2,10,4,9.805608631442118e-05,602,606,606,606,1,1,0,0,0,0,0,0.0,12.3546837144551,0.002980462304405477,,,0.0012555999992400757,0.0016794000002846587
0_0_0_10_14_8,awgn,-26.0,,,2101,5,28,13344400,13344402,2,10,4,9.805608631442118e-05,7,468,468,468,1,1,0,0,0,0,0,0.0,10.967551693915489,0.0021928331636429975,,,0.0011118000002170447,0.001604600000064238
0_0_0_10_14_8,awgn,-26.0,,,2101,5,29,13348496,13348498,2,10,4,9.805608631442118e-05,610,610,610,610,0,0,0,0,0,0,0,0.0,10.700026427886018,0.0020537682666876334,,,0.0012013000005026697,0.0015970000004017493
0_0_0_10_14_8,awgn,-26.0,,,2101,5,30,13352592,13352594,2,10,4,9.805608631442118e-05,871,871,871,871,0,0,0,0,0,0,0,0.0,11.304190218890364,0.0023249965427912154,,,0.001153600000179722,0.0015633000002708286
0_0_0_10_14_8,awgn,-26.0,,,2101,5,31,13356688,13356690,2,10,4,9.805608631442118e-05,904,56,56,56,1,1,0,0,0,0,0,0.0,12.72386575243579,0.0032251695101891504,,,0.0012434999998731655,0.002127200000359153
0_0_0_10_14_8,awgn,-26.0,,,2101,5,32,13360784,13360786,2,10,4,9.805608631442118e-05,744,566,566,566,1,1,0,0,0,0,0,0.0,11.552268909359736,0.0024088854988042405,,,0.0013394999996307888,0.0017131000004155794
0_0_0_10_14_8,awgn,-26.0,,,2101,5,33,13364880,13364882,2,10,4,9.805608631442118e-05,591,591,591,591,0,0,0,0,0,0,0,0.0,11.459767436581576,0.002378422350673989,,,0.0012485999995988095,0.0012149000003773835
0_0_0_10_14_8,awgn,-26.0,,,2101,5,34,13368976,13368978,2,10,4,9.805608631442118e-05,89,872,872,872,1,1,0,0,0,0,0,0.0,11.139848538279843,0.002260996978605824,,,0.0011918000000150641,0.0012650999997276813
0_0_0_10_14_8,awgn,-26.0,,,2101,6,0,15730179,15730181,2,10,4,9.805608631442118e-05,803,439,439,439,1,1,0,0,0,0,0,0.0,11.550615373306387,0.002482777473145177,,,0.0010552000003372086,0.001187200000458688
0_0_0_10_14_8,awgn,-26.0,,,2101,6,1,15734276,15734278,2,10,4,9.805608631442118e-05,711,334,334,334,1,1,0,0,0,0,0,0.0,11.836935957202652,0.0025948576881944245,,,0.001037699999869801,0.001210400000672962
0_0_0_10_14_8,awgn,-26.0,,,2101,6,2,15738372,15738374,2,10,4,9.805608631442118e-05,922,922,922,922,0,0,0,0,0,0,0,0.0,11.415611955925847,0.002340726421706525,,,0.0017166000006909599,0.0013650000000779983
0_0_0_10_14_8,awgn,-26.0,,,2101,6,3,15742468,15742470,2,10,4,9.805608631442118e-05,691,311,311,311,1,1,0,0,0,0,0,0.0,11.944895869702687,0.0026770282942701253,,,0.0011567000001377892,0.0016505000003235182
0_0_0_10_14_8,awgn,-26.0,,,2101,6,4,15746564,15746566,2,10,4,9.805608631442118e-05,86,86,86,86,0,0,0,0,0,0,0,0.0,10.415225296620232,0.001875909347816536,,,0.0011837000001833076,0.0015012000003480352
0_0_0_10_14_8,awgn,-26.0,,,2101,6,5,15750660,15750662,2,10,4,9.805608631442118e-05,467,467,467,467,0,0,0,0,0,0,0,0.0,12.08138264091102,0.002769622008638128,,,0.0011690000001181033,0.0015658000002076733
0_0_0_10_14_8,awgn,-26.0,,,2101,6,6,15754756,15754758,2,10,4,9.805608631442118e-05,89,89,89,89,0,0,0,0,0,0,0,0.0,10.399955680154205,0.0019179656653171508,,,0.0011469999999462743,0.0014733999996678904
0_0_0_10_14_8,awgn,-26.0,,,2101,6,7,15758852,15758854,2,10,4,9.805608631442118e-05,713,713,713,713,0,0,0,0,0,0,0,0.0,12.337215894346903,0.0028849262171220928,,,0.0013703000004170462,0.0016646000003674999
0_0_0_10_14_8,awgn,-26.0,,,2101,6,8,15762948,15762950,2,10,4,9.805608631442118e-05,865,730,730,730,1,1,0,0,0,0,0,0.0,11.50805405689743,0.002468002646219718,,,0.0012379999998302083,0.0015758999998070067
0_0_0_10_14_8,awgn,-26.0,,,2101,6,9,15767044,15767046,2,10,4,9.805608631442118e-05,405,316,316,316,1,1,0,0,0,0,0,0.0,11.761119605039685,0.002699034672875356,,,0.0011876999997184612,0.0017397000001437846
0_0_0_10_14_8,awgn,-26.0,,,2101,6,10,15771140,15771142,2,10,4,9.805608631442118e-05,765,765,765,765,0,0,0,0,0,0,0,0.0,11.100382046288495,0.00222285206437549,,,0.0010608000002321205,0.0012870999998995103
0_0_0_10_14_8,awgn,-26.0,,,2101,6,11,15775236,15775238,2,10,4,9.805608631442118e-05,1023,743,743,743,1,1,0,0,0,0,0,0.0,11.066726951160339,0.0021623038329805053,,,0.0010452999995322898,0.0012654000001930399
0_0_0_10_14_8,awgn,-26.0,,,2101,6,12,15779332,15779334,2,10,4,9.805608631442118e-05,597,325,325,325,1,1,0,0,0,0,0,0.0,11.013836179225427,0.002165115178108283,,,0.001257400000213238,0.00165130000004865
0_0_0_10_14_8,awgn,-26.0,,,2101,6,13,15783428,15783430,2,10,4,9.805608631442118e-05,562,326,326,326,1,1,0,0,0,0,0,0.0,11.065460665373603,0.002172422328121309,,,0.001463300000068557,0.0017954000004465342
0_0_0_10_14_8,awgn,-26.0,,,2101,6,14,15787524,15787526,2,10,4,9.805608631442118e-05,478,478,478,478,0,0,0,0,0,0,0,0.0,10.894906921973257,0.0020709540331434167,,,0.0012409000000843662,0.0016484999996464467
0_0_0_10_14_8,awgn,-26.0,,,2101,6,15,15791620,15791622,2,10,4,9.805608631442118e-05,267,267,267,267,0,0,0,0,0,0,0,0.0,10.606680833542725,0.002061182830066691,,,0.0011611999998422107,0.0016273999999611988
0_0_0_10_14_8,awgn,-26.0,,,2101,6,16,15795716,15795718,2,10,4,9.805608631442118e-05,917,53,53,53,1,1,0,0,0,0,0,0.0,11.35688898838196,0.00237570729629004,,,0.0011997000001429114,0.0018427000004521688
0_0_0_10_14_8,awgn,-26.0,,,2101,6,17,15799812,15799814,2,10,4,9.805608631442118e-05,656,656,656,656,0,0,0,0,0,0,0,0.0,11.332680160142017,0.002359865279948565,,,0.001307700000324985,0.0016794000002846587
0_0_0_10_14_8,awgn,-26.0,,,2101,6,18,15803908,15803910,2,10,4,9.805608631442118e-05,889,527,527,527,1,1,0,0,0,0,0,0.0,10.971066635319875,0.0021200699898451607,,,0.0013963000001240289,0.0016906999999264372
0_0_0_10_14_8,awgn,-26.0,,,2101,6,19,15808004,15808006,2,10,4,9.805608631442118e-05,510,290,290,290,1,1,0,0,0,0,0,0.0,11.826542361620518,0.002605915426256475,,,0.0012093000004824717,0.0016771000000517233
0_0_0_10_14_8,awgn,-26.0,,,2101,6,20,15812100,15812102,2,10,4,9.805608631442118e-05,860,860,860,860,0,0,0,0,0,0,0,0.0,11.89605373695128,0.002780661186053456,,,0.0011041000007026014,0.0012059000000590459
0_0_0_10_14_8,awgn,-26.0,,,2101,6,21,15816196,15816198,2,10,4,9.805608631442118e-05,553,542,542,542,1,1,0,0,0,0,0,0.0,12.180200562325671,0.0029385366070265526,,,0.0010365999996793107,0.001485399999182846
0_0_0_10_14_8,awgn,-26.0,,,2101,6,22,15820292,15820294,2,10,4,9.805608631442118e-05,629,739,739,739,1,1,0,0,0,0,0,0.0,11.377241457671998,0.0023484591025184176,,,0.0012752999991789693,0.0015653000000384054
0_0_0_10_14_8,awgn,-26.0,,,2101,6,23,15824388,15824390,2,10,4,9.805608631442118e-05,759,759,759,759,0,0,0,0,0,0,0,0.0,11.35399057264399,0.002395785307176911,,,0.0011736000005839742,0.0016312999996443978
0_0_0_10_14_8,awgn,-26.0,,,2101,6,24,15828484,15828486,2,10,4,9.805608631442118e-05,874,874,874,874,0,0,0,0,0,0,0,0.0,11.341565544312378,0.002368933784430476,,,0.0012754999997923733,0.001662900000155787
0_0_0_10_14_8,awgn,-26.0,,,2101,6,25,15832580,15832582,2,10,4,9.805608631442118e-05,720,720,720,720,0,0,0,0,0,0,0,0.0,11.442961193452721,0.0023700278007397313,,,0.0012071000001014909,0.0015667000006942544
0_0_0_10_14_8,awgn,-26.0,,,2101,6,26,15836676,15836678,2,10,4,9.805608631442118e-05,314,245,245,245,1,1,0,0,0,0,0,0.0,11.222717261206064,0.0022251544430980474,,,0.0011147000004712027,0.0016535000004296307
0_0_0_10_14_8,awgn,-26.0,,,2101,6,27,15840772,15840774,2,10,4,9.805608631442118e-05,602,602,602,602,0,0,0,0,0,0,0,0.0,11.69377376171477,0.0024971835429184385,,,0.0012956999999005347,0.0012488000002122135
0_0_0_10_14_8,awgn,-26.0,,,2101,6,28,15844868,15844870,2,10,4,9.805608631442118e-05,7,980,980,980,1,1,0,0,0,0,0,0.0,11.885859253685245,0.0026323814829325347,,,0.0011606000007304829,0.001642399999582267
0_0_0_10_14_8,awgn,-26.0,,,2101,6,29,15848964,15848966,2,10,4,9.805608631442118e-05,610,917,917,917,1,1,0,0,0,0,0,0.0,12.34069726860885,0.002989612275721098,,,0.0011746000000130152,0.0015937999996822327
0_0_0_10_14_8,awgn,-26.0,,,2101,6,30,15853060,15853062,2,10,4,9.805608631442118e-05,839,578,578,578,1,1,0,0,0,0,0,0.0,10.826468808600598,0.002105066583839381,,,0.0013088000005154754,0.0018218000004708301
0_0_0_10_14_8,awgn,-26.0,,,2101,6,31,15857156,15857158,2,10,4,9.805608631442118e-05,905,989,989,989,1,1,0,0,0,0,0,0.0,11.055821358738374,0.0023022265225564427,,,0.001098699999602104,0.0011994999995295075
0_0_0_10_14_8,awgn,-26.0,,,2101,6,32,15861252,15861254,2,10,4,9.805608631442118e-05,757,232,232,232,1,1,0,0,0,0,0,0.0,12.330488556254162,0.003047552641984335,,,0.001103999999941152,0.0015649000006305869
0_0_0_10_14_8,awgn,-26.0,,,2101,6,33,15865348,15865350,2,10,4,9.805608631442118e-05,590,590,590,590,0,0,0,0,0,0,0,0.0,10.86705663887901,0.002052577114555769,,,0.0011877000006279559,0.0015698000006523216
0_0_0_10_14_8,awgn,-26.0,,,2101,6,34,15869444,15869446,2,10,4,9.805608631442118e-05,930,930,930,930,0,0,0,0,0,0,0,0.0,11.065449174998106,0.0021450850637739593,,,0.0011698999996951898,0.0015493000000788015
0_0_0_10_14_8,awgn,-26.0,,,2101,7,0,18231067,18231069,2,10,4,9.805608631442118e-05,222,222,222,222,0,0,0,0,0,0,0,0.0,11.176182057186166,0.002222750543820275,,,0.0013045999994574231,0.0016949000000749948
0_0_0_10_14_8,awgn,-26.0,,,2101,7,1,18235163,18235165,2,10,4,9.805608631442118e-05,826,352,352,352,1,1,0,0,0,0,0,0.0,11.801971047902207,0.0025362349683756497,,,0.001266600000235485,0.0018220000001747394
0_0_0_10_14_8,awgn,-26.0,,,2101,7,2,18239259,18239261,2,10,4,9.805608631442118e-05,922,500,500,500,1,1,0,0,0,0,0,0.0,11.970017905462226,0.0026944446827194307,,,0.0013623000004372443,0.0017502999999123858
0_0_0_10_14_8,awgn,-26.0,,,2101,7,3,18243355,18243357,2,10,4,9.805608631442118e-05,691,691,691,691,0,0,0,0,0,0,0,0.0,11.660501934081502,0.0025019385834905428,,,0.001261299999896437,0.0015669000003981637
0_0_0_10_14_8,awgn,-26.0,,,2101,7,4,18247451,18247453,2,10,4,9.805608631442118e-05,86,86,86,86,0,0,0,0,0,0,0,0.0,11.48014792682988,0.0024037935719332265,,,0.0011811000003945082,0.0015367000005426235
0_0_0_10_14_8,awgn,-26.0,,,2101,7,5,18251547,18251549,2,10,4,9.805608631442118e-05,467,456,456,456,1,1,0,0,0,0,0,0.0,10.990063722129772,0.0021897037214882,,,0.0013257999999041203,0.0017038999994838377
0_0_0_10_14_8,awgn,-26.0,,,2101,7,6,18255643,18255645,2,10,4,9.805608631442118e-05,89,41,41,41,1,1,0,0,0,0,0,0.0,11.358739151090933,0.002387801597875301,,,0.001278900000215799,0.0016492999993715785
0_0_0_10_14_8,awgn,-26.0,,,2101,7,7,18259739,18259741,2,10,4,9.805608631442118e-05,713,713,713,713,0,0,0,0,0,0,0,0.0,12.018973084077139,0.00267193999958559,,,0.0013047000002188724,0.0015592999998261803
0_0_0_10_14_8,awgn,-26.0,,,2101,7,8,18263835,18263837,2,10,4,9.805608631442118e-05,865,865,865,865,0,0,0,0,0,0,0,0.0,11.641572641443624,0.0025080637063702184,,,0.0011563999996724306,0.0015193999997791252
0_0_0_10_14_8,awgn,-26.0,,,2101,7,9,18267931,18267933,2,10,4,9.805608631442118e-05,405,323,323,323,1,1,0,0,0,0,0,0.0,12.320111322848962,0.0029394254990711553,,,0.0011235000001761364,0.0016311999997924431
