packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,v3_raw_ser,v3_symbol_ser,v3_symbol_accuracy,phase_line_raw_ser,phase_line_symbol_ser,phase_line_symbol_accuracy,phase_line_ser_gain_vs_v3,phase_line_locked_symbol_count,phase_line_uncertain_symbol_count,phase_line_false_lock_count,phase_line_locked_with_gt_count,phase_line_false_lock_rate,phase_line_uncertain_candidate_hits,phase_line_uncertain_candidate_total,phase_line_uncertain_candidate_recall,phase_line_phase_rmse_pi,phase_line_phase_r2,phase_line_error,v3_phase_rmse_pi,v3_phase_r2,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,v3_crc_valid,v3_payload_hex,v3_decode_error,phase_line_crc_valid,phase_line_payload_hex,phase_line_decode_error,selected_crc_valid,dataset,target_snr_db
13,10,13,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.14952750135900836,0.9835975820741173,,0.14952750135900836,0.9835975820741173,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-24.0
1,0,1,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.0954004690382864,0.9579031032423218,,0.0954004690382864,0.9579031032423218,0,404433221100020058303132333435363738393a3b1c3d3e3f6041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
2,1,2,33,35,35,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.12884731986286785,0.9793955240599664,,0.12884731986286785,0.9793955240599664,0,404433221100030058303132333435363738393a3b3c793e3f4045424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
3,2,3,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.12290706277058942,0.9817768957797731,,0.12290706277058942,0.9817768957797731,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
5,3,5,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.13072542096772855,0.9835102184266629,,0.13072542096772855,0.9835102184266629,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
6,4,6,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.12147631490764606,0.9855620872282452,,0.12147631490764606,0.9855620872282452,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
8,5,8,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.13741451241693411,0.9833164720595764,,0.13741451241693411,0.9833164720595764,0,40443322110009005830313233343d363f38393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
9,6,9,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.13376446457223765,0.9853292997566204,,0.13376446457223765,0.9853292997566204,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
10,7,10,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.1449045563827249,0.9825558318596493,,0.1449045563827249,0.9825558318596493,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
11,8,11,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,34,1,0,34,0.0,1,1,1.0,0.7758629281388255,0.5917879048291627,,0.6022196702382177,0.0014446431781199864,0,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563402,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000c0058303112333635363538393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-25.0
12,9,12,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.6167545471419806,0.9119214418314672,,0.6167545471419806,0.9119214418314672,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
13,10,13,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.15017056209004173,0.9835011155065688,,0.15017056209004173,0.9835011155065688,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-25.0
1,0,1,33,35,35,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.09666196870634007,0.9568870323078017,,0.09666196870634007,0.9568870323078017,0,404433221100020058303132333435363738393a3b0c3d3f2e704142437856341a,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
2,1,2,33,35,35,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.12385075773889113,0.9779574776231359,,0.12385075773889113,0.9779574776231359,0,4044332211000300583031727bf0f1723738393a3b3c793e3f406542635a543612,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
3,2,3,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.13404681339386887,0.9796937425552494,,0.13404681339386887,0.9796937425552494,0,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563430,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
5,3,5,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.13027062849520005,0.9836051496107578,,0.13027062849520005,0.9836051496107578,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
6,4,6,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.1225505999405493,0.9853186575075238,,0.1225505999405493,0.9853186575075238,0,404477621140030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
8,5,8,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.13757552834371484,0.9832331463745818,,0.13757552834371484,0.9832331463745818,0,40443322110009005830313233343d363f38393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
9,6,9,33,35,35,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.13283230956650904,0.9855120371223633,,0.13283230956650904,0.9855120371223633,0,4044332211000a0058303132333435363738393a3b3c3d3e3f406140615a563612,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
10,7,10,33,35,35,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33,2,0,33,0.0,2,2,1.0,0.14534112054407225,0.9823975845977189,,0.14534112054407225,0.9823975845977189,0,4044332211000b0058303132333435362729b93b333d3d3e3f4041424378563453,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
11,8,11,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,34,1,0,34,0.0,1,1,1.0,0.7778163404361007,0.5905039716504275,,0.6027866444601386,0.0014837803736044153,0,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563402,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000c0058303112333635363538393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-26.0
12,9,12,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.6148553050993029,0.9124169716412925,,0.6148553050993029,0.9124169716412925,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
13,10,13,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.15105343799877005,0.9833576494457534,,0.15105343799877005,0.9833576494457534,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-26.0
1,0,1,33,35,35,0.2,0.2,0.8,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,34,1,0,34,0.0,1,1,1.0,0.09426647734979576,0.9621039863572595,,0.09828459690805802,0.9555564590161041,0,406413201320020058303132333435363738393a3b0c3d3f2e704142437856341a,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100020058303132333435363738393a3b3c3d3e3f4041424378562402,,0,0_0_0_10_14_16,-27.0
2,1,2,33,35,35,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33,2,0,33,0.0,2,2,1.0,0.13232258460134652,0.9780881680895629,,0.13232258460134652,0.9780881680895629,0,4044776611040300583031727bf0f172173a3b381b3c793e3f406542635a543612,,0,404433221100030058303132337435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-27.0
3,2,3,33,35,35,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,33,2,0,33,0.0,2,2,1.0,0.13702135984217126,0.9785774993499983,,0.13540407950358066,0.9792737548593105,0,404433221100040058303132333435363738393a3b3cbd3e3f4041424378563474,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100140149302132333435363738393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-27.0
5,3,5,33,35,35,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,31,4,0,31,0.0,4,4,1.0,0.1299153710593183,0.9836749179789898,,0.12991537105931833,0.9836749179789898,0,404477225544060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-27.0
6,4,6,33,35,35,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,33,2,0,33,0.0,2,2,1.0,0.12980419763048356,0.9835855334263539,,0.12433034453674631,0.9849095303307007,0,4044666211500200583031323334353637b039323b3c7d3a3b4041424378567412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,0,40443322110007005830313233343536b730b9b2bb343d3e3f4041424378563412,,0,0_0_0_10_14_16,-27.0
8,5,8,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,0,0,35,0.0,0,0,0.0,0.13814416530729365,0.983044396859805,,0.13814416530729365,0.983044396859805,0,40443322110009005830313233343d363f38393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-27.0
9,6,9,33,35,35,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,33,2,0,33,0.0,2,2,1.0,0.13486238501277337,0.9866990028024426,,0.13145399387517612,0.9871308103460517,0,4044332211000a00583031727770313233b8b13a333c3d3e3f406140615a56b638,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000a005830313233343536b7b8b932b33c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-27.0
10,7,10,33,35,35,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33,2,0,33,0.0,2,2,1.0,0.14605822281020187,0.9821603579878627,,0.14605822281020187,0.9821603579878627,0,4044332211000b0058303132333435362729b93b333d3d3e3f40c1c24b70d63c53,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-27.0
11,8,11,33,35,35,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,34,1,0,34,0.0,1,1,1.0,0.7242319590709326,0.10346731667607312,,0.5122432556546674,0.44364637224044645,0,4054332211010c0058303132333435363738393a3b3c3d3e3f4051534268463402,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000c0058303112333635363538393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-27.0
