packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,0,222,super_search_only_diverse16,16,222,True,1,0.7324391971456521,18.251611100435277,40.876284222027614,222,True,1,0.022083051332759725,7.278306701985753,38.10180391514573,222,True,1,0.04577744990406681,18.251612354810163,40.8762851039754,222,True,1,0.0458084451824045,10.013544727247492,34.349570999088876,222,True,1,0.04818549944226206,3.478957851476488,29.64011174030437,222,True,1,0.7319436082495312,18.380460502056962,47.180825813589315,222,True,1,7582.363159990824,18.269420585090998,40.77274810559024,222,True,1,14.871739762677848,18.228944654540516,40.7115060251168,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,1,826,super_search_only_diverse16,16,826,True,1,0.6725193482901801,20.287419690217806,40.173705157388326,826,True,1,0.025685700880169717,9.624899733951368,38.400656223465724,826,True,1,0.042032455984391,20.287418939781517,40.17370472503208,826,True,1,0.04205813780500368,9.728243243401124,33.48785341041057,826,True,1,0.04501365760099677,3.154380161265038,28.715147853293004,826,True,1,0.6721086900403684,20.55058468925905,47.05758783163074,826,True,1,7045.125506086085,20.725898335763326,40.31616569716404,826,True,1,13.735194664009374,20.242608286594464,40.070373937565535,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,2,922,super_search_only_diverse16,16,922,True,1,0.8157760012935888,18.51850218383175,42.876862552051676,922,True,1,0.04419350258924878,14.46266847815675,43.171132524481656,922,True,1,0.050986009585610365,18.518501331160376,42.876863402543364,922,True,1,0.05100562841384412,9.761315962353962,36.19665965928421,922,True,1,0.053961014349902775,2.955731187636252,31.299774374027606,922,True,1,0.8154622208394644,18.63896296679746,49.75241382326573,922,True,1,10828.01951461726,19.256852227536392,42.91469028606791,922,True,1,16.619470357609075,18.451194127652368,42.60865329250699,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,3,718,super_search_only_diverse16,16,355,False,9,0.7217620553341,-2.1417030371292096,8.441847551303754,626,False,184,0.01582991276082055,-6.660221139330099,3.896781414350839,355,False,9,0.045110130425750294,-2.141703093723667,8.441847666979807,355,False,19,0.06460613633038191,-1.8360288258637212,2.9638885163796402,852,False,225,0.1374206038158,-3.8725196936720114,1.344232627197202,355,False,8,0.5039580185693234,-2.447377304989156,13.75316512779333,416,False,3,6.136623303858957,-0.9595779284421999,9.268311613738744,355,False,4,16.911817946277193,-1.3581976925636872,9.239097586298406,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,4,107,super_search_only_diverse16,16,337,False,27,0.6117828189235333,-23.747642543161952,10.44455550597268,338,False,31,0.023598365449161166,-23.851016953641775,8.789073241134208,337,False,27,0.038236433354107965,-23.74764246755536,10.44455146086953,337,False,49,0.05884334141657913,-21.882323026361505,5.400551374898308,337,False,68,0.15118371315761403,-18.301809112154434,4.4614819099578265,337,False,29,0.3975367886971688,-25.612961984355806,15.458758444994647,337,False,26,6.054656144589148,-23.908270982985584,10.656358940948179,337,False,28,11.137753589424603,-24.27345421285385,9.793401772051912,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,5,468,super_search_only_diverse16,16,337,False,10,0.997674507430478,-12.264650637799758,20.582008821576117,338,False,36,0.00819265069799485,-19.329005582015547,11.596765309236856,337,False,10,0.06235466470553361,-12.26464987775625,20.582006725766195,337,False,15,0.06813296141148337,-11.905061527298562,14.446550586650158,337,False,19,0.11716331057579722,-10.68649093208494,11.549934492388914,337,False,10,0.9130626073975529,-12.624238988257444,27.08292364066644,337,False,9,56.720708731015485,-12.45072551147803,20.651696638081745,337,False,10,21.181211843361577,-12.044850158814908,20.752516050952494,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,6,89,super_search_only_diverse16,16,128,False,17,1.1425719069166007,-23.03458352062298,19.443092851007176,128,False,18,0.07198089443769741,-22.05188448647395,20.269023957883626,128,False,17,0.07141075359436738,-23.034582952497868,19.443094855538515,128,False,43,0.0736163292887068,-22.902999461066234,12.881533028260925,128,False,78,0.08871140287132977,-22.207964405078773,8.596932164772268,128,False,17,1.108339979689595,-23.166167012054615,25.786620575298418,128,False,17,24.99670553896575,-23.217025646655614,19.065227662414475,128,False,17,22.4523549365293,-23.199795386676406,18.995235038750685,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,7,713,super_search_only_diverse16,16,128,False,15,0.7041568364746951,-14.777922206907348,25.806675211952623,128,False,26,0.01531875003855939,-19.030563848459746,21.124627199071977,128,False,15,0.04400981110204089,-14.777921281419491,25.80667488442808,128,False,29,0.04472361481848828,-14.74185411842524,15.817301850321751,128,False,67,0.05606845935989889,-14.770434307480869,11.584561345378239,128,False,14,0.6929182599670177,-14.813989369901602,36.180498850068155,128,False,12,59.783129047616534,-15.13891920196151,26.11572153342997,128,False,15,14.153984386194862,-14.743705890158427,25.09716335162033,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,8,865,super_search_only_diverse16,16,865,True,1,0.8108549489325902,18.10779407143342,42.8831482140848,865,True,1,0.03544656387391799,10.770494766689207,42.07244584133261,865,True,1,0.05067844132049551,18.107794977339402,42.88315126293199,865,True,1,0.05069632922884347,8.849384656319547,36.09984915496592,865,True,1,0.05251344045978982,2.740600881839832,31.06988383615748,865,True,1,0.8105688434249405,18.23438169780556,49.441228130023546,865,True,1,10570.66158973855,18.420798175895992,42.851007338462914,865,True,1,16.501457411075044,17.87706244833004,42.415119124711076,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
1,9,492,super_search_only_diverse16,16,492,True,1,0.8031406826014553,14.932403081995073,42.84578157873767,493,False,5,0.0007441703149564656,-11.506583664772325,24.72325731174738,492,True,1,0.050196289480430076,14.932403015162269,42.845780896148085,492,True,1,0.05021645737714114,8.849904106469268,36.2084205065039,492,True,1,0.05246919818599056,3.0440391155039674,31.199318460971277,492,True,1,0.8028181258306838,14.98789937074687,49.596703841345075,492,True,1,10982.442855820847,15.37634903884988,42.98875977106765,492,True,1,16.348092124984564,14.773855132055726,42.56710722170338,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,offpacket,4.0,4.158586200246408,4.917242600810748
