event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
126,25108480,25239552,6130,6138,9,182,182,182,182,0.056062569361997903,0.32194970177249665,0.0005939809622343537,10,125000.0,500000.0,4,4096,24,4096,9,2
127,25206784,25358336,6154,6167,14,285,285,285,285,0.051519431968878884,0.20327520711247712,0.0005998083532006394,10,125000.0,500000.0,4,4096,24,4096,9,2
128,25432064,25579520,6209,6221,13,333,333,333,333,0.04896328657251933,0.42810406147069013,0.000627248733740191,10,125000.0,500000.0,4,4096,24,4096,9,2
129,25673728,25804800,6268,6276,9,3647,-449,3647,3647,0.0500510488872348,0.4475021089827886,0.0006134971813213596,10,125000.0,500000.0,4,4096,24,4096,9,2
130,25808896,25948160,6301,6311,11,3629,-467,3629,3629,0.05058452257025712,0.6369169626871629,0.0006325347176823787,10,125000.0,500000.0,4,4096,24,4096,9,2
131,26329088,26460160,6428,6436,9,3863,-233,3863,3863,0.0493273634134046,0.443502829110972,0.000610046054456504,10,125000.0,500000.0,4,4096,24,4096,9,2
132,26365952,26497024,6437,6445,9,342,342,342,342,0.04923186183417791,0.28893719371526916,0.0006136616306087381,10,125000.0,500000.0,4,4096,24,4096,9,2
133,26431488,26574848,6453,6464,12,3583,-513,3583,3583,0.04832251372507923,0.43529737806194174,0.0006039636172084344,10,125000.0,500000.0,4,4096,24,4096,9,2
134,26628096,26800128,6501,6519,19,40,40,40,40,0.04719025323022912,0.26376284672045064,0.0006385592771688686,10,125000.0,500000.0,4,4096,24,4096,9,2
135,27004928,27152384,6593,6605,13,3913,-183,3913,3913,0.04410640318961041,0.1764103530498288,0.0005388839423333916,10,125000.0,500000.0,4,4096,24,4096,9,2
136,27099136,27234304,6616,6625,10,474,474,474,474,0.04853866550091669,0.27637094242477944,0.0006253173497344007,10,125000.0,500000.0,4,4096,24,4096,9,2
137,27148288,27283456,6628,6637,10,474,474,474,474,0.05054391333442789,0.4358850214982235,0.0006312953032421917,10,125000.0,500000.0,4,4096,24,4096,9,2
138,27242496,27402240,6651,6666,16,3709,-387,3709,3709,0.05242806965767981,0.49246933714115027,0.0006592249024270102,10,125000.0,500000.0,4,4096,24,4096,9,2
139,27635712,27770880,6747,6756,10,4042,-54,4042,4042,0.04811778788916697,0.26590376870536386,0.0006220038838471672,10,125000.0,500000.0,4,4096,24,4096,9,2
140,27697152,27848704,6762,6775,14,3901,-195,3901,3902,0.051133867482823045,0.41629220452331656,0.0006495598348382457,10,125000.0,500000.0,4,4096,24,4096,9,2
141,27918336,28049408,6816,6824,9,4077,-19,4077,4077,0.044468038826191804,0.0783975406642145,0.0005505000366276539,10,125000.0,500000.0,4,4096,24,4096,9,2
142,27983872,28119040,6832,6841,10,4047,-49,4047,4047,0.05209080676254766,0.3305070676272742,0.0006158514173759692,10,125000.0,500000.0,4,4096,24,4096,9,2
143,28434432,28565504,6942,6950,9,420,420,420,420,0.04606342060205271,0.44430639177092046,0.0005799668008058433,10,125000.0,500000.0,4,4096,24,4096,9,2
144,28774400,28917760,7025,7036,12,3758,-338,3758,3758,0.050913040986700554,0.42771772831560617,0.0006288665001408664,10,125000.0,500000.0,4,4096,24,4096,9,2
145,28880896,29011968,7051,7059,9,136,136,136,136,0.04627318380465154,0.2585327765066897,0.0005782513217674312,10,125000.0,500000.0,4,4096,24,4096,9,2
146,29548544,29687808,7214,7224,11,101,101,101,101,0.051103855732562535,0.5088027080136425,0.0006173369540394706,10,125000.0,500000.0,4,4096,24,4096,9,2
147,29650944,29786112,7239,7248,10,823,823,823,823,0.046149694285681844,0.2602503540234371,0.0005594994894315132,10,125000.0,500000.0,4,4096,24,4096,9,2
148,29724672,29880320,7257,7271,15,3954,-142,3954,3954,0.046335826414173886,0.2472508134666561,0.0005817140077201394,10,125000.0,500000.0,4,4096,24,4096,9,2
149,30171136,30302208,7366,7374,9,3377,-719,3377,3377,0.044672988463917596,0.14192258269970628,0.00053647042519798,10,125000.0,500000.0,4,4096,24,4096,9,2
150,30322688,30457856,7403,7412,10,3955,-141,3955,3955,0.05369428456941833,0.6912289747234291,0.0006397129445989634,10,125000.0,500000.0,4,4096,24,4096,9,2
151,30670848,30810112,7488,7498,11,391,391,391,391,0.05234484682916662,0.3695379978747669,0.0006396915582016109,10,125000.0,500000.0,4,4096,24,4096,9,2
152,30859264,31010816,7534,7547,14,3753,-343,3753,3753,0.04964592738149783,0.4917599628777175,0.0006285587288728132,10,125000.0,500000.0,4,4096,24,4096,9,2
153,30994432,31125504,7567,7575,9,229,229,229,229,0.04674973986311519,0.19423395109217229,0.0005774285529126271,10,125000.0,500000.0,4,4096,24,4096,9,2
154,31076352,31207424,7587,7595,9,36,36,36,36,0.05013087293252367,0.3365977090774229,0.0006129960289354989,10,125000.0,500000.0,4,4096,24,4096,9,2
155,31199232,31342592,7617,7628,12,3600,-496,3600,3600,0.048669055415108214,0.4764702539351478,0.000642083963502736,10,125000.0,500000.0,4,4096,24,4096,9,2
156,31453184,31612928,7679,7694,16,159,159,159,159,0.05053863320942349,0.31991586380223036,0.0006618291249176796,10,125000.0,500000.0,4,4096,24,4096,9,2
157,31592448,31727616,7713,7722,10,128,128,128,128,0.05006067028187185,0.43059531193201306,0.0006199465142285342,10,125000.0,500000.0,4,4096,24,4096,9,2
158,31694848,31862784,7738,7755,18,159,159,159,159,0.051494043301633194,0.4029822743291638,0.0006698389110060513,10,125000.0,500000.0,4,4096,24,4096,9,2
159,31858688,31997952,7778,7788,11,4031,-65,4031,4032,0.04898589136606775,0.1776520471403442,0.0006157958445719604,10,125000.0,500000.0,4,4096,24,4096,9,2
160,31903744,32038912,7789,7798,10,4017,-79,4017,4017,0.05040912783038402,0.2217925575125032,0.0006055056948074759,10,125000.0,500000.0,4,4096,24,4096,9,2
161,32034816,32165888,7821,7829,9,211,211,211,211,0.06157689509090593,0.2847183029468913,0.0005808950357689328,10,125000.0,500000.0,4,4096,24,4096,9,2
162,32264192,32399360,7877,7886,10,3383,-713,3383,3383,0.04771234334370471,0.3907901107308932,0.0005960465189929162,10,125000.0,500000.0,4,4096,24,4096,9,2
163,32366592,32514048,7902,7914,13,181,181,181,181,0.050526236639284745,0.37220737958778943,0.0006151273548228989,10,125000.0,500000.0,4,4096,24,4096,9,2
164,32567296,32706560,7951,7961,11,143,143,143,143,0.05073621099744486,0.63968101008805,0.0006270745918767321,10,125000.0,500000.0,4,4096,24,4096,9,2
165,32710656,32841728,7986,7994,9,4091,-5,4091,4091,0.04821475341383666,0.2785675268512578,0.0006211219680467065,10,125000.0,500000.0,4,4096,24,4096,9,2
166,32768000,32903168,8000,8009,10,141,141,141,141,0.04841915401401242,0.2365304294068385,0.0005921105408962192,10,125000.0,500000.0,4,4096,24,4096,9,2
167,33132544,33296384,8089,8105,17,3821,-275,3821,3821,0.04407168214624947,0.26404212969576624,0.0005784387059949873,10,125000.0,500000.0,4,4096,24,4096,9,2
168,33214464,33345536,8109,8117,9,665,665,665,665,0.04552826004677239,0.30058415860426524,0.0005733039917418165,10,125000.0,500000.0,4,4096,24,4096,9,2
169,33435648,33583104,8163,8175,13,4032,-64,4032,4032,0.046133955681243635,0.3544775450164357,0.0006497187602495484,10,125000.0,500000.0,4,4096,24,4096,9,2
170,33562624,33718272,8194,8208,15,439,439,439,439,0.048256388162309524,0.5804723337277985,0.0006345152279990125,10,125000.0,500000.0,4,4096,24,4096,9,2
171,33808384,33939456,8254,8262,9,349,349,349,349,0.04830391344844167,0.5237403868687659,0.0006495001863976697,10,125000.0,500000.0,4,4096,24,4096,9,2
172,33853440,34021376,8265,8282,18,88,88,88,88,0.0493709318059147,0.38410974110227786,0.0006752953602614853,10,125000.0,500000.0,4,4096,24,4096,9,2
