file_name,packet_index,event_index,anchor_count,preamble_len,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,netid_valid,anchor_slope_pi_per_symbol,anchor_intercept_pi,anchor_fit_r2,anchor_fit_rmse_pi,anchor_residual_std_pi,anchor_residual_peak_to_peak_pi,anchor_bin_mode,anchor_bin,anchor_signed_bin,anchor_bin_argmax_rate,anchor_mean_er,anchor_mean_margin_db,payload_symbol_count,payload_phase_offset_rad,payload_phase_offset_pi,payload_residual_direct_rmse_pi,payload_residual_direct_std_pi,payload_residual_aligned_rmse_pi,payload_residual_aligned_std_pi,payload_residual_aligned_peak_to_peak_pi,payload_own_slope_pi_per_symbol,payload_own_fit_r2,payload_own_fit_rmse_pi,preamble_payload_slope_delta_pi_per_symbol,payload_argmax_correct_rate,payload_gt_top8_recall,payload_gt_top16_recall,payload_gt_top32_recall,payload_mean_gt_rank,payload_mean_gt_er
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,1,1,16,16.0,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,1,-0.3611043139606732,-0.1735925140660599,0.8177173999701692,0.7859286700038643,0.5891225320628724,1.922729109574745,modal_argmax,1,1,0.25,0.004617999426418478,0.743592423291324,35,0.34722884066998017,0.11052637275339097,0.5595929479686367,0.5580448277552364,0.5499080853026962,0.5480344732939237,1.849843084654696,-0.05285725057263002,0.8995748101939903,0.178364057231816,0.3082470633880432,0.2,0.37142857142857144,0.45714285714285713,0.6,129.57142857142858,0.004427752353516653
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,2,2,16,16.0,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,1,-0.44233273327647654,1.058908214927624,0.9395768418012087,0.5170875779804155,0.4847169443621588,1.875574848333631,modal_argmax,1,1,0.1875,0.004228753123817156,0.6486904511297744,35,-1.1140204881874223,-0.3546037348013493,0.5517138433688137,0.5517052527031081,0.5566935661442612,0.5566260829651231,1.9206793181274826,-0.09917894492596395,0.9593480399552485,0.20619219340474432,0.3431537883505126,0.11428571428571428,0.4,0.4857142857142857,0.5714285714285714,121.94285714285714,0.004204180805729307
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,3,3,16,16.0,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,1,-0.42662438316829193,-0.4916476347942095,0.9737266669486321,0.32304587074587293,0.2603173374563025,1.1132001925637274,modal_argmax,1,1,0.1875,0.004902901643160663,0.7183567722460731,35,2.9851852369179506,0.9502139730008851,0.6003518214525315,0.6001798726845136,0.559089569649505,0.5554155689695283,1.7485038466390836,-0.10473964430643101,0.9494033171740458,0.24420065848052974,0.3218847388618609,0.3142857142857143,0.5142857142857142,0.5428571428571428,0.6857142857142857,48.77142857142857,0.0050240227499654625
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,5,5,16,16.0,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,1,-0.49584436209940536,-0.779035242026662,0.9982957163605186,0.09444221851487794,0.09444221851487794,0.33792248625225985,modal_argmax,1,1,0.1875,0.004339946713223321,0.6367062896654906,35,0.4164703363287463,0.13256662535572827,0.5536144437023554,0.5504318316576746,0.564106384759493,0.5587493169009737,1.889668008230638,-0.11439287484539862,0.9646813082419015,0.22105962695951412,0.38145148725400674,0.2857142857142857,0.5142857142857142,0.5428571428571428,0.6285714285714286,56.94285714285714,0.004987329313422241
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,6,6,16,16.0,10,125000.0,500000.0,-24,-0.2696020429472565,-0.006220422914431837,1,-0.509986957671495,-0.04292419661929523,0.9949111294368286,0.16813459984907864,0.16813459984907866,0.7048529038540228,modal_argmax,1,1,0.1875,0.004407425032228291,1.0548594054495892,35,-2.410548046660126,-0.7673012743729436,0.6049374418260438,0.6049331449286665,0.5524220309004413,0.5460186972801376,1.8914056372325014,-0.12466599001165436,0.970769898387523,0.2184766802281028,0.3853209676598407,0.2571428571428571,0.6285714285714286,0.6857142857142857,0.6857142857142857,87.51428571428572,0.005173634047848362
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,8,8,16,16.0,10,125000.0,500000.0,-24,-0.3483401354552673,-0.006240603889546665,1,-0.6731970731662171,-0.9924933771925808,0.9940466226685576,0.24015963454040667,0.24015963454040667,1.0457493932407391,modal_argmax,1,1,0.25,0.005388798137708152,0.6430219581721994,35,0.8271263832229072,0.263282504903294,0.5816075575207034,0.5811684189678515,0.5793424984468835,0.5702619642994206,1.953290869704296,-0.1157159961529632,0.9723718959348785,0.19699392200871385,0.5574810770132539,0.2,0.4857142857142857,0.5428571428571428,0.6857142857142857,44.02857142857143,0.005178854253422712
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,9,9,16,16.0,10,125000.0,500000.0,-24,-0.3905926756700688,-0.006251433431328191,1,-0.396549042000836,-1.92052455363635,0.8644816118013313,0.7237650475654532,0.5548538107994448,1.776432059795074,modal_argmax,1,1,0.125,0.004839990371491888,0.6854662542940383,35,-1.1571503179400628,-0.3683323860010386,0.5607421916542049,0.5558943315454488,0.5447737549441247,0.5426461520472968,1.9077145298361413,-0.1182381567473014,0.9609833319746126,0.24061621914414316,0.27831088525353465,0.17142857142857143,0.37142857142857144,0.42857142857142855,0.5714285714285714,115.8,0.004226780184604164
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,10,10,16,16.0,10,125000.0,500000.0,-24,-0.439221980632291,-0.006263897370471676,1,-0.2782925333991182,0.10346685477314929,0.8263789108303528,0.5880207436398077,0.5089428067827008,1.6581942497296818,modal_argmax,1,1,0.1875,0.004934606951561793,0.7881058563771313,35,-0.49916615743651443,-0.15888952276041704,0.548491964248519,0.5476022215333646,0.5404018084667841,0.5386264796654283,1.8859340737204937,-0.12605139476115182,0.9622806165259341,0.25204562611177483,0.15224113863796637,0.22857142857142856,0.45714285714285713,0.5428571428571428,0.6285714285714286,76.97142857142858,0.004914103253052405
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,11,11,16,16.0,10,125000.0,500000.0,-24,0.12328787264913654,-0.0061197232231266305,1,0.24958221221121296,-0.34184686201059633,0.9905541953395899,0.1123500981678815,0.1123500981678815,0.4253169778916955,modal_argmax,0,0,0.3125,0.005355008490096435,0.7987790434020388,35,-0.06396333699987573,-0.020360162520365894,0.5422672071756415,0.5358826588300564,0.5377329352405645,0.5242296764657707,1.851188374612666,-0.06578816472209437,0.3262262215024103,0.9548726995375701,-0.31537037693330733,0.37142857142857144,0.7142857142857143,0.8,0.8857142857142857,26.4,0.006908630794440135
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,12,12,16,16.0,10,125000.0,500000.0,-24,-0.11851083147497382,-0.006181697465520549,1,-0.24082012789580862,-0.38088447348348026,0.9898738387984977,0.11228060524775882,0.11228060524775882,0.42318761651896436,modal_argmax,0,0,0.3125,0.0068759335993445435,0.8272231751212953,35,2.3113595283821975,0.7357285884091574,0.6094549261600534,0.6030945665857524,0.5681962881671409,0.5669372054173247,1.9535318263712924,-0.1118475316449959,0.5482732996391818,1.0253350943546673,0.1289725962508127,0.5142857142857142,0.7714285714285715,0.8285714285714286,0.8571428571428571,15.542857142857143,0.006989971846144825
