branch_dimension,branch_covariance_count,branch_snapshots,branch_diagonal_cv,branch_mean_abs_correlation,branch_max_abs_correlation,pair_dimension,pair_snapshots,pair_diagonal_cv,pair_mean_abs_correlation,pair_max_abs_correlation,dataset,snr_db,seed,offpacket_windows,branch_gls_active,min_branch_correlation
4,1024,256,0.02017087850351195,0.27393893380945983,0.39049295253748645,2,4096,0.6927278158463448,0.002704090961052425,0.002704090961052425,0_0_0_10_14_32,-18.0,42,256,1,0.05
4,1024,256,0.020175158475910726,0.27387004333190557,0.3906787323534074,2,4096,0.6946245041065855,0.002164719106786779,0.002164719106786779,0_0_0_10_14_32,-20.0,42,256,1,0.05
4,1024,256,0.020179106464162745,0.27382452028426624,0.3908183254873916,2,4096,0.6958543829265069,0.002074334681356682,0.002074334681356682,0_0_0_10_14_32,-22.0,42,256,1,0.05
