packet_index,event_index,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,header_start_sample,grlora_event_index,grlora_preamble_ref_bin,grlora_preamble_ref_signed_bin,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_valid,grlora_framesync_valid,grlora_branch_sample_phase,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample
0,0,1,20392,159656,168872,168866,0,4071,-25,25,100,20492,159756,168972,20493,168866,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,-0.01733158908460568,-0.41874106700639335,-0.3299510436659866,-0.3299510436659866,-1,-26,-51,-26.017331589084606,-3175.9437974956795,-0.0066683749203107975,-0.02667349968124319,-6.512084883116013e-06,125000.8140106104,0.4566609588840679,0.428320365472747,2,24,32,0,1,-0.07167963452725301,1.0,1,0,28,1,1,0|1|2|3,1|1|0|0,1|1|1|1,-0.017839148003992646|-0.01807826067410124|-0.01733158908460568|-0.017612314733922513,0.06665034832942687|0.3180913756366033|-0.41874106700639335|-0.15427105418984088,0.16741239987884424|0.41796673303915766|-0.3299510436659866|-0.07874896799561781,0.16741239987884424|0.41796673303915766|-0.3299510436659866|-0.07874896799561781,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-25.017839148003993|-25.018078260674102|-26.017331589084606|-26.017612314733924,-3053.935442871581|-3053.964631429944|-3175.9437974956795|-3175.9780657634183,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.025648799618622094|-0.025649044761814743|-0.02667349968124319|-0.026673787486911956,-6.26191396939016e-06|-6.261973818802427e-06|-6.512084883116013e-06|-6.512155148171864e-06,125000.78273924616|125000.78274672735|125000.8140106104|125000.81401939353,-0.03777799707013252|0.2127743749446397|0.4566609588840679|-0.2921392678909135,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,20489|20489|20493|20493,168870|168870|168866|168866
