phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
243,995328,8,1440,1440,0.20228351604647526,0.057304359391380316,3.5299847724482656,False
244,999424,8,3328,3328,0.21597424233827817,0.05742549810760625,3.7609467824480474,False
245,1003520,8,1068,1068,0.1948549061980923,0.057590747480486024,3.383441172805001,False
246,1007616,8,29654,-3114,0.2115723282504498,0.05643720222067895,3.748809649053233,False
247,1011712,8,2302,2302,0.20068064907556363,0.05553577573494088,3.6135382358457524,False
248,1015808,8,29962,-2806,0.2207038170689029,0.05545258542505942,3.9800455718547125,False
249,1019904,8,32306,-462,0.21183525345173948,0.05585472794911778,3.7926109611475676,False
250,1024000,8,28256,-4512,0.2171531977088248,0.056995904810976133,3.809978952505478,False
251,1028096,8,32306,-462,0.20370995575361148,0.05823805128025518,3.497884137182258,False
252,1032192,8,26551,-6217,0.20186565071364748,0.05830991935079096,3.4619435760016914,False
253,1036288,8,29964,-2804,0.22932832264183262,0.058520893439122604,3.9187426774404166,False
254,1040384,8,29964,-2804,0.2249024695281298,0.058908026517165146,3.817857817093834,False
255,1044480,8,30597,-2171,0.20202216282021682,0.05905718049331275,3.420789159467111,False
256,1048576,8,31472,-1296,0.21261670976796943,0.058580844883559455,3.6294578917491798,False
257,1052672,8,2856,2856,0.21743904384104437,0.05827077616107691,3.731528189018477,False
258,1056768,8,1656,1656,0.2227661829149521,0.05739650184293631,3.8811804859561763,False
259,1060864,8,1656,1656,0.225574737417869,0.056117706245723244,4.019671374844551,False
260,1064960,8,32418,-350,0.2067678115831679,0.05542138819018118,3.7308306113451026,False
261,1069056,8,170,170,0.22031870040882373,0.05620462664296518,3.9199388656805496,False
262,1073152,8,170,170,0.2171653394287569,0.056838518855330894,3.8207424085328525,False
263,1077248,8,32163,-605,0.217308078746217,0.05733321140935803,3.790265247739944,False
264,1081344,8,3952,3952,0.21566476248207248,0.05772893381873022,3.7358175219251977,False
265,1085440,8,171,171,0.19278896082032126,0.05835949631017269,3.303471979875811,False
266,1089536,8,171,171,0.23782103258613868,0.059343580265973174,4.00752754586501,False
267,1093632,8,29502,-3266,0.22564436798159773,0.0587180965027263,3.8428420098924865,False
268,1097728,8,28087,-4681,0.2365998983001245,0.058253524918754504,4.061555049760638,False
269,1101824,8,28087,-4681,0.23797908654030858,0.057490464346748066,4.139453198794172,False
270,1105920,8,1641,1641,0.21019788108550114,0.056647669543362825,3.7106183322263284,False
271,1110016,8,30835,-1933,0.2086942180843804,0.0562273961929672,3.7116109266052666,False
272,1114112,8,5051,5051,0.2098280813506464,0.05571287114446553,3.7662406736596727,False
273,1118208,8,31654,-1114,0.19588824584514197,0.055152695507658986,3.5517438276056557,False
274,1122304,8,9923,9923,0.20433954385082537,0.0557789111357712,3.663383520582598,False
275,1126400,8,2893,2893,0.21807306584501307,0.057064950104210685,3.8214887675670113,False
276,1130496,8,4251,4251,0.20339314263015174,0.05770219265367028,3.5248771888257604,False
277,1134592,8,4251,4251,0.21003578510484064,0.05813333851005277,3.6130005688305684,False
278,1138688,8,4251,4251,0.2203912562995375,0.0602103290580006,3.660356283508012,False
279,1142784,8,1514,1514,0.23750247887682685,0.06147255659266909,3.863552974550439,False
280,1146880,8,1514,1514,0.25245929813515394,0.06129193645961022,4.118964299676157,False
281,1150976,8,1514,1514,0.26342548367872504,0.06079663145827822,4.332896039799527,False
282,1155072,8,222,222,0.22988747567497922,0.06086333311778701,3.7771095321067083,False
283,1159168,8,916,916,0.2235318613596427,0.060475997937062494,3.696207900401624,False
284,1163264,8,1670,1670,0.2175467799764046,0.06006528525312185,3.621838788572102,False
285,1167360,8,32118,-650,0.24647002945053853,0.061504003958581153,4.007381854627215,False
286,1171456,8,262,262,0.25359721888319553,0.060325301356253094,4.203828463045193,False
287,1175552,8,3704,3704,0.28606511347654545,0.05996903368879926,4.770213823371567,False
288,1179648,8,3704,3704,0.2830056609795485,0.06017834991270664,4.702782003661951,False
289,1183744,8,29692,-3076,0.2316849036278088,0.06057610423778548,3.8246913786062033,False
290,1187840,8,3154,3154,0.24058219249454818,0.061627317123930374,3.9038238839887485,False
291,1191936,8,995,995,0.23741906260098922,0.06377959485304771,3.7224924860061908,False
292,1196032,8,981,981,0.27475612669325955,0.06492958490809148,4.231601466144898,False
293,1200128,8,4725,4725,0.22993913969995292,0.06274435544598175,3.6646984109656446,False
294,1204224,8,8114,8114,0.299493506564457,0.06489287571909413,4.61519855986801,False
295,1208320,8,8114,8114,0.3368313811884258,0.06479507014835692,5.198410626259152,False
296,1212416,8,8114,8114,0.2810603674704731,0.06472991767252892,4.3420473496099286,False
297,1216512,8,6236,6236,0.27460885566654136,0.06562149520608401,4.184739387667615,False
298,1220608,8,32319,-449,0.2612102376759621,0.06582714992460303,3.968123152455279,False
299,1224704,8,2513,2513,0.3019910573747684,0.06557520703559716,4.605262736125775,False
300,1228800,8,2513,2513,0.3132610572289119,0.06530042436321183,4.797228506303447,False
301,1232896,8,29642,-3126,0.2781545457431763,0.06525214676391963,4.262764668104045,False
302,1236992,8,6200,6200,0.2552449865571517,0.06309505951207245,4.045403689781984,False
303,1241088,8,31311,-1457,0.23464994072916032,0.06326011745711553,3.709287149019777,False
304,1245184,8,30625,-2143,0.24867707353731333,0.06222404005105574,3.9964790671462374,False
305,1249280,8,28983,-3785,0.21084407615820422,0.05935443114612983,3.552288718581244,False
306,1253376,8,4159,4159,0.24428588449380007,0.0576341528695411,4.238561206005024,False
307,1257472,8,2329,2329,0.24434324299094368,0.056782133706666335,4.303171209683818,False
308,1261568,8,28426,-4342,0.21842481358628069,0.05571855537240288,3.920144952187066,False
309,1265664,8,9070,9070,0.24226537858726832,0.05515762071521606,4.39223765358022,False
310,1269760,8,9070,9070,0.2586327963150821,0.055667302780558245,4.6460450461309115,False
311,1273856,8,3827,3827,0.20209256869300615,0.05434433803390137,3.7187419334639005,False
312,1277952,8,32329,-439,0.2071105733250227,0.0559725828380163,3.70021469126049,False
