frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,payload,19,11,246691,10,125000.0,4,-26,-0.01733158908460568,continuous,-3106.0025059653685,-988.6713041604052,0.428320365472747,-0.0066683749203107975,0.05162124198684172,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,92,92,91,32.67273712158203,-70.06399536132812,77.30763996532434,5976.47119140625,-1.1344480755671962,26.679759047230036,6108.044227388498,1,33,3,1,0
0,0,0,payload,20,12,250787,10,125000.0,4,-26,-0.01733158908460568,continuous,-3269.474221537924,-1040.7059673385743,0.428320365472747,-0.0066683749203107975,0.04495286706653092,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,645,-379,644,17.29561996459961,-74.9468002319336,76.91658686502683,5916.16162109375,-1.3439948877682297,20.90699643219613,6108.598325929583,1,33,3,1,0
0,0,0,payload,21,13,254883,10,125000.0,4,-26,-0.01733158908460568,continuous,-3432.94593711048,-1092.7406305167435,0.428320365472747,-0.0066683749203107975,0.03828449214622012,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,426,426,425,0.20148766040802002,-76.97832489013672,76.97858858259704,5925.70263671875,-1.568178873108285,21.154603893064024,6097.5577559857775,1,33,3,1,0
0,0,0,payload,22,14,258979,10,125000.0,4,-26,-0.01733158908460568,continuous,-3596.4176526830356,-1144.7752936949128,0.428320365472747,-0.0066683749203107975,0.031616117225909325,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,765,-259,764,-17.63250160217285,-75.22689819335938,77.26571894795701,5969.9921875,-1.80103100158951,24.12724070379631,6114.289142043373,1,33,3,1,0
0,0,0,payload,23,15,263075,10,125000.0,4,-26,-0.01733158908460568,continuous,-3759.8893682555913,-1196.809956873082,0.428320365472747,-0.0066683749203107975,0.024947742305598528,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,1023,-1,1022,-35.28787612915039,-69.29959869384766,77.76675755639162,6047.66796875,-2.04178278294468,33.269631349372695,6116.636290075607,1,33,3,1,0
0,0,0,payload,24,16,267171,10,125000.0,4,-26,-0.01733158908460568,continuous,-3923.361083828147,-1248.8446200512512,0.428320365472747,-0.0066683749203107975,0.01827936738528773,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,597,-427,596,-50.22076416015625,-58.634490966796875,77.20186969086576,5960.12939453125,-2.2790550670933944,22.634760748279987,6095.33729523253,1,33,3,1,0
0,0,0,payload,25,17,271267,10,125000.0,4,-26,-0.01733158908460568,continuous,-4086.8327994007027,-1300.8792832294203,0.428320365472747,-0.0066683749203107975,0.011610992464976932,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,562,-462,561,-63.02825164794922,-44.284244537353516,77.03022017391186,5933.65380859375,-2.529117533890915,22.717051591677237,6057.328026704112,1,33,3,1,0
0,0,0,payload,26,18,275363,10,125000.0,4,-26,-0.01733158908460568,continuous,-4250.304514973259,-1352.9139464075897,0.428320365472747,-0.0066683749203107975,0.004942617544666135,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,827,-197,826,-72.49883270263672,-26.802143096923828,77.29447339773323,5974.435546875,-2.7874848309568194,27.37421606577973,6116.064422763244,1,33,3,1,0
0,0,0,payload,27,19,279459,10,125000.0,4,-26,-0.01733158908460568,continuous,-4413.7762305458145,-1404.948609585759,0.428320365472747,-0.0066683749203107975,-0.0017257573756446626,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,890,-134,889,-77.0904541015625,-6.763506889343262,77.38658242245427,5988.68310546875,-3.054082041199621,28.82337103558565,6085.277478655136,1,33,3,1,0
0,0,0,payload,28,20,283555,10,125000.0,4,-26,-0.01733158908460568,continuous,-4577.24794611837,-1456.9832727639282,0.428320365472747,-0.0066683749203107975,-0.00839413229595546,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,174,174,173,-76.0916976928711,14.146217346191406,77.39549032720815,5990.0625,2.9577810200341506,27.484670326126903,6097.295986256751,1,33,3,1,0
0,0,0,payload,29,21,287651,10,125000.0,4,-26,-0.01733158908460568,continuous,-4740.719661690926,-1509.0179359420972,0.428320365472747,-0.0066683749203107975,-0.015062507216266258,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,267,267,266,-69.377685546875,34.212066650390625,77.35456519386453,5983.7294921875,2.6834578890790475,27.001906032563404,6084.738195076992,1,33,3,1,0
0,0,0,payload,30,22,291747,10,125000.0,4,-26,-0.01733158908460568,continuous,-4904.191377263482,-1561.0525991202664,0.428320365472747,-0.0066683749203107975,-0.021730882136577055,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,917,-107,916,-56.868038177490234,52.277767181396484,77.24596240340838,5966.93896484375,2.3982260417162795,25.609979763860153,6091.070912996685,1,33,3,1,0
0,0,0,payload,31,23,295843,10,125000.0,4,-26,-0.01733158908460568,continuous,-5067.663092836037,-1613.0872622984357,0.428320365472747,-0.0066683749203107975,-0.028399257056887853,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,656,-368,655,-39.5471076965332,66.57698059082031,77.43686506923986,5996.46826171875,2.106796614658795,27.183764199296565,6100.4334971358185,1,33,3,1,0
0,0,0,payload,32,24,299939,10,125000.0,4,-26,-0.01733158908460568,continuous,-5231.134808408593,-1665.121925476605,0.428320365472747,-0.0066683749203107975,-0.03506763197719865,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,889,-135,888,-18.05493927001953,75.0383071899414,77.17984437646986,5956.72900390625,1.806917654738943,24.018436800797488,6087.375984394952,1,33,3,1,0
0,0,0,payload,33,25,304035,10,125000.0,4,-26,-0.01733158908460568,continuous,-5394.606523981149,-1717.1565886547742,0.428320365472747,-0.0066683749203107975,-0.04173600689750945,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,66,66,65,5.450661659240723,76.71296691894531,76.90636518540396,5914.5888671875,1.4998628583303615,22.308301352924104,6086.481604065004,1,33,3,1,0
0,0,0,payload,34,26,308131,10,125000.0,4,-26,-0.01733158908460568,continuous,-5558.078239553704,-1769.1912518329434,0.428320365472747,-0.0066683749203107975,-0.048404381817820245,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,586,-438,585,28.14012336730957,71.82604217529297,77.14173240013713,5950.8466796875,1.1973947728710166,24.18376125219618,6063.745654957296,1,33,3,1,0
0,0,0,payload,35,27,312227,10,125000.0,4,-26,-0.01733158908460568,continuous,-5721.54995512626,-1821.2259150111126,0.428320365472747,-0.0066683749203107975,-0.05507275673813104,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,425,425,424,49.33665466308594,59.23369598388672,77.08914471737326,5942.73583984375,0.8763047795933823,24.838956602111754,6072.451732236164,1,33,3,1,0
0,0,0,payload,36,28,316323,10,125000.0,4,-26,-0.01733158908460568,continuous,-5885.021670698816,-1873.2605781892817,0.428320365472747,-0.0066683749203107975,-0.06174113165844184,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,860,-164,859,65.24983978271484,40.241455078125,76.66104811750691,5876.9150390625,0.5526293606788627,21.186371216294088,6056.952697486315,1,33,3,1,0
0,0,0,payload,37,29,320419,10,125000.0,4,-26,-0.01733158908460568,continuous,-6048.4933862713715,-1925.295241367451,0.428320365472747,-0.0066683749203107975,-0.06840950657875264,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,553,-471,552,74.97381591796875,16.669578552246094,76.80460873157917,5898.947265625,0.2187799114798374,22.447674631242908,6013.729203725525,1,33,3,1,0
0,0,0,payload,38,30,324515,10,125000.0,4,-26,-0.01733158908460568,continuous,-6211.965101843927,-1977.3299045456201,0.428320365472747,-0.0066683749203107975,-0.07507788149906344,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,629,-395,628,76.09036254882812,-8.830652236938477,76.60106847650268,5867.7236328125,-0.11553793969095998,23.40011592369766,6032.294375551632,1,33,3,1,0
0,0,0,payload,39,31,328611,10,125000.0,4,-26,-0.01733158908460568,continuous,-6375.436817416483,-2029.3645677237894,0.428320365472747,-0.0066683749203107975,-0.08174625641937425,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,759,-265,758,68.19978332519531,-34.087486267089844,76.24412872879215,5813.16796875,-0.46350208011508787,21.776617477010515,5994.975118410678,1,33,3,1,0
0,0,0,payload,40,32,332707,10,125000.0,4,-26,-0.01733158908460568,continuous,-6538.908532989039,-2081.3992309019586,0.428320365472747,-0.0066683749203107975,-0.08841463133968505,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,494,494,493,52.46806335449219,-55.59811782836914,76.44637583449084,5844.04931640625,-0.8143543047562927,21.181777280678013,5996.565536585415,1,33,3,1,0
0,0,0,payload,41,33,336803,10,125000.0,4,-26,-0.01733158908460568,continuous,-6702.380248561594,-2133.4338940801276,0.428320365472747,-0.0066683749203107975,-0.09508300625999586,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,303,303,302,29.377031326293945,-70.14295959472656,76.04633291785672,5783.044921875,-1.1741747653681935,21.654212939081656,5984.143391136167,1,33,3,1,0
0,0,0,payload,42,34,340899,10,125000.0,4,-26,-0.01733158908460568,continuous,-6865.85196413415,-2185.468557258297,0.428320365472747,-0.0066683749203107975,-0.10175138118030666,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,1022,-2,1021,2.245394468307495,-74.27496337890625,74.30889570741965,5521.8115234375,-1.5405746919895043,15.690064236398424,5975.8533864744095,1,33,3,1,0
0,0,0,payload,43,35,344995,10,125000.0,4,-26,-0.01733158908460568,continuous,-7029.323679706706,-2237.503220436466,0.428320365472747,-0.0066683749203107975,-0.10841975610061746,,1|1|0|0,-0.06502984666491851|0.1855222648852115|0.428320365472747|-0.32048016709575744,0|1|2|-1,-0.006412199904655524|-0.006412261190453686|-0.0066683749203107975|-0.006668446871727989,-0.06502984666491851|-0.06447773511478849|-0.07167963452725301|-0.07048016709575744,0,720,-304,719,-25.220518112182617,-71.44583892822266,75.76663140198637,5740.58154296875,-1.9101429526770586,20.560878171570977,5974.040327109047,1,33,3,1,0
