dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,49,0,0.46315562484850137,0.4198806733199844,0.4646799358522823,-0.0743799090549695,-0.5467306717133322,373.4,858,97|564|408|881|99
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,50,0,0.02738004085665447,0.17621663589054776,0.865462154619817,-2.2751050532587054,-0.5467306717133322,564.8,841,475|395|89|863|491
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,51,0,0.4581685656830769,0.6828193888118568,0.6839280855657547,-0.5835372246477499,-0.5467306717133322,467.8,960,602|888|637|211|707
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,52,0,0.0011315265510257963,0.20555260801213748,0.5513540103319502,1.0681568382842528,-0.5467306717133322,546.2,947,455|922|123|592|471
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,53,0,0.2270470859420329,0.0235330237934324,0.4747229642866817,2.3119116061931235,-0.5467306717133322,538.4,769,351|532|544|58|692
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,54,0,0.4501797877688275,0.33230471584618765,0.4626304799275929,-0.11578728110618952,-0.5467306717133322,241.0,337,317|770|372|430|250
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,55,0,0.19898170556608935,0.33383672584005974,0.5207448823598891,1.2583240284454114,-0.5467306717133322,254.8,647,229|30|256|517|305
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,56,0,0.1532444998144723,0.09620436122683265,0.5526982341694927,1.2445215710950048,-0.5467306717133322,476.8,969,901|956|747|845|84
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,57,0,0.3990665984382915,0.3084291196219027,0.5474881252152206,2.9284213678446234,-0.5467306717133322,576.6,904,676|496|263|544|90
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,58,0,0.15717647951124378,0.1393226803574375,0.5362665945405136,1.675464961702147,-0.5467306717133322,519.8,854,243|12|786|450|854
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,59,0,0.4331565432951859,0.026357172409984087,0.5752643242834818,0.3274249604790924,-0.5467306717133322,325.6,618,888|927|1014|975|607
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,60,0,0.07375869686267483,0.44441069036920905,0.6536992848775901,-0.9608043922255334,-0.5467306717133322,392.4,617,552|849|142|712|760
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,61,0,0.19640724770063664,0.20696063176411073,0.5667199474679472,-2.2536345640469615,-0.5467306717133322,611.6,722,675|821|62|77|230
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,62,0,0.08722223562934656,0.21941687247203082,0.43969162397744394,1.4254871230225596,-0.5467306717133322,530.2,858,612|300|540|29|396
0_0_0_10_14_32,-18.0,50,4,2,10,10,1,0,5,random_valid,63,0,0.044392381418536,0.08449676192969457,0.6894557053564729,1.652460866118136,-0.5467306717133322,604.0,883,229|447|773|95|297
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,gt,0,0,0.5131111040996187,0.986304487708919,0.986304487708919,-0.5559323099469369,-0.5559323099469369,1.0,1,267|917|656|889|510
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,hard,0,0,0.5131111040996187,0.986304487708919,0.986304487708919,-0.5559323099469369,-0.5559323099469369,1.0,1,267|917|656|889|510
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,0,0,0.2634801819398906,0.16884315204772748,0.6030872054076495,2.126345235148767,-0.5559323099469369,425.2,949,917|887|443|431|239
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,1,0,0.34839345605651495,0.2635929328884427,0.4872486841345727,1.7398764293373787,-0.5559323099469369,207.2,423,432|317|874|844|702
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,2,0,0.40405300900978763,0.3906628898081737,0.49515604583042416,-0.26914791833293084,-0.5559323099469369,389.2,638,995|970|657|403|86
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,3,0,0.22761782157206056,0.03456294800446036,0.38187212208776294,0.5728019800418784,-0.5559323099469369,494.8,986,338|820|373|206|568
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,4,0,0.06275428525757665,0.10402717426588134,0.6270845270625589,1.8993714920531897,-0.5559323099469369,534.2,979,31|128|896|337|7
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,5,0,0.18994337504961054,0.37339135586661487,0.4619836569106259,-1.0896273274959962,-0.5559323099469369,525.2,969,487|283|398|208|327
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,6,0,0.12775153749733725,0.12493925853366829,0.36386686942295327,-2.4775410943980036,-0.5559323099469369,471.6,895,694|270|374|981|62
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,7,0,0.30318649607048404,0.15602663951200846,0.316462829710639,-2.917686123238751,-0.5559323099469369,460.4,676,547|991|435|228|572
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,8,0,0.04996248873358636,0.17502457281954403,0.5856455837689057,-1.3227354960806426,-0.5559323099469369,472.0,1002,598|465|618|207|99
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,9,0,0.16930062826916245,0.06240126574237808,0.45356276951470814,-1.8395608435347603,-0.5559323099469369,365.2,734,205|317|682|817|538
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,10,0,0.07029427218455217,0.18678137097825015,0.4949761825862233,-2.885480389421135,-0.5559323099469369,539.2,954,51|153|941|185|985
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,11,0,0.2854702330277185,0.20537463699745834,0.600343388108822,-2.9897656227353195,-0.5559323099469369,627.8,1008,679|965|674|664|975
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,12,0,0.08249152915625595,0.3034987562136291,0.4223952228205185,-1.008346189765823,-0.5559323099469369,581.6,886,200|866|708|424|765
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,13,0,0.26080141431955667,0.09056387354495214,0.6330988625219772,2.495944370865213,-0.5559323099469369,450.6,943,328|416|738|917|342
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,14,0,0.21800804820109845,0.2670948146405865,0.36152397882953713,-1.9729845979220253,-0.5559323099469369,499.4,806,12|460|706|212|481
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,15,0,0.10958715288926435,0.2736468054245802,0.37134081739907454,-0.9500691476196614,-0.5559323099469369,476.6,923,87|215|104|582|933
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,16,0,0.23289298942201536,0.055781035474998936,0.46140355135321137,-2.686111561026372,-0.5559323099469369,477.2,913,587|795|321|366|802
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,17,0,0.15142982480654762,0.03066104996454588,0.7009593470053956,2.4729402752812017,-0.5559323099469369,497.0,884,89|163|707|992|946
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,18,0,0.23053054714626076,0.17215588794514405,0.390389750904668,0.5973396819981569,-0.5559323099469369,686.2,919,230|101|329|86|251
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,19,0,0.022655975703245797,0.04895475631079769,0.7018991750573084,2.3824574993174243,-0.5559323099469369,573.6,854,711|176|740|469|533
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,20,0,0.26680312216875185,0.005956535091726038,0.6544991101255234,0.575869192786413,-0.5559323099469369,528.2,1024,1006|988|135|630|546
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,21,0,0.260288061498236,0.21125139486315572,0.32097101156306856,2.0650009802580698,-0.5559323099469369,556.8,826,853|630|757|631|510
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,22,0,0.07976186029526254,0.17003133535644938,0.5463720273361434,-1.5911166112274397,-0.5559323099469369,813.4,939,362|47|625|818|105
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,23,0,0.5392298275852445,0.35262659042403427,0.5399934347686085,-0.036039749748284056,-0.5559323099469369,818.4,950,571|530|706|676|512
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,24,0,0.010863068072434227,0.07037700778288226,0.5630150726021909,-2.7643254860120097,-0.5559323099469369,701.6,991,920|414|82|752|919
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,25,0,0.019538497199141344,0.37234965380636476,0.5742087725190441,-1.0175478279994277,-0.5559323099469369,455.2,875,248|561|287|1015|502
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,26,0,0.5323252203315628,0.569465139268141,0.6513703696258606,-0.30288725852281395,-0.5559323099469369,549.0,976,302|221|152|621|923
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,27,0,0.0034196127322160303,0.14664137839793748,0.49755779779071546,-1.4822305587964535,-0.5559323099469369,517.6,861,63|546|1017|497|194
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,28,0,0.10480509283134684,0.03874268560491625,0.7013896102888427,-2.1478157243605103,-0.5559323099469369,541.4,730,994|482|1001|15|897
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,29,0,0.03573122124723352,0.04782396436006831,0.5914573117697662,0.9209306265465811,-0.5559323099469369,669.0,963,774|586|84|202|631
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,30,0,0.37006971592684934,0.12400861788454737,0.5317312283943139,0.5513314908301346,-0.5559323099469369,396.2,751,719|917|336|40|415
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,31,0,0.02434628404198631,0.007319283971567613,0.7376774627309464,-1.900905098425457,-0.5559323099469369,608.2,974,884|278|487|682|712
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,32,0,0.10941217210342892,0.14202007532869923,0.37710978140508306,-2.7750607306178816,-0.5559323099469369,737.4,920,174|56|799|61|427
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,33,0,0.40869954271815356,0.28775117526213934,0.4327848291174577,0.35963069429670824,-0.5559323099469369,642.4,996,115|808|730|117|401
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,34,0,0.18767861845808903,0.06505915141092918,0.5544464184231308,-2.380923892945157,-0.5559323099469369,501.6,1010,783|15|588|290|845
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,35,0,0.13166279420992108,0.14309725286275382,0.5133220165587835,1.3488068044091888,-0.5559323099469369,190.4,436,96|456|459|149|507
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,36,0,0.5432300869526245,0.613532363429556,0.650518476860235,-0.3596306942967078,-0.5559323099469369,411.6,765,390|2|131|696|740
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,37,0,0.2340468993366915,0.15106478147197014,0.5279760152530917,1.091160933868264,-0.5559323099469369,546.0,859,866|312|406|679|858
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,38,0,0.4258222201814248,0.18680277067436407,0.43781967873407207,0.11272006836165493,-0.5559323099469369,544.8,897,500|530|280|451|250
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,39,0,0.08178412351009286,0.08678945693442612,0.5946596938277364,3.0235049629252027,-0.5559323099469369,568.0,905,832|260|930|170|849
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,40,0,0.29584020079264006,0.7788900903812008,0.7807892756595354,-0.586604437392285,-0.5559323099469369,459.6,955,327|1007|124|714|109
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,41,0,0.058659512738956504,0.11951553073546275,0.40800302328134724,-3.078714792326829,-0.5559323099469369,540.6,888,930|409|181|797|470
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,42,0,0.06584677356362657,0.06902823255602443,0.5728395016646639,-2.0557993420244656,-0.5559323099469369,592.2,989,305|669|829|123|691
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,43,0,0.030048189717958314,0.22994638387237032,0.6009567216295383,-2.2889075106091124,-0.5559323099469369,416.4,967,390|850|680|599|912
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,44,0,0.008134261754561205,0.0870188697897626,0.6805017813265586,-2.374789467456087,-0.5559323099469369,212.8,348,432|651|819|49|928
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,45,0,0.07770935695549418,0.03611302461052582,0.5312095036199554,2.79959843257416,-0.5559323099469369,664.6,1003,238|49|944|740|750
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,46,0,0.022397712717238345,0.20991771920549376,0.5950801103215939,1.1801101034597732,-0.5559323099469369,555.2,1009,577|282|7|445|552
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,47,0,0.0947481366369011,0.05573509515437821,0.5619623951836098,-1.9193083748926658,-0.5559323099469369,570.6,725,488|951|384|77|751
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,48,0,0.5147003740914537,0.11885285174306212,0.5892193662535263,0.22313972716490849,-0.5559323099469369,274.2,582,443|113|788|1009|938
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,49,0,0.14095321429034205,0.14897893588277625,0.4649900897341003,-1.9576485341993513,-0.5559323099469369,529.4,901,10|878|299|818|832
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,50,0,0.05587074511118452,0.23932561090721705,0.38861699060834376,2.4115960203905056,-0.5559323099469369,424.0,623,140|981|561|594|727
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,51,0,0.6264388929207299,0.6332097299126743,0.710681580958087,-0.28141676931107007,-0.5559323099469369,565.6,977,371|162|498|291|367
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,52,0,0.1471326319225582,0.1350227441867005,0.49172119127060404,-2.526616498310561,-0.5559323099469369,264.4,656,968|525|868|837|761
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,53,0,0.3869569411189022,0.2777946976059629,0.4420659525732901,-2.985164803618517,-0.5559323099469369,484.0,852,537|239|747|984|622
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,54,0,0.23208207134540929,0.36455257613164,0.3648899031592788,-0.5804700119032153,-0.5559323099469369,469.4,878,490|73|111|649|312
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,55,0,0.32788873260800544,0.3519031670187855,0.517571407687701,1.675464961702147,-0.5559323099469369,438.6,935,677|514|876|142|266
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,56,0,0.05113964622966784,0.047361039901202245,0.6951128205755632,-1.7920190459944707,-0.5559323099469369,489.0,878,851|143|879|808|788
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,57,0,0.1871970410562926,0.019869125698215008,0.4609329530345083,-1.4898985906577906,-0.5559323099469369,475.0,929,942|774|360|835|990
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,58,0,0.37357110337976157,0.5075193932047888,0.5287172748118217,-0.42404216193193944,-0.5559323099469369,341.0,742,379|453|71|811|213
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,59,0,0.08974312404216439,0.14431637204375697,0.4862904352759482,2.5986959978071296,-0.5559323099469369,514.6,908,541|741|157|105|367
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,60,0,0.08281491376242008,0.012343371506425692,0.9132898932901475,1.8364936307902253,-0.5559323099469369,300.2,491,853|141|973|57|53
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,61,0,0.10747920383393234,0.38398846724744223,0.5420294040393165,2.2613025959082984,-0.5559323099469369,464.4,563,324|269|323|822|257
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,62,0,0.15346903364517311,0.42275113182111546,0.42527477788097495,-0.6080749266040288,-0.5559323099469369,484.8,947,492|270|510|90|621
0_0_0_10_14_32,-18.0,50,4,3,15,10,1,0,5,random_valid,63,0,0.357262235472334,0.38308623231895017,0.3831240883241447,-0.5451970653410649,-0.5559323099469369,721.6,826,656|831|931|349|266
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,gt,0,0,0.3461715352135381,0.9949354550528213,0.9949354550528213,-0.6847552452173993,-0.6847552452173993,1.0,1,860|553|629|759|874
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,hard,0,0,0.3461715352135381,0.9949354550528213,0.9949354550528213,-0.6847552452173993,-0.6847552452173993,1.0,1,860|553|629|759|874
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,0,0,0.07565092459974705,0.1735069117708632,0.41903470059296083,2.132479660637836,-0.6847552452173993,309.8,487,146|23|774|645|777
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,1,0,0.0878375956577613,0.23474593201804464,0.39157106680105846,-1.97605181066656,-0.6847552452173993,481.2,869,749|212|549|522|839
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,2,0,0.07538721129887978,0.10578598778104112,0.7686248703335752,1.9300436194985382,-0.6847552452173993,630.6,1008,956|411|71|913|978
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,3,0,0.2965551365730153,0.34309504092998633,0.34363284469826916,-0.7261626172686193,-0.6847552452173993,501.0,873,401|163|781|449|303
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,4,0,0.001589499957821354,0.050714172524149934,0.6675245827827387,-2.15395014984958,-0.6847552452173993,586.4,820,962|510|927|611|683
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,5,0,0.0259547940879222,0.07713628902740835,0.40610912454540177,3.029639388414272,-0.6847552452173993,238.6,614,382|419|286|238|110
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,6,0,0.4793791071922032,0.27400069336757865,0.4817411791531447,-0.06517827082136485,-0.6847552452173993,532.6,770,150|656|954|790|445
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,7,0,0.19915343165734706,0.19940198956394156,0.3106098240750694,-1.3488068044091888,-0.6847552452173993,581.4,827,193|872|126|284|270
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,8,0,0.05231000920787867,0.09716660344037585,0.3412466897842403,-1.5006338352636623,-0.6847552452173993,472.8,995,736|456|195|535|815
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,9,0,0.025040869243762334,0.1270505557503161,0.46558365136135454,1.3626092617595953,-0.6847552452173993,799.0,939,495|226|736|825|599
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,10,0,0.2799302578631165,0.3186621533398976,0.6983691041198347,-2.1907567027839976,-0.6847552452173993,312.8,599,354|690|848|490|793
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,11,0,0.02761798680800125,0.2814464134898287,0.42799545039147113,0.8105109677433271,-0.6847552452173993,469.8,980,522|645|313|87|918
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,12,0,0.12976321799842594,0.4414454066809997,0.5096425647148342,2.3732558610838197,-0.6847552452173993,536.8,855,607|152|589|340|115
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,13,0,0.3126319331985693,0.25245426577046964,0.3836016518008482,-3.074113973210027,-0.6847552452173993,507.2,985,501|962|597|229|384
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,14,0,0.07459598655867199,0.011651947531745031,0.8584772147619314,1.6401920151399967,-0.6847552452173993,383.2,813,104|815|825|434|651
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,15,0,0.2675759522174922,0.04301492546469039,0.6861439128148853,-2.0650009802580698,-0.6847552452173993,602.4,966,557|96|602|896|0
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,16,0,0.05975873986454187,0.07231549441840707,0.7034740833559265,2.406995201273703,-0.6847552452173993,502.6,682,232|262|271|163|317
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,17,0,0.295548400482299,0.04171400809863672,0.5645733971787091,1.6892674190525545,-0.6847552452173993,595.2,857,997|1011|551|205|337
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,18,0,0.17372264974319632,0.30202792951470536,0.43382232946455085,-1.3534076235259909,-0.6847552452173993,380.8,638,353|327|873|651|351
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,19,0,0.03547971614620727,0.24446870098112825,0.6426596009462495,2.049664916535396,-0.6847552452173993,524.6,580,621|470|986|992|262
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,20,0,0.33909300243728835,0.039324819062674474,0.3627891848422101,2.8640099002093917,-0.6847552452173993,564.4,943,462|999|170|986|986
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,21,0,0.09284549296877319,0.19227252522599073,0.6724875288224667,-1.4300879421393615,-0.6847552452173993,561.2,778,579|179|242|960|431
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,22,0,0.20050610047821418,0.19937779775715048,0.5951089606914141,2.9468246443118318,-0.6847552452173993,349.2,940,268|51|123|583|812
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,23,0,0.2288889293579829,0.04352893777331579,0.6326825078853707,2.63396894436928,-0.6847552452173993,187.6,385,748|166|659|622|88
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,24,0,0.0948520740396742,0.05753786392013744,0.7573638660508943,1.834960024417958,-0.6847552452173993,670.8,927,614|620|642|861|998
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,25,0,0.03493402470267847,0.2203932683893056,0.5062282513832707,-1.3549412298982584,-0.6847552452173993,624.0,1020,533|764|611|344|691
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,26,0,0.2138274474969142,0.15252168754270654,0.6155060645930717,-1.4116846656721524,-0.6847552452173993,437.8,711,616|826|182|180|203
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,27,0,0.15162485533021805,0.11311567171832021,0.6219067608031332,-2.422331264996377,-0.6847552452173993,421.0,593,631|659|774|874|897
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,28,0,0.4776418985141794,0.24656797843314002,0.5284144644683024,-0.18326596148595575,-0.6847552452173993,258.8,569,389|560|985|384|277
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,29,0,0.17916868612567002,0.11451348678999024,0.6835299643331726,2.617099274274338,-0.6847552452173993,352.2,652,257|595|203|990|378
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,30,0,0.20448539520425307,0.19879481910097055,0.6045282917859581,2.5542214130113745,-0.6847552452173993,418.4,696,375|726|639|455|690
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,31,0,0.20579268397105455,0.643899247434159,0.6440008521582965,-0.6939568834510039,-0.6847552452173993,700.8,844,184|491|1000|826|596
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,32,0,0.13016651546774313,0.38201561769955483,0.5498663443453101,-1.3027986132411664,-0.6847552452173993,453.2,976,336|939|675|361|894
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,33,0,0.28248025713716196,0.35005763078621027,0.4561198122050595,2.8011320389464274,-0.6847552452173993,579.2,993,491|947|862|672|113
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,34,0,0.43287465336844577,0.5175831088976273,0.5661318625549361,-0.4148405236983348,-0.6847552452173993,383.2,778,315|511|702|152|841
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,35,0,0.008011183608269015,0.2243935298693394,0.4386830951344215,-1.2797945176571552,-0.6847552452173993,349.6,589,1023|1021|517|692|1000
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,36,0,0.04836617117193962,0.0187412982071661,0.7846267857836177,2.9790303781294476,-0.6847552452173993,245.8,780,517|28|314|571|113
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,37,0,0.03616372153645117,0.04018791864469066,0.442032913778391,0.9776740623204754,-0.6847552452173993,511.2,896,65|604|485|267|692
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,38,0,0.1987507860948286,0.2810891282185892,0.4321750257438843,-1.6248559514173229,-0.6847552452173993,364.6,756,127|718|336|57|367
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,39,0,0.17228344338712595,0.2658622629840819,0.4539937953189067,1.9039723111699915,-0.6847552452173993,575.4,838,240|896|973|310|1016
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,40,0,0.4090057355345425,0.19549233827046514,0.5905438743980694,-2.1953575219008,-0.6847552452173993,705.8,1017,347|709|958|447|766
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,41,0,0.20358911433839555,0.3266040761202067,0.49684158395575667,0.7583683510862351,-0.6847552452173993,534.2,951,968|100|1003|730|90
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,42,0,0.15915976246195343,0.09822964419091285,0.4977131430180622,2.038929671929524,-0.6847552452173993,631.0,809,647|430|655|710|861
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,43,0,0.09442205903666745,0.11630414055481089,0.5842330120592913,1.5236379308476735,-0.6847552452173993,414.8,830,657|718|402|214|130
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,44,0,0.7094124153535354,0.12665946586286622,0.7947762469288798,0.2584126737270589,-0.6847552452173993,487.2,936,760|196|48|663|376
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,45,0,0.22823053209210115,0.2999858711102947,0.393943236072011,-3.110920526144445,-0.6847552452173993,280.2,556,460|487|908|887|135
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,46,0,0.03553439686324976,0.03471416359528822,0.6532384511919234,-2.949891857056367,-0.6847552452173993,506.2,1002,783|459|363|914|284
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,47,0,0.5696959177089538,0.33611014539303374,0.6411378915524509,0.33355938596816204,-0.6847552452173993,559.6,889,661|33|643|942|604
0_0_0_10_14_32,-18.0,50,4,4,20,10,1,0,5,random_valid,48,0,0.009588721304287008,0.060985999554740655,0.6284551759204375,-2.2536345640469615,-0.6847552452173993,667.4,1009,673|872|938|970|184
