test_name,training_name,method,pattern_count,frame_count,frame_errors,fer,symbol_count,errors,ser,fixes_vs_savaux,breaks_vs_savaux,elapsed_seconds,mean_milliseconds_per_symbol
low2,low1,ordinary_fft,0,15,2,0.13333333333333333,735,98,0.13333333333333333,0,0,0.0003991999928985024,0.0005431292420387787
low2,low1,savaux,0,15,2,0.13333333333333333,735,98,0.13333333333333333,0,0,1.285199299985834,1.7485704761712026
low2,low1,gls_crossfit,8,15,2,0.13333333333333333,735,98,0.13333333333333333,0,0,3.443881400005921,4.685552925178124
low2,low1,gls_offpacket,8,15,2,0.13333333333333333,735,98,0.13333333333333333,0,0,0.16895689999819297,0.22987333333087479
