packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,dechirp_pnr_db,dechirp_gt_bin_power,dechirp_total_fft_energy,dechirp_residual_fft_energy,dechirp_gt_symbol_snr_db,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
0,0,8,0,1310802,803,803,803,803,803,41.35463284864072,0.001373651525288802,0.0015332055024170103,0.0001595539771282082,9.349689386021131,23.295502284118783,0.5241059321432536,1,1,1,1
0,0,9,1,1314898,711,711,711,711,711,41.37592426368449,0.0013925140286157878,0.0015430620561376676,0.00015054802752187987,9.661245093184412,25.89356760847936,0.5536589035007312,1,1,1,1
0,0,10,2,1318994,922,922,922,922,922,41.26656558143508,0.0013461870226896822,0.0015068855337077066,0.00016069851101802447,9.230935468747504,21.80427041601831,0.5433872341155291,1,1,1,1
0,0,11,3,1323090,718,718,718,718,718,41.42337347993387,0.0013500967891322824,0.0015169097999505675,0.0001668130108182851,9.081349833663241,23.62719346775231,0.4912516338990321,1,1,1,1
0,0,12,4,1327186,756,756,756,756,756,41.171843249769466,0.001301741601087994,0.0014574814297926913,0.00015573982870469732,9.221250915756094,23.57491076396398,0.5494481837643496,1,1,1,1
0,0,13,5,1331282,109,109,109,109,109,41.10649547815564,0.0013040232212497976,0.0014827888204177225,0.0001787655991679249,8.630013762541518,19.532170780916,0.49263463039241345,1,1,1,1
0,0,14,6,1335378,932,932,932,932,932,41.13535228960127,0.0012591656193850498,0.001434216736957025,0.00017505111757197523,8.569179693181441,18.668893991204822,0.5147491807302764,1,1,1,1
0,0,15,7,1339474,468,468,468,468,468,41.05779457224331,0.0012681515397488519,0.0014406670546553688,0.00017251551490651698,8.66342994599785,19.733616458469093,0.520050917378096,1,1,1,1
0,0,16,8,1343570,89,89,89,89,89,40.625600587073606,0.0012254785707013216,0.0014183412341791767,0.00019286266347785515,8.030575612017305,17.426998388907982,0.5049390576663989,1,1,1,1
0,0,17,9,1347666,713,713,713,713,713,40.72026729303764,0.0012292918702309225,0.001403905623209155,0.0001746137529782326,8.4757656273583,21.743710325803715,0.5194152020402635,1,1,1,1
