packet_index,payload_symbol_index,gt_bin,rank1_ratio,rank2_ratio,sigma1,sigma2,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,svd_left_selected_bin,svd_left_ok,svd_left_gt_rank,svd_left_gt_power,svd_left_gt_margin_db,svd_left_gt_floor_db,svd_rank1_savaux_selected_bin,svd_rank1_savaux_ok,svd_rank1_savaux_gt_rank,svd_rank1_savaux_gt_power,svd_rank1_savaux_gt_margin_db,svd_rank1_savaux_gt_floor_db,svd_rank2_savaux_selected_bin,svd_rank2_savaux_ok,svd_rank2_savaux_gt_rank,svd_rank2_savaux_gt_power,svd_rank2_savaux_gt_margin_db,svd_rank2_savaux_gt_floor_db,dataset,snr_db,seed
1,0,222,0.2693889382371735,0.5236974674621583,3.3628824736237735,3.2673997660302847,222,True,1,0.5746652329552404,2.3160554199983765,12.917241968681328,682,False,3,0.06794026040296419,-1.1676665185508004,9.569650845871005,500,False,3,0.10994712331417222,-0.9231298358745516,9.64044128546386,222,True,1,0.38978108200044304,1.892654893296593,12.536021309488593,0_0_0_10_14_16,-22.0,42
1,1,826,0.27450171693071684,0.5285242372066825,3.398369697964925,3.2691451247129244,826,True,1,0.9393672708608882,5.076645550532018,15.09898250895543,6,False,8,0.05780913457167358,-1.7035568173669517,8.598126412292745,375,False,10,0.06524630327680825,-2.3954227252662563,9.419332651669356,826,True,1,0.6142781668161348,2.570972324448883,14.64578854183886,0_0_0_10_14_16,-22.0,42
1,2,922,0.27059006201600094,0.5250004233909038,3.366848920546257,3.264638554448846,922,True,1,1.0303694469535571,5.831619673923845,15.769688383345171,922,True,1,0.23920112368177016,5.813153031545323,14.835923877409211,922,True,1,0.39700228930450976,4.23890908051122,15.205938413656941,922,True,1,0.4786623698198902,4.26849257545593,15.09866857269266,0_0_0_10_14_16,-22.0,42
1,3,718,0.2798489225483198,0.5318060018595293,3.401373835025061,3.2274225544444257,718,True,1,0.5102523868666573,3.0713569193846775,12.416032977858567,176,False,12,0.05279898008723993,-1.938948484470714,8.293804496791994,389,False,8,0.062035465873578,-2.1634453365840214,10.902889534563563,718,True,1,0.15064911450303953,0.48316161123028134,10.477506657889455,0_0_0_10_14_16,-22.0,42
1,4,107,0.27014445171518386,0.527287138659448,3.33283564364969,3.2516437626450783,107,True,1,0.6270911335241749,3.0268745410604003,13.592872095550103,588,False,382,0.01046282585717423,-9.250809293847631,1.6932743568373174,588,False,525,0.007183971370040787,-13.708700840001196,-0.25017790888847014,886,False,48,0.06343193973876637,-4.867643653754622,6.581426132459511,0_0_0_10_14_16,-22.0,42
1,5,468,0.2699907926578108,0.5208402325053488,3.3540169416407926,3.2329377530646046,468,True,1,1.1774307456736466,6.136012124600418,16.398087797168273,468,True,1,0.18170312170164848,3.553776584639073,13.713453459655216,468,True,1,0.30772808209873403,1.6882383627687736,15.236258024896259,468,True,1,0.5554829218139936,4.645598728185101,14.411909206179041,0_0_0_10_14_16,-22.0,42
1,6,89,0.26950175151911404,0.5255133365788088,3.4288602903515844,3.341941191293141,89,True,1,0.8954747217160275,3.8648301988232836,14.429348388292597,437,False,21,0.04884134944406071,-2.0941572318851636,8.059206246543907,437,False,3,0.15064187343689728,-0.7960548747002382,10.657485049578963,462,False,5,0.18746938437129135,-1.7822965510969606,9.81021034440644,0_0_0_10_14_16,-22.0,42
1,7,713,0.2670646390215415,0.5233854652291213,3.3386352850003513,3.270790531314398,713,True,1,0.691191828473908,3.439307147980149,13.982646171349078,338,False,7,0.05971743905042737,-1.648171400578504,9.196280158973819,338,False,2,0.07798408893077724,-1.6825063125884523,10.253730247626997,713,True,1,0.2840083036382026,3.2666682688253017,13.669668484547543,0_0_0_10_14_16,-22.0,42
1,8,865,0.26091367262568566,0.5196994938470156,3.295049853027351,3.281586146632285,865,True,1,0.5924624829444305,3.2192527794489703,13.408704734383793,854,False,74,0.0275535243652405,-4.373338154151425,5.735327101715808,557,False,187,0.020508871864607592,-6.877406348145767,4.305992259249159,517,False,77,0.03631769609961566,-4.773847761232234,6.06546918140916,0_0_0_10_14_16,-22.0,42
1,9,492,0.2699583075737748,0.5256473018296788,3.3313948914071294,3.2421550809208965,492,True,1,0.6009926279483615,1.9341765711825865,13.421016593162678,617,False,295,0.013344445327757859,-7.868401650302407,2.627766468711235,208,False,87,0.008259780937215633,-5.254778806442451,8.572425969073253,243,False,3,0.15327654072331143,-0.0331225749350158,9.884696711383778,0_0_0_10_14_16,-22.0,42
1,10,765,0.27146444728134056,0.5336888819360729,3.393850299622796,3.33559090521513,765,True,1,0.7942937585462495,5.043458730309029,14.556909090070969,788,False,276,0.014266608738751962,-8.41389672915099,2.562418898065654,685,False,58,0.016351501208804686,-3.7016421151906402,6.61206448474074,429,False,9,0.03803243042167481,-1.376393764100424,9.232968107588626,0_0_0_10_14_16,-22.0,42
1,11,1023,0.26254511210349474,0.5228347577853686,3.2977914792854564,3.2835956301434783,1023,True,1,0.9079269543463511,5.556744196361841,15.151589149594695,1023,True,1,0.0874109874573259,0.44764583357170423,11.035808012635417,418,False,5,0.09020962748184402,-0.33307009189092524,9.660211275485098,597,False,4,0.11228679371310424,-0.8176275436294087,9.199285656029604,0_0_0_10_14_16,-22.0,42
1,12,597,0.26257001534249824,0.5183418836179909,3.3335060870908655,3.2900695261902135,597,True,1,0.6410924419516881,3.604130382506852,13.463915298733365,686,False,76,0.029700759103334917,-6.027540305897268,6.003945532076697,688,False,55,0.010672248770797532,-5.460890297014933,6.62778618335401,597,True,1,0.12096196988822161,0.4860482481947306,10.788283295202177,0_0_0_10_14_16,-22.0,42
1,13,562,0.27803750158265256,0.5303427758084531,3.398665666924264,3.237575614254579,562,True,1,0.8988562576842583,4.385751766460958,14.757988452203271,562,True,1,0.09090510292288911,0.7184448879208194,10.844322733405921,562,True,1,0.2535190771743743,1.7393697770353669,13.236189086906085,562,True,1,0.6123692612526419,5.023824443650882,15.25089046171669,0_0_0_10_14_16,-22.0,42
1,14,478,0.27490228149864726,0.5269821215709121,3.357586254146674,3.2151931168282544,478,True,1,0.8380804174167942,4.257477630072897,14.694026377387557,574,False,8,0.05215190222143584,-2.8841754192960374,8.379498746103426,574,False,5,0.1237233146840433,-1.4185822101450174,9.358238709185398,478,True,1,0.21575649397434304,0.17230195917310645,10.826360459852518,0_0_0_10_14_16,-22.0,42
1,15,267,0.2698949010742696,0.5277080754159833,3.331719654915773,3.256294412859998,267,True,1,0.465544719735167,2.1149314368020593,12.458566316222246,189,False,22,0.04560218386587267,-2.9470060767721766,7.975810242153206,189,False,2,0.07481225720518214,-0.5057672525744076,10.30272906444316,328,False,3,0.11631296736954155,-0.34513699272927056,10.63177721989401,0_0_0_10_14_16,-22.0,42
1,16,917,0.26459231495973534,0.5280860792881147,3.377093580573973,3.370075676337687,917,True,1,1.3542980919712733,6.421475083882097,16.590992625336092,917,True,1,0.27145003455908423,4.619776723205009,15.293418422506413,917,True,1,0.5877921023181933,3.911513530407993,16.555935606925967,917,True,1,0.6578506355537037,4.236727265693962,15.317868516959424,0_0_0_10_14_16,-22.0,42
1,17,656,0.2756673050226804,0.5298153340787382,3.4061001181655617,3.2704548066766255,656,True,1,1.131939001476212,5.323898373878223,15.94859864952159,656,True,1,0.17092993850840177,3.886302133388655,13.533645384652894,656,True,1,0.1951934531990105,2.7281880323677554,15.64660886563259,656,True,1,0.26361954515783736,3.9516340164698116,15.328860634288759,0_0_0_10_14_16,-22.0,42
1,18,889,0.26929380453183466,0.5244174471081888,3.3380928553754896,3.249081353430636,889,True,1,0.8217168224885576,5.1225854074139345,14.902492141318604,889,True,1,0.10587759259664509,1.1226647969296673,11.685027633984703,889,True,1,0.16032806983961123,1.7338718780062725,13.689946829982222,889,True,1,0.1989215115776375,1.7946471117292129,13.0871448591342,0_0_0_10_14_16,-22.0,42
1,19,510,0.26891259817346697,0.5256920216566634,3.354166531165663,3.277624191868516,510,True,1,0.4353293452243321,2.135466798614191,11.880891523721353,965,False,713,0.00360887805334921,-12.971257888569504,-2.9071881620239584,396,False,17,0.07559645236779122,-2.16273675076107,8.244612676662562,693,False,55,0.08032228265280139,-5.13407193028145,6.6990615496420505,0_0_0_10_14_16,-22.0,42
1,20,860,0.26526454382998305,0.5205039367497061,3.2858586216497407,3.223169335543045,860,True,1,0.7116723824549673,4.031808849386612,14.204832759864903,860,True,1,0.08234113608822557,1.1759942470968243,10.608443676570849,860,True,1,0.1906684607902207,3.2642762808260217,11.868971981685288,860,True,1,0.21366552423893737,2.8913980396025463,11.73917168279224,0_0_0_10_14_16,-22.0,42
1,21,553,0.2750097934836171,0.5250784870435103,3.4058641667131417,3.2477523523182326,553,True,1,0.6661949235495399,4.170516851458012,13.28803077861455,406,False,312,0.013388489765886524,-8.079796492702842,2.2135604004550626,553,True,1,0.11964000581157563,0.27248528431669855,9.71946429080935,553,True,1,0.27718962058290586,1.3206056015822631,11.987724290330119,0_0_0_10_14_16,-22.0,42
