energy_weight,coherence_weight,phase_local_weight,rank_weight,symbol_count,phase_line_ser,savaux_ser,stage1_top40_recall,actual_viterbi_candidate_recall,ser_-26,savaux_ser_-26,ser_-25,savaux_ser_-25,ser_-24,savaux_ser_-24,ser_-23,savaux_ser_-23,ser_-22,savaux_ser_-22,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok_rate,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue_rate,C_savaux_ok_phase_break,C_savaux_ok_phase_break_rate,D_stage1_top40_miss,D_stage1_top40_miss_rate,E0_gt_in_top40_but_not_actual_candidates,E0_gt_in_top40_but_not_actual_candidates_rate,E1_gt_in_candidates_local_score_loss,E1_gt_in_candidates_local_score_loss_rate,E2_gt_in_candidates_transition_loss,E2_gt_in_candidates_transition_loss_rate,E3_lock_or_high_conf_removed_gt,E3_lock_or_high_conf_removed_gt_rate,Z_other,Z_other_rate,variant
0.65,0.25,0.2,0.05,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3542857142857142,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07532467532467532,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7922,0.823064935064935,470,0.04883116883116883,109,0.011324675324675324,171,0.017766233766233767,124,0.012883116883116883,762,0.07916883116883117,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.65_c0.25_p0.20_r0.05
0.6,0.2,0.15,0.05,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7939,0.8248311688311688,452,0.04696103896103896,92,0.009558441558441558,171,0.017766233766233767,124,0.012883116883116883,774,0.08041558441558441,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.60_c0.20_p0.15_r0.05
0.6,0.25,0.15,0.0,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7927,0.8235844155844155,464,0.048207792207792206,104,0.010805194805194806,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.15_r0.00
0.55,0.15,0.15,0.05,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35064935064935054,0.4077922077922077,0.18961038961038956,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7926,0.8234805194805195,465,0.04831168831168831,105,0.01090909090909091,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.55_c0.15_p0.15_r0.05
0.65,0.15,0.2,0.03,9625,0.12820779220779221,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3511688311688311,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7920,0.8228571428571428,471,0.048935064935064936,111,0.011532467532467533,171,0.017766233766233767,124,0.012883116883116883,759,0.07885714285714286,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.20_r0.03
0.6,0.25,0.15,0.03,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7935,0.8244155844155844,455,0.04727272727272727,96,0.009974025974025974,171,0.017766233766233767,124,0.012883116883116883,772,0.08020779220779221,8,0.0008311688311688312,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.15_r0.03
0.7,0.15,0.2,0.05,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7931,0.824,459,0.04768831168831169,100,0.01038961038961039,171,0.017766233766233767,124,0.012883116883116883,771,0.08010389610389611,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.15_p0.20_r0.05
0.55,0.2,0.15,0.05,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35064935064935054,0.4077922077922077,0.19012987012987007,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7926,0.8234805194805195,464,0.048207792207792206,105,0.01090909090909091,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.55_c0.20_p0.15_r0.05
0.55,0.15,0.15,0.03,9625,0.12831168831168832,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3511688311688311,0.4077922077922077,0.19012987012987007,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7924,0.8232727272727273,466,0.04841558441558442,107,0.011116883116883117,171,0.017766233766233767,124,0.012883116883116883,760,0.07896103896103897,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.55_c0.15_p0.15_r0.03
0.7,0.15,0.15,0.03,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35012987012987007,0.4077922077922077,0.18909090909090906,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7950,0.825974025974026,439,0.04561038961038961,81,0.008415584415584416,171,0.017766233766233767,124,0.012883116883116883,794,0.0824935064935065,2,0.0002077922077922078,64,0.00664935064935065,0,0.0,e0.70_c0.15_p0.15_r0.03
0.55,0.15,0.1,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.19168831168831166,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7949,0.8258701298701299,440,0.045714285714285714,82,0.008519480519480519,171,0.017766233766233767,124,0.012883116883116883,787,0.08176623376623376,8,0.0008311688311688312,64,0.00664935064935065,0,0.0,e0.55_c0.15_p0.10_r0.00
0.65,0.2,0.15,0.03,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.188051948051948,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,449,0.04664935064935065,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,781,0.08114285714285714,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.20_p0.15_r0.03
0.7,0.2,0.2,0.05,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.19012987012987007,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7928,0.8236883116883117,461,0.047896103896103895,103,0.010701298701298701,171,0.017766233766233767,124,0.012883116883116883,770,0.08,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.70_c0.20_p0.20_r0.05
0.7,0.25,0.2,0.05,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7927,0.8235844155844155,462,0.048,104,0.010805194805194806,171,0.017766233766233767,124,0.012883116883116883,768,0.07979220779220779,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.25_p0.20_r0.05
0.65,0.2,0.2,0.05,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3537662337662337,0.4077922077922077,0.18909090909090906,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7922,0.823064935064935,467,0.04851948051948052,109,0.011324675324675324,171,0.017766233766233767,124,0.012883116883116883,762,0.07916883116883117,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.65_c0.20_p0.20_r0.05
0.7,0.15,0.2,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7922,0.823064935064935,467,0.04851948051948052,109,0.011324675324675324,171,0.017766233766233767,124,0.012883116883116883,763,0.07927272727272727,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.15_p0.20_r0.00
0.6,0.15,0.2,0.05,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3542857142857142,0.4077922077922077,0.18909090909090906,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7912,0.822025974025974,477,0.04955844155844156,119,0.012363636363636363,171,0.017766233766233767,124,0.012883116883116883,751,0.07802597402597403,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.60_c0.15_p0.20_r0.05
0.7,0.2,0.2,0.03,9625,0.1285194805194805,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.19116883116883113,0.24727272727272723,0.07584415584415581,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7926,0.8234805194805195,462,0.048,105,0.01090909090909091,171,0.017766233766233767,124,0.012883116883116883,768,0.07979220779220779,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.20_p0.20_r0.03
0.65,0.15,0.2,0.05,9625,0.1285194805194805,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7921,0.822961038961039,467,0.04851948051948052,110,0.011428571428571429,171,0.017766233766233767,124,0.012883116883116883,762,0.07916883116883117,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.20_r0.05
0.7,0.2,0.2,0.0,9625,0.1285194805194805,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3537662337662337,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07532467532467532,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7920,0.8228571428571428,468,0.048623376623376624,111,0.011532467532467533,171,0.017766233766233767,124,0.012883116883116883,761,0.07906493506493506,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.70_c0.20_p0.20_r0.00
0.6,0.25,0.2,0.03,9625,0.1285194805194805,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3542857142857142,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7905,0.8212987012987013,483,0.05018181818181818,126,0.01309090909090909,171,0.017766233766233767,124,0.012883116883116883,747,0.07761038961038962,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.20_r0.03
0.65,0.15,0.15,0.05,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3532467532467532,0.4077922077922077,0.18805194805194803,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7943,0.8252467532467532,444,0.04612987012987013,88,0.009142857142857144,171,0.017766233766233767,124,0.012883116883116883,789,0.08197402597402598,2,0.0002077922077922078,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.05
0.7,0.15,0.15,0.0,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35116883116883113,0.4077922077922077,0.18909090909090906,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7943,0.8252467532467532,444,0.04612987012987013,88,0.009142857142857144,171,0.017766233766233767,124,0.012883116883116883,788,0.08187012987012987,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.70_c0.15_p0.15_r0.00
0.65,0.25,0.15,0.0,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35324675324675314,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7937,0.8246233766233766,450,0.046753246753246755,94,0.009766233766233767,171,0.017766233766233767,124,0.012883116883116883,777,0.08072727272727273,8,0.0008311688311688312,64,0.00664935064935065,0,0.0,e0.65_c0.25_p0.15_r0.00
0.7,0.25,0.2,0.03,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3527272727272726,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7926,0.8234805194805195,461,0.047896103896103895,105,0.01090909090909091,171,0.017766233766233767,124,0.012883116883116883,767,0.07968831168831168,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.70_c0.25_p0.20_r0.03
0.55,0.2,0.15,0.03,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.19064935064935062,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7922,0.823064935064935,465,0.04831168831168831,109,0.011324675324675324,171,0.017766233766233767,124,0.012883116883116883,761,0.07906493506493506,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.55_c0.20_p0.15_r0.03
0.7,0.25,0.2,0.0,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3542857142857142,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7921,0.822961038961039,466,0.04841558441558442,110,0.011428571428571429,171,0.017766233766233767,124,0.012883116883116883,764,0.07937662337662338,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.25_p0.20_r0.00
0.65,0.25,0.2,0.03,9625,0.1286233766233766,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3553246753246752,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07532467532467532,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7917,0.8225454545454546,470,0.04883116883116883,114,0.011844155844155844,171,0.017766233766233767,124,0.012883116883116883,759,0.07885714285714286,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.65_c0.25_p0.20_r0.03
0.55,0.15,0.15,0.0,9625,0.12872727272727272,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.19168831168831166,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7915,0.8223376623376624,471,0.048935064935064936,116,0.012051948051948052,171,0.017766233766233767,124,0.012883116883116883,754,0.07833766233766233,10,0.001038961038961039,64,0.00664935064935065,0,0.0,e0.55_c0.15_p0.15_r0.00
0.55,0.25,0.15,0.0,9625,0.12872727272727272,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35324675324675314,0.4077922077922077,0.19116883116883113,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7915,0.8223376623376624,471,0.048935064935064936,116,0.012051948051948052,171,0.017766233766233767,124,0.012883116883116883,757,0.07864935064935065,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.55_c0.25_p0.15_r0.00
0.7,0.2,0.15,0.0,9625,0.12883116883116882,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019740259740259735,0.03896103896103895,0.004155844155844156,0.010909090909090908,7944,0.8253506493506494,441,0.04581818181818182,87,0.009038961038961039,171,0.017766233766233767,124,0.012883116883116883,789,0.08197402597402598,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.70_c0.20_p0.15_r0.00
0.65,0.2,0.2,0.0,9625,0.12883116883116882,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35636363636363627,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07532467532467532,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7911,0.8219220779220779,474,0.04924675324675325,120,0.012467532467532468,171,0.017766233766233767,124,0.012883116883116883,751,0.07802597402597403,10,0.001038961038961039,64,0.00664935064935065,0,0.0,e0.65_c0.20_p0.20_r0.00
0.6,0.2,0.2,0.05,9625,0.12883116883116882,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35584415584415574,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7910,0.8218181818181818,475,0.04935064935064935,121,0.012571428571428572,171,0.017766233766233767,124,0.012883116883116883,753,0.07823376623376624,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.60_c0.20_p0.20_r0.05
0.6,0.2,0.2,0.03,9625,0.12883116883116882,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3542857142857142,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07688311688311687,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7905,0.8212987012987013,480,0.04987012987012987,126,0.01309090909090909,171,0.017766233766233767,124,0.012883116883116883,747,0.07761038961038962,8,0.0008311688311688312,64,0.00664935064935065,0,0.0,e0.60_c0.20_p0.20_r0.03
0.6,0.25,0.15,0.05,9625,0.12893506493506493,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3537662337662337,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7936,0.8245194805194805,448,0.04654545454545454,95,0.009870129870129871,171,0.017766233766233767,124,0.012883116883116883,780,0.08103896103896104,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.15_r0.05
0.65,0.15,0.2,0.0,9625,0.12893506493506493,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35480519480519473,0.4077922077922077,0.19064935064935062,0.24727272727272723,0.07532467532467532,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.0046753246753246745,0.010909090909090908,7912,0.822025974025974,472,0.04903896103896104,119,0.012363636363636363,171,0.017766233766233767,124,0.012883116883116883,754,0.07833766233766233,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.20_r0.00
0.6,0.25,0.2,0.05,9625,0.12893506493506493,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3553246753246752,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7906,0.8214025974025974,478,0.049662337662337665,125,0.012987012987012988,171,0.017766233766233767,124,0.012883116883116883,751,0.07802597402597403,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.60_c0.25_p0.20_r0.05
0.7,0.2,0.15,0.03,9625,0.12903896103896104,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.19012987012987007,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7947,0.8256623376623377,436,0.0452987012987013,84,0.008727272727272728,171,0.017766233766233767,124,0.012883116883116883,795,0.0825974025974026,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.70_c0.20_p0.15_r0.03
0.65,0.2,0.15,0.05,9625,0.12903896103896104,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3548051948051948,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07844155844155842,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,443,0.046025974025974026,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,788,0.08187012987012987,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.20_p0.15_r0.05
0.7,0.2,0.15,0.05,9625,0.12914285714285714,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.1911688311688311,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7950,0.825974025974026,432,0.044883116883116886,81,0.008415584415584416,171,0.017766233766233767,124,0.012883116883116883,800,0.08311688311688312,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.70_c0.20_p0.15_r0.05
