file_name,input_iq,symbol_csv,detected_events,framesync_valid,header_valid_packets,traditional_fft_crc_valid,traditional_fft_crc_valid_rate,multi_offset_argmax_crc_valid,multi_offset_argmax_crc_valid_rate,current_selected_crc_valid,current_selected_crc_valid_rate,savaux_paper_crc_valid,savaux_paper_crc_valid_rate,savaux_codec_crc_valid,savaux_codec_crc_valid_rate,savaux_codec_extra_crc_valid_vs_paper,savaux_codec_mean_symbol_change_count,note,_source
1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_15_12_10_16_header_first_symbols.csv,8,8,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m\probe\1_0_15_12_10_16_real_iq_crc_summary.csv
1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_9_12_2_16_header_first_symbols.csv,10,10,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m\probe\1_0_9_12_2_16_real_iq_crc_summary.csv
1_0_15_12_10_16.bin,..\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_15_12_10_16_header_first_symbols.csv,8,8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m\probe_limited\1_0_15_12_10_16_real_iq_crc_summary.csv
1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\header_first\1_0_10_12_2_16_header_first_symbols.csv,11,11,3,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\probe\1_0_10_12_2_16_real_iq_crc_summary.csv
1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\header_first\1_0_12_12_2_16_header_first_symbols.csv,10,10,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\probe\1_0_12_12_2_16_real_iq_crc_summary.csv
1_0_14_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_14_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\header_first\1_0_14_12_2_16_header_first_symbols.csv,2,2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\probe\1_0_14_12_2_16_real_iq_crc_summary.csv
1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\header_first\1_0_15_12_10_16_header_first_symbols.csv,8,8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\probe\1_0_15_12_10_16_real_iq_crc_summary.csv
1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\header_first\1_0_9_12_2_16_header_first_symbols.csv,10,10,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\probe\1_0_9_12_2_16_real_iq_crc_summary.csv
1_1_2_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_1_2_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\header_first\1_1_2_12_10_16_header_first_symbols.csv,8,8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_transition_sample40m_probe3\probe\1_1_2_12_10_16_real_iq_crc_summary.csv
1_0_10_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_10_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\header_first\1_0_10_12_10_16_header_first_symbols.csv,7,7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\probe\1_0_10_12_10_16_real_iq_crc_summary.csv
1_0_12_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_12_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\header_first\1_0_12_12_14_16_header_first_symbols.csv,6,6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\probe\1_0_12_12_14_16_real_iq_crc_summary.csv
1_0_14_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_14_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\header_first\1_0_14_12_10_16_header_first_symbols.csv,7,7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\probe\1_0_14_12_10_16_real_iq_crc_summary.csv
1_0_8_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_8_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\header_first\1_0_8_12_14_16_header_first_symbols.csv,7,7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\probe\1_0_8_12_14_16_real_iq_crc_summary.csv
1_0_9_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_0_9_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\header_first\1_0_9_12_14_16_header_first_symbols.csv,6,6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\probe\1_0_9_12_14_16_real_iq_crc_summary.csv
1_1_1_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP14\1_1_1_12_14_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\header_first\1_1_1_12_14_16_header_first_symbols.csv,6,6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_fastscreen_sample20m_hop2_probe3\probe\1_1_1_12_14_16_real_iq_crc_summary.csv
1_0_11_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_0_11_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\header_first\1_0_11_11_2_16_header_first_symbols.csv,7,7,3,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\probe\1_0_11_11_2_16_real_iq_crc_summary.csv
1_0_13_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_0_13_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\header_first\1_0_13_11_2_16_header_first_symbols.csv,7,7,3,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\probe\1_0_13_11_2_16_real_iq_crc_summary.csv
1_0_16_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_0_16_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\header_first\1_0_16_11_2_16_header_first_symbols.csv,3,3,3,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\probe\1_0_16_11_2_16_real_iq_crc_summary.csv
1_0_9_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_0_9_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\header_first\1_0_9_11_2_16_header_first_symbols.csv,7,7,3,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\probe\1_0_9_11_2_16_real_iq_crc_summary.csv
1_1_0_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_1_0_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\header_first\1_1_0_11_2_16_header_first_symbols.csv,7,7,3,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_sf11_fastscreen_sample20m_hop2_probe3\probe\1_1_0_11_2_16_real_iq_crc_summary.csv
1_0_16_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1_sf11_TP2\1_0_16_11_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_sf11_weak_fullcheck\header_first\1_0_16_11_2_16_header_first_symbols.csv,4,4,4,0,0.0,1,0.25,1,0.25,2,0.5,2,0.5,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used,data\baseline_comparison\real_iq_crc_batch_sf11_weak_fullcheck\probe\1_0_16_11_2_16_real_iq_crc_summary.csv
