target_snr_db,old_phase_line_ser,new_phase_line_ser,savaux_ser,old_to_new_ser_gain,savaux_to_new_ser_gain,old_actual_candidate_recall,new_actual_candidate_recall,old_mean_actual_candidates,new_mean_actual_candidates,old_hard_anchor_rate,new_hard_anchor_rate,old_E1_rate,new_E1_rate,old_E3_rate,new_E3_rate
-26.0,0.38597402597402597,0.3511688311688312,0.40779220779220776,0.034805194805194783,0.056623376623376576,0.7641558441558441,0.8820779220779221,11.822857142857142,12.412467532467533,0.7236363636363636,0.15168831168831168,0.13558441558441559,0.20623376623376624,0.1761038961038961,0.016103896103896103
-25.0,0.21506493506493504,0.18753246753246752,0.2472727272727273,0.02753246753246752,0.05974025974025979,0.8784415584415585,0.945974025974026,8.953246753246754,12.114805194805195,0.7974025974025974,0.27480519480519483,0.08675324675324675,0.11896103896103896,0.10025974025974026,0.011948051948051949
-24.0,0.09922077922077921,0.07844155844155845,0.12311688311688311,0.02077922077922076,0.04467532467532466,0.9407792207792208,0.9885714285714285,5.267532467532468,11.804675324675324,0.8914285714285715,0.44051948051948053,0.0374025974025974,0.06077922077922078,0.05350649350649351,0.004155844155844156
-23.0,0.02753246753246753,0.01922077922077922,0.03896103896103896,0.008311688311688308,0.01974025974025974,0.9838961038961039,0.9974025974025974,2.743896103896104,6.90025974025974,0.9558441558441558,0.6509090909090909,0.01090909090909091,0.015064935064935066,0.014025974025974027,0.0005194805194805195
-22.0,0.006233766233766235,0.004155844155844156,0.01090909090909091,0.002077922077922079,0.006753246753246754,0.9953246753246753,0.9994805194805195,1.4488311688311688,3.3688311688311687,0.9885714285714285,0.8212987012987013,0.0015584415584415584,0.0036363636363636364,0.004675324675324675,0.0005194805194805195
